record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,obstacle_id,decision_json
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414424100776,1783598414.4241009,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.4235358,648,648,planning,1783598414283102992,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.636872381062,
          ""y"": -133.14746786497906,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014502043260203976
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414545620904,1783598414.545621,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.5448747,649,649,planning,1783598414383054348,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.636856399511,
          ""y"": -133.14598867692666,
          ""z"": 0.0
        },
        ""stop_heading"": -0.012369847001084249
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414620090833,1783598414.620091,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.6192653,650,650,planning,1783598414483084415,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63688545786323,
          ""y"": -133.14913980840456,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01355480406660094
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414718752862,1783598414.7187529,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.7180033,651,651,planning,1783598414583140451,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368379875501,
          ""y"": -133.14435210140505,
          ""z"": 0.0
        },
        ""stop_heading"": -0.011990837119761559
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414823397948,1783598414.8233979,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.8226485,652,652,planning,1783598414683068797,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368429404678,
          ""y"": -133.14414059104345,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01073387822998306
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598414916814531,1783598414.9168146,/apollo/planning,apollo.planning.ADCTrajectory,1783598414.9162028,653,653,planning,1783598414783074667,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368631269982,
          ""y"": -133.14628248605663,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014562797272485141
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598415329649166,1783598415.3296492,/apollo/planning,apollo.planning.ADCTrajectory,1783598415.3286738,654,654,planning,1783598414883098885,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368847930995,
          ""y"": -133.14899906153076,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014090381518913425
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598415699297364,1783598415.6992972,/apollo/planning,apollo.planning.ADCTrajectory,1783598415.698689,655,655,planning,1783598414983683474,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63686188927727,
          ""y"": -133.14653162829154,
          ""z"": 0.0
        },
        ""stop_heading"": -0.012493829124666348
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598416082216973,1783598416.082217,/apollo/planning,apollo.planning.ADCTrajectory,1783598416.0814605,656,656,planning,1783598415083120098,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368482236411,
          ""y"": -133.14449380051826,
          ""z"": 0.0
        },
        ""stop_heading"": -0.010555960544236671
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598416465828943,1783598416.465829,/apollo/planning,apollo.planning.ADCTrajectory,1783598416.4651663,657,657,planning,1783598415183082369,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.636870096538,
          ""y"": -133.14718463584785,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014511610505855735
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598416842525972,1783598416.842526,/apollo/planning,apollo.planning.ADCTrajectory,1783598416.8411937,658,658,planning,1783598415283694208,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368463968252,
          ""y"": -133.1443303271617,
          ""z"": 0.0
        },
        ""stop_heading"": -0.010611152248950017
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598417230907894,1783598417.230908,/apollo/planning,apollo.planning.ADCTrajectory,1783598417.2302032,659,659,planning,1783598415383076106,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63684491034314,
          ""y"": -133.14426155318074,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01065493097179134
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598417597967545,1783598417.5979676,/apollo/planning,apollo.planning.ADCTrajectory,1783598417.5974538,660,660,planning,1783598415483150816,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368797656531,
          ""y"": -133.1487318349568,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01320307225146322
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598417976941789,1783598417.9769418,/apollo/planning,apollo.planning.ADCTrajectory,1783598417.9763432,661,661,planning,1783598415583124076,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368831692486,
          ""y"": -133.14892050313867,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014118504385463618
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598418365153949,1783598418.365154,/apollo/planning,apollo.planning.ADCTrajectory,1783598418.36458,662,662,planning,1783598415683185848,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368784210212,
          ""y"": -133.14838665238835,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01433571828478527
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598418731586136,1783598418.731586,/apollo/planning,apollo.planning.ADCTrajectory,1783598418.7305622,663,663,planning,1783598415783081485,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.636861214771,
          ""y"": -133.14608416113677,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01458206216693782
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598419112118608,1783598419.1121185,/apollo/planning,apollo.planning.ADCTrajectory,1783598419.1114528,664,664,planning,1783598415883192248,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368454482013,
          ""y"": -133.1442238548315,
          ""z"": 0.0
        },
        ""stop_heading"": -0.010679586437228722
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598419495389166,1783598419.4953892,/apollo/planning,apollo.planning.ADCTrajectory,1783598419.494761,665,665,planning,1783598415982943959,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368823368898,
          ""y"": -133.1486648411319,
          ""z"": 0.0
        },
        ""stop_heading"": -0.013145255604756533
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598419883950834,1783598419.883951,/apollo/planning,apollo.planning.ADCTrajectory,1783598419.8831408,666,666,planning,1783598416082969022,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368896126843,
          ""y"": -133.14915359419615,
          ""z"": 0.0
        },
        ""stop_heading"": -0.013566662056156377
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420275348029,1783598420.275348,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.2746165,667,667,planning,1783598416183037658,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368750296286,
          ""y"": -133.14708801043918,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014513543276566506
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420338039847,1783598420.3380399,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.3367207,668,668,planning,1783598416282943778,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63684668412276,
          ""y"": -133.1444841893034,
          ""z"": 0.0
        },
        ""stop_heading"": -0.012033449648012064
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420428633544,1783598420.4286337,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.4278986,669,669,planning,1783598416383101814,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63686006956283,
          ""y"": -133.14501442154722,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014711156527277296
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420492008220,1783598420.4920082,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.490985,670,670,planning,1783598416483176998,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63687137009543,
          ""y"": -133.14638122875712,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014551977541690247
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420565266388,1783598420.5652664,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.56459,671,671,planning,1783598416583120288,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63689405972724,
          ""y"": -133.1491739372383,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014022150091192126
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420647237921,1783598420.6472378,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.6465075,672,672,planning,1783598416682901653,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368718404506,
          ""y"": -133.14679011568558,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01255692106337546
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420718835171,1783598420.718835,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.7182138,673,673,planning,1783598416782859738,0,0,169,"{
  ""id"": ""169"",
  ""perception_id"": 169,
  ""object_decision"": [
    {
      ""nudge"": {
        ""type"": ""RIGHT_NUDGE"",
        ""distance_l"": -0.3
      }
    },
    {
      ""stop"": {
        ""distance_s"": -6.0,
        ""stop_point"": {
          ""x"": 304.1790686245207,
          ""y"": -133.37452911167662,
          ""z"": 0.0
        },
        ""stop_heading"": 0.012482682949597519
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420718835171,1783598420.718835,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.7182138,673,673,planning,1783598416782859738,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63687192128384,
          ""y"": -133.14679011670066,
          ""z"": 0.0
        },
        ""stop_heading"": -0.01255692106337546
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420787702304,1783598420.7877023,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.7871034,674,674,planning,1783598416882908620,0,0,169,"{
  ""id"": ""169"",
  ""perception_id"": 169,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_OBSTACLE"",
        ""distance_s"": -6.0,
        ""stop_point"": {
          ""x"": 304.0254790960402,
          ""y"": -133.3766301767052
        },
        ""stop_heading"": 0.01247816827919158
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420787702304,1783598420.7877023,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.7871034,674,674,planning,1783598416882908620,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.6368390267787,
          ""y"": -133.14342135954837,
          ""z"": 0.0
        },
        ""stop_heading"": -0.011286073494387837
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420787702304,1783598420.7877023,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.7871034,674,674,planning,1783598416882908620,0,0,PATH_END_regular/self,"{
  ""id"": ""PATH_END_regular/self"",
  ""perception_id"": -1996556752,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_REFERENCE_END"",
        ""distance_s"": -0.0,
        ""stop_point"": {
          ""x"": 315.7115196606627,
          ""y"": -133.21483254807654,
          ""z"": 0.0
        },
        ""stop_heading"": 0.013824240877892273
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420866537124,1783598420.8665373,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.8658857,675,675,planning,1783598416982890401,0,0,TL_signal_4_387,"{
  ""id"": ""TL_signal_4_387"",
  ""perception_id"": -791060043,
  ""object_decision"": [
    {
      ""stop"": {
        ""reason_code"": ""STOP_REASON_SIGNAL"",
        ""distance_s"": -1.0,
        ""stop_point"": {
          ""x"": 323.63686531832815,
          ""y"": -133.1455956161754,
          ""z"": 0.0
        },
        ""stop_heading"": -0.014632470545371793
      }
    }
  ]
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598420960197198,1783598420.9601972,/apollo/planning,apollo.planning.ADCTrajectory,1783598420.95959,676,676,planning,1783598417083066061,0,0,169,"{
  ""id"": ""169"",
  ""perception_id"": 169,
  ""object_decision"": [
    {
      ""nudge"": {
        ""type"": ""RIGHT_NUDGE"",
        ""distance_l"": -0.3
      }
    },
    {
      ""stop"": {
        ""distance_s"": -6.0,
        ""stop_point"": {
          ""x"": 306.84634013769386,
          ""y"": -133.33995869227354,
          ""z"": 0.0
        },
        ""stop_heading"": 0.01343424800935263
      }
    }
  ]
}"
