record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,routing_header_timestamp_sec,routing_header_sequence_num,routing_header_module_name,routing_header_lidar_timestamp,routing_header_camera_timestamp,routing_header_radar_timestamp
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397888037776,1783598397.888038,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.887204,479,479,planning,1783598397383136152,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397968174277,1783598397.9681742,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.967124,480,480,planning,1783598397483130984,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398050223667,1783598398.0502236,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.0493305,481,481,planning,1783598397583217684,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398124695868,1783598398.1246958,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.1239498,482,482,planning,1783598397682896221,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398205155669,1783598398.2051556,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.2043862,483,483,planning,1783598397782949463,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398288687703,1783598398.2886877,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.2878854,484,484,planning,1783598397883105862,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398360344218,1783598398.3603444,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.3588355,485,485,planning,1783598397983106916,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398442879407,1783598398.4428794,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.4415517,486,486,planning,1783598398083119066,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398523654220,1783598398.5236542,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.522864,487,487,planning,1783598398183117341,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398621663953,1783598398.621664,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.6207454,488,488,planning,1783598398283150765,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398692431304,1783598398.6924314,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.6906273,489,489,planning,1783598398382946782,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398757794518,1783598398.7577946,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.7569408,490,490,planning,1783598398483065167,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398859697007,1783598398.8596969,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.85875,491,491,planning,1783598398583054241,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398919749686,1783598398.9197497,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.9187405,492,492,planning,1783598398683050035,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598398997256743,1783598398.9972568,/apollo/planning,apollo.planning.ADCTrajectory,1783598398.9940867,493,493,planning,1783598398783248660,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399077486109,1783598399.077486,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.0763142,494,494,planning,1783598398883116834,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399154977582,1783598399.1549776,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.1540399,495,495,planning,1783598398983108984,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399229995806,1783598399.2299957,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.2290988,496,496,planning,1783598399083103548,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399329711962,1783598399.329712,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.3281946,497,497,planning,1783598399183117468,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399427043381,1783598399.4270434,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.425317,498,498,planning,1783598399283188523,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399541931869,1783598399.5419319,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.5408514,499,499,planning,1783598399383046874,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399673958219,1783598399.673958,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.6729627,500,500,planning,1783598399483026084,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399732916451,1783598399.7329166,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.7316744,501,501,planning,1783598399583174918,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399843589618,1783598399.8435895,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.842562,502,502,planning,1783598399683050967,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598399937608961,1783598399.937609,/apollo/planning,apollo.planning.ADCTrajectory,1783598399.9364665,503,503,planning,1783598399783059157,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400049669059,1783598400.049669,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.048663,504,504,planning,1783598399883119743,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400130398335,1783598400.1303983,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.1293952,505,505,planning,1783598399983798706,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400235618693,1783598400.2356188,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.2347546,506,506,planning,1783598400083074640,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400338006053,1783598400.338006,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.3372426,507,507,planning,1783598400183086268,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400427938621,1783598400.4279385,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.4266913,508,508,planning,1783598400283052685,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400543989524,1783598400.5439894,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.543113,509,509,planning,1783598400383068853,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400642221500,1783598400.6422215,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.6409364,510,510,planning,1783598400483096654,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400723484960,1783598400.723485,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.722687,511,511,planning,1783598400583112433,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400836819026,1783598400.836819,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.8360455,512,512,planning,1783598400683142996,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598400929646193,1783598400.929646,/apollo/planning,apollo.planning.ADCTrajectory,1783598400.928774,513,513,planning,1783598400782943801,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401026826731,1783598401.0268269,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.025895,514,514,planning,1783598400883107090,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401151520086,1783598401.15152,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.1506965,515,515,planning,1783598400983310070,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401255865680,1783598401.2558656,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.2551827,516,516,planning,1783598401083951380,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401337780733,1783598401.3377807,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.336396,517,517,planning,1783598401183261793,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401427102989,1783598401.427103,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.426226,518,518,planning,1783598401283072069,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401538699432,1783598401.5386996,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.5379663,519,519,planning,1783598401382919366,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401627078924,1783598401.627079,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.6262136,520,520,planning,1783598401483878041,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401727921014,1783598401.727921,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.727226,521,521,planning,1783598401583095444,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401867933680,1783598401.8679338,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.8670819,522,522,planning,1783598401683202448,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598401936685675,1783598401.9366856,/apollo/planning,apollo.planning.ADCTrajectory,1783598401.9358346,523,523,planning,1783598401783048555,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402038593732,1783598402.0385938,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.0377526,524,524,planning,1783598401883204998,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402146570511,1783598402.1465704,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.1457736,525,525,planning,1783598401983053465,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402225470035,1783598402.22547,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.2246144,526,526,planning,1783598402083113091,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402318585142,1783598402.3185852,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.3177395,527,527,planning,1783598402183141271,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402421063799,1783598402.4210637,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.420265,528,528,planning,1783598402283213932,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402529132739,1783598402.5291328,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.5283802,529,529,planning,1783598402383153927,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402637823127,1783598402.6378233,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.6369703,530,530,planning,1783598402483104671,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402729530215,1783598402.72953,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.7286878,531,531,planning,1783598402583122693,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402859222614,1783598402.8592224,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.8584821,532,532,planning,1783598402683053256,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598402966680442,1783598402.9666803,/apollo/planning,apollo.planning.ADCTrajectory,1783598402.9655108,533,533,planning,1783598402783265993,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403055905672,1783598403.0559058,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.0551505,534,534,planning,1783598402883426607,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403129237986,1783598403.1292381,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.1285284,535,535,planning,1783598402983144379,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403228528696,1783598403.2285287,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.2271507,536,536,planning,1783598403083084990,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403321085715,1783598403.3210857,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.3204606,537,537,planning,1783598403183382971,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403421326486,1783598403.4213266,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.4206495,538,538,planning,1783598403283081551,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403522134176,1783598403.5221343,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.5214102,539,539,planning,1783598403382903965,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403624097402,1783598403.6240973,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.6233482,540,540,planning,1783598403483116690,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403720647883,1783598403.720648,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.7200356,541,541,planning,1783598403583262228,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403828050638,1783598403.8280506,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.8272603,542,542,planning,1783598403682969175,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598403943774017,1783598403.943774,/apollo/planning,apollo.planning.ADCTrajectory,1783598403.9431403,543,543,planning,1783598403783120696,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404029097947,1783598404.029098,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.0281694,544,544,planning,1783598403883097355,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404145267380,1783598404.1452675,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.1440299,545,545,planning,1783598403983337452,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404234210239,1783598404.2342103,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.2335236,546,546,planning,1783598404083453174,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404324625662,1783598404.3246257,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.323899,547,547,planning,1783598404183166810,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404425995984,1783598404.425996,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.4253604,548,548,planning,1783598404283160516,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404524799903,1783598404.5248,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.5242198,549,549,planning,1783598404383260773,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404624382937,1783598404.624383,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.6236987,550,550,planning,1783598404483477138,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404736399770,1783598404.7364,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.735467,551,551,planning,1783598404583050914,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404834143708,1783598404.8341436,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.833119,552,552,planning,1783598404683114628,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598404930580651,1783598404.9305809,/apollo/planning,apollo.planning.ADCTrajectory,1783598404.929818,553,553,planning,1783598404783063967,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405026021421,1783598405.0260215,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.0251346,554,554,planning,1783598404883128643,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405123310729,1783598405.1233108,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.1225333,555,555,planning,1783598404983080010,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405226912952,1783598405.226913,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.2256799,556,556,planning,1783598405083183399,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405321037385,1783598405.3210373,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.3203454,557,557,planning,1783598405183983529,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405429334584,1783598405.4293346,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.4286458,558,558,planning,1783598405283152165,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405533798580,1783598405.5337987,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.5328348,559,559,planning,1783598405383099668,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405638461042,1783598405.6384609,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.637123,560,560,planning,1783598405483083774,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405733871604,1783598405.7338717,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.7329984,561,561,planning,1783598405583065565,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405831469107,1783598405.831469,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.830549,562,562,planning,1783598405682994937,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598405927434588,1783598405.9274344,/apollo/planning,apollo.planning.ADCTrajectory,1783598405.9266949,563,563,planning,1783598405782925039,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406025856839,1783598406.0258567,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.0252638,564,564,planning,1783598405883094759,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406127735743,1783598406.1277359,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.1267276,565,565,planning,1783598405982965230,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406321038532,1783598406.3210385,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.3203256,566,566,planning,1783598406083121448,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406495601582,1783598406.4956017,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.4947925,567,567,planning,1783598406182924528,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406670166263,1783598406.6701663,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.6692803,568,568,planning,1783598406282991633,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406746971807,1783598406.7469718,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.7463057,569,569,planning,1783598406383226020,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406827609594,1783598406.8276095,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.8269932,570,570,planning,1783598406483061585,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598406903843419,1783598406.9038434,/apollo/planning,apollo.planning.ADCTrajectory,1783598406.903118,571,571,planning,1783598406583308863,0,0,1783598393.1682575,0,dreamview,0,0,0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598407002793004,1783598407.002793,/apollo/planning,apollo.planning.ADCTrajectory,1783598407.0005322,572,572,planning,1783598406683091734,0,0,1783598393.1682575,0,dreamview,0,0,0
