record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,trajectory_point_size,total_path_length,total_path_time,is_replan,replan_reason,trajectory_type,gear,lane_id_count,target_lane_id_count,max_abs_kappa,min_kappa,max_kappa,max_v,min_v,lane_ids_json,target_lane_ids_json,first_traj_relative_time,first_traj_s,first_traj_x,first_traj_y,first_traj_z,first_traj_theta,first_traj_kappa,first_traj_dkappa,first_traj_ddkappa,first_traj_v,first_traj_a,first_traj_da,first_traj_steer,last_traj_relative_time,last_traj_s,last_traj_x,last_traj_y,last_traj_z,last_traj_theta,last_traj_kappa,last_traj_dkappa,last_traj_ddkappa,last_traj_v,last_traj_a,last_traj_da,last_traj_steer
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396547862683,1783598396.5478628,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.546933,469,469,planning,1783598396383109799,0,0,136,32.67929026415384,7.113259315490715,0,,NORMAL,GEAR_DRIVE,3,3,0.0011017363246059106,-0.0011017363246059106,0.0003305150882911689,5.798287774547084,1.548935198366254,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.41225552558898926,-0.9233725714562002,108.2262686658979,-133.0013533590479,0.0,-0.0014115790530735417,-0.0009637037134902045,-7.65574856023017e-06,0.0,1.548935198366254,1.155517806259754,0.0,0.0,7.0877439975738445,32.67929026415384,141.82782195416107,-133.265133800416,0.0,-0.00545148903745396,0.00030213388334892434,-1.0082141025222322e-05,0.0,5.798287774547084,0.009044231104840286,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396634337125,1783598396.634337,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.6334932,470,470,planning,1783598396483030737,0,0,136,33.08640859993174,7.104103088378898,0,,NORMAL,GEAR_DRIVE,3,3,0.0010870172918088174,-0.0010870172918088174,0.0003319098129092509,5.841554616751761,1.6426018300995935,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.41881585121154785,-0.9719658560247352,108.35295975912507,-133.00160156027192,0.0,-0.0015604449810484589,-0.0009943294581389013,-3.8278056130719086e-05,0.0,1.6426018300995935,1.1963490895580084,0.0,0.0,7.081183671951286,33.08640859993174,142.41021616655786,-133.26885961078088,0.0,-0.005283752737733405,0.00029605556547295805,-1.1334385109983354e-05,0.0,5.841554616751761,0.008969913730333328,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,136,32.90879805863912,7.110738039016716,0,,NORMAL,GEAR_DRIVE,3,3,0.0010870172918088174,-0.0010870172918088174,0.0003281837895156736,5.762146188702363,1.7607093642043317,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.41639280319213867,-1.0283083673776874,108.52503972648526,-133.0019746947712,0.0,-0.0017638837649069927,-0.0010280781991945038,-2.5517095218992884e-05,0.0,1.7607093642043317,1.1732707296425913,0.0,0.0,7.083606719970695,32.90879805863912,142.4610418116469,-133.26737190190494,0.0,-0.005303304636655959,0.000293216985602168,-1.1199345819204004e-05,0.0,5.762146188702363,0.00907629614714305,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,136,33.37879391694921,7.109449386596672,0,,NORMAL,GEAR_DRIVE,3,3,0.0010870172918088174,-0.0010870172918088174,0.0003288396747538827,5.812068638208427,1.8788445374280947,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.4131941795349121,-1.0848664033933304,108.70838553718092,-133.00240050152897,0.0,-0.001977377465926633,-0.0010538088075966957,-1.2537135451769869e-05,0.0,1.8788445374280947,1.194889716493698,0.0,0.0,7.086805343627922,33.37879391694921,143.17093565977103,-133.27133981690602,0.0,-0.005119247018670059,0.00028466042208205393,-1.2387136508793329e-05,0.0,5.812068638208427,0.008991319249825068,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,136,35.25498656522817,7.109199047088615,0,,NORMAL,GEAR_DRIVE,3,3,0.0010870172918088174,-0.0010870172918088174,0.000329112602006172,6.0942261184784225,2.1111947609863364,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.41692519187927246,-1.1975570788659007,109.1080871597988,-133.00346014257033,0.0,-0.0024355122367349935,-0.0010822825835679227,-6.404588909721247e-06,0.0,2.1111947609863364,1.1299045023883343,0.0,0.0,7.08307456970214,35.25498656522817,145.5594988130719,-133.28306211630397,0.0,-0.004404348469047914,0.0002492121375605236,-1.5663561802023622e-05,0.0,6.0942261184784225,0.008540774576014737,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,137,37.06575275445708,7.10703754425048,0,,NORMAL,GEAR_DRIVE,3,3,0.0010864996751144267,-0.0010864996751144267,0.0003291222386611046,6.36929033583954,2.295793280547107,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.43575406074523926,-1.3421721771273483,109.46197567596596,-133.00456171269494,0.0,-0.002835080137697066,-0.0010864996751144267,5.175673365977466e-07,0.0,2.295793280547107,1.1620655343586326,0.0,0.0,7.084245920181266,37.06575275445708,147.8687472099723,-133.2928153652261,0.0,-0.0039062027694689583,0.00020995364761512705,-1.756716080457625e-05,0.0,6.36929033583954,0.008098336080283278,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397384378946,1783598397.384379,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.383539,475,475,planning,1783598396983929106,0,0,141,37.26334818776061,7.114114046096794,0,,NORMAL,GEAR_DRIVE,3,3,0.0010814179807110938,-0.0010814179807110938,0.00032679499104662176,6.329937264907238,2.4097003408517743,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.5088622570037842,-1.6409469245519608,109.69728605991118,-133.0053558630132,0.0,-0.003084168014330757,-0.0010814179807110938,4.736213089670214e-06,0.0,2.4097003408517743,1.1160750079363975,0.0,0.0,7.091137886047355,37.26334818776061,148.60044374021214,-133.29423970153977,0.0,-0.003788246699614195,0.0001958523255147165,-1.7931307866229134e-05,0.0,6.329937264907238,0.008141460156112149,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397569473944,1783598397.569474,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.5684485,476,476,planning,1783598397083030229,0,0,141,37.97963162877925,7.100671768188469,0,,NORMAL,GEAR_DRIVE,3,3,0.0010652910257583242,-0.0010652910257583242,0.00032634303681189564,6.40597511225986,2.58345803746724,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.5337719917297363,-1.746976711515692,110.09642113701571,-133.006808985636,0.0,-0.003506934691327235,-0.0010652910257583242,1.2967978304094889e-05,0.0,2.58345803746724,1.062462474123321,0.0,0.0,7.066228389739982,37.97963162877925,149.82187897885458,-133.29866079444415,0.0,-0.0035624088602630444,0.00017353802905143367,-1.8306542405601808e-05,0.0,6.40597511225986,0.00801077281482973,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397726364052,1783598397.7263641,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.725592,477,477,planning,1783598397183238877,0,0,140,37.78759227231694,7.110746860504142,0,,NORMAL,GEAR_DRIVE,3,3,0.0010335373064675837,-0.0010335373064675837,0.000326257672868994,6.301894590226557,2.79698032005095,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.49091529846191406,-1.8084258636564958,110.63435522261413,-133.00898209553202,0.0,-0.004071429535547733,-0.0010335373064675837,2.280156718457878e-05,0.0,2.79698032005095,1.0949449992766762,0.0,0.0,7.089085102081291,37.78759227231694,150.22922287036053,-133.30016335016427,0.0,-0.0034521768393682706,0.00016603069800334505,-1.831438874024001e-05,0.0,6.301894590226557,0.008154200516713322,0.0,0.0
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397810436606,1783598397.8104367,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.8094568,478,478,planning,1783598397283246524,0,0,144,38.1060213767767,7.109920024871818,0,,NORMAL,GEAR_DRIVE,3,3,0.0010335373064675837,-0.0010335373064675837,0.00032868406605025846,6.336515703370867,2.79698032005095,"[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]","[""road_23_lane_0_1"", ""road_319_lane_0_1"", ""road_4_lane_0_-1""]",-0.5747802257537842,-2.0856063795310074,110.63435522261413,-133.00898209553202,0.0,-0.004071429535547733,-0.0010335373064675837,2.280156718457878e-05,0.0,2.79698032005095,1.0949449992766762,0.0,0.0,7.085220098495475,38.1060213767767,150.82482158043388,-133.3031712862281,0.0,-0.0033388370745686125,0.00015571972974143906,-1.828713770268089e-05,0.0,6.336515703370867,0.008102425166784385,0.0,0.0
