record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,planning_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,total_time_ms,task_index,task_name,task_time_ms
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,4,PATH_DECIDER,0.3800392150878906
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,5,RULE_BASED_STOP_DECIDER,0.0040531158447265625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,6,SPEED_BOUNDS_PRIORI_DECIDER,0.8337497711181641
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,7,SPEED_HEURISTIC_OPTIMIZER,1.3294219970703125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,8,SPEED_DECIDER,0.017642974853515625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,9,SPEED_BOUNDS_FINAL_DECIDER,0.8368492126464844
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,10,PIECEWISE_JERK_SPEED,2.674102783203125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396732203815,1783598396.7322037,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.73107,471,471,planning,1783598396583066288,0,0,26.27420425415039,11,ReferenceLineProvider,10.621309280395508
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,0,LANE_CHANGE_PATH,0.0069141387939453125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,1,LANE_FOLLOW_PATH,12.893438339233398
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,2,LANE_BORROW_PATH,0.0133514404296875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,3,FALLBACK_PATH,0.003337860107421875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,4,PATH_DECIDER,0.2772808074951172
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,5,RULE_BASED_STOP_DECIDER,0.0045299530029296875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,6,SPEED_BOUNDS_PRIORI_DECIDER,0.7092952728271484
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,7,SPEED_HEURISTIC_OPTIMIZER,1.0373592376708984
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,8,SPEED_DECIDER,0.019073486328125
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,9,SPEED_BOUNDS_FINAL_DECIDER,0.6990432739257812
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,10,PIECEWISE_JERK_SPEED,2.3393630981445312
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598396829049565,1783598396.8290496,/apollo/planning,apollo.planning.ADCTrajectory,1783598396.8278713,472,472,planning,1783598396683093080,0,0,21.56829833984375,11,ReferenceLineProvider,8.368253707885742
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,0,LANE_CHANGE_PATH,0.00858306884765625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,1,LANE_FOLLOW_PATH,14.363527297973633
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,2,LANE_BORROW_PATH,0.016450881958007812
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,3,FALLBACK_PATH,0.0040531158447265625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,4,PATH_DECIDER,0.25272369384765625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,5,RULE_BASED_STOP_DECIDER,0.0045299530029296875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,6,SPEED_BOUNDS_PRIORI_DECIDER,0.7543563842773438
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,7,SPEED_HEURISTIC_OPTIMIZER,1.0859966278076172
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,8,SPEED_DECIDER,0.020742416381835938
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,9,SPEED_BOUNDS_FINAL_DECIDER,0.7722377777099609
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,10,PIECEWISE_JERK_SPEED,2.5429725646972656
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397032392297,1783598397.0323923,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.0316021,473,473,planning,1783598396783130228,0,0,25.25639533996582,11,ReferenceLineProvider,14.321327209472656
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,0,LANE_CHANGE_PATH,0.007867813110351562
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,1,LANE_FOLLOW_PATH,12.904167175292969
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,2,LANE_BORROW_PATH,0.01430511474609375
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,3,FALLBACK_PATH,0.003337860107421875
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,4,PATH_DECIDER,0.24175643920898438
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,5,RULE_BASED_STOP_DECIDER,0.0040531158447265625
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,6,SPEED_BOUNDS_PRIORI_DECIDER,0.7331371307373047
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598397211344205,1783598397.2113442,/apollo/planning,apollo.planning.ADCTrajectory,1783598397.2104309,474,474,planning,1783598396883133201,0,0,21.754741668701172,7,SPEED_HEURISTIC_OPTIMIZER,1.0645389556884766
