frame_index,worker_model_count,worker_tid,model_ordinal,state,start_sched_s,end_sched_s,duration_ms,waker_tid,waker_comm,wake_event
852,1,1646959,1,blocked,968504.320856,968504.320864,0.00800006091594696,,,unobserved_in_context
852,1,1646959,1,blocked,968504.32099,968504.325687,4.6969999093562365,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.326294,968504.326318,0.023999949917197227,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.326565,968504.326569,0.00400003045797348,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.326782,968504.326783,0.00100000761449337,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.3271,968504.327123,0.023000058718025684,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.327973,968504.330857,2.883999957703054,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.331037,968504.335789,4.751999978907406,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.335851,968504.335856,0.004999921657145023,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.336067,968504.336075,0.007999944500625134,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.336469,968504.336488,0.019000028260052204,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.336548,968504.340711,4.163000034168363,174,irq/134-host_sy,sched_waking
852,1,1646959,1,blocked,968504.340873,968504.340893,0.020000035874545574,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.340959,968504.345662,4.702999955043197,174,irq/134-host_sy,sched_waking
852,1,1646959,1,blocked,968504.346454,968504.346467,0.012999982573091984,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.346543,968504.348279,1.736000063829124,174,irq/134-host_sy,sched_waking
852,1,1646959,1,blocked,968504.348516,968504.35086,2.34400003682822,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.351202,968504.356068,4.865999915637076,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.356389,968504.356502,0.11300004553049803,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.356645,968504.356657,0.011999974958598614,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.357003,968504.357275,0.27199997566640377,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.357529,968504.357547,0.018000020645558834,,,unobserved_in_context
852,1,1646959,1,blocked,968504.357949,968504.357975,0.026000081561505795,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.358128,968504.358149,0.020999927073717117,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.358189,968504.358498,0.308999908156693,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.358688,968504.3587,0.011999974958598614,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.358864,968504.358874,0.0100000761449337,,,unobserved_in_context
852,1,1646959,1,blocked,968504.358971,968504.358972,0.00100000761449337,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.359006,968504.36337,4.364000051282346,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.363514,968504.366116,2.6020000223070383,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.366472,968504.370768,4.295999999158084,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.371171,968504.375709,4.5380000956356525,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.376141,968504.383078,6.9370000855997205,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.383349,968504.383562,0.21299999207258224,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.384046,968504.384069,0.023000058718025684,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.384438,968504.384533,0.09499990846961737,1646958,mainboard,sched_waking
852,1,1646959,1,blocked,968504.384586,968504.384597,0.010999967344105244,1646955,mainboard,sched_waking
852,1,1646959,1,blocked,968504.385199,968504.385305,0.10599999222904444,1646944,mainboard,sched_waking
852,1,1646959,1,blocked,968504.385489,968504.385572,0.08300004992634058,1646944,mainboard,sched_waking
852,3,1646944,1,blocked,968504.28665,968504.286875,0.22499996703118086,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.286909,968504.286948,0.03899994771927595,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.28698,968504.287042,0.062000006437301636,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.287095,968504.287509,0.4140000091865659,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.28757,968504.287585,0.014999997802078724,,,unobserved_in_context
852,3,1646944,1,blocked,968504.287763,968504.287766,0.00300002284348011,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.288012,968504.288033,0.020999927073717117,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.288167,968504.288171,0.003999914042651653,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.288345,968504.288359,0.013999990187585354,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.288467,968504.288571,0.1039999770000577,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.288655,968504.288693,0.03799994010478258,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289026,968504.289038,0.01200009137392044,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289248,968504.289451,0.20300003234297037,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289496,968504.289536,0.03999995533376932,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289636,968504.289689,0.05300005432218313,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289868,968504.289933,0.06500002928078175,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.289968,968504.289988,0.019999919459223747,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290065,968504.290167,0.10200007818639278,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290307,968504.290393,0.08599995635449886,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290476,968504.290491,0.014999997802078724,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290523,968504.290541,0.018000020645558834,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290605,968504.290641,0.03600004129111767,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290738,968504.290853,0.11500006075948477,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290883,968504.290903,0.020000035874545574,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.290981,968504.291018,0.03699993249028921,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291116,968504.291134,0.018000020645558834,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291284,968504.291377,0.09300000965595245,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291413,968504.29144,0.026999972760677338,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291529,968504.291561,0.03200001083314419,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291708,968504.291778,0.06999995093792677,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291874,968504.29195,0.07599999662488699,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.291992,968504.292025,0.03300001844763756,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292112,968504.292175,0.06299989763647318,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292292,968504.292389,0.0969999236986041,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292416,968504.292438,0.021999934688210487,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292508,968504.292631,0.1230000052601099,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292741,968504.292797,0.05600007716566324,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.29283,968504.292866,0.03599992487579584,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.292937,968504.293047,0.10999990627169609,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293152,968504.293215,0.06299989763647318,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293298,968504.293373,0.07499998901039362,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293449,968504.29348,0.031000003218650818,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293615,968504.293633,0.018000020645558834,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293666,968504.293731,0.06500002928078175,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.293791,968504.296166,2.374999923631549,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.297429,968504.298716,1.2870000209659338,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.298883,968504.303479,4.595999955199659,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.304126,968504.306025,1.8990000244230032,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.306312,968504.308372,2.0599999697878957,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.308645,968504.311058,2.4129999801516533,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.311412,968504.315845,4.43299999460578,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.316264,968504.320764,4.499999922700226,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.320859,968504.325638,4.7790000680834055,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.326089,968504.326106,0.017000013031065464,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.326263,968504.326269,0.005999929271638393,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.32633,968504.326369,0.03900006413459778,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.326574,968504.326596,0.022000051103532314,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.327062,968504.327101,0.03899994771927595,,,unobserved_in_context
852,3,1646944,1,blocked,968504.327965,968504.330795,2.8300000121816993,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.331011,968504.335689,4.677999997511506,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.336379,968504.33638,0.00100000761449337,1646959,mainboard,sched_waking
852,3,1646944,1,blocked,968504.336455,968504.338255,1.7999999690800905,174,irq/134-host_sy,sched_waking
852,3,1646944,1,blocked,968504.338477,968504.340819,2.342000021599233,1646955,mainboard,sched_waking
852,3,1646944,1,blocked,968504.340985,968504.345816,4.830999998375773,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.346085,968504.346116,0.031000003218650818,1646958,mainboard,sched_waking
852,3,1646944,1,blocked,968504.346344,968504.346351,0.00700005330145359,,,unobserved_in_context
852,3,1646944,1,blocked,968504.346416,968504.346443,0.026999972760677338,1646955,mainboard,sched_waking
