frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
888,3,1646949,26;74;78,242.76876800000002,253.165376,10.396607999999986,8,221.92153599999997,0.9141272076645376,253.312672,40.30076926574111,164.3410000251606,38.126998813822865,0.0,40.626377100124955,164.3410000251606,48.19799889810383,0,10.071000084280968,0;1;2;3;10;11,245
888,4,1646942,29;69;73;77,241.90793599999998,242.041056,0.13312000000001944,10,207.26723199999998,0.8568021183066933,242.183648,43.69093501009047,163.4830004768446,34.73400045186281,0.0,43.82405511569232,163.4830004768446,34.73400045186281,0,1.964000053703785,0;1;2;3,243
889,1,1646950,27,42.988864,42.988864,0.0,3,40.740672,0.94770292138913,43.151008,13.001864310353994,21.436000359244645,8.550999336875975,0.0,13.001864310353994,21.436000359244645,8.550999336875975,0,1.9680000841617584,4;7;8;9;10;11,157
889,2,1646945,28;72,100.45763199999999,100.49536,0.03772800000001553,5,89.01740799999999,0.8861189162810447,100.665856,20.16363211441785,71.79600023664534,8.497999631799757,0.0,20.201360108330846,71.79600023664534,8.497999631799757,0,1.5350000467151403,4;7;8;9;10;11,183
889,3,1646955,26;74;78,141.296832,141.390784,0.09395200000000159,8,125.7688,0.8901034667217451,141.572928,29.571832390502095,89.07199942041188,22.653000196442008,0.0,29.655784368515015,89.07199942041188,22.66300015617162,0,2.8020000318065286,1;8;9;10;11,214
889,4,1646944,29;69;73;77,141.47667199999998,142.124512,0.6478400000000306,10,120.47424,0.8515484446792756,142.256864,38.67167152930051,86.88100043218583,15.924000064842403,0.0,38.827511481940746,86.88100043218583,16.416000085882843,0,2.454000059515238,8;9;10;11,301
890,1,1646958,27,91.920096,91.920096,0.0,3,75.6224,0.8226971390456337,92.081024,14.708095812238753,68.92999995034188,8.282000198960304,0.0,14.708095812238753,68.92999995034188,8.282000198960304,0,4.045999958179891,8;9;10;11,116
890,2,1646942,28;72,109.843232,109.925408,0.08217600000000402,5,98.18864,0.8938979508541774,110.828416,21.359232487156987,80.69999993313104,7.783999666571617,0.0,21.431408473290503,80.69999993313104,7.793999626301229,0,1.1060000397264957,0;1;8;9;10;11,224
890,3,1646954,26;74;78,129.434592,129.513024,0.07843199999999229,8,117.900192,0.9108862644693931,130.445504,30.396592570468783,86.24199952464551,12.795999879017472,0.0,30.475024599581957,86.24199952464551,12.795999879017472,0,2.3629999486729503,0;1;3;8;9;10;11,210
890,4,1646949,29;69;73;77,132.95952,133.166688,0.2071679999999958,10,120.533888,0.9065457516693803,133.325536,36.148519022390246,84.55899998079985,12.252000975422561,0.0,36.32868698332459,84.55899998079985,12.279000948183239,0,2.363000065088272,1;3;8;9;10;11,279
891,1,1646946,27,89.14512,89.14512,0.0,3,83.51110399999999,0.9367995017562373,89.339712,14.799120603129268,66.59200019203126,7.753999205306172,0.0,14.799120603129268,66.59200019203126,7.753999205306172,0,2.0889999577775598,0;1;3;8;9;10;11,148
891,2,1646944,28;72,101.811584,101.849856,0.0382720000000063,5,89.9912,0.8838994195395291,102.680704,22.0755833433941,68.94100073259324,10.79500000923872,0.0,22.113855346105993,68.94100073259324,10.79500000923872,0,0.9270000737160444,0;8;9;10;11,239
891,3,1646948,26;74;78,111.505664,111.589216,0.0835519999999974,8,91.293376,0.8187330824737298,111.815872,31.359662883915007,69.65400057379156,10.492000496014953,0.0,31.44321485888213,69.65400057379156,10.492000496014953,0,1.0949999559670687,0;3;8;9;10;11,314
891,4,1646955,29;69;73;77,138.3808,138.562144,0.18134399999999573,10,118.825152,0.8586823605586903,138.752384,40.38280050735921,82.36700028646737,15.630999230779707,0.0,40.55314452853054,82.36700028646737,15.641999198123813,0,3.890999942086637,0;1;3;8;9;10;11,322
