frame_index,worker_model_count,worker_tid,state,cpu,start_from_threadpool_ms,end_from_threadpool_ms,duration_ms
852,1,1646959,running,1,0.16172800678759813,0.6046158960089087,0.4428878892213106
852,1,1646959,blocked,,0.6046158960089087,0.6056159036234021,0.00100000761449337
852,1,1646959,runnable,,0.6056159036234021,0.6146158557385206,0.008999952115118504
852,1,1646959,running,1,0.6146158557385206,0.6856159307062626,0.07100007496774197
852,1,1646959,blocked,,0.6856159307062626,1.2326159048825502,0.5469999741762877
852,1,1646959,runnable,,1.2326159048825502,1.2396159581840038,0.00700005330145359
852,1,1646959,running,1,1.2396159581840038,1.2706159614026546,0.031000003218650818
852,1,1646959,blocked,,1.2706159614026546,1.3246159069240093,0.053999945521354675
852,1,1646959,runnable,,1.3246159069240093,1.331615960225463,0.00700005330145359
852,1,1646959,running,1,1.331615960225463,1.35261588729918,0.020999927073717117
852,1,1646959,blocked,,1.35261588729918,1.3566159177571535,0.00400003045797348
852,1,1646959,runnable,,1.3566159177571535,1.399615895934403,0.04299997817724943
852,1,1646959,running,8,1.399615895934403,1.436615944840014,0.03700004890561104
852,1,1646959,blocked,,1.436615944840014,1.8856158712878823,0.44899992644786835
852,1,1646959,runnable,,1.8856158712878823,1.8946159398183227,0.00900006853044033
852,1,1646959,running,8,1.8946159398183227,2.0826158579438925,0.18799991812556982
852,1,1646959,runnable,,2.0826158579438925,2.0956159569323063,0.01300009898841381
852,1,1646959,running,8,2.0956159569323063,2.6316159637644887,0.5360000068321824
852,1,1646959,blocked,,2.6316159637644887,2.6386159006506205,0.0069999368861317635
852,1,1646959,running,8,2.6386159006506205,2.661615959368646,0.023000058718025684
852,1,1646959,blocked,,2.661615959368646,2.6866159169003367,0.024999957531690598
852,1,1646959,runnable,,2.6866159169003367,2.692615962587297,0.00600004568696022
852,1,1646959,running,8,2.692615962587297,2.7496159309521317,0.056999968364834785
852,1,1646959,blocked,,2.7496159309521317,2.781615941785276,0.03200001083314419
852,1,1646959,runnable,,2.781615941785276,2.8696159133687615,0.0879999715834856
852,1,1646959,running,8,2.8696159133687615,2.938615856692195,0.0689999433234334
852,1,1646959,blocked,,2.938615856692195,3.00461589358747,0.06600003689527512
852,1,1646959,runnable,,3.00461589358747,3.0136159621179104,0.00900006853044033
852,1,1646959,running,9,3.0136159621179104,3.0816158978268504,0.06799993570894003
852,1,1646959,blocked,,3.0816158978268504,3.1246158760041,0.04299997817724943
852,1,1646959,runnable,,3.1246158760041,3.132615936920047,0.00800006091594696
852,1,1646959,running,9,3.132615936920047,3.20161588024348,0.0689999433234334
852,1,1646959,blocked,,3.20161588024348,3.2056159107014537,0.00400003045797348
852,1,1646959,runnable,,3.2056159107014537,3.2386159291490912,0.03300001844763756
852,1,1646959,running,9,3.2386159291490912,3.329615923576057,0.09099999442696571
852,1,1646959,blocked,,3.329615923576057,3.350615850649774,0.020999927073717117
852,1,1646959,runnable,,3.350615850649774,3.3676158636808395,0.017000013031065464
852,1,1646959,running,9,3.3676158636808395,3.4536159364506602,0.08600007276982069
852,1,1646959,blocked,,3.4536159364506602,3.476615878753364,0.022999942302703857
852,1,1646959,runnable,,3.476615878753364,3.5486159613355994,0.07200008258223534
852,1,1646959,running,9,3.5486159613355994,3.6646159132942557,0.11599995195865631
852,1,1646959,blocked,,3.6646159132942557,3.8736158749088645,0.20899996161460876
852,1,1646959,runnable,,3.8736158749088645,3.88761586509645,0.013999990187585354
852,1,1646959,running,9,3.88761586509645,3.921615891158581,0.03400002606213093
852,1,1646959,blocked,,3.921615891158581,3.9626158541068435,0.04099996294826269
852,1,1646959,runnable,,3.9626158541068435,4.006615956313908,0.04400010220706463
852,1,1646959,running,9,4.006615956313908,4.073615884408355,0.06699992809444666
852,1,1646959,blocked,,4.073615884408355,4.178615869022906,0.10499998461455107
852,1,1646959,runnable,,4.178615869022906,4.184615914709866,0.00600004568696022
852,1,1646959,running,9,4.184615914709866,4.295615945011377,0.11100003030151129
852,1,1646959,blocked,,4.295615945011377,4.3536159209907055,0.057999975979328156
852,1,1646959,runnable,,4.3536159209907055,4.360615857876837,0.0069999368861317635
852,1,1646959,running,9,4.360615857876837,4.376615863293409,0.016000005416572094
852,1,1646959,blocked,,4.376615863293409,4.415615927428007,0.03900006413459778
852,1,1646959,runnable,,4.415615927428007,4.425615887157619,0.009999959729611874
852,1,1646959,running,9,4.425615887157619,4.485615878365934,0.059999991208314896
852,1,1646959,blocked,,4.485615878365934,4.609615891240537,0.12400001287460327
852,1,1646959,runnable,,4.609615891240537,4.615615936927497,0.00600004568696022
852,1,1646959,running,9,4.615615936927497,4.7206159215420485,0.10499998461455107
852,1,1646959,blocked,,4.7206159215420485,4.821615875698626,0.10099995415657759
852,1,1646959,runnable,,4.821615875698626,4.830615944229066,0.00900006853044033
852,1,1646959,running,9,4.830615944229066,4.9016159027814865,0.07099995855242014
852,1,1646959,blocked,,4.9016159027814865,4.9096159636974335,0.00800006091594696
852,1,1646959,runnable,,4.9096159636974335,4.920615931041539,0.010999967344105244
852,1,1646959,running,9,4.920615931041539,4.945615888573229,0.024999957531690598
852,1,1646959,blocked,,4.945615888573229,4.966615932062268,0.021000043489038944
852,1,1646959,runnable,,4.966615932062268,4.972615861333907,0.005999929271638393
852,1,1646959,running,9,4.972615861333907,5.02861593849957,0.05600007716566324
852,1,1646959,blocked,,5.02861593849957,5.089615937322378,0.060999998822808266
852,1,1646959,runnable,,5.089615937322378,5.101615912280977,0.011999974958598614
852,1,1646959,running,9,5.101615912280977,5.198615952394903,0.09700004011392593
852,1,1646959,blocked,,5.198615952394903,5.272615933790803,0.07399998139590025
852,1,1646959,runnable,,5.272615933790803,5.294615868479013,0.021999934688210487
852,1,1646959,running,9,5.294615868479013,5.320615950040519,0.026000081561505795
852,1,1646959,blocked,,5.320615950040519,5.378615926019847,0.057999975979328156
852,1,1646959,runnable,,5.378615926019847,5.400615860708058,0.021999934688210487
852,1,1646959,running,9,5.400615860708058,5.4576159454882145,0.05700008478015661
852,1,1646959,blocked,,5.4576159454882145,5.466615897603333,0.008999952115118504
852,1,1646959,runnable,,5.466615897603333,5.492615862749517,0.025999965146183968
852,1,1646959,running,9,5.492615862749517,5.61361585278064,0.12099999003112316
852,1,1646959,blocked,,5.61361585278064,5.635615903884172,0.022000051103532314
852,1,1646959,runnable,,5.635615903884172,5.643615964800119,0.00800006091594696
852,1,1646959,running,9,5.643615964800119,5.730615928769112,0.08699996396899223
852,1,1646959,blocked,,5.730615928769112,5.796615965664387,0.06600003689527512
852,1,1646959,runnable,,5.796615965664387,5.804615910165012,0.007999944500625134
852,1,1646959,running,9,5.804615910165012,5.827615852467716,0.022999942302703857
852,1,1646959,blocked,,5.827615852467716,5.875615868717432,0.04800001624971628
852,1,1646959,runnable,,5.875615868717432,5.897615919820964,0.022000051103532314
