frame_index,worker_model_count,worker_tid,model_ordinal,obstacle_id,model_duration_ms,inference_count,inference_sum_ms,running_ms,blocked_ms,runnable_ms,unknown_ms,max_runnable_ms,cpu_list,running_segment_count,stack_sample_count,stack_categories
888,3,1646949,3,78,18.687904,3,12.028384,13.235904392786324,1.2389998883008957,4.2129997164011,0,1.3719999697059393,0;1;10;11,26,1,libtorch CUDA路径:1
888,4,1646942,1,29,94.070944,2,84.49231999999999,11.561943567357957,74.86699987202883,7.64200056437403,0,0.7690000347793102,0;2;3,111,0,
888,4,1646942,2,69,63.805152,2,57.492832,9.40415181685239,41.01200052537024,13.388999621383846,0,1.9610000308603048,0;3,75,1,PI互斥锁释放:1
888,4,1646942,3,73,63.830016,3,52.333568,12.451015645638108,45.98900000564754,5.390000296756625,0,1.145999995060265,0;1;3,42,0,
888,4,1646942,4,77,20.201824,3,12.948512000000001,10.273823980242014,1.6150000737980008,8.312999969348311,0,1.964000053703785,1;3,18,2,libtorch CPU路径:2
889,1,1646950,1,27,42.988864,3,40.740672,13.001864310353994,21.436000359244645,8.550999336875975,0,1.9680000841617584,4;7;8;9;10;11,157,0,
889,2,1646945,1,28,21.220864,2,18.362368,8.467864012345672,8.076000143773854,4.676999873481691,0,0.8699999889358878,4;7;8;9;10;11,93,2,libtorch CUDA路径:1;其他路径:1
889,2,1646945,2,72,79.236768,3,70.65503999999999,11.69576810207218,63.72000009287149,3.8209997583180666,0,1.5350000467151403,8;9;10;11,91,1,其他路径:1
889,3,1646955,1,26,90.495008,3,80.089888,13.520007720217109,61.91899941768497,15.056000789627433,0,1.9630000460892916,8;9;10;11,132,1,cuDNN路径:1
889,3,1646955,2,74,36.877152,2,33.778688,7.847152417525649,21.79200015962124,7.237999467179179,0,2.8020000318065286,1;8;9;10;11,51,1,libtorch CPU路径:1
889,3,1646955,3,78,13.924672,3,11.900224,8.204672252759337,5.360999843105674,0.358999939635396,0,0.056999968364834785,8,32,0,
889,4,1646944,1,29,19.48656,2,17.353824,9.445560164749622,4.468000144697726,5.572999711148441,0,2.454000059515238,8;9;10;11,99,0,
889,4,1646944,2,69,53.41936,2,49.390496,8.876360021531582,41.08000034466386,3.4629995934665203,0,1.3920000055804849,8;9;10;11,93,1,libtorch CPU路径:1
889,4,1646944,3,73,53.260128,3,40.645247999999995,11.982127791270614,36.79699986241758,4.481000360101461,0,2.407000050880015,8;9;10;11,67,1,libtorch CUDA路径:1
889,4,1646944,4,77,15.310624,3,13.084672000000001,8.367623551748693,4.536000080406666,2.4070004001259804,0,1.6609999584034085,9;10;11,44,0,
890,1,1646958,1,27,91.920096,3,75.6224,14.708095812238753,68.92999995034188,8.282000198960304,0,4.045999958179891,8;9;10;11,116,0,
890,2,1646942,1,28,73.72752,2,70.57305600000001,9.320520446635783,61.83100026100874,2.5759993586689234,0,0.3090000245720148,8;9;10;11,81,0,
890,2,1646942,2,72,36.115712,3,27.615584000000002,12.038712040521204,18.8689996721223,5.208000307902694,0,1.1060000397264957,0;1;8;9;10;11,143,2,libtorch CPU路径:1;其他路径:1
890,3,1646954,1,26,95.771264,3,87.68928,13.479264336638153,77.45899993460625,4.832999664358795,0,2.3629999486729503,8;9;10;11,81,2,libtorch CUDA路径:1;其他路径:1
890,3,1646954,2,74,11.662464,2,10.258336,6.688464316539466,3.854999551549554,1.1190001387149096,0,0.139000010676682,8;9;11,63,1,其他路径:1
890,3,1646954,3,78,22.000864,3,19.952576,10.228863917291164,4.928000038489699,6.844000075943768,0,2.2119999630376697,0;1;3;9,68,1,其他路径:1
890,4,1646949,1,29,79.431488,2,75.078688,9.229488554410636,67.29400006588548,2.907999325543642,0,0.754999928176403,8;9;10;11,84,1,CUDA流同步:1
890,4,1646949,2,69,22.438976,2,18.966656,7.867975626140833,11.265999870374799,3.3050006022676826,0,0.7680000271648169,8;9;10;11,96,2,CUDA异步内存复制:1;其他路径:1
890,4,1646949,3,73,20.31328,3,18.288192000000002,10.562279145233333,4.284000024199486,5.467000766657293,0,2.363000065088272,1;3;10,75,1,libtorch CUDA路径:1
890,4,1646949,4,77,10.775776,3,8.200351999999999,8.488775696605444,1.715000020340085,0.5720002809539437,0,0.11100003030151129,3,25,0,
891,1,1646946,1,27,89.14512,3,83.51110399999999,14.799120603129268,66.59200019203126,7.753999205306172,0,2.0889999577775598,0;1;3;8;9;10;11,148,2,cuBLASLt启发式查询:1;libtorch CPU路径:1
891,2,1646944,1,28,74.50672,2,65.17888,9.889720007777214,61.16300018038601,3.4539998741820455,0,0.4819999448955059,8;9;10;11,96,1,libtorch CPU路径:1
891,2,1646944,2,72,27.304864,3,24.81232,12.185863335616887,7.7780005522072315,7.3410001350566745,0,0.9270000737160444,0;8;9;10;11,144,3,libtorch CPU路径:1;其他路径:2
891,3,1646948,1,26,87.845856,3,71.03264,14.92785511072725,65.21300051826984,7.705000345595181,0,1.0949999559670687,0;3;8;9;10;11,168,2,libtorch CPU路径:2
891,3,1646948,2,74,10.890336,2,9.032319999999999,6.541335955262184,3.588999854400754,0.7600001990795135,0,0.05800009239464998,0;8;9;10;11,57,1,其他路径:1
891,3,1646948,3,78,12.769472,3,11.228416,9.890471817925572,0.8520002011209726,2.026999951340258,0,0.2549999626353383,8;10;11,91,0,
891,4,1646955,1,29,55.456896,2,50.572704,10.23589656688273,42.54599998239428,2.674999530427158,0,0.8140000281855464,0;1;3;8;9;10;11,82,2,cuDNN路径:1;其他路径:1
891,4,1646955,2,69,38.724064,2,30.3472,8.896064478904009,25.573999853804708,4.253999679349363,0,1.1629998916760087,0;8;9;10;11,89,1,其他路径:1
891,4,1646955,3,73,14.458496,3,12.618208,8.693495648913085,0.6410005735233426,5.1239997847005725,0,3.890999942086637,0;8;10,56,0,
891,4,1646955,4,77,29.741344,3,25.287039999999998,12.557343812659383,13.605999876745045,3.578000236302614,0,1.0030000703409314,0;3;10;11,97,2,libtorch CPU路径:1;其他路径:1
