frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
852,17293852238736786844,container,1645397,968503751116640,968503751687168,0.570528
852,17293852238736786844,semantic_map_prepare,1645397,968503758735072,968503759764000,1.028928
852,17293852238736786844,semantic_base_copy,1645397,968503759772512,968503761035680,1.263168
852,17293852238736786844,cyber_taskmanager_queue_enqueue,1645397,968503761045376,968503761053440,0.008064
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761055488,968503761079136,0.023648
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761080416,968503761091040,0.010624
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761092000,968503761102816,0.010816
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761103648,968503761115648,0.012
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761116608,968503761128160,0.011552
852,17293852238736786844,semantic_base_async_lock_wait,1645386,968503761127904,968503761129568,0.001664
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761129664,968503761143168,0.013504
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761144480,968503761227232,0.082752
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761228512,968503761239360,0.010848
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761240288,968503761281824,0.041536
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761282848,968503761292800,0.009952
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761293696,968503761303072,0.009376
852,17293852238736786844,semantic_draw_roads,1645386,968503761592384,968503763183424,1.59104
852,17293852238736786844,semantic_draw_junctions,1645386,968503763186496,968503763271008,0.084512
852,17293852238736786844,semantic_draw_crosswalks,1645386,968503763272608,968503763276224,0.003616
852,17293852238736786844,semantic_draw_lanes,1645386,968503763277216,968503771071616,7.7944
852,17293852238736786844,semantic_base_async_draw,1645386,968503761124480,968503771077760,9.95328
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503761303904,968503775523232,14.219328
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503775526592,968503775544352,0.01776
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503775545312,968503775554368,0.009056
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503775555136,968503775567840,0.012704
852,17293852238736786844,cyber_taskmanager_notify_task,1645397,968503775568704,968503775603232,0.034528
852,17293852238736786844,cyber_taskmanager_notify_tasks,1645397,968503761054688,968503775604896,14.550208
852,17293852238736786844,semantic_base_async_submit,1645397,968503761039328,968503775606304,14.566976
852,17293852238736786844,semantic_base_async_future_replace,1645397,968503775607168,968503775608320,0.001152
852,17293852238736786844,semantic_base_async_schedule,1645397,968503761038528,968503775608896,14.570368
852,17293852238736786844,semantic_base_image,1645397,968503759771200,968503775609824,15.838624
852,17293852238736786844,semantic_adc_draw,1645397,968503775610880,968503775612160,0.00128
852,17293852238736786844,semantic_obstacle_history_draw,1645397,968503775612800,968503776190976,0.578176
852,17293852238736786844,semantic_history_cache_copy,1645397,968503776192992,968503776429920,0.236928
852,17293852238736786844,semantic_map_run,1645397,968503759768224,968503776431744,16.66352
852,17293852238736786844,cruise_mlp_inference,1646944,968503778384064,968503794489664,16.1056
852,17293852238736786844,cruise_mlp_inference,1646959,968503778360960,968503796960192,18.599232
852,17293852238736786844,cruise_mlp_inference,1646958,968503778368416,968503806844832,28.476416
852,17293852238736786844,cruise_mlp_inference,1646955,968503778373856,968503816648864,38.275008
852,17293852238736786844,cruise_mlp_inference,1646944,968503799264416,968503826733888,27.469472
852,17293852238736786844,cruise_mlp_inference,1646959,968503804259776,968503836757664,32.497888
852,17293852238736786844,cruise_mlp_inference,1646958,968503814044320,968503849009248,34.964928
852,17293852238736786844,model_cruise_mlp,1646958,968503776582976,968503849340832,72.757856
852,17293852238736786844,cruise_mlp_inference,1646955,968503819002784,968503861738080,42.735296
852,17293852238736786844,model_cruise_mlp,1646955,968503776570560,968503861746944,85.176384
852,17293852238736786844,cruise_mlp_inference,1646944,968503829151584,968503874177536,45.025952
852,17293852238736786844,model_cruise_mlp,1646944,968503777135680,968503874187200,97.05152
852,17293852238736786844,cruise_mlp_inference,1646959,968503839169600,968503876588832,37.419232
852,17293852238736786844,model_cruise_mlp,1646959,968503776594848,968503876597728,100.00288
852,17293852238736786844,cruise_mlp_inference,1646958,968503859254944,968503880529952,21.275008
852,17293852238736786844,cruise_mlp_inference,1646955,968503871489632,968503882580384,11.090752
852,17293852238736786844,cruise_mlp_inference,1646944,968503875562816,968503884033920,8.471104
852,17293852238736786844,cruise_mlp_inference,1646958,968503882090944,968503888710432,6.619488
852,17293852238736786844,model_cruise_mlp,1646958,968503849398208,968503888717504,39.319296
852,17293852238736786844,cruise_mlp_inference,1646955,968503883567840,968503889052416,5.484576
852,17293852238736786844,cruise_mlp_inference,1646944,968503884629504,968503891161184,6.53168
852,17293852238736786844,cruise_mlp_inference,1646958,968503889304576,968503894728352,5.423776
852,17293852238736786844,cruise_mlp_inference,1646955,968503889702464,968503896819296,7.116832
852,17293852238736786844,model_cruise_mlp,1646955,968503861792640,968503896825312,35.032672
852,17293852238736786844,cruise_mlp_inference,1646944,968503891875104,968503897458656,5.583552
852,17293852238736786844,model_cruise_mlp,1646944,968503874235936,968503897465760,23.229824
852,17293852238736786844,cruise_mlp_inference,1646958,968503896610240,968503899936640,3.3264
852,17293852238736786844,model_cruise_mlp,1646958,968503888757728,968503899944960,11.187232
852,17293852238736786844,cruise_mlp_inference,1646955,968503897253984,968503901819264,4.56528
852,17293852238736786844,cruise_mlp_inference,1646944,968503898452800,968503902816800,4.364
852,17293852238736786844,cruise_mlp_inference,1646955,968503902353824,968503904798176,2.444352
852,17293852238736786844,cruise_mlp_inference,1646944,968503903493824,968503907370208,3.876384
852,17293852238736786844,cruise_mlp_inference,1646955,968503905179136,968503907593376,2.41424
852,17293852238736786844,model_cruise_mlp,1646955,968503896856064,968503907599008,10.742944
852,17293852238736786844,cruise_mlp_inference,1646944,968503908229088,968503911081312,2.852224
852,17293852238736786844,model_cruise_mlp,1646944,968503897496000,968503911089280,13.59328
852,17293852238736786844,thread_pool_run,1645397,968503776433120,968503911127520,134.6944
852,17293852238736786844,evaluator,1645397,968503758730912,968503911135168,152.404256
852,17293852238736786844,predictor,1645397,968503911136992,968503912726720,1.589728
852,17293852238736786844,perception,1645397,968503751739360,968503912860928,161.121568
852,17293852238736786844,writer,1645397,968503912870720,968503913449088,0.578368
852,17293852238736786844,proc,1645397,968503751113856,968503913555360,162.441504
