frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms,completion_status,terminal_phase
411,17293982500799906965,container,3772853,1220037405238464,1220037405687008,0.448544,ok,container_exit
411,17293982500799906965,semantic_map_prepare,3772853,1220037406071616,1220037406121632,0.050016,ok,semantic_map_prepare_exit
411,17293982500799906965,semantic_base_copy,3772853,1220037406127296,1220037407446016,1.31872,ok,semantic_base_copy_exit
411,17293982500799906965,cyber_taskmanager_queue_enqueue,3772853,1220037407457920,1220037407462016,0.004096,ok,cyber_taskmanager_queue_enqueue_exit
411,17293982500799906965,semantic_base_async_lock_wait,3772847,1220037407529696,1220037407530624,0.000928,ok,semantic_base_async_lock_wait_exit
411,17293982500799906965,semantic_draw_roads,3772847,1220037408005024,1220037409532032,1.527008,ok,semantic_draw_roads_exit
411,17293982500799906965,semantic_draw_junctions,3772847,1220037409537664,1220037409583136,0.045472,ok,semantic_draw_junctions_exit
411,17293982500799906965,semantic_draw_crosswalks,3772847,1220037409584352,1220037409588128,0.003776,ok,semantic_draw_crosswalks_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037407463552,1220037416944064,9.480512,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037416948192,1220037416970944,0.022752,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037416971904,1220037416984192,0.012288,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037416985024,1220037416996096,0.011072,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037416996768,1220037417006528,0.00976,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037417007200,1220037417036800,0.0296,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037417037760,1220037417047168,0.009408,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037417047968,1220037417057376,0.009408,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037417058176,1220037417068576,0.0104,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,semantic_draw_lanes,3772847,1220037409588864,1220037421693536,12.104672,ok,semantic_draw_lanes_exit
411,17293982500799906965,semantic_base_async_draw,3772847,1220037407527808,1220037421700000,14.172192,ok,semantic_base_async_draw_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037417069440,1220037421748064,4.678624,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421749792,1220037421760256,0.010464,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421761120,1220037421772672,0.011552,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421773536,1220037421784512,0.010976,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421785184,1220037421794720,0.009536,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421795680,1220037421806784,0.011104,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_task,3772853,1220037421807712,1220037421816800,0.009088,ok,cyber_taskmanager_notify_task_exit
411,17293982500799906965,cyber_taskmanager_notify_tasks,3772853,1220037407462880,1220037421818048,14.355168,ok,cyber_taskmanager_notify_tasks_exit
411,17293982500799906965,semantic_base_async_submit,3772853,1220037407452160,1220037421819072,14.366912,ok,semantic_base_async_submit_exit
411,17293982500799906965,semantic_base_async_future_replace,3772853,1220037421820576,1220037421821696,0.00112,ok,semantic_base_async_future_replace_exit
411,17293982500799906965,semantic_base_async_schedule,3772853,1220037407451040,1220037421822400,14.37136,ok,semantic_base_async_schedule_exit
411,17293982500799906965,semantic_base_image,3772853,1220037406126016,1220037421823360,15.697344,ok,semantic_base_image_exit
411,17293982500799906965,semantic_adc_draw,3772853,1220037421824224,1220037421825824,0.0016,ok,semantic_adc_draw_exit
411,17293982500799906965,semantic_obstacle_history_draw,3772853,1220037421826400,1220037421920640,0.09424,ok,semantic_obstacle_history_draw_exit
411,17293982500799906965,semantic_history_cache_copy,3772853,1220037421922400,1220037421931680,0.00928,ok,semantic_history_cache_copy_exit
411,17293982500799906965,semantic_map_run,3772853,1220037406123360,1220037421933856,15.810496,ok,semantic_map_run_exit
411,17293982500799906965,thread_pool_run,3772853,1220037421935200,1220037421939808,0.004608,ok,thread_pool_run_exit
411,17293982500799906965,evaluator,3772853,1220037406068128,1220037421941312,15.873184,ok,evaluator_exit
411,17293982500799906965,predictor,3772853,1220037421943008,1220037421946688,0.00368,ok,predictor_exit
411,17293982500799906965,perception,3772853,1220037405694688,1220037421950368,16.25568,ok,perception_exit
411,17293982500799906965,writer,3772853,1220037421961120,1220037422053088,0.091968,ok,writer_done
411,17293982500799906965,proc,3772853,1220037405232608,1220037422059136,16.826528,ok,proc_exit
