event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z
CARLA_COLLISION,1,1783596818263154607,2026-07-09T19:33:38.263156+08:00,1797,180.86174783064052,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],808.4285278320312,-207.5149383544922,2920.328369140625,3037.2581249970303,308.00311279296875,133.79925537109375,0.033659495413303375,4.9660728109302e-05,0.011297131888568401,0.9356804490089417,2.291388511657715,0.037004780024290085,1.5258788153005298e-06,2.2916872965358803,312.3660583496094,133.5090789794922,0.001234359689988196
CARLA_COLLISION,2,1783596818862412510,2026-07-09T19:33:38.862415+08:00,1803,181.46174783958122,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],523.1832885742188,-29.0604305267334,1938.0028076171875,2007.590631677144,308.56951904296875,133.82998657226562,0.033426303416490555,0.0030603951308876276,-0.09643543511629105,1.077666997909546,1.2794444561004639,0.023668793961405754,0.009678458794951439,1.2796999650771446,312.3825988769531,133.55775451660156,0.34344053268432617
CARLA_COLLISION,3,1783596818962353952,2026-07-09T19:33:38.962356+08:00,1804,181.56174784107134,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],24.213464736938477,-1.2399684190750122,90.30525970458984,93.50331184808742,308.688720703125,133.8349151611328,0.025816630572080612,-0.1975402683019638,-0.2669101059436798,1.0694167613983154,0.36150428652763367,0.1313701719045639,-0.971380889415741,1.0447604048614227,312.4575500488281,133.5611114501953,0.22165560722351074
CARLA_COLLISION,4,1783596819062290729,2026-07-09T19:33:39.062296+08:00,1805,181.66174784256145,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],31.18571662902832,-8.084894180297852,104.82742309570312,109.6663260461397,308.7454528808594,133.83587646484375,-0.0030391120817512274,-0.3742675483226776,-1.1522527933120728,1.0617927312850952,0.700939953327179,0.009324649348855019,-0.23794807493686676,0.7402857918547051,312.5476989746094,133.5610809326172,0.1652500182390213
CARLA_COLLISION,5,1783596819162347588,2026-07-09T19:33:39.162349+08:00,1806,181.76174784405157,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],22.72859001159668,-5.272610187530518,74.8572769165039,78.4091903379894,308.82916259765625,133.83731079101562,-0.00450975401327014,0.0002695024013519287,-1.4261434078216553,1.0546865463256836,0.8933411240577698,0.023990605026483536,0.0036762712989002466,0.8936707604218679,312.63006591796875,133.5675048828125,0.14049045741558075
CARLA_COLLISION,6,1783596819262497877,2026-07-09T19:33:39.262500+08:00,1807,181.8617478455417,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],24.479957580566406,-5.642231464385986,80.11656188964844,83.96288815936423,308.9183654785156,133.83908081054688,-0.001957111293449998,-0.00015258774510584772,-1.5257207155227661,1.0758188962936401,0.9001145958900452,0.00622649397701025,0.006126565858721733,0.9001569806265829,312.71875,133.57041931152344,0.13382679224014282
CARLA_COLLISION,7,1783596819362424037,2026-07-09T19:33:39.362426+08:00,1808,181.9617478470318,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],20.77362060546875,-4.787981033325195,67.9866714477539,71.25065311967515,309.01043701171875,133.84100341796875,-0.0002031516924034804,-0.02920532040297985,-1.5787298679351807,1.0497536659240723,0.9216402173042297,0.0004089951398782432,0.013517036102712154,0.9217394250516869,312.8126220703125,133.56919860839844,0.13731956481933594
CARLA_COLLISION,8,1783596819462243409,2026-07-09T19:33:39.462245+08:00,1809,182.06174784852192,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],18.80626106262207,-4.477729320526123,61.24986267089844,64.22827408725313,309.1056823730469,133.84259033203125,0.0012360572582110763,-0.158447265625,-1.5667086839675903,0.9989938735961914,0.9830665588378906,-0.005334075540304184,-0.0029657743871212006,0.9830855035473551,312.9094543457031,133.56356811523438,0.1450532078742981
CARLA_COLLISION,9,1783596819562205537,2026-07-09T19:33:39.562208+08:00,1810,182.16174785001203,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],21.832571029663086,-5.198286533355713,71.106201171875,74.5639000169875,309.20758056640625,133.84405517578125,0.0007547950372099876,-0.12591552734375,-1.5658549070358276,0.9681977033615112,1.043627142906189,0.014355613850057125,-0.009979295544326305,1.0437735786075004,313.01324462890625,133.56036376953125,0.15163913369178772
CARLA_COLLISION,10,1783596819662088469,2026-07-09T19:33:39.662090+08:00,1811,182.26174785150215,Carla/Maps/Town01,197,vehicle.lincoln.mkz_2017,hero,207,vehicle.nissan.patrol,scenario,[14],21.85255241394043,-5.20123815536499,71.21546936035156,74.6741588608001,309.3128356933594,133.84579467773438,0.0006558799650520086,-0.0336914025247097,-1.6112005710601807,0.9215853214263916,1.059564471244812,0.018489759415388107,-0.010869941674172878,1.0597815319958812,313.1203918457031,133.55792236328125,0.15534454584121704
