run_id,group_name,event,unified_timestamp_s,relative_to_t1_ms,original_timestamp,original_clock_domain,carla_frame,ego_speed_mps,longitudinal_clearance_m,target_id,source_file,source_line,detection_method,confidence,remarks
202607171706,baseline,t_spawn,,,,unavailable,,,,17,,,not archived,UNAVAILABLE,
202607171706,baseline,t_sensor_first_visible,1784279265.798708,0.0,1784279265.798708,Apollo_epoch/wall_epoch,,16.362334078749104,,17,D:\data\baseline\202607171706\log\perception.log.INFO.20260717-170531.449410,21828,first Fusion target source observation,HIGH,
202607171706,baseline,t_perception_first,1784279266.034558,235.85009574890137,1784279266.034558,Apollo_epoch/wall_epoch,,16.43000271542179,35.49264806110642,17,D:\data\baseline\202607171706\log\perception.log.INFO.20260717-170531.449410,21828,first Fusion target output,HIGH,
202607171706,baseline,t_sensor_origin,1784279265.798708,0.0,1784279265.798708,Apollo_epoch/wall_epoch,,16.362334078749104,,17,D:\data\baseline\202607171706\log\perception.log.INFO.20260717-170531.449410,21828,first source frame in 3-frame stable sequence,HIGH,
202607171706,baseline,t_perception_stable,1784279266.034558,235.85009574890137,1784279266.034558,Apollo_epoch/wall_epoch,,16.43000271542179,35.49264806110642,17,D:\data\baseline\202607171706\log\perception.log.INFO.20260717-170531.449410,21828,output time of stable sequence first frame,HIGH,
202607171706,baseline,t_prediction_first,1784279266.0423553,243.64733695983887,1784279266.0423553,Apollo_epoch/wall_epoch,,16.43000271542179,35.364704450509805,17,D:\data\baseline\202607171706\log\prediction.log.INFO.20260717-170527.449365,661,target prediction output,HIGH,
202607171706,baseline,t_prediction_static,1784279266.0423553,243.64733695983887,1784279266.0423553,Apollo_epoch/wall_epoch,,16.43000271542179,35.364704450509805,17,D:\data\baseline\202607171706\log\prediction.log.INFO.20260717-170527.449365,661,pred_has_is_static=1 and pred_is_static=1,HIGH,
202607171706,baseline,t_planning_stop,1784279266.053215,254.50706481933594,1784279266.053215,Apollo_epoch/wall_epoch,,16.43000271542179,35.18662847380719,17,D:\data\baseline\202607171706\log\planning.log.INFO.20260717-170527.449376,343096,first STOP decision for target,HIGH,
202607171706,baseline,t_planning_decel,1784279266.056934,258.2261562347412,1784279266.056934,Apollo_epoch/wall_epoch,,16.43000271542179,35.12567541127488,17,D:\data\baseline\202607171706\log\planning.log.INFO.20260717-170527.449376,343119,first target stop trajectory output,HIGH,
202607171706,baseline,t_control_brake_command,1784279266.0609686,262.26067543029785,1784279266.0609686,Apollo_epoch/wall_epoch,,16.43000271542179,35.059571172715074,17,D:\data\baseline\202607171706\trace\message_context\control.449381.csv,,first /apollo/control output inheriting target trace; payload unavailable,MEDIUM,
202607171706,baseline,t_brake_effective,1784279266.150907,352.1990776062012,1784279266.150907,Apollo_epoch/wall_epoch,,16.276229115163034,33.59094390505447,17,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,,two consecutive deceleration intervals,HIGH,
202607171706,baseline,t_stop,,,,unavailable,,,,17,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,,speed <0.1 m/s for 0.5 s,UNAVAILABLE,
202607171706,baseline,t_collision,,,,unavailable,,,,17,,,first CollisionSensor event,UNAVAILABLE,
202607171706,baseline,t_end,1784279275.0,9201.292037963867,1784279275.0,Apollo_epoch/wall_epoch,,4.289428223079505,-4.383175139881928,17,D:\data\baseline\202607171706\collect_time.txt,,collection end_log,HIGH,
