run_id,time_s,relative_to_t1_s,x_m,y_m,speed_mps,source_file,source_line
202607171706,1784279213.042429,-52.75627899169922,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,1
202607171706,1784279213.149764,-52.64894390106201,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,2
202607171706,1784279213.256982,-52.541725873947144,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,3
202607171706,1784279213.364282,-52.434426069259644,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,4
202607171706,1784279213.474148,-52.324559926986694,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,5
202607171706,1784279213.581822,-52.216886043548584,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,6
202607171706,1784279213.689187,-52.10952091217041,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,7
202607171706,1784279213.812974,-51.98573398590088,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,8
202607171706,1784279213.92006,-51.87864804267883,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,9
202607171706,1784279214.027848,-51.77085995674133,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,10
202607171706,1784279214.142556,-51.65615200996399,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,11
202607171706,1784279214.253278,-51.545429944992065,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,12
202607171706,1784279214.363692,-51.43501591682434,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,13
202607171706,1784279214.469929,-51.328778982162476,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,14
202607171706,1784279214.589031,-51.20967698097229,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,15
202607171706,1784279214.706686,-51.09202194213867,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,16
202607171706,1784279214.848215,-50.95049285888672,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,17
202607171706,1784279214.957595,-50.84111285209656,-6.399999618530273,2.273736703610344e-15,0.0,D:\data\baseline\202607171706\log\localization.log.INFO.20260717-170526.449355,18
