run_id,time_s,relative_to_t1_s,x_m,y_m,speed_mps,source_file,source_line
202607181815,1784369722.064089,-39.42435693740845,-5.881556987762451,-8.645505905151367,5.56252367374419,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,1
202607181815,1784369722.175277,-39.31316900253296,-5.852202415466309,-9.21441650390625,5.737792990130716,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,2
202607181815,1784369722.288831,-39.19961500167847,-5.822669506072998,-9.793766021728516,6.129554305229781,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,3
202607181815,1784369722.396094,-39.09235191345215,-5.788764953613281,-10.48119640350342,7.416666219507217,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,4
202607181815,1784369722.506666,-38.98178005218506,-5.751906394958496,-11.26547813415527,8.149011069915007,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,5
202607181815,1784369722.618239,-38.87020707130432,-5.713597297668457,-12.10441303253174,8.55885790349774,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,6
202607181815,1784369722.769443,-38.71900296211243,-5.674800395965576,-12.97540092468262,8.848313376500611,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,7
202607181815,1784369722.876307,-38.612138986587524,-5.635993480682373,-13.87323951721191,9.09695314639493,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,8
202607181815,1784369722.994921,-38.49352502822876,-5.59757137298584,-14.79376316070557,9.305703543622542,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,9
202607181815,1784369723.104757,-38.38368892669678,-5.559804439544678,-15.73384094238281,9.493151478552464,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,10
202607181815,1784369723.218804,-38.26964211463928,-5.522902488708496,-16.69224739074707,9.670632555049368,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,11
202607181815,1784369723.337267,-38.15117907524109,-5.48703670501709,-17.66791915893555,9.839158479065295,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,12
202607181815,1784369723.445187,-38.04325890541077,-5.452293395996094,-18.66067886352539,10.014312825538692,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,13
202607181815,1784369723.55663,-37.93181610107422,-5.41862964630127,-19.67202377319336,10.207352697828878,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,14
202607181815,1784369723.670112,-37.818334102630615,-5.385928153991699,-20.70329093933105,10.407525562330706,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,15
202607181815,1784369723.778924,-37.709522008895874,-5.354085445404053,-21.75419616699219,10.598442822175787,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,16
202607181815,1784369723.88766,-37.600785970687866,-5.323215007781982,-22.82328987121582,10.771882131620037,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,17
202607181815,1784369723.998897,-37.48954892158508,-5.293546676635742,-23.90895652770996,10.932902796593464,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,18
202607181815,1784369724.107908,-37.38053798675537,-5.26523494720459,-25.01041030883789,11.086888744759321,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,19
202607181815,1784369724.222825,-37.265620946884155,-5.238258361816406,-26.12708282470703,11.238671260205377,D:\data\100ms\202607181815\log\localization.log.INFO.20260718-181257.61710,20
