run_id,time_s,relative_to_t1_s,x_m,y_m,speed_mps,source_file,source_line
202607171738,1784281081.080273,-41.73624897003174,-6.260210514068604,-2.080368280410767,2.9702590976582526,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,1
202607171738,1784281081.187598,-41.62892389297485,-6.240058898925781,-2.407563209533691,3.4815247294491405,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,2
202607171738,1784281081.294529,-41.521992921829224,-6.218014240264893,-2.771062850952148,3.7518378177554514,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,3
202607171738,1784281081.404246,-41.41227579116821,-6.195040225982666,-3.156051635742188,3.9377789296055403,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,4
202607171738,1784281081.540638,-41.27588391304016,-6.171377658843994,-3.558140993118286,4.103656462853105,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,5
202607171738,1784281081.650473,-41.166048765182495,-6.147117137908936,-3.976924419403076,4.271344835440792,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,6
202607171738,1784281081.761554,-41.05496788024902,-6.122282981872559,-4.413082599639893,4.451526379347614,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,7
202607171738,1784281081.877222,-40.93929982185364,-6.096780776977539,-4.867938041687012,4.641831599040673,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,8
202607171738,1784281081.988857,-40.827664852142334,-6.070611953735352,-5.342493057250977,4.8465444534627204,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,9
202607171738,1784281082.102732,-40.71378993988037,-6.043708801269531,-5.838714599609375,5.073020582975393,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,10
202607171738,1784281082.213453,-40.603068828582764,-6.016532421112061,-6.348195552825928,5.012845922246758,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,11
202607171738,1784281082.321355,-40.49516677856445,-5.989556312561035,-6.863807201385498,5.279236980836117,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,12
202607171738,1784281082.431978,-40.384543895721436,-5.962448596954346,-7.386606693267822,5.221390632415793,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,13
202607171738,1784281082.540523,-40.27599883079529,-5.936440467834473,-7.909969806671143,5.276220930011953,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,14
202607171738,1784281082.651032,-40.16548991203308,-5.910529613494873,-8.447135925292969,5.486295508511356,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,15
202607171738,1784281082.757776,-40.05874586105347,-5.884269714355469,-9.006046295166016,5.607734132800372,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,16
202607171738,1784281082.875156,-39.94136595726013,-5.858009338378906,-9.585591316223145,6.318618084771947,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,17
202607171738,1784281082.986593,-39.82992887496948,-5.826155662536621,-10.28813362121582,7.51936416631738,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,18
202607171738,1784281083.111704,-39.70481777191162,-5.790640830993652,-11.07488632202148,8.122017966228924,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,19
202607171738,1784281083.228702,-39.58781981468201,-5.754180908203125,-11.90520191192627,8.454453803778579,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,20
202607171738,1784281083.351638,-39.46488380432129,-5.717766761779785,-12.76527118682861,8.73475515645308,D:\data\baseline\202607171738\log\localization.log.INFO.20260717-173631.839191,21
