record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,system_channel,raw_json
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427839535736,1783598427.8395357,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8392837,12082,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8392837,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12082,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427849462141,1783598427.849462,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8492837,12083,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8492837,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12083,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427859539813,1783598427.8595397,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8592937,12084,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8592937,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12084,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427869460554,1783598427.8694606,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8692572,12085,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8692572,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12085,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427879485489,1783598427.8794854,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8792932,12086,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8792932,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12086,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427889457911,1783598427.889458,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8893108,12087,guardian,1783598426383250361,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8893108,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12087,
    ""lidar_timestamp"": ""1783598426383250361"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120301"",
    ""parent_trace_ids"": [
      ""72334774047343605"",
      ""216449962123199479""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427899550494,1783598427.8995504,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.8993146,12088,guardian,1783598426483351190,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.8993146,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12088,
    ""lidar_timestamp"": ""1783598426483351190"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120302"",
    ""parent_trace_ids"": [
      ""72334774047343606"",
      ""216449962123199480""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427909448995,1783598427.9094489,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.9092875,12089,guardian,1783598426483351190,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.9092875,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12089,
    ""lidar_timestamp"": ""1783598426483351190"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120302"",
    ""parent_trace_ids"": [
      ""72334774047343606"",
      ""216449962123199480""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427919423113,1783598427.9194233,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.91928,12090,guardian,1783598426483351190,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.91928,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12090,
    ""lidar_timestamp"": ""1783598426483351190"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120302"",
    ""parent_trace_ids"": [
      ""72334774047343606"",
      ""216449962123199480""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
/apollo_workspace/records/202607092000_MkzExample_CarlaTown01.00000.20260709195956.record,1783598427929550001,1783598427.9295502,/apollo/guardian,apollo.guardian.GuardianCommand,1783598427.9293084,12091,guardian,1783598426483351190,0,0,/apollo/guardian,"{
  ""header"": {
    ""timestamp_sec"": 1783598427.9293084,
    ""module_name"": ""guardian"",
    ""sequence_num"": 12091,
    ""lidar_timestamp"": ""1783598426483351190"",
    ""camera_timestamp"": ""0"",
    ""radar_timestamp"": ""0"",
    ""trace_id"": ""17294099749112120302"",
    ""parent_trace_ids"": [
      ""72334774047343606"",
      ""216449962123199480""
    ]
  },
  ""control_command"": {
    ""throttle"": 0.0,
    ""brake"": 50.0,
    ""steering_rate"": 25.0,
    ""steering_target"": 0.0,
    ""is_in_safe_mode"": true
  }
}"
