frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms,completion_status,terminal_phase
906,17293982500799907460,container,3772857,1220090413724576,1220090414231680,0.507104,ok,container_exit
906,17293982500799907460,semantic_map_prepare,3772857,1220090414659168,1220090414706208,0.04704,ok,semantic_map_prepare_exit
906,17293982500799907460,semantic_base_copy,3772857,1220090414710912,1220090416120832,1.40992,ok,semantic_base_copy_exit
906,17293982500799907460,cyber_taskmanager_queue_enqueue,3772857,1220090416132352,1220090416141888,0.009536,ok,cyber_taskmanager_queue_enqueue_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090416143936,1220090416167136,0.0232,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,semantic_base_async_lock_wait,3772847,1220090416221344,1220090416222656,0.001312,ok,semantic_base_async_lock_wait_exit
906,17293982500799907460,semantic_draw_roads,3772847,1220090416843776,1220090418987008,2.143232,ok,semantic_draw_roads_exit
906,17293982500799907460,semantic_draw_junctions,3772847,1220090418992160,1220090419270848,0.278688,ok,semantic_draw_junctions_exit
906,17293982500799907460,semantic_draw_crosswalks,3772847,1220090419274880,1220090419284768,0.009888,ok,semantic_draw_crosswalks_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090416168192,1220090421343936,5.175744,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421347424,1220090421366656,0.019232,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421367648,1220090421379296,0.011648,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421380160,1220090421390368,0.010208,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421391136,1220090421401664,0.010528,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421402464,1220090421413312,0.010848,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421414112,1220090421423808,0.009696,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421424576,1220090421435488,0.010912,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421436224,1220090421446144,0.00992,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421447008,1220090421456960,0.009952,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421457760,1220090421468640,0.01088,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421469504,1220090421480256,0.010752,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421481056,1220090421491360,0.010304,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421492160,1220090421502496,0.010336,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_task,3772857,1220090421503072,1220090429314720,7.811648,ok,cyber_taskmanager_notify_task_exit
906,17293982500799907460,cyber_taskmanager_notify_tasks,3772857,1220090416142816,1220090429317440,13.174624,ok,cyber_taskmanager_notify_tasks_exit
906,17293982500799907460,semantic_base_async_submit,3772857,1220090416126016,1220090429319584,13.193568,ok,semantic_base_async_submit_exit
906,17293982500799907460,semantic_base_async_future_replace,3772857,1220090429320544,1220090429321760,0.001216,ok,semantic_base_async_future_replace_exit
906,17293982500799907460,semantic_base_async_schedule,3772857,1220090416125056,1220090429322528,13.197472,ok,semantic_base_async_schedule_exit
906,17293982500799907460,semantic_base_image,3772857,1220090414709632,1220090429323552,14.61392,ok,semantic_base_image_exit
906,17293982500799907460,semantic_adc_draw,3772857,1220090429324608,1220090429325888,0.00128,ok,semantic_adc_draw_exit
906,17293982500799907460,semantic_obstacle_history_draw,3772857,1220090429326624,1220090429406368,0.079744,ok,semantic_obstacle_history_draw_exit
906,17293982500799907460,semantic_history_cache_copy,3772857,1220090429407456,1220090429416800,0.009344,ok,semantic_history_cache_copy_exit
906,17293982500799907460,semantic_map_run,3772857,1220090414707840,1220090429418016,14.710176,ok,semantic_map_run_exit
906,17293982500799907460,thread_pool_run,3772857,1220090429419456,1220090429423808,0.004352,ok,thread_pool_run_exit
906,17293982500799907460,evaluator,3772857,1220090414655040,1220090429425184,14.770144,ok,evaluator_exit
906,17293982500799907460,predictor,3772857,1220090429426272,1220090429429920,0.003648,ok,predictor_exit
906,17293982500799907460,perception,3772857,1220090414241792,1220090429433568,15.191776,ok,perception_exit
906,17293982500799907460,writer,3772857,1220090429444512,1220090429522112,0.0776,ok,writer_done
906,17293982500799907460,proc,3772857,1220090413718272,1220090429527712,15.80944,ok,proc_exit
906,17293982500799907460,semantic_draw_lanes,3772847,1220090419285472,1220090430062400,10.776928,ok,semantic_draw_lanes_exit
906,17293982500799907460,semantic_base_async_draw,3772847,1220090416218752,1220090430068704,13.849952,ok,semantic_base_async_draw_exit
