frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms
824,17293852238736786816,container,1645390,968499715316512,968499715842272,0.52576
824,17293852238736786816,semantic_map_prepare,1645390,968499724116160,968499724845120,0.72896
824,17293852238736786816,semantic_base_copy,1645390,968499724853568,968499726348032,1.494464
824,17293852238736786816,cyber_taskmanager_queue_enqueue,1645390,968499726359104,968499726366976,0.007872
824,17293852238736786816,semantic_base_async_lock_wait,1645395,968499726416512,968499726417568,0.001056
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499726369408,968499731034624,4.665216
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731038400,968499731056736,0.018336
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731057760,968499731074688,0.016928
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731075680,968499731109088,0.033408
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731110400,968499731120480,0.01008
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731121408,968499731133056,0.011648
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731133952,968499731165728,0.031776
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731166496,968499731176544,0.010048
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731177440,968499731188544,0.011104
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731189504,968499731200480,0.010976
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731201376,968499731211328,0.009952
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731212256,968499731223776,0.01152
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731224672,968499731235008,0.010336
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731235968,968499731245312,0.009344
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731246144,968499731256032,0.009888
824,17293852238736786816,cyber_taskmanager_notify_task,1645390,968499731256896,968499731262560,0.005664
824,17293852238736786816,cyber_taskmanager_notify_tasks,1645390,968499726368128,968499731263584,4.895456
824,17293852238736786816,semantic_base_async_submit,1645390,968499726353120,968499731265152,4.912032
824,17293852238736786816,semantic_base_async_future_replace,1645390,968499731266176,968499731267456,0.00128
824,17293852238736786816,semantic_base_async_schedule,1645390,968499726351968,968499731268224,4.916256
