run_id,group_name,t1_wall_s,t2_wall_s,T_response_data_observed_ms,d0_clearance_data_observed_m,d0_geometry_lower_bound_diagnostic_m,d0_geometry_uncertainty_m,v1_data_observed_mps,v2_data_observed_mps,D_response_wall_integral_data_observed_m,a_response_endpoint_net_data_observed_mps2,a_response_constant_accel_distance_fit_data_observed_mps2,a_response_peak_interval_raw_data_observed_mps2,a_response_peak_interval_median3_diagnostic_mps2,response_acceleration_raw_interval_count,D_brake_displacement_data_observed_m,D_brake_wall_path_integral_diagnostic_m,v_brake_endpoint_data_observed_mps,b_effective_displacement_model_calibration_mps2,b_effective_path_model_calibration_mps2,strict_stop_data_observed,source_localization_file,source_perception_file,d0_evidence_class,dynamics_parameter_evidence_class
202607271031,baseline,1785119531.831306,1785119532.130961,299.6549606323242,39.89118968607217,39.371189686072164,0.52,15.623173104457399,15.448675799688356,4.673487170470926,-0.5823274355305944,-0.17983901898996404,0.019856164048315986,0.019856164048315986,3,29.88004233512493,30.10028682927811,0.0002477004929218644,3.9936620776130383,3.964440359923389,False,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271031/log/localization.log.INFO.20260727-102803.5453,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271031/log/perception.log.INFO.20260727-102810.5491,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271048,baseline,1785120539.235663,1785120539.536021,300.3580570220947,38.74398321009477,38.223983210094765,0.52,17.290539174968313,17.53282904191547,5.25441554093497,0.8066701101656614,1.3537175617075352,1.7905540999372718,1.7905540999372718,3,30.01877001652626,30.1491015912053,2.3413087148523638e-05,5.1201314051717155,5.097997585144578,True,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271048/log/localization.log.INFO.20260727-104620.122662,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271048/log/perception.log.INFO.20260727-104627.122675,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271054,baseline,1785120896.447725,1785120896.747702,299.9768257141113,39.631539419332874,39.11153941933287,0.52,17.774502340040492,17.889392506895543,5.3671294775498595,0.3829968084419492,0.7821360968911218,0.9837012292226541,0.9837012292226541,3,31.524737596105762,31.603975234616513,0.002481796015411444,5.075860776490526,5.063134553970964,False,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271054/log/localization.log.INFO.20260727-105117.176834,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271054/log/perception.log.INFO.20260727-105124.176848,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271059,baseline,1785121209.519968,1785121209.919718,399.7499942779541,40.15487249928844,39.634872499288434,0.52,17.212188241491454,17.613807792308506,7.005683189973678,1.0046768144236633,1.5658447256000851,2.157647458244432,2.157647458244432,4,30.403186921446377,30.492900703625942,0.0017091938133311755,5.10219903631545,5.087187752953799,False,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271059/log/localization.log.INFO.20260727-105737.231932,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271059/log/perception.log.INFO.20260727-105743.231975,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271104,baseline,1785121482.765552,1785121483.165198,399.6460437774658,38.78361695724761,38.263616957247606,0.52,17.062364098393616,17.17909294643764,6.935600898780944,0.29208057945650684,1.4612673462226893,2.668280131788248,2.668280131788248,4,27.87996053113957,27.983891693644537,3.181686021697382e-05,5.29271255839307,5.273055615212313,True,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104/log/localization.log.INFO.20260727-110232.286141,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271104/log/perception.log.INFO.20260727-110240.286153,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271108,baseline,1785121755.992713,1785121756.293354,300.6410598754883,38.75948581368456,38.23948581368456,0.52,17.431302629246872,17.58500813540814,5.284453642764105,0.5112591946852635,0.9711417277622137,1.2791355719701536,1.2791355719701536,3,29.962679853465307,30.05310310741634,0.0015405210561825363,5.1602945774792115,5.144768372901475,False,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/localization.log.INFO.20260727-110701.340102,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271108/log/perception.log.INFO.20260727-110708.340114,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
202607271113,baseline,1785122030.296692,1785122030.596488,299.79610443115234,38.81749065847193,38.29749065847193,0.52,17.215204788564396,17.504769327013804,5.2312645659572246,0.9658715846186257,1.5624171525295096,2.074193293817179,2.074193293817179,3,30.235574267164203,30.352751023292043,0.0005433451636025065,5.0671594028479845,5.047597640517026,False,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/localization.log.INFO.20260727-111139.394230,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/baseline/202607271113/log/perception.log.INFO.20260727-111146.394244,OBSERVED_DERIVED,UNVALIDATED_MODEL_CALIBRATION
