record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,throttle,brake,steering_target,steering_rate,speed_target,acceleration_target,gear_location,lat_lateral_error,lat_lateral_error_rate,lat_lateral_error_feedback,lat_heading_error,lat_heading_error_rate,lat_heading_error_feedback,lat_ref_heading,lat_heading,lat_curvature,lat_ref_speed,lat_steer_angle,lat_steer_angle_limited,lat_steer_angle_feedforward,lat_steer_angle_feedback,lat_steer_angle_feedback_augment,lat_steer_angle_lateral_contribution,lat_steer_angle_lateral_rate_contribution,lat_steer_angle_heading_contribution,lat_steer_angle_heading_rate_contribution,lat_lateral_acceleration,lat_lateral_centripetal_acceleration,lat_lateral_jerk,lat_steering_position
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793416613777,1783596793.4166138,/apollo/control,apollo.control.ControlCommand,1783596793.4163406,13475,13475,control,1783596793262977066,0,0,23.016811634645695,0.0,0.2699260597625134,100.0,0.0,0.21449735889261046,GEAR_DRIVE,-0.0006224735920392055,-0.0026860775320392705,-0.0010560922370404782,-0.000304850008237878,0.0002725677511747999,-0.0007070325875235817,-0.010108905615098251,-0.01041375562333613,0.00029218519180122403,8.811144828796387,0.2699260597625134,0.26964077338591813,0.09319796531794973,0.17644280806796842,0.0,0.0313043534184904,0.004611077362273907,0.14344570870187237,-0.002918331414668276,-8.016042408508526e-06,0.01147791392338639,0.0,0.0820341631770134
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793426533075,1783596793.4265332,/apollo/control,apollo.control.ControlCommand,1783596793.4262047,13476,13476,control,1783596793262977066,0,0,23.45793104217829,0.0,0.2695898785098386,100.0,0.0,0.25549277785497093,GEAR_DRIVE,-0.0006224735920392055,-0.0026860775320392705,-0.0010560922370404782,-0.000304850008237878,0.0002725677511747999,-0.0007070325875235817,-0.010108905615098251,-0.01041375562333613,0.00029218519180122403,8.811144828796387,0.2695898785098386,0.26964077338591813,0.09319796531794973,0.17644280806796842,0.0,0.0313043534184904,0.004611077362273907,0.14344570870187237,-0.002918331414668276,-8.016042408508526e-06,0.01147791392338639,0.0,0.0820341631770134
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793436299155,1783596793.4362993,/apollo/control,apollo.control.ControlCommand,1783596793.4360435,13477,13477,control,1783596793262977066,0,0,23.44935008614117,0.0,0.2694603197576193,100.0,0.0,0.2546953069619831,GEAR_DRIVE,-0.0006224735920392055,-0.0026860775320392705,-0.0010560922370404782,-0.000304850008237878,0.0002725677511747999,-0.0007070325875235817,-0.010108905615098251,-0.01041375562333613,0.00029218519180122403,8.811144828796387,0.2694603197576193,0.26964077338591813,0.09319796531794973,0.17644280806796842,0.0,0.0313043534184904,0.004611077362273907,0.14344570870187237,-0.002918331414668276,-8.016042408508526e-06,0.01147791392338639,0.0,0.0820341631770134
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793446364311,1783596793.4463644,/apollo/control,apollo.control.ControlCommand,1783596793.4460824,13478,13478,control,1783596793262977066,0,0,23.891892657261813,0.0,0.269451541953293,100.0,0.0,0.2958229875898879,GEAR_DRIVE,-0.0006224735920392055,-0.0026860775320392705,-0.0010560922370404782,-0.000304850008237878,0.0002725677511747999,-0.0007070325875235817,-0.010108905615098251,-0.01041375562333613,0.00029218519180122403,8.811144828796387,0.269451541953293,0.26964077338591813,0.09319796531794973,0.17644280806796842,0.0,0.0313043534184904,0.004611077362273907,0.14344570870187237,-0.002918331414668276,-8.016042408508526e-06,0.01147791392338639,0.0,0.0820341631770134
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793456152439,1783596793.4561524,/apollo/control,apollo.control.ControlCommand,1783596793.4559324,13479,13479,control,1783596793262977066,0,0,23.884734864812767,0.0,0.2694962354153969,100.0,0.0,0.29515777836244605,GEAR_DRIVE,-0.0006224735920392055,-0.0026860775320392705,-0.0010560922370404782,-0.000304850008237878,0.0002725677511747999,-0.0007070325875235817,-0.010108905615098251,-0.01041375562333613,0.00029218519180122403,8.811144828796387,0.2694962354153969,0.26964077338591813,0.09319796531794973,0.17644280806796842,0.0,0.0313043534184904,0.004611077362273907,0.14344570870187237,-0.002918331414668276,-8.016042408508526e-06,0.01147791392338639,0.0,0.0820341631770134
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793466302940,1783596793.4663029,/apollo/control,apollo.control.ControlCommand,1783596793.4660187,13480,13480,control,1783596793262977066,0,0,22.11642423579532,0.0,0.26932307382007503,100.0,0.0,0.1307015514706178,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.000684897178028443,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.26932307382007503,0.2660591234361114,0.09295566551270751,0.17310345792340384,0.0,0.032532451674133246,0.004285853862628632,0.1388211784513956,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.00021507547870665684,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793476747493,1783596793.4767475,/apollo/control,apollo.control.ControlCommand,1783596793.4762373,13481,13481,control,1783596793262977066,0,0,22.103932201538484,0.0,0.2686436245565822,100.0,0.0,0.12955330130896536,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.000684897178028443,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.2686436245565822,0.2660591234361114,0.09295566551270751,0.17310345792340384,0.0,0.032532451674133246,0.004285853862628632,0.1388211784513956,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793486546309,1783596793.4865465,/apollo/control,apollo.control.ControlCommand,1783596793.4861088,13482,13482,control,1783596793262977066,0,0,22.547551950561523,0.0,0.2676941936561453,100.0,0.0,0.17033020265705606,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.000684897178028443,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.2676941936561453,0.2660591234361114,0.09295566551270751,0.17310345792340384,0.0,0.032532451674133246,0.004285853862628632,0.1388211784513956,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793496330437,1783596793.4963305,/apollo/control,apollo.control.ControlCommand,1783596793.4960573,13483,13483,control,1783596793262977066,0,0,22.536498816390772,0.0,0.2668731776820658,100.0,0.0,0.1693142141609162,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.000684897178028443,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.2668731776820658,0.2660591234361114,0.09295566551270751,0.17310345792340384,0.0,0.032532451674133246,0.004285853862628632,0.1388211784513956,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793506975729,1783596793.5069757,/apollo/control,apollo.control.ControlCommand,1783596793.5062342,13484,13484,control,1783596793262977066,0,0,22.98728578574053,0.0,0.2663166879432102,100.0,0.0,0.210749916287931,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.000684897178028443,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.2663166879432102,0.2660591234361114,0.09295566551270751,0.17310345792340384,0.0,0.032532451674133246,0.004285853862628632,0.1388211784513956,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793516489101,1783596793.5164893,/apollo/control,apollo.control.ControlCommand,1783596793.5162315,13485,13485,control,1783596793362430793,0,0,22.9907257295573,0.0,0.2660137555955588,100.0,0.0,0.21106611106953954,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.0006848188821706458,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.2660137555955588,0.26604325372077897,0.09295566551270751,0.17308758820807146,0.0,0.032532451674133246,0.004285853862628632,0.13880530873606323,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793526475120,1783596793.526475,/apollo/control,apollo.control.ControlCommand,1783596793.5261593,13486,13486,control,1783596793362430793,0,0,23.443291007415706,0.0,0.26589383888586243,100.0,0.0,0.2526652728053371,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.0006848188821706458,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.26589383888586243,0.26604325372077897,0.09295566551270751,0.17308758820807146,0.0,0.032532451674133246,0.004285853862628632,0.13880530873606323,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793536649333,1783596793.5366492,/apollo/control,apollo.control.ControlCommand,1783596793.5362747,13487,13487,control,1783596793362430793,0,0,23.43514879417102,0.0,0.26588120893801764,100.0,0.0,0.25191685205318437,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.0006848188821706458,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.26588120893801764,0.26604325372077897,0.09295566551270751,0.17308758820807146,0.0,0.032532451674133246,0.004285853862628632,0.13880530873606323,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793546775898,1783596793.5467758,/apollo/control,apollo.control.ControlCommand,1783596793.5463908,13488,13488,control,1783596793362430793,0,0,23.88916953249243,0.0,0.26591731272658153,100.0,0.0,0.2936497976609736,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.0006848188821706458,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.26591731272658153,0.26604325372077897,0.09295566551270751,0.17308758820807146,0.0,0.032532451674133246,0.004285853862628632,0.13880530873606323,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793557053921,1783596793.557054,/apollo/control,apollo.control.ControlCommand,1783596793.5561607,13489,13489,control,1783596793362430793,0,0,23.88248277971078,0.0,0.26596484795352704,100.0,0.0,0.2930351607808144,GEAR_DRIVE,-0.0006991414980589385,-0.002495965581543254,-0.0011007539966755074,-0.00028234849827946107,0.0002364319154352112,-0.0006848188821706458,-0.00985773604342599,-0.010140084541705452,0.00029090363922408606,8.840017318725586,0.26596484795352704,0.26604325372077897,0.09295566551270751,0.17308758820807146,0.0,0.032532451674133246,0.004285853862628632,0.13880530873606323,-0.002536026064753657,-5.8652876214419575e-06,0.0113863293724064,0.0,0.08084887266159058
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793566667807,1783596793.5666678,/apollo/control,apollo.control.ControlCommand,1783596793.566487,13490,13490,control,1783596793362430793,0,0,22.076573357905996,0.0,0.26581914449297855,100.0,0.0,0.1269581394213608,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006655186076822694,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.26581914449297855,0.26313656239783445,0.0926323773205383,0.17050418507729617,0.0,0.03395532500343874,0.004007551384300344,0.13475572480506734,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,-9.1281423730184e-05,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793576345374,1783596793.5763454,/apollo/control,apollo.control.ControlCommand,1783596793.576048,13491,13491,control,1783596793362430793,0,0,22.064436994975463,0.0,0.2652569148708682,100.0,0.0,0.1258553210567468,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006655186076822694,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.2652569148708682,0.26313656239783445,0.0926323773205383,0.17050418507729617,0.0,0.03395532500343874,0.004007551384300344,0.13475572480506734,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793586353601,1783596793.5863538,/apollo/control,apollo.control.ControlCommand,1783596793.58609,13492,13492,control,1783596793362430793,0,0,22.519802167696394,0.0,0.26447595488537406,100.0,0.0,0.16723386897564513,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006655186076822694,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.26447595488537406,0.26313656239783445,0.0926323773205383,0.17050418507729617,0.0,0.03395532500343874,0.004007551384300344,0.13475572480506734,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793596594663,1783596793.5965946,/apollo/control,apollo.control.ControlCommand,1783596793.5962203,13493,13493,control,1783596793362430793,0,0,22.509138077693198,0.0,0.263802041870705,100.0,0.0,0.1662648344827961,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006655186076822694,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.263802041870705,0.26313656239783445,0.0926323773205383,0.17050418507729617,0.0,0.03395532500343874,0.004007551384300344,0.13475572480506734,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793606851501,1783596793.6068516,/apollo/control,apollo.control.ControlCommand,1783596793.6065073,13494,13494,control,1783596793462324681,0,0,22.986027306171348,0.0,0.26334452989763735,100.0,0.0,0.20959925040810662,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.26334452989763735,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793616306665,1783596793.6163068,/apollo/control,apollo.control.ControlCommand,1783596793.6160517,13495,13495,control,1783596793462324681,0,0,22.97685235371296,0.0,0.2630930049271158,100.0,0.0,0.20876553225683814,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.2630930049271158,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793626400589,1783596793.6264005,/apollo/control,apollo.control.ControlCommand,1783596793.6260602,13496,13496,control,1783596793462324681,0,0,23.441291741790828,0.0,0.26299177210135455,100.0,0.0,0.2509686444539615,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.26299177210135455,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793636215470,1783596793.6362154,/apollo/control,apollo.control.ControlCommand,1783596793.6359365,13497,13497,control,1783596793462324681,0,0,23.433605926877256,0.0,0.2629801820922056,100.0,0.0,0.25027024264427367,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.2629801820922056,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793646236081,1783596793.6462362,/apollo/control,apollo.control.ControlCommand,1783596793.6460795,13498,13498,control,1783596793462324681,0,0,23.899534452499914,0.0,0.2630095766248969,100.0,0.0,0.29260867118297584,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.2630095766248969,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596793656426967,1783596793.656427,/apollo/control,apollo.control.ControlCommand,1783596793.6561265,13499,13499,control,1783596793462324681,0,0,23.89333777513115,0.0,0.26304883263516554,100.0,0.0,0.29204558571486855,GEAR_DRIVE,-0.0007783448276688467,-0.0023333163449661396,-0.001152495587965333,-0.0002630418761326858,0.00020605655889000636,-0.0006654085635631191,-0.009606343221320479,-0.009869385097453165,0.000289343340650607,8.870512962341309,0.26304883263516554,0.2631142804137314,0.0926323773205383,0.17048190309319314,0.0,0.03395532500343874,0.004007551384300344,0.13473344282096433,-0.002214416115510269,-6.7781018587437975e-06,0.011314789960223975,0.0,0.07978945225477219
