control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
12689,1783596785.5576344,-0.16552191611713776,24.29299441301649,0.0,1783596785.5650227,7.38835334777832,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,7.997274398803711,110.08958435058594,-132.99790954589844,0.0007222468167968898
12690,1783596785.567196,-0.12962564706866506,23.825504589583804,0.0,1783596785.5650227,-2.173185348510742,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,-1.5642642974853516,110.08958435058594,-132.99790954589844,0.0007222468167968898
12691,1783596785.576912,-0.0850751237148204,23.829680723287105,0.0,1783596785.5650227,-11.889219284057617,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,-11.280298233032227,110.08958435058594,-132.99790954589844,0.0007222468167968898
12692,1783596785.5867743,-0.05033293997794908,24.096606622381845,0.0,1783596785.5650227,-21.75164222717285,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,-21.14272117614746,110.08958435058594,-132.99790954589844,0.0007222468167968898
12693,1783596785.597136,-0.028639701294380565,24.100979622067314,0.0,1783596785.5650227,-32.11331367492676,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,-31.504392623901367,110.08958435058594,-132.99790954589844,0.0007222468167968898
12694,1783596785.6076796,-0.018031136456724172,24.36810238714422,0.0,1783596785.5650227,-42.656898498535156,2.3327088356018066,-0.04965657740831375,,0.0,48.58599090576172,1783596785.5656316,-42.047977447509766,110.08958435058594,-132.99790954589844,0.0007222468167968898
12695,1783596785.6168807,-0.014838064907680304,24.372672252811853,0.0,1783596785.6655378,48.65717887878418,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,48.48670959472656,110.32746124267578,-132.9977569580078,0.0007073355855249375
12696,1783596785.6268866,-0.0156070105031108,24.639993130150934,0.0,1783596785.6655378,38.651227951049805,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,38.48075866699219,110.32746124267578,-132.9977569580078,0.0007073355855249375
12697,1783596785.636765,-0.017859579176439586,24.644759863667353,0.0,1783596785.6655378,28.772830963134766,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,28.60236167907715,110.32746124267578,-132.9977569580078,0.0007073355855249375
12698,1783596785.646614,-0.020165042730722355,24.919918679402084,0.0,1783596785.6655378,18.92375946044922,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,18.7532901763916,110.32746124267578,-132.9977569580078,0.0007073355855249375
12699,1783596785.6569347,-0.021903069734827776,24.924895135980968,0.0,1783596785.6655378,8.603096008300781,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,8.432626724243164,110.32746124267578,-132.9977569580078,0.0007073355855249375
12700,1783596785.666884,-0.02885468573415653,24.36437054176279,0.0,1783596785.6655378,-1.3461112976074219,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,-1.516580581665039,110.32746124267578,-132.9977569580078,0.0007073355855249375
12701,1783596785.676817,-0.048036729343518436,24.368055880332538,0.0,1783596785.6655378,-11.279106140136719,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,-11.449575424194336,110.32746124267578,-132.9977569580078,0.0007073355855249375
12702,1783596785.6867335,-0.07339698597797885,24.63611021059676,0.0,1783596785.6655378,-21.195650100708008,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,-21.366119384765625,110.32746124267578,-132.9977569580078,0.0007073355855249375
12703,1783596785.69665,-0.09488892237912086,24.64000060056485,0.0,1783596785.6655378,-31.112194061279297,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,-31.282663345336914,110.32746124267578,-132.9977569580078,0.0007073355855249375
12704,1783596785.7068944,-0.10924135977527509,24.91567062727225,0.0,1783596785.6655378,-41.356563568115234,2.429363250732422,-0.006570920813828707,,0.0,49.849788665771484,1783596785.6653674,-41.52703285217285,110.32746124267578,-132.9977569580078,0.0007073355855249375
12705,1783596785.7168753,-0.11689362634040656,24.920179597767802,0.0,1783596785.7648635,47.988176345825195,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,48.00152778625488,110.5756607055664,-132.99765014648438,0.0006817681713333634
12706,1783596785.7269602,-0.11854844612973622,25.259537788880333,0.0,1783596785.7648635,37.9033088684082,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,37.91666030883789,110.5756607055664,-132.99765014648438,0.0006817681713333634
12707,1783596785.7367227,-0.1148404569396115,25.26694242790831,0.0,1783596785.7648635,28.140783309936523,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,28.15413475036621,110.5756607055664,-132.99765014648438,0.0006817681713333634
12708,1783596785.7466502,-0.10860882756851674,25.717428781957306,0.0,1783596785.7648635,18.213272094726562,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,18.22662353515625,110.5756607055664,-132.99765014648438,0.0006817681713333634
12709,1783596785.7566988,-0.10290128580720624,25.725256904244308,0.0,1783596785.7648635,8.164644241333008,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,8.177995681762695,110.5756607055664,-132.99765014648438,0.0006817681713333634
12710,1783596785.766748,-0.09951325914654832,24.77687036539577,0.0,1783596785.7648635,-1.88446044921875,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,-1.8711090087890625,110.5756607055664,-132.99765014648438,0.0006817681713333634
12711,1783596785.7771986,-0.0992496780600547,24.780049140132604,0.0,1783596785.7648635,-12.335062026977539,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,-12.321710586547852,110.5756607055664,-132.99765014648438,0.0006817681713333634
12712,1783596785.7867687,-0.10101559284765448,25.07891756864389,0.0,1783596785.7648635,-21.905183792114258,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,-21.89183235168457,110.5756607055664,-132.99765014648438,0.0006817681713333634
12713,1783596785.7966526,-0.1031904311733237,25.084006357040913,0.0,1783596785.7648635,-31.789064407348633,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,-31.775712966918945,110.5756607055664,-132.99765014648438,0.0006817681713333634
12714,1783596785.807168,-0.1049822526339547,25.499329307943665,0.0,1783596785.7648635,-42.30451583862305,2.5381929874420166,-0.030870385468006134,,0.0,51.45051574707031,1783596785.7648768,-42.29116439819336,110.5756607055664,-132.99765014648438,0.0006817681713333634
12715,1783596785.8167267,-0.10615317863868094,25.505620070331,0.0,1783596785.8644464,47.719717025756836,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,48.764944076538086,110.83555603027344,-132.99754333496094,0.0006487449547680768
12716,1783596785.827191,-0.10676118132973818,25.799605468936964,0.0,1783596785.8644464,37.255287170410156,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,38.300514221191406,110.83555603027344,-132.99754333496094,0.0006487449547680768
12717,1783596785.836913,-0.10697487592204392,25.80636322564986,0.0,1783596785.8644464,27.533292770385742,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,28.578519821166992,110.83555603027344,-132.99754333496094,0.0006487449547680768
12718,1783596785.8470259,-0.10696666189807796,26.100815618581386,0.0,1783596785.8644464,17.420530319213867,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,18.465757369995117,110.83555603027344,-132.99754333496094,0.0006487449547680768
12719,1783596785.85677,-0.10686643400970698,26.10804036961985,0.0,1783596785.8644464,7.676362991333008,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,8.721590042114258,110.83555603027344,-132.99754333496094,0.0006487449547680768
12720,1783596785.8668714,-0.10361518082747898,24.87156866477324,0.0,1783596785.8644464,-2.424955368041992,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,-1.3797283172607422,110.83555603027344,-132.99754333496094,0.0006487449547680768
12721,1783596785.8771608,-0.09358408888866009,24.87483585457263,0.0,1783596785.8644464,-12.714385986328125,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,-11.669158935546875,110.83555603027344,-132.99754333496094,0.0006487449547680768
12722,1783596785.8871448,-0.08010642979683655,25.070357491879353,0.0,1783596785.8644464,-22.698402404785156,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,-21.653175354003906,110.83555603027344,-132.99754333496094,0.0006487449547680768
12723,1783596785.8979573,-0.06861537951750765,25.073936754706004,0.0,1783596785.8644464,-33.51092338562012,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,-32.46569633483887,110.83555603027344,-132.99754333496094,0.0006487449547680768
12724,1783596785.909195,-0.06094074071629237,25.101731507387736,0.0,1783596785.8644464,-44.748544692993164,2.6607182025909424,-0.0320599302649498,,0.0,52.21608352661133,1783596785.8654916,-43.703317642211914,110.83555603027344,-132.99754333496094,0.0006487449547680768
12725,1783596785.9167063,-0.056915891029444124,25.10562284324164,0.0,1783596785.9644341,47.72782325744629,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,48.62570762634277,111.10823822021484,-132.99742126464844,0.0006269077599547757
12726,1783596785.9269586,-0.05550255415519223,25.422530752975536,0.0,1783596785.9644341,37.4755859375,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,38.373470306396484,111.10823822021484,-132.99742126464844,0.0006269077599547757
12727,1783596785.9368925,-0.05555842030659337,25.428594865166176,0.0,1783596785.9644341,27.541637420654297,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,28.43952178955078,111.10823822021484,-132.99742126464844,0.0006269077599547757
12728,1783596785.9467416,-0.05622310843435422,25.750307154452795,0.0,1783596785.9644341,17.69256591796875,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,18.590450286865234,111.10823822021484,-132.99742126464844,0.0006269077599547757
12729,1783596785.9566135,-0.05697594357802478,25.756876092003605,0.0,1783596785.9644341,7.820606231689453,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,8.718490600585938,111.10823822021484,-132.99742126464844,0.0006269077599547757
12730,1783596785.966744,-0.05494378928623987,24.675989494938964,0.0,1783596785.9644341,-2.3097991943359375,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,-1.4119148254394531,111.10823822021484,-132.99742126464844,0.0006269077599547757
12731,1783596785.9771168,-0.046990900981846016,24.67852582604553,0.0,1783596785.9644341,-12.682676315307617,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,-11.784791946411133,111.10823822021484,-132.99742126464844,0.0006269077599547757
12732,1783596785.9870613,-0.035931972376727996,24.873419729072143,0.0,1783596785.9644341,-22.62711524963379,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,-21.729230880737305,111.10823822021484,-132.99742126464844,0.0006269077599547757
12733,1783596785.9969769,-0.02638522579114397,24.876263204031048,0.0,1783596785.9644341,-32.54270553588867,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,-31.644821166992188,111.10823822021484,-132.99742126464844,0.0006269077599547757
12734,1783596786.0067906,-0.019922430222637358,25.11507958992117,0.0,1783596785.9644341,-42.35649108886719,2.791349411010742,-0.017092783004045486,,0.0,51.51374816894531,1783596785.965332,-41.4586067199707,111.10823822021484,-132.99742126464844,0.0006269077599547757
12735,1783596786.0171664,-0.016421149400731805,25.119904844993098,0.0,1783596786.0647871,47.62077331542969,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,48.5987663269043,111.39424896240234,-132.9972381591797,0.0006183866035902597
12736,1783596786.02458,-0.01507172999793982,25.420445100696778,0.0,1783596786.0647871,40.2071475982666,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,41.18514060974121,111.39424896240234,-132.9972381591797,0.0006183866035902597
12737,1783596786.0366955,-0.014980213329154755,25.425848331715592,0.0,1783596786.0647871,28.0916690826416,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,29.06966209411621,111.39424896240234,-132.9972381591797,0.0006183866035902597
12738,1783596786.0475852,-0.015445611341705062,25.7318367967218,0.0,1783596786.0647871,17.201900482177734,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,18.179893493652344,111.39424896240234,-132.9972381591797,0.0006183866035902597
12739,1783596786.0556493,-0.01602813141979806,25.737719982367825,0.0,1783596786.0647871,9.137868881225586,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,10.115861892700195,111.39424896240234,-132.9972381591797,0.0006183866035902597
12740,1783596786.0657108,-0.016511282944439147,26.044188402001247,0.0,1783596786.0647871,-0.9236335754394531,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,0.05435943603515625,111.39424896240234,-132.9972381591797,0.0006183866035902597
12741,1783596786.0758092,-0.014845672233877219,24.70221782791782,0.0,1783596786.0647871,-11.022090911865234,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,-10.044097900390625,111.39424896240234,-132.9972381591797,0.0006183866035902597
12742,1783596786.0876355,-0.008728890871205165,24.904127316810797,0.0,1783596786.0647871,-22.84836769104004,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,-21.87037467956543,111.39424896240234,-132.9972381591797,0.0006183866035902597
12743,1783596786.094671,-0.00030631136060169876,24.907345134938687,0.0,1783596786.0647871,-29.883861541748047,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,-28.905868530273438,111.39424896240234,-132.9972381591797,0.0006183866035902597
12744,1783596786.1070309,0.006939218656147925,25.148382709640934,0.0,1783596786.0647871,-42.24371910095215,2.925532102584839,-0.004808439407497644,,0.0,51.475440979003906,1783596786.0657651,-41.26572608947754,111.39424896240234,-132.9972381591797,0.0006183866035902597
12745,1783596786.1169732,0.011831717070570087,25.151979353922556,0.0,1783596786.165249,48.27594757080078,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,48.308610916137695,111.69387817382812,-132.99705505371094,0.0006215828728799444
12746,1783596786.1270108,0.014474469335761443,25.415633557857575,0.0,1783596786.165249,38.2382869720459,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,38.27095031738281,111.69387817382812,-132.99705505371094,0.0006215828728799444
12747,1783596786.1376119,0.015486895206925932,25.42027942615417,0.0,1783596786.165249,27.637243270874023,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,27.669906616210938,111.69387817382812,-132.99705505371094,0.0006215828728799444
12748,1783596786.1468244,0.015548833179413964,25.702850185200976,0.0,1783596786.165249,18.42474937438965,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,18.457412719726562,111.69387817382812,-132.99705505371094,0.0006215828728799444
12749,1783596786.156847,0.015191804631667895,25.707938763566275,0.0,1783596786.165249,8.402109146118164,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,8.434772491455078,111.69387817382812,-132.99705505371094,0.0006215828728799444
12750,1783596786.1671236,0.015708715381704787,23.966892700254817,0.0,1783596786.165249,-1.8744468688964844,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,-1.8417835235595703,111.69387817382812,-132.99705505371094,0.0006215828728799444
12751,1783596786.176959,0.018384588549296484,23.968990438450824,0.0,1783596786.165249,-11.709928512573242,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,-11.677265167236328,111.69387817382812,-132.99705505371094,0.0006215828728799444
12752,1783596786.1874611,0.022251756842352526,24.064340957731563,0.0,1783596786.165249,-22.21202850341797,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,-22.179365158081055,111.69387817382812,-132.99705505371094,0.0006215828728799444
12753,1783596786.195121,0.02563473092357697,24.066755034347466,0.0,1783596786.165249,-29.87194061279297,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,-29.839277267456055,111.69387817382812,-132.99705505371094,0.0006215828728799444
12754,1783596786.2067554,0.02794678999967406,24.16242189204811,0.0,1783596786.165249,-41.506290435791016,3.062739372253418,0.0045575411058962345,,0.0,51.41587829589844,1783596786.1652818,-41.4736270904541,111.69387817382812,-132.99705505371094,0.0006215828728799444
12755,1783596786.2168126,0.029213096778149462,24.165152307083908,0.0,1783596786.2644057,47.593116760253906,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,48.81739616394043,112.00702667236328,-132.99685668945312,0.0006317029660021234
12756,1783596786.226961,0.029711886831098835,24.261135503204443,0.0,1783596786.2644057,37.4448299407959,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,38.66910934448242,112.00702667236328,-132.99685668945312,0.0006317029660021234
12757,1783596786.2372932,0.029757539871234646,24.264182256660142,0.0,1783596786.2644057,27.112483978271484,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,28.336763381958008,112.00702667236328,-132.99685668945312,0.0006317029660021234
12758,1783596786.245302,0.029599328579628516,24.360481791200577,0.0,1783596786.2644057,19.1037654876709,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,20.328044891357422,112.00702667236328,-132.99685668945312,0.0006317029660021234
12759,1783596786.2556708,0.029404751741202148,24.364925694790898,0.0,1783596786.2644057,8.734941482543945,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,9.959220886230469,112.00702667236328,-132.99685668945312,0.0006317029660021234
12760,1783596786.264868,0.02926377051572788,24.4619452523025,0.0,1783596786.2644057,-0.4622936248779297,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,0.7619857788085938,112.00702667236328,-132.99685668945312,0.0006317029660021234
12761,1783596786.2768009,0.03004853654644611,23.994174207821303,0.0,1783596786.2644057,-12.395143508911133,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,-11.17086410522461,112.00702667236328,-132.99685668945312,0.0006317029660021234
12762,1783596786.2867355,0.032739796128234876,24.09034736431811,0.0,1783596786.2644057,-22.32980728149414,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,-21.105527877807617,112.00702667236328,-132.99685668945312,0.0006317029660021234
12763,1783596786.2966447,0.036408383076602935,24.09254132480389,0.0,1783596786.2644057,-32.23896026611328,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,-31.014680862426758,112.00702667236328,-132.99685668945312,0.0006317029660021234
12764,1783596786.3068073,0.03955283672519456,24.18903303037516,0.0,1783596786.2644057,-42.40155220031738,3.1932647228240967,0.008821425959467888,,0.0,48.72985076904297,1783596786.26563,-41.17727279663086,112.00702667236328,-132.99685668945312,0.0006317029660021234
12765,1783596786.3168812,0.041670463725301185,24.191545539935404,0.0,1783596786.3650994,48.2182502746582,3.314563751220703,0.01293349452316761,,0.0,48.783145904541016,1783596786.3660018,49.12066459655762,112.33267211914062,-132.9966583251953,0.0006476820387284477
12766,1783596786.3268223,0.04281078401508561,24.28835593962053,0.0,1783596786.3650994,38.27714920043945,3.314563751220703,0.01293349452316761,,0.0,48.783145904541016,1783596786.3660018,39.17956352233887,112.33267211914062,-132.9966583251953,0.0006476820387284477
