record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,lon_station_reference,lon_station_error,lon_preview_station_error,lon_speed_reference,lon_speed_error,lon_preview_speed_reference,lon_preview_speed_error,lon_acceleration_reference,lon_acceleration_cmd,lon_current_speed,lon_current_acceleration,lon_current_station,lon_path_remain,lon_throttle_cmd,lon_brake_cmd,lon_slope_offset
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785256813687,1783596785.2568135,/apollo/control,apollo.control.ControlCommand,1783596785.2565382,12659,12659,control,1783596784662504469,0,0,-0.1457992028753613,0.20926804125730747,0.7121112444513797,2.395532390341091,0.44519309620462333,2.616244481471848,0.6659051873353807,1.1489780129369873,2.0652310771369145,1.950339197833979,-0.0018806788136359624,-0.35506724413266877,33.77641033688442,25.09994774460797,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785266752697,1783596785.2667527,/apollo/control,apollo.control.ControlCommand,1783596785.2664878,12660,12660,control,1783596784662504469,0,0,-0.0971994685835742,0.05845820964149642,0.5652409180218928,2.4183758209481567,0.37306785371652973,2.6373318616575396,0.5920238944259126,1.1444403126157303,1.8576484834628557,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.338280054966514,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785277020319,1783596785.2770205,/apollo/control,apollo.control.ControlCommand,1783596785.2766206,12661,12661,control,1783596784662504469,0,0,-0.0971994685835742,0.05845820964149642,0.5652409180218928,2.4183758209481567,0.37306785371652973,2.6373318616575396,0.5920238944259126,1.1444403126157303,1.8588027619497902,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.342388428386826,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785286700766,1783596785.2867007,/apollo/control,apollo.control.ControlCommand,1783596785.2864614,12662,12662,control,1783596784662504469,0,0,-0.0485997342917871,0.10705794393328352,0.617780157500004,2.441219251555223,0.3959112843235961,2.6584192418432306,0.6131112746116036,1.1399026122944735,1.921019030961487,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.563832099747,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785297082822,1783596785.297083,/apollo/control,apollo.control.ControlCommand,1783596785.2967675,12663,12663,control,1783596784662504469,0,0,-0.0485997342917871,0.10705794393328352,0.617780157500004,2.441219251555223,0.3959112843235961,2.6584192418432306,0.6131112746116036,1.1399026122944735,1.9222709995808178,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.56828817742405,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785306871719,1783596785.306872,/apollo/control,apollo.control.ControlCommand,1783596785.3066165,12664,12664,control,1783596784662504469,0,0,3.833106578854584e-08,0.15565771655613642,0.6703193969781153,2.4640627061933342,0.41875473896170723,2.679506622028922,0.6341986547972951,1.1353649133888333,1.9845850222145183,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.790079779016764,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785316899818,1783596785.3168998,/apollo/control,apollo.control.ControlCommand,1783596785.3166454,12665,12665,control,1783596784662504469,0,0,3.833106578854584e-08,0.15565771655613642,0.6703193969781153,2.4640627061933342,0.41875473896170723,2.679506622028922,0.6341986547972951,1.1353649133888333,1.985934681061337,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,24.79488356128901,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785326808492,1783596785.3268087,/apollo/control,apollo.control.ControlCommand,1783596785.3265476,12666,12666,control,1783596784662504469,0,0,0.0503931349373503,0.2060508131624209,0.7249466207592029,2.4860641091747606,0.4407561419431336,2.7001795136057893,0.6548715463741623,1.1212469138639967,2.047413308828637,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,25.030406078785987,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785336777742,1783596785.3367777,/apollo/control,apollo.control.ControlCommand,1783596785.3365383,12667,12667,control,1783596784662504469,0,0,0.0503931349373503,0.2060508131624209,0.7249466207592029,2.4860641091747606,0.4407561419431336,2.7001795136057893,0.6548715463741623,1.1212469138639967,2.0488592077423635,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,25.036433462711916,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785346717041,1783596785.346717,/apollo/control,apollo.control.ControlCommand,1783596785.3464396,12668,12668,control,1783596784662504469,0,0,0.10078623154363481,0.25644390976870546,0.7795738445402906,2.508065512156187,0.46275754492456,2.720852405182656,0.6755444379510291,1.10712891433916,2.1104340755765714,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,25.42573308231884,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785357023160,1783596785.3570232,/apollo/control,apollo.control.ControlCommand,1783596785.3565915,12669,12669,control,1783596784662504469,0,0,0.10078623154363481,0.25644390976870546,0.7795738445402906,2.508065512156187,0.46275754492456,2.720852405182656,0.6755444379510291,1.10712891433916,2.111976214557206,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,25.4355457657918,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785367048667,1783596785.3670487,/apollo/control,apollo.control.ControlCommand,1783596785.3667207,12670,12670,control,1783596784662504469,0,0,0.15117932814991933,0.30683700637498995,0.8342010683213782,2.530066915137613,0.48475894790598595,2.7415252967595234,0.6962173295278964,1.0930109148143234,2.1736473224583213,2.0453078733412777,-0.0019402377061888984,-0.15565767822507062,33.57700077097682,25.827961150436078,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785377053470,1783596785.3770535,/apollo/control,apollo.control.ControlCommand,1783596785.3766708,12671,12671,control,1783596784662504469,0,0,0.15117932814991933,0.0974958974834758,0.624859959429864,2.530066915137613,0.3828524153916604,2.7415252967595234,0.5943107970135708,1.0930109148143234,1.8873048686577296,2.147214410148593,0.00048231930065642027,0.05368343066644353,33.3676596620853,24.515560503374452,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785387239587,1783596785.3872397,/apollo/control,apollo.control.ControlCommand,1783596785.3869107,12672,12672,control,1783596784762397524,0,0,-0.20801081504061839,0.14788899408976022,0.679197932946477,2.5520683181190393,0.40485381837308676,2.7316063679154445,0.584391868169492,1.0788929152894868,1.4934750644470134,2.147214410148593,0.00048231930065642027,-0.3558998091303786,11.856744014566512,23.16271645809374,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785397217254,1783596785.3972173,/apollo/control,apollo.control.ControlCommand,1783596785.3968909,12673,12673,control,1783596784762397524,0,0,-0.20801081504061839,0.14788899408976022,0.679197932946477,2.5520683181190393,0.40485381837308676,2.7316063679154445,0.584391868169492,1.0788929152894868,1.4947783592985866,2.147214410148593,0.00048231930065642027,-0.3558998091303786,11.856744014566512,23.1671934038717,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785405334257,1783596785.4053342,/apollo/control,apollo.control.ControlCommand,1783596785.4049058,12674,12674,control,1783596784762397524,0,0,-0.15761771843433386,0.19828209069604474,0.7341680995027422,2.5740697211004657,0.42685522135451315,2.7406521189584288,0.5934376192124762,1.0647749157646502,1.4803379388224343,2.147214410148593,0.00048231930065642027,-0.3558998091303786,11.856744014566512,23.117589141716717,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785415250290,1783596785.41525,/apollo/control,apollo.control.ControlCommand,1783596785.4149537,12675,12675,control,1783596784762397524,0,0,-0.15761771843433386,0.19828209069604474,0.7341680995027422,2.5740697211004657,0.42685522135451315,2.7406521189584288,0.5934376192124762,1.0647749157646502,1.4817374737409155,2.147214410148593,0.00048231930065642027,-0.3558998091303786,11.856744014566512,23.12239668157375,0.0,
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785425471224,1783596785.4254713,/apollo/control,apollo.control.ControlCommand,1783596785.4251375,12676,12676,control,1783596784762397524,0,0,-0.10507847895622258,0.25082133017415603,0.7891382660590072,2.595157101286157,0.4479426015402046,2.7496978700014125,0.60248337025546,1.0606124612261685,1.466422250506268,2.147214410148593,0.00048231930065642027,-0.3558998091303786,11.856744014566512,23.069787386051637,0.0,
