run_id,speed_filter,deceleration_threshold_mps2,status,t2_wall_s,T_R_ms,onset_speed_mps,attribution
202607271131,raw,0.3,AVAILABLE,1785123122.745261,799.6358871459961,17.50269243214682,DIRECT_AFTER_CONTROL
202607271131,raw,0.5,AVAILABLE,1785123122.745261,799.6358871459961,17.50269243214682,DIRECT_AFTER_CONTROL
202607271131,raw,1.0,AVAILABLE,1785123122.745261,799.6358871459961,17.50269243214682,DIRECT_AFTER_CONTROL
202607271131,median3,0.3,AVAILABLE,1785123122.845127,899.5020389556885,17.189032172153528,DIRECT_AFTER_CONTROL
202607271131,median3,0.5,AVAILABLE,1785123122.845127,899.5020389556885,17.189032172153528,DIRECT_AFTER_CONTROL
202607271131,median3,1.0,AVAILABLE,1785123122.845127,899.5020389556885,17.189032172153528,DIRECT_AFTER_CONTROL
