run_id,source_frame_index,source_time_unix_s,source_time_local,relative_source_time_s,lidar_trace_id,fusion_trace_id,node_index,node_symbol,node_name,stage,input_ready_basis,strict_reader_arrival_available,input_ready_proxy_mono_ns,proc_enter_mono_ns,output_pub_mono_ns,waiting_proxy_ms,execution_observed_ms,response_proxy_ms,lifecycle_status,next_arrival_source_frame_index,next_input_ready_proxy_mono_ns,deadline_budget_proxy_ms,slack_proxy_ms,deadline_evaluable_proxy,deadline_miss_proxy,proxy_result,evidence_boundary,previous_source_frame_index,previous_execution_observed_ms,execution_delta_from_previous_frame_ms,execution_ratio_to_previous_frame,waiting_delta_from_previous_frame_ms,response_delta_from_previous_frame_ms,execution_sudden_increase_flag
202608271537,611,1787816294.4915977,2026-08-27T15:38:14.491598+08:00,61.10008454322815,72200603563984214,17293965578628760844,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75652984981952.0,75652985119680.0,75653270441376.0,0.137728,285.321696,285.459424,completed,612.0,75653083955392.0,98.97344,-186.485984,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,610,96.667264,188.65443199999999,2.951585512961244,-0.012640000000000012,188.641792,True
202608271537,612,1787816294.5919204,2026-08-27T15:38:14.591920+08:00,61.20040726661682,72200603563984215,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653083955392.0,,,,,,input_ready_but_no_service_observed,613.0,75653199747488.0,115.792096,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,611,285.321696,,,,,False
202608271537,613,1787816294.6914122,2026-08-27T15:38:14.691412+08:00,61.299899101257324,72200603563984216,17293965578628760845,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653199747488.0,75653270656928.0,75653556120000.0,70.90944,285.463072,356.372512,completed,614.0,75653299267520.0,99.520032,-256.85248,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,612,,,,,,False
202608271537,614,1787816294.7969832,2026-08-27T15:38:14.796983+08:00,61.40547013282776,72200603563984217,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653299267520.0,,,,,,input_ready_but_no_service_observed,615.0,75653403217664.0,103.950144,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,613,285.463072,,,,,False
202608271537,615,1787816294.892943,2026-08-27T15:38:14.892943+08:00,61.50142979621887,72200603563984218,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653403217664.0,,,,,,input_ready_but_no_service_observed,616.0,75653517610176.0,114.392512,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,614,,,,,,False
202608271537,616,1787816294.9924276,2026-08-27T15:38:14.992428+08:00,61.600914478302,72200603563984219,17293965578628760846,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653517610176.0,75653556298048.0,75653870591904.0,38.687872,314.293856,352.981728,completed,617.0,75653597211232.0,79.601056,-273.380672,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,615,,,,,,False
202608271537,617,1787816295.092803,2026-08-27T15:38:15.092803+08:00,61.701289892196655,72200603563984220,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653597211232.0,,,,,,input_ready_but_no_service_observed,618.0,75653704321472.0,107.11024,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,616,314.293856,,,,,False
202608271537,618,1787816295.1916986,2026-08-27T15:38:15.191699+08:00,61.800185441970825,72200603563984221,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653704321472.0,,,,,,input_ready_but_no_service_observed,619.0,75653788421056.0,84.099584,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,617,,,,,,False
202608271537,619,1787816295.2916844,2026-08-27T15:38:15.291684+08:00,61.90017127990723,72200603563984222,17293965578628760847,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653788421056.0,75653871255584.0,75654208931552.0,82.834528,337.675968,420.510496,completed,620.0,75653884036096.0,95.61504,-324.895456,True,True,execution_driven_miss,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,618,,,,,,False
202608271537,620,1787816295.391759,2026-08-27T15:38:15.391759+08:00,62.000245809555054,72200603563984223,,4,P4,LidarDetection,lidar_detection,upstream_output_pub_proxy,False,75653884036096.0,,,,,,input_ready_but_no_service_observed,621.0,75653983833856.0,99.79776,,True,True,no_service_observed,Reader receive/enqueue/drop markers unavailable; input-ready is a pipeline proxy,619,337.675968,,,,,False
