role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,wall_time_iso,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
ego,147,vehicle.lincoln.mkz_2017,hero,2461,246.61218211357482,1784535175460245497,2026-07-20T16:12:55.460245497+08:00,-452.0478820800781,33.03416442871094,0.033406466245651245,-24.156776428222656,4.332069396972656,-1.8150420188903809,-1.8692015828492003e-06
ego,147,vehicle.lincoln.mkz_2017,hero,2462,246.71218211506493,1784535175569679430,2026-07-20T16:12:55.569679430+08:00,-451.6080322265625,32.84792709350586,0.03340955823659897,-23.76658058166504,4.477819919586182,-1.8438739776611328,7.629394360719743e-08
ego,147,vehicle.lincoln.mkz_2017,hero,2463,246.81218211655505,1784535175675843956,2026-07-20T16:12:55.675843956+08:00,-451.1529541015625,32.65873718261719,0.033402882516384125,-23.368324279785156,4.63885498046875,-1.874481201171875,6.389617510649259e-07
ego,147,vehicle.lincoln.mkz_2017,hero,2464,246.91218211804517,1784535175779641962,2026-07-20T16:12:55.779641962+08:00,-450.6838073730469,32.466732025146484,0.03375871479511261,-22.951581954956055,4.68972110748291,-1.8687423467636108,0.0006817436078563333
ego,147,vehicle.lincoln.mkz_2017,hero,2465,247.01218211953528,1784535175881617181,2026-07-20T16:12:55.881617181+08:00,-450.2158203125,32.27846145629883,0.03385263308882713,-22.547500610351562,4.709223747253418,-1.8396576642990112,3.2463074603583664e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2466,247.1121821210254,1784535175985278052,2026-07-20T16:12:55.985278052+08:00,-449.7448425292969,32.09271240234375,0.033822573721408844,-22.145586013793945,4.853401184082031,-1.8565832376480103,0.0003972720878664404
ego,147,vehicle.lincoln.mkz_2017,hero,2467,247.21218212251551,1784535176097675624,2026-07-20T16:12:56.097675624+08:00,-449.264404296875,31.907562255859375,0.03385747969150543,-21.747297286987305,4.792374610900879,-1.7923047542572021,-0.0001672458602115512
ego,147,vehicle.lincoln.mkz_2017,hero,2468,247.31218212400563,1784535176212574088,2026-07-20T16:12:56.212574088+08:00,-448.78802490234375,31.727462768554688,0.03392942249774933,-21.331865310668945,4.773280143737793,-1.748584508895874,-0.00017129897605627775
ego,147,vehicle.lincoln.mkz_2017,hero,2469,247.41218212549575,1784535176318020145,2026-07-20T16:12:56.318020145+08:00,-448.31072998046875,31.550695419311523,0.033924996852874756,-20.917926788330078,4.8059234619140625,-1.723905086517334,-0.00010765075421659276
ego,147,vehicle.lincoln.mkz_2017,hero,2470,247.51218212698586,1784535176424027355,2026-07-20T16:12:56.424027355+08:00,-447.8268737792969,31.375749588012695,0.03386255353689194,-20.4942569732666,4.894462585449219,-1.7105181217193604,-6.008148193359375e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2471,247.61218212847598,1784535176529899895,2026-07-20T16:12:56.529899895+08:00,-447.33135986328125,31.201061248779297,0.033769167959690094,-20.054044723510742,5.036287307739258,-1.7142952680587769,-3.015518086613156e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2472,247.7121821299661,1784535176659170363,2026-07-20T16:12:56.659170363+08:00,-446.818115234375,31.024763107299805,0.03364690765738487,-19.5958194732666,5.246525764465332,-1.7381157875061035,-1.3408660379354842e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2473,247.8121821314562,1784535176768960143,2026-07-20T16:12:56.768960143+08:00,-446.2798767089844,30.844972610473633,0.033502865582704544,-19.11151123046875,5.524572849273682,-1.7769405841827393,-1.1014938536391128e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2474,247.91218213294633,1784535176875633551,2026-07-20T16:12:56.875633551+08:00,-445.7205810546875,30.663471221923828,0.033517323434352875,-18.60590171813965,5.616181373596191,-1.7524731159210205,-5.14984139954322e-06
ego,147,vehicle.lincoln.mkz_2017,hero,2475,248.01218213443644,1784535176980085947,2026-07-20T16:12:56.980085947+08:00,-445.1343688964844,30.47941017150879,0.033229999244213104,-18.132022857666016,6.36993932723999,-1.9273207187652588,-4.720687684311997e-06
ego,147,vehicle.lincoln.mkz_2017,hero,2476,248.11218213592656,1784535177093331549,2026-07-20T16:12:57.093331549+08:00,-444.4500427246094,30.270727157592773,0.03256864473223686,-17.55356788635254,7.210249900817871,-2.113365411758423,-1.3856887562724296e-05
ego,147,vehicle.lincoln.mkz_2017,hero,2477,248.21218213741668,1784535177220750566,2026-07-20T16:12:57.220750566+08:00,-443.70599365234375,30.050580978393555,0.032583750784397125,-16.93397331237793,7.553031921386719,-2.1476433277130127,-3.4236907140439143e-06
