event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1785123124852247147,2026-07-27T11:32:04.852247+08:00,1671,167.52657430712134,Carla/Maps/Town04,147,vehicle.lincoln.mkz_2017,hero,155,vehicle.lincoln.mkz_2020,autopilot,[14],16604.923828125,-1249.401123046875,2352.38818359375,16817.200381467057,-322.9162902832031,26.538175582885742,0.31848981976509094,-0.0022888181265443563,0.7111865878105164,-0.1438598483800888,7.987093448638916,-0.020217349752783775,0.11978582292795181,7.988017222183252,-318.0080871582031,26.52062225341797,0.3525403141975403,-6.103516352595761e-05,0.8949459791183472,0.07725486159324646,0.0,0.0,0.0,0.0,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260727113204.csv,182,43400
