record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,vx,vy,vz,speed,ax,ay,az,angular_x,angular_y,angular_z
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869432995,1783596784.8694332,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596784.8654683,1265,localization,0,0,0,1783596784.8624475,1.6868385076522827,0.0017354788724333048,-8.583068478174027e-08,1.6868394004129452,0.0037499999570200318,-1.005000036541261,9.812734832584681,-0.0011638436929231472,-1.2277884442604842e-05,0.0011518591883794185
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784965300171,1783596784.9653003,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596784.964963,1266,localization,0,0,0,1783596784.9623034,1.776590347290039,0.0017545667942613363,9.536742595628311e-08,1.7765912136979587,-0.0025000000074590903,-0.9649999597510464,9.802617930342102,-0.0006452418228356613,-7.211138207165373e-06,0.0008649246350922091
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785065319306,1783596785.0653195,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.0648456,1267,localization,0,0,0,1783596785.0626721,1.8617404699325562,0.0017818605992943048,4.0054320038507285e-07,1.8617413226364319,-0.006249999893758597,-0.8762499857227453,9.805312910668063,-0.0004427849836190243,-5.138968889939663e-06,0.000292388973920325
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785165532267,1783596785.165532,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.1653254,1268,localization,0,0,0,1783596785.1624124,1.9503382444381714,0.0018809710163623095,6.67572024326546e-08,1.9503391514734398,-0.0012499999914363832,-0.8687500018830778,9.809473080727008,-0.0004907085627848905,-3.917849300052297e-06,0.00025306400159785423
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785265505993,1783596785.265506,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.2650084,1269,localization,0,0,0,1783596785.2625773,2.045306921005249,0.0020724651403725147,7.915496667010302e-07,2.04530797099712,-0.0012500000130034068,-0.9224999244550047,9.811640224460422,-0.0005678194654367678,-4.703289992923033e-06,0.00029181134112285756
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785366470035,1783596785.36647,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.3660758,1270,localization,0,0,0,1783596785.3636112,2.1472129821777344,0.0023862961679697037,1.9359588350198464e-06,2.147214308178331,0.001249999917490619,-0.9899999099328597,9.811269351966754,-0.0006304430183008817,-5.7845955040372596e-06,0.0003818836804602899
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785465980235,1783596785.46598,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.465475,1271,localization,0,0,0,1783596785.4624715,2.2430951595306396,0.0009758625528775156,1.09672544112982e-06,2.2430953718062705,-0.014999999728097164,-1.0149998956458335,9.808809360649466,-0.0003387986322500049,2.311713287679476e-05,-0.0004236911652889551
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785565631813,1783596785.5656316,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.5652611,1272,localization,0,0,0,1783596785.5625103,2.3327085971832275,0.0008233767584897578,1.1348723774062819e-06,2.332708742497253,-0.003750000157097119,-0.9099999821572259,9.806640692751854,-0.00026000802173294313,-1.2192964535057697e-05,-0.00046911520596429405
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785665367199,1783596785.6653674,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.6650686,1273,localization,0,0,0,1783596785.6627378,2.4293627738952637,0.001560279750265181,1.4305113893442467e-07,2.429363274946958,0.006249999437366201,-0.9337499622009889,9.811464877233812,-0.00041651998718112473,-2.3238922730360615e-05,-7.059734259231988e-05
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785764876823,1783596785.7648768,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.7645912,1274,localization,0,0,0,1783596785.7624848,2.5381927490234375,0.0011714401189237833,2.384185791015625e-07,2.5381930193480486,-0.004999999804165278,-1.0287498921864424,9.813066328584798,-0.000625127758801176,7.967791875879846e-06,-0.0003087050907837865
