record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,gear_location,driving_mode,turn_signal,horn,high_beam,low_beam,emergency_light,chassis_error_mask
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784771469792,1783596784.7714698,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596784.7623975,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784869798824,1783596784.869799,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596784.8624475,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784964287806,1783596784.9642878,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596784.9623034,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785065010214,1783596785.06501,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.0626721,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785164423996,1783596785.164424,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.1624124,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785265358855,1783596785.265359,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.2625773,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785366263089,1783596785.3662632,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.3636112,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785464929053,1783596785.464929,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.4624715,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785565022845,1783596785.5650227,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.5625103,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785665537762,1783596785.6655378,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.6627378,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785764863383,1783596785.7648635,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.7624848,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785864446416,1783596785.8644464,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.8624916,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785964434222,1783596785.9644341,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596785.9625373,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786064787312,1783596786.0647871,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.0625062,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786165248949,1783596786.165249,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.1622722,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786264405832,1783596786.2644057,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.262548,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786365099567,1783596786.3650994,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.3631647,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786464854826,1783596786.4648547,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.4623196,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786564617573,1783596786.5646174,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.562491,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786665238283,1783596786.6652384,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.6626408,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786765301834,1783596786.7653017,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.7625377,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786864677312,1783596786.8646774,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.862525,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786964759327,1783596786.9647593,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596786.9626257,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787064815198,1783596787.064815,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.0624332,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787165099936,1783596787.1651,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.162467,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787265128671,1783596787.2651286,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.2624903,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787365082716,1783596787.3650827,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.362609,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787464888280,1783596787.4648883,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.4625597,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787564504145,1783596787.5645041,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.5624738,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787664844020,1783596787.664844,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.6625402,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787764848530,1783596787.7648487,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.7624662,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787865117972,1783596787.865118,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.8625717,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787964379048,1783596787.964379,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596787.962445,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788064719723,1783596788.0647197,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.0624838,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788164225570,1783596788.1642256,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.1622925,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788264692551,1783596788.2646925,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.2623568,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788365088042,1783596788.365088,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.3624592,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788465077160,1783596788.4650772,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.4624553,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788565765615,1783596788.5657656,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.5625145,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788664777600,1783596788.6647778,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.662693,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788764494299,1783596788.7644944,/apollo/canbus/chassis,apollo.canbus.Chassis,1783596788.762408,0,carla_bridge,0,0,0,GEAR_DRIVE,COMPLETE_AUTO_DRIVE,TURN_NONE,0,0,0,0,0
