record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,measurement_time,x,y,z,heading,qx,qy,qz,qw
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596785965332025,1783596785.965332,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596785.9650168,1276,localization,0,0,0,1783596785.9625373,111.10823822021484,-132.99742126464844,0.03348138555884361,0.0006269077599547757,-0.00019636255858191342,-0.00019610895257201748,-0.7068850738149026,0.7073283646233369
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786065765213,1783596786.0657651,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.065315,1277,localization,0,0,0,1783596786.0625062,111.39424896240234,-132.9972381591797,0.033463649451732635,0.0006183866035902597,-0.00020854133592739446,-0.00020938655752509135,-0.7068880839485286,0.7073253490716691
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786165281845,1783596786.1652818,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.1647913,1278,localization,0,0,0,1783596786.1622722,111.69387817382812,-132.99705505371094,0.033450108021497726,0.0006215828728799444,-0.00021781147908372668,-0.00021925087289937172,-0.7068869507507783,0.7073264757843305
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786265629880,1783596786.26563,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.2652845,1279,localization,0,0,0,1783596786.262548,112.00702667236328,-132.99685668945312,0.03344499692320824,0.0006317029660021234,-0.0002213566592430017,-0.0002228706489002952,-0.7068833705352218,0.707330051525218
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786366001819,1783596786.3660018,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.3657475,1280,localization,0,0,0,1783596786.3631647,112.33267211914062,-132.9966583251953,0.033451974391937256,0.0006476820387284477,-0.00021642826564213338,-0.00021802093411058302,-0.706877720799067,0.7073357006850385
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786465433201,1783596786.4654331,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.4649208,1281,localization,0,0,0,1783596786.4623196,112.67023468017578,-132.99636840820312,0.033462200313806534,0.0006663239897046758,-0.00020925951672400906,-0.0002106912057559612,-0.7068711298675708,0.7073422916660748
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786565622450,1783596786.5656226,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.5651126,1282,localization,0,0,0,1783596786.562491,113.01944732666016,-132.99609375,0.033471010625362396,0.000686031221129646,-0.00020305841503762126,-0.00020433260042451135,-0.7068641617620897,0.7073492587342174
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786665264460,1783596786.6652644,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.6648116,1283,localization,0,0,0,1783596786.6626408,113.38031005859375,-132.9958038330078,0.03347577899694443,0.0007046730735433826,-0.00019972313658738136,-0.0002007558298939872,-0.7068575695308477,0.7073558483568991
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786765569422,1783596786.7655694,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.764971,1284,localization,0,0,0,1783596786.7625377,113.75302124023438,-132.9955291748047,0.03347676992416382,0.0007211844692087688,-0.00019917313129664898,-0.00019995723847779763,-0.7068517299453381,0.7073616841619634
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786865510539,1783596786.8655107,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.8650897,1285,localization,0,0,0,1783596786.862525,114.1375732421875,-132.9952392578125,0.03347703814506531,0.000735032704658245,-0.000199046818727801,-0.00019966215508180956,-0.7068468321080094,0.7073665785533407
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596786965597034,1783596786.965597,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596786.9653184,1286,localization,0,0,0,1783596786.9626257,114.53389739990234,-132.9949493408203,0.03347814455628395,0.0007456851855227598,-0.00019838943022391543,-0.00019880230098006453,-0.706843064678027,0.7073703436219627
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787065757995,1783596787.065758,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.0653949,1287,localization,0,0,0,1783596787.0624332,114.94175720214844,-132.99465942382812,0.033480968326330185,0.0007526092705640863,-0.00019644944808334648,-0.00019661202107445659,-0.7068406162692243,0.7073727913508341
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787166225231,1783596787.1662252,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.1657681,1288,localization,0,0,0,1783596787.162467,115.36109161376953,-132.99436950683594,0.03348245471715927,0.0007542067961847643,-0.00019559172734254953,-0.00019536252974277255,-0.7068400514837393,0.7073733562948376
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787265266145,1783596787.2652662,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.264975,1289,localization,0,0,0,1783596787.2624903,115.79228210449219,-132.99407958984375,0.03348028287291527,0.000751011000591717,-0.00019710876216317267,-0.00019688007936291123,-0.7068411813718405,0.7073722264149416
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787365107389,1783596787.3651075,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.3647742,1290,localization,0,0,0,1783596787.362609,116.23456573486328,-132.99375915527344,0.033489473164081573,0.0007249106628677282,-0.00019143857434494264,-0.0001893168144928814,-0.7068504141977884,0.7073630040218608
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787465937638,1783596787.4659376,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.4656353,1291,localization,0,0,0,1783596787.4625597,116.68604278564453,-132.99351501464844,0.03350900486111641,0.0006801688830027075,-0.00017823061308335256,-0.00017496107774029354,-0.7068662418156445,0.7073471946674394
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787565482846,1783596787.5654829,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.5652368,1292,localization,0,0,0,1783596787.5624738,117.14774322509766,-132.99330139160156,0.033512018620967865,0.000631699578093059,-0.00017589767421174492,-0.000172994849866573,-0.7068833845069288,0.7073300642845738
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787665200600,1783596787.6652007,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.664966,1293,localization,0,0,0,1783596787.6625402,117.62052154541016,-132.99313354492188,0.033504389226436615,0.0005427475246300162,-0.00018307825700229177,-0.00017677323999161872,-0.706914841217364,0.7072986232845376
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787765032660,1783596787.7650328,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.7647946,1294,localization,0,0,0,1783596787.7624662,118.10530090332031,-132.9929962158203,0.033490922302007675,0.00045113546131814175,-0.00019200218417226287,-0.00018681484429670153,-0.7069472366535992,0.7072662389957656
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787865292694,1783596787.8652928,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.865056,1295,localization,0,0,0,1783596787.8625717,118.60220336914062,-132.9928741455078,0.033552493900060654,0.00036804558168768153,-0.0001980607368142037,-0.00019398997778106837,-0.7069766177075861,0.7072368663712142
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596787964876143,1783596787.964876,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596787.9645774,1296,localization,0,0,0,1783596787.962445,119.10826110839844,-132.99282836914062,0.033856142312288284,0.00029081481836668033,-0.0001615124525096224,-0.0001577926037387225,-0.7070039366980896,0.7072095746726185
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788064898573,1783596788.0648985,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.0645921,1297,localization,0,0,0,1783596788.0624838,119.61259460449219,-132.99278259277344,0.033882997930049896,0.00020665966344246556,-0.00010085366342426938,-9.673117362675407e-05,-0.7070337049940084,0.7071798360205586
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788165378193,1783596788.1653783,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.1651318,1298,localization,0,0,0,1783596788.1622925,120.11811065673828,-132.99281311035156,0.03391645476222038,0.00011611282412005153,-5.708976135175354e-05,-5.257659400836201e-05,-0.7070657256074788,0.7071478301229739
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788265410192,1783596788.2654102,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.2651165,1299,localization,0,0,0,1783596788.2623568,120.62850189208984,-132.99288940429688,0.03384542465209961,1.597718957846439e-05,-8.688728850507652e-05,-8.16158455683556e-05,-0.7071011270361621,0.7071124252434278
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788365844884,1783596788.365845,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.365551,1300,localization,0,0,0,1783596788.3624592,121.13631439208984,-132.99302673339844,0.033864688128232956,-8.719407020496561e-05,-3.949393957691652e-05,-3.384132461089087e-05,-0.7071376071708212,0.7070759519455593
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788465709488,1783596788.4657097,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.4653707,1301,localization,0,0,0,1783596788.4624553,121.66007232666016,-132.99325561523438,0.03381574526429176,-0.0002027841976959266,-9.412097770317416e-05,-8.769986995077109e-05,-0.7071784663289674,0.7070350770722651
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788566806717,1783596788.5668068,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.5650425,1302,localization,0,0,0,1783596788.5625145,122.1723403930664,-132.99351501464844,0.033951472491025925,-0.00032572139617492724,5.463180625267115e-06,1.223959898369473e-05,-0.7072219316914273,0.7069916117995969
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788669131897,1783596788.6691318,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.6654053,1303,localization,0,0,0,1783596788.662693,122.6790771484375,-132.9938507080078,0.033989086747169495,-0.000455431609792889,3.672440938695661e-05,4.386198721104066e-05,-0.7072677812881981,0.7069457421040977
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788766652855,1783596788.7666528,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.7652142,1304,localization,0,0,0,1783596788.762408,123.18595123291016,-132.99424743652344,0.03395276889204979,-0.0005953296014231668,1.3584891447535063e-05,2.1483637318421962e-05,-0.7073172305257102,0.706896268737743
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788866226160,1783596788.8662262,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.865615,1305,localization,0,0,0,1783596788.8634963,123.69803619384766,-132.99476623535156,0.03387754410505295,-0.0007432497981945119,-3.8377322131481377e-05,-3.0066074283574876e-05,-0.7073695097981234,0.7068439532394508
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596788965180576,1783596788.9651806,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596788.9646738,1306,localization,0,0,0,1783596788.962446,124.2196044921875,-132.995361328125,0.03379411622881889,-0.0009038479772769392,-9.728244893177424e-05,-8.815957421519168e-05,-0.7074262607955646,0.706787144974228
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789065964073,1783596789.065964,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.0655646,1307,localization,0,0,0,1783596789.0631542,124.75205993652344,-132.99607849121094,0.033729150891304016,-0.0010609289919507603,-0.00014291643890626912,-0.00013373061856596945,-0.7074817622888316,0.7067315740220625
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789165710499,1783596789.1657107,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.165459,1308,localization,0,0,0,1783596789.163104,125.29940795898438,-132.996826171875,0.03364107012748718,-0.0013772831606084779,-0.0002067595151394201,-0.0001948075169117584,-0.7075935264069325,0.7066196435760445
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789268030752,1783596789.2680306,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.2664373,1309,localization,0,0,0,1783596789.263166,125.87413024902344,-132.99806213378906,0.03349016234278679,-0.0004989363203478092,-0.0003044259946988146,-0.00031125682829435486,-0.7072830942943744,0.7069302900352874
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789365657631,1783596789.3656576,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.3652282,1310,localization,0,0,0,1783596789.3626025,126.46324157714844,-132.9989471435547,0.03352304548025131,-0.0005796292414683712,-0.00028869280053040456,-0.00027986558794088713,-0.7073116224557259,0.7069017662099654
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789465879104,1783596789.465879,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.4656339,1311,localization,0,0,0,1783596789.4626188,127.06565856933594,-132.99996948242188,0.03355413302779198,-0.0009737990946998565,-0.00026989420272062665,-0.00025457373020309663,-0.7074509358446038,0.7067623615628733
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789565471705,1783596789.5654716,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.5651226,1312,localization,0,0,0,1783596789.5624602,127.68190002441406,-133.00119018554688,0.03356916457414627,-0.0014259658971376155,-0.0002610784544384335,-0.0002418884560542355,-0.707610708331021,0.7066024050222914
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789665469271,1783596789.6654692,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.6649692,1313,localization,0,0,0,1783596789.6625068,128.31214904785156,-133.00265502929688,0.03357579931616783,-0.0018610501969709148,-0.00025697064949087577,-0.0002365501370946027,-0.7077644089151793,0.7064484549371347
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789765644311,1783596789.7656443,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.7653742,1314,localization,0,0,0,1783596789.7626646,128.9560546875,-133.00437927246094,0.03358415514230728,-0.0022811313924973042,-0.00025205354076506697,-0.00022965969301500896,-0.7079127779434062,0.706299782351579
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789865181744,1783596789.8651817,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.8649688,1315,localization,0,0,0,1783596789.8625112,129.6126708984375,-133.0063934326172,0.03359849750995636,-0.002690723722359234,-0.00024259735633837826,-0.0002186259048302093,-0.7080574139033976,0.7061547932044852
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596789965215118,1783596789.9652152,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596789.9647853,1316,localization,0,0,0,1783596789.9626007,130.28074645996094,-133.00868225097656,0.03362070024013519,-0.003093300800136589,-0.00022735674712141582,-0.0002025875686143902,-0.7081995454965762,0.7060122598267183
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790065089227,1783596790.0650892,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.0646653,1317,localization,0,0,0,1783596790.0623913,130.95858764648438,-133.01126098632812,0.033650338649749756,-0.0034889564010338603,-0.00020662041494278597,-0.0001810865992318375,-0.7083392068551924,0.7058721502845999
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790165223691,1783596790.1652236,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.1647172,1318,localization,0,0,0,1783596790.1624908,131.64466857910156,-133.01414489746094,0.03368306905031204,-0.0038769698851321976,-0.00018344893366678642,-0.00015755379714515685,-0.7084761438691003,0.70573472005539
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790265430315,1783596790.2654302,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.2650957,1319,localization,0,0,0,1783596790.2625473,132.337890625,-133.017333984375,0.03371213749051094,-0.004284850167108445,-0.0001644148969896822,-0.0001355251520287419,-0.7086200614530982,0.7055902232222907
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790365776078,1783596790.365776,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.3654947,1320,localization,0,0,0,1783596790.3628454,133.0379180908203,-133.0208740234375,0.033732011914253235,-0.00473076552445173,-0.0001519411208335587,-0.0001196618465297755,-0.7087773633877076,0.705432216264687
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790465021506,1783596790.4650214,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.4647624,1321,localization,0,0,0,1783596790.46249,133.74429321289062,-133.02479553222656,0.03374830260872841,-0.005219879209301226,-0.00014208244724772022,-0.00010640739535511334,-0.7089498625162516,0.7052588609356373
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790565777450,1783596790.5657773,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.564895,1322,localization,0,0,0,1783596790.5623093,134.4564971923828,-133.0291748046875,0.03376203402876854,-0.005761183873318032,-0.00013437051847113243,-9.45416631358814e-05,-0.7091407180114256,0.705066957859094
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790664856476,1783596790.6648567,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.664536,1323,localization,0,0,0,1783596790.6624236,135.1741943359375,-133.03407287597656,0.03377328813076019,-0.0063750651432421535,-0.00012936954903241524,-8.34954602913952e-05,-0.7093570992368227,0.7048492619378615
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790765455138,1783596790.765455,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.7650564,1324,localization,0,0,0,1783596790.762406,135.89710998535156,-133.03945922851562,0.03378251940011978,-0.007023216469285387,-0.00012353078462182758,-7.650282419833764e-05,-0.7095854875197519,0.7046193403454232
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790865195581,1783596790.8651955,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.8648913,1325,localization,0,0,0,1783596790.8625293,136.62501525878906,-133.0453338623047,0.033789921551942825,-0.007662454476620617,-0.00011780692869659873,-7.150930610889332e-05,-0.7098106619806325,0.7043925078722536
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790965359390,1783596790.9653594,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596790.9649675,1326,localization,0,0,0,1783596790.9623082,137.35777282714844,-133.05165100097656,0.0337950699031353,-0.00827628328987462,-0.0001134391337035713,-6.861992045503085e-05,-0.7100268174703016,0.7041746238653196
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791066486698,1783596791.0664868,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.0661635,1327,localization,0,0,0,1783596791.0635676,138.09561157226562,-133.05845642089844,0.03379541262984276,-0.008854063393946454,-0.00011180794603055807,-6.95754796143127e-05,-0.7102302171452161,0.7039694747019185
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791165799808,1783596791.1657999,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.165344,1328,localization,0,0,0,1783596791.162398,138.83868408203125,-133.06564331054688,0.03379411622881889,-0.009404330491352031,-0.0001123234222439988,-7.116101475869411e-05,-0.7104238758028596,0.7037740397377569
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791266578728,1783596791.2665787,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.266198,1329,localization,0,0,0,1783596791.2631967,139.5867156982422,-133.07327270507812,0.03380056470632553,-0.009921310934803529,-0.00010651609369381401,-6.761241529698781e-05,-0.7106057716718885,0.7035903789489187
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791364833967,1783596791.364834,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.3645191,1330,localization,0,0,0,1783596791.3623939,140.3357391357422,-133.0812225341797,0.033835962414741516,-0.010387021272175723,-7.940886299769159e-05,-4.449178169236652e-05,-0.7107695906104622,0.703424893487677
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791465709081,1783596791.465709,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.4652977,1331,localization,0,0,0,1783596791.4624991,141.1454620361328,-133.09014892578125,0.033170487731695175,-0.010819985823155243,-0.0005550447107756986,-0.0005146076313603625,-0.7109216407391207,0.7032708211159846
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791565076175,1783596791.565076,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.5648432,1332,localization,0,0,0,1783596791.5624542,142.00274658203125,-133.09991455078125,0.03310266509652138,-0.011213368114755706,-0.0006013173440314281,-0.0005642748901239415,-0.7110599165845958,0.703130937335293
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791665498674,1783596791.6654987,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.665287,1333,localization,0,0,0,1783596791.6624284,142.85406494140625,-133.10984802246094,0.03352384641766548,-0.011565317950473997,-0.00029873899121349984,-0.0002679676075010028,-0.7111838305356051,0.7030059730422499
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791765131916,1783596791.765132,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.764856,1334,localization,0,0,0,1783596791.762549,143.68240356445312,-133.11972045898438,0.033933620899915695,-0.01187354797705975,-4.578578749565932e-06,1.981222050146544e-05,-0.7112922286019038,0.7028964113701603
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791865479727,1783596791.8654797,/apollo/localization/pose,apollo.localization.LocalizationEstimate,1783596791.8651607,1335,localization,0,0,0,1783596791.8625188,144.49217224121094,-133.1295928955078,0.034116342663764954,-0.01213741854934458,0.00012707747631631215,0.00014725741431559567,-0.7113849479151588,0.7028025455604978
