frame_index,worker_model_count,worker_tid,model_ordinal,state,start_sched_s,end_sched_s,duration_ms,waker_tid,waker_comm,wake_event
814,1,1646942,1,blocked,968498.874001,968498.876206,2.205000026151538,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.876626,968498.87664,0.013999990187585354,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.876838,968498.87696,0.12199999764561653,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.877136,968498.877215,0.0790000194683671,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.87741,968498.877505,0.0950000248849392,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.877609,968498.877652,0.04300009459257126,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.877807,968498.877882,0.07499998901039362,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878033,968498.878129,0.09599991608411074,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878231,968498.878272,0.04099996294826269,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878394,968498.878464,0.06999995093792677,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878648,968498.878758,0.11000002268701792,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878892,968498.878967,0.07500010542571545,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.878999,968498.879028,0.029000104404985905,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.879132,968498.879206,0.07399998139590025,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.879368,968498.879463,0.0950000248849392,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.879496,968498.879524,0.027999980375170708,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.879621,968498.879692,0.07099995855242014,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.879862,968498.879955,0.09300000965595245,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880035,968498.880072,0.03699993249028921,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880141,968498.880226,0.0849999487400055,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880356,968498.880448,0.09200000204145908,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880542,968498.880585,0.04299997817724943,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880657,968498.880711,0.053999945521354675,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.880771,968498.881172,0.40099991019815207,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.881326,968498.888794,7.468000054359436,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.888873,968498.891254,2.380999969318509,1646955,mainboard,sched_waking
814,1,1646942,1,blocked,968498.891383,968498.896222,4.83900005929172,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.897291,968498.897293,0.00200001522898674,1646955,mainboard,sched_waking
814,1,1646942,1,blocked,968498.897564,968498.901166,3.6020000698044896,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.901358,968498.901463,0.10499998461455107,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.901506,968498.906059,4.552999977022409,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.90619,968498.9062,0.009999959729611874,,,unobserved_in_context
814,1,1646942,1,blocked,968498.906821,968498.908585,1.7639999277889729,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.908751,968498.911347,2.5960000930354,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.911532,968498.916335,4.802999901585281,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.916479,968498.916489,0.009999959729611874,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.91705,968498.917052,0.001999898813664913,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.917138,968498.91714,0.00200001522898674,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.917291,968498.917294,0.00300002284348011,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.917643,968498.917664,0.020999927073717117,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.917697,968498.91772,0.023000058718025684,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.917795,968498.923867,6.072000018320978,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.924077,968498.92877,4.692999995313585,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.929056,968498.933711,4.655000055208802,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.933775,968498.933806,0.031000003218650818,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.934301,968498.934303,0.00200001522898674,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.934441,968498.934445,0.00400003045797348,1646955,mainboard,sched_waking
814,1,1646942,1,blocked,968498.935408,968498.938752,3.3439999679103494,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.938977,968498.939174,0.19700010307133198,1646955,mainboard,sched_waking
814,1,1646942,1,blocked,968498.939269,968498.943683,4.414000082761049,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.944557,968498.946799,2.242000075057149,174,irq/134-host_sy,sched_waking
814,1,1646942,1,blocked,968498.946989,968498.948946,1.9570000004023314,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.94909,968498.949669,0.5789999850094318,1646954,mainboard,sched_waking
814,1,1646942,1,blocked,968498.94978,968498.949895,0.11499994434416294,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.949998,968498.950093,0.09499990846961737,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.950195,968498.950249,0.053999945521354675,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.950403,968498.950422,0.019000028260052204,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.950633,968498.950635,0.00200001522898674,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.950738,968498.95088,0.1420000335201621,1646961,mainboard,sched_waking
814,1,1646942,1,blocked,968498.950998,968498.951074,0.07599999662488699,1646957,mainboard,sched_waking
814,1,1646942,1,blocked,968498.9511,968498.951159,0.05900010000914335,1646954,mainboard,sched_waking
