frame_index,worker_model_count,worker_tid,model_ordinal,obstacle_id,model_duration_ms,inference_count,inference_sum_ms,running_ms,blocked_ms,runnable_ms,unknown_ms,max_runnable_ms,cpu_list,running_segment_count,stack_sample_count,stack_categories
820,2,1646957,1,29,73.482752,2,65.42704,8.175752009265125,60.38900010753423,4.917999845929444,0,1.4009999576956034,0;1;2;8;9;10;11,68,0,
820,2,1646957,2,65,21.135552,2,17.943936,6.822552182711661,13.297999743372202,1.01500004529953,0,0.17199991270899773,0;1;3,42,1,其他路径:1
820,2,1646951,1,28,53.563392,2,49.9016,8.49439192097634,44.07899989746511,0.9900002041831613,0,0.18199998885393143,2;3;4;8;9;10;11,45,0,
820,2,1646951,2,64,46.204096,2,39.895712,9.096096036955714,27.972999960184097,9.135000058449805,0,5.34999999217689,0;1;2;3;5;9,53,1,cuDNN路径:1
821,1,1646943,1,27,64.928064,3,61.559039999999996,11.210063705220819,41.71800008043647,12.00000022072345,0,7.7130000572651625,0;1;2;3;11,149,3,cuDNN路径:1;libtorch CPU路径:1;其他路径:1
821,2,1646954,1,28,17.854848,2,15.97104,7.6548479264602065,7.405999465845525,2.7940006693825126,0,0.5279999459162354,1;2;3;10;11,89,0,
821,2,1646954,2,64,69.89072,2,66.960864,8.096719393506646,59.44300058763474,2.3509999737143517,0,0.4790000384673476,0;1;3,65,2,libtorch CPU路径:1;libtorch CUDA路径:1
821,2,1646958,1,29,13.221024,2,11.333824,7.958023459650576,3.855000133626163,1.4080004766583443,0,0.0980000477284193,1;2;3;10;11,77,1,libtorch CPU路径:1
821,2,1646958,2,65,62.498272,2,59.339968,7.8872713493183255,53.20700036827475,1.4040002133697271,0,0.22299995180219412,0;1;2;3,47,1,其他路径:1
821,2,1646959,1,26,62.487808,3,57.527392,11.336808325722814,46.61899933125824,4.532000399194658,0,1.0140000376850367,0;1;2;3,140,2,其他路径:2
821,2,1646959,2,66,48.86,3,40.039616,12.032999657094479,35.20300018135458,1.6240001423284411,0,0.17100002150982618,0;1;2;3,41,1,其他路径:1
822,1,1646951,1,27,64.578528,3,60.44176,12.207528343424201,49.532999051734805,2.8380006551742554,0,1.0679999832063913,0;1;2;3;4;5;7;8,106,1,libtorch CPU路径:1
822,2,1646961,1,29,50.158592,2,47.313728,10.079591535031796,35.71900015231222,4.360000253655016,0,1.753999968059361,0;1;2;4;5;6;7,88,2,libtorch CUDA路径:1;其他路径:1
822,2,1646961,2,65,55.55056,2,48.451167999999996,7.619559881277382,47.613999573513865,0.3170005511492491,0,0.03200001083314419,0;1;2;3;4;5,27,0,
822,2,1646956,1,26,62.18544,3,49.70432,11.193440295755863,47.67400037962943,3.3179994206875563,0,0.5549999186769128,0;1;2;4;5;6;7,100,1,libtorch CPU路径:1
822,2,1646956,2,66,49.571488,3,36.546079999999996,9.633488138206303,39.37599982600659,0.5619999719783664,0,0.10299996938556433,5;7,36,1,其他路径:1
822,2,1646957,1,28,52.631168,2,48.710592000000005,8.634167956188321,40.97100021317601,3.0259998748078942,0,0.6440000142902136,0;1;2;4;5;7,104,3,PI互斥锁释放:1;libtorch CUDA路径:1;其他路径:1
822,2,1646957,2,64,48.514976,2,38.851584,7.05797562841326,40.068999980576336,1.3880003243684769,0,0.4080000799149275,0;2;3;4;5;7,34,1,CUDA流同步:1
823,1,1646954,1,27,86.141728,3,81.893056,13.417728361673653,70.04300004336983,2.680999576114118,0,0.2579999854788184,0;1;2;3,155,0,
823,2,1646945,1,26,56.216736,3,41.572447999999994,12.152736191637814,39.82899966649711,4.23500023316592,0,0.7830000249668956,0;1;2;3;6;9;11,122,2,libtorch CPU路径:1;其他路径:1
823,2,1646945,2,66,71.70224,3,57.439296,14.435240533202887,43.23600011412054,14.030999387614429,0,3.1139999628067017,0;2;3,65,0,
823,2,1646958,1,28,33.872704,2,32.14992,8.171705296263099,22.868999978527427,2.831998746842146,0,0.5899999523535371,0;1;2;3;11,97,0,
823,2,1646958,2,64,62.328128,2,57.794560000000004,7.565128267742693,53.11699979938567,1.6459999606013298,0,0.139000010676682,0;1;2;3,62,0,
823,2,1646943,1,29,29.323872,2,27.438399999999998,8.533871965482831,17.55900029093027,3.2309996895492077,0,0.5469999741762877,0;1;2,109,0,
823,2,1646943,2,65,78.843328,2,69.815584,9.048327920027077,68.42099956702441,1.3740005670115352,0,0.345999957062304,0;1;2;3,72,1,libtorch CPU路径:1
824,1,1646956,1,27,111.205408,3,105.29903999999999,14.40540817566216,93.07200030889362,3.7279995158314705,0,0.46399992424994707,0;1;2;3;6,128,0,
824,2,1646961,1,28,50.629824,2,44.888192000000004,8.077824371866882,39.528000517748296,3.0239991610869765,0,0.6619999185204506,0;1;2;3;5;6,79,0,
824,2,1646961,2,64,69.005728,2,59.552927999999994,9.942727396264672,52.22100019454956,6.842000409960747,0,3.8789999671280384,0;1;2;3,82,0,
824,2,1646946,1,26,109.066976,3,95.105824,13.71097657829523,88.2209992269054,7.135000196285546,0,2.4640000192448497,0;1;2;3;10,148,1,libtorch CPU路径:1
824,2,1646946,2,66,20.973824,3,19.106336000000002,10.508824023418128,9.111999883316457,1.3530001742765307,0,0.1919999485835433,1;2;3,73,2,libtorch CUDA路径:2
824,2,1646957,1,29,65.51296,2,62.294272,8.92896018922329,53.1340001616627,3.44999972730875,0,1.025000005029142,0;1;2;3,93,1,libtorch CUDA路径:1
824,2,1646957,2,65,58.74416,2,51.873599999999996,10.100160958245397,42.860999470576644,5.782999680377543,0,1.3000000035390258,0;1;2;3;4;7,117,0,
825,1,1646942,1,27,86.35184,3,80.017216,15.640840632840991,67.71899980958551,2.991999499499798,0,0.36500010173767805,2;8;9;10;11,105,2,其他路径:2
825,2,1646945,1,26,82.935104,3,72.340352,15.871103969402611,63.08300083037466,3.9809992304071784,0,0.4039999330416322,0;1;2;8;9;10;11,115,3,cuDNN路径:1;libtorch CPU路径:1;其他路径:1
825,2,1646945,2,66,17.523744,3,15.064671999999998,9.313744376413524,6.631999975070357,1.5779995592311025,0,0.5399999208748341,8;9;10,54,0,
825,2,1646958,1,29,51.949184,2,45.54915200000001,10.550183127634227,39.27300125360489,2.1259996574372053,0,0.24099997244775295,0;1;2;8;9;10;11,90,1,cuDNN路径:1
825,2,1646958,2,65,40.149088,2,36.992192,9.388088365085423,28.12900021672249,2.6319994358345866,0,0.3220000071451068,0;8;9;10;11,84,1,其他路径:1
825,2,1646943,1,28,71.94976,2,67.420672,11.012760689482093,55.73699960950762,5.1999997813254595,0,1.2369999894872308,0;1;8;9;10;11,89,0,
825,2,1646943,2,64,24.44288,2,21.105536,8.035880047827959,14.586000354029238,1.820999663323164,0,0.48100005369633436,1;8;9;10;11,54,1,其他路径:1
826,1,1646951,1,27,14.755232,3,11.878848,9.680231334641576,3.4480001777410507,1.6270005144178867,0,0.2940000267699361,2;8;9;10;11,90,1,PI互斥锁释放:1
826,2,1646960,1,28,13.647552,2,11.796992,7.559552323073149,3.8869997952133417,2.2009998792782426,0,0.5470000905916095,8;9;10;11,70,1,其他路径:1
826,2,1646960,2,64,7.008576,2,6.039232,5.860576289705932,0.5450000753626227,0.6029995856806636,0,0.09499990846961737,8;9;10,45,1,libtorch CPU路径:1
826,2,1646961,1,26,14.142688,3,11.376192,9.890688234008849,3.392000566236675,0.8599992142990232,0,0.09300000965595245,3;8;9;10;11,83,1,cuDNN路径:1
826,2,1646961,2,66,9.696992,3,7.610688,8.141992264427245,0.9599999757483602,0.5949997575953603,0,0.12500002048909664,11,20,1,其他路径:1
826,2,1646946,1,29,17.771296,2,16.233728,7.95529643073678,3.8679989520460367,5.9480005875229836,0,0.88900001719594,1;8;9;10;11,93,1,libtorch CPU路径:1
826,2,1646946,2,65,5.934112,2,5.108383999999999,5.1951122004538774,0.2450003521516919,0.4939994541928172,0,0.2239999594166875,8,27,1,其他路径:1
827,1,1646952,1,27,61.984064,3,58.85648,13.35006405133754,46.26300057861954,2.370999427512288,0,0.3000000724568963,0;1;8;9;10;11,121,1,libtorch CUDA路径:1
827,2,1646945,1,29,47.21696,2,45.207871999999995,9.834960335865617,29.521999298594892,7.860000361688435,0,1.6480000922456384,0;1;3;8;9;10;11,118,0,
827,2,1646945,2,65,70.642592,2,56.04592,8.094591787084937,61.3190004369244,1.228999812155962,0,0.22700009867548943,0;1;2;3,71,1,libtorch CPU路径:1
827,2,1646955,1,28,30.876608,2,29.385632,8.190607884898782,20.226999884471297,2.4590003304183483,0,0.6520000752061605,2;8;9;10;11,85,0,
827,2,1646955,2,64,76.196288,2,70.437152,8.803287870250642,65.72399998549372,1.6690001357346773,0,0.16599998343735933,0;1;2;3;8;10,82,1,libtorch CPU路径:1
827,2,1646958,1,26,96.130208,3,90.53183999999999,13.307207846082747,70.60100045055151,12.221999699249864,0,4.950000089593232,1;3;8;9;10;11,151,2,libtorch CPU路径:1;libtorch CUDA路径:1
827,2,1646958,2,66,38.568256,3,32.09952,11.001255828887224,21.34400000795722,6.22300012037158,0,1.5480000292882323,0;1;2;3,39,1,libtorch CPU路径:1
828,1,1646953,1,27,107.571776,3,94.83808,13.391775544732809,89.44400097243488,4.735999507829547,0,0.662999926134944,0;2;8;9;10;11,142,0,
828,2,1646946,1,28,84.131936,2,81.06175999999999,8.370935451239347,70.91400015633553,4.847000353038311,0,1.2779999524354935,8;9;10;11,81,0,
828,2,1646946,2,64,34.48384,2,31.385343999999996,8.80583981052041,22.3129999358207,3.365000244230032,0,0.39300008211284876,1;8;9;10;11,94,1,cuDNN路径:1
828,2,1646957,1,29,53.698432,2,50.275616,8.012432139366865,43.465999769978225,2.2200000239536166,0,0.3250000299885869,0;8;9;10;11,80,0,
828,2,1646957,2,65,60.210304,2,44.926304,9.051304426975548,48.00699988845736,3.1519996700808406,0,0.8829999715089798,0;2;3;8;9;10;11,95,0,
828,2,1646950,1,26,101.646656,3,96.03715199999999,12.42065615952015,86.95399959105998,2.27200030349195,0,0.17799995839595795,8;9;10;11,108,2,PI互斥锁释放:1;其他路径:1
828,2,1646950,2,66,21.050592,3,18.420224,10.277591412886977,9.4369996804744,1.336000976152718,0,0.10599999222904444,2;8;9;10;11,90,1,其他路径:1
829,1,1646948,1,27,106.49648,3,101.540064,13.784480164758861,83.77699961420149,8.935000281780958,0,5.464999936521053,0;1;2;3;4;5;6;7;11,138,0,
829,2,1646943,1,26,100.607264,3,94.609376,13.246263610199094,81.05399995110929,6.3070005271583796,0,2.572000026702881,0;1;3;4;5;6;7,89,2,cuDNN路径:1;libtorch CPU路径:1
829,2,1646943,2,66,15.605888,3,13.738687999999998,9.35888767708093,4.798999987542629,1.4480003155767918,0,0.754999928176403,0;1;2;3;4;5;6,56,2,libtorch CPU路径:1;其他路径:1
829,2,1646958,1,29,72.064672,2,55.7128,8.70467140339315,60.86299999151379,2.4970006197690964,0,0.49700005911290646,1;3;4;5;6;7,77,0,
829,2,1646958,2,65,34.012512,2,21.381919999999997,8.412511204369366,19.457999733276665,6.142001133412123,0,4.12500009406358,0;1;2;3;4;5;6;7,90,1,其他路径:1
829,2,1646959,1,28,92.612448,2,84.289792,9.461447945795953,74.49099945370108,8.66000063251704,0,2.2929999977350235,0;1;3;4;5;6;7;8,106,0,
829,2,1646959,2,64,20.496928,2,19.215072,7.231928175315261,9.942000382579863,3.3229993423447013,0,0.6500000599771738,0;1;2;3;4;5;6,64,0,
830,1,1646942,1,27,79.80112,3,53.679456,12.69611984025687,61.217000358738005,5.887999781407416,0,3.1449999660253525,0;2;8;9;10;11,133,2,libtorch CPU路径:1;其他路径:1
830,2,1646961,1,28,79.046432,2,74.797312,9.362432057969272,64.48299961630255,5.201000371016562,0,0.522000016644597,8;9;10;11,137,2,libtorch CUDA路径:1;其他路径:1
830,2,1646961,2,64,16.495456,2,14.636896,7.931455271318555,7.290001027286053,1.2739996891468763,0,0.2400000812485814,0;1;2;3;8;9;10;11,63,2,cuDNN路径:1;其他路径:1
830,2,1646949,1,26,81.95168,3,71.866304,11.878679972141981,66.76300044637173,3.309999592602253,0,0.5599999567493796,1;8;9;10;11,143,0,
830,2,1646949,2,66,17.364768,3,14.382528,9.73376736510545,6.123999715782702,1.5070008812472224,0,0.1300000585615635,0;1;2;3;8;9;10;11,88,1,其他路径:1
830,2,1646950,1,29,59.420288,2,52.55408,8.207287057302892,49.48400054126978,1.7290003597736359,0,0.1599999377503991,8;9;10;11,83,0,
830,2,1646950,2,65,32.308384,2,21.426015999999997,8.740384597331285,20.50500048790127,3.062998875975609,0,0.522000016644597,0;8;9;10;11,115,1,PI互斥锁释放:1
831,1,1646951,1,27,93.866368,3,84.32563199999998,15.676368027925491,71.37099967803806,6.819000234827399,0,1.323999953456223,0;1;2;3;8;9;10;11,122,2,libtorch CPU路径:1;其他路径:1
831,2,1646945,1,28,88.650752,2,76.666528,9.452752419747412,69.6110000135377,9.586999658495188,0,3.8690000073984265,0;1;2;3;8;9;10,93,0,
831,2,1646945,2,64,22.332096,2,20.358687999999997,7.665095501579344,7.140000816434622,7.526999688707292,0,6.022999994456768,0;1;2;3,76,0,
831,2,1646947,1,26,87.978048,3,71.988992,13.993047177791595,71.02699973620474,2.9580009868368506,0,0.47400000039488077,0;1;2;3;8;9;11,107,4,libtorch CPU路径:4
831,2,1646947,2,66,23.533344,3,21.052736,10.163343977183104,6.73700007610023,6.632999866269529,0,4.187999991700053,0;1;2;3,80,0,
831,2,1646943,1,29,78.034208,2,73.84275199999999,9.233208606019616,66.1179997259751,2.6829997077584267,0,0.9800000116229057,0;1;2;10,57,1,其他路径:1
831,2,1646943,2,65,29.060704,2,26.454112000000002,9.573704795911908,11.299999430775642,8.1869998248294,0,0.8329999400302768,0;1;2;3,114,1,其他路径:1
