frame_index,worker_model_count,worker_tid,cpu,running_ms
816,2,1646945,1,2.7395760407671332
816,2,1646945,2,3.339327988214791
816,2,1646945,3,3.6330001894384623
816,2,1646945,8,3.6054080119356513
816,2,1646945,9,1.7389996210113168
816,2,1646945,10,1.7629998037591577
816,2,1646945,11,0.026999972760677338
817,1,1646944,1,0.1968321157619357
817,1,1646944,8,2.5652797194197774
817,1,1646944,9,4.351000068709254
817,1,1646944,10,3.929000231437385
817,1,1646944,11,2.0900003146380186
817,2,1646946,0,0.2560000866651535
817,2,1646946,8,3.5210883943364024
817,2,1646946,9,7.357208174653351
817,2,1646946,10,1.9240000983700156
817,2,1646946,11,4.789000493474305
817,2,1646954,0,1.1000001104548573
817,2,1646954,1,2.2240002872422338
817,2,1646954,8,7.725839619524777
817,2,1646954,9,7.779991719871759
817,2,1646954,10,2.8499995823949575
817,2,1646954,11,4.151520319283009
817,2,1646959,1,0.8096641395241022
817,2,1646959,8,3.735999809578061
817,2,1646959,9,3.7720637628808618
817,2,1646959,10,3.545999643392861
817,2,1646959,11,6.336056161671877
818,1,1646948,0,0.4680000711232424
818,1,1646948,1,1.5814079670235515
818,1,1646948,3,1.2779999524354935
818,1,1646948,8,1.5520002925768495
818,1,1646948,9,1.4430000446736813
818,1,1646948,10,3.5193839576095343
818,1,1646948,11,2.7270001592114568
818,2,1646955,0,1.7999999690800905
818,2,1646955,1,2.34300026204437
818,2,1646955,2,4.059552447870374
818,2,1646955,3,1.3825357891619205
818,2,1646955,8,1.2835516827180982
818,2,1646955,9,1.5709999715909362
818,2,1646955,10,0.6779998075217009
818,2,1646955,11,3.899000119417906
818,2,1646957,0,2.4649276165291667
818,2,1646957,1,1.731168245896697
818,2,1646957,2,3.1819998985156417
818,2,1646957,3,4.175951587967575
818,2,1646957,8,1.943000010214746
818,2,1646957,9,1.034999848343432
818,2,1646957,10,2.280999906361103
818,2,1646957,11,1.3349999208003283
818,2,1646951,0,1.234999974258244
818,2,1646951,1,3.952304250560701
818,2,1646951,2,3.530799876898527
818,2,1646951,3,6.6650002263486385
818,2,1646951,8,1.335680135525763
818,2,1646951,9,3.2459994545206428
818,2,1646951,10,1.6550002619624138
818,2,1646951,11,2.203999785706401
819,1,1646949,0,1.564999925903976
819,1,1646949,1,3.5049995640292764
819,1,1646949,2,3.717792686074972
819,1,1646949,3,2.259999979287386
819,1,1646949,8,0.37599983625113964
819,1,1646949,9,2.4422319838777184
819,1,1646949,10,2.143999678082764
819,2,1646954,0,3.0849998584017158
819,2,1646954,1,2.7039998676627874
819,2,1646954,2,5.623103701509535
819,2,1646954,3,2.8195922495797276
819,2,1646954,8,1.8414400983601809
819,2,1646954,9,0.955000170506537
819,2,1646954,10,1.065000076778233
819,2,1646954,11,0.2819998189806938
819,2,1646958,0,3.767519840039313
819,2,1646958,1,4.2130001820623875
819,2,1646958,2,2.6129999896511436
819,2,1646958,3,4.467047983780503
819,2,1646958,8,0.6780002731829882
819,2,1646958,9,0.8060000836849213
819,2,1646958,10,2.68267176579684
819,2,1646943,0,6.694527924992144
819,2,1646943,1,5.418000277131796
819,2,1646943,2,3.034999710507691
819,2,1646943,3,5.343375261873007
819,2,1646943,8,1.666999771259725
819,2,1646943,9,0.8300000336021185
819,2,1646943,10,1.351384213194251
820,1,1646961,0,0.19100005738437176
820,1,1646961,1,1.915952074341476
820,1,1646961,2,2.656976110301912
820,1,1646961,3,0.8209998486563563
820,1,1646961,5,0.03600004129111767
820,1,1646961,8,3.9420000975951552
820,1,1646961,9,1.5979999443516135
820,1,1646961,10,0.7819999009370804
820,1,1646961,11,0.6649999413639307
820,2,1646956,0,2.9739998281002045
820,2,1646956,1,5.0029996782541275
820,2,1646956,2,4.2873278725892305
820,2,1646956,3,6.23759999871254
820,2,1646956,5,0.5990001372992992
820,2,1646956,9,1.5790000325068831
820,2,1646956,10,0.5559999262914062
820,2,1646956,11,1.5017999103292823
820,2,1646957,0,0.3480000887066126
820,2,1646957,1,5.930704064667225
820,2,1646957,2,0.4389999667182565
820,2,1646957,3,1.7830000724643469
820,2,1646957,8,0.19100005738437176
820,2,1646957,9,1.340000075288117
820,2,1646957,10,0.8850001031532884
820,2,1646957,11,4.081599763594568
820,2,1646951,0,3.593000117689371
820,2,1646951,1,2.7929999632760882
820,2,1646951,2,1.4279999304562807
820,2,1646951,3,2.0486880093812943
820,2,1646951,4,1.180000021122396
820,2,1646951,5,0.06599992047995329
820,2,1646951,8,0.1240001292899251
820,2,1646951,9,4.880800028331578
820,2,1646951,10,0.848999829031527
820,2,1646951,11,0.6280000088736415
821,1,1646943,0,1.13097601570189
821,1,1646943,1,3.2409997656941414
821,1,1646943,2,3.867999999783933
821,1,1646943,3,2.3710000095888972
821,1,1646943,11,0.5990879144519567
821,2,1646954,0,2.8346156468614936
821,2,1646954,1,5.7379999198019505
821,2,1646954,2,2.7589998207986355
821,2,1646954,3,2.230056095868349
821,2,1646954,10,1.201895996928215
821,2,1646954,11,0.987999839708209
821,2,1646958,0,0.14500005636364222
821,2,1646958,1,1.5390001935884356
821,2,1646958,2,6.042415159754455
821,2,1646958,3,6.793879554606974
821,2,1646958,10,1.3019999023526907
821,2,1646958,11,0.022999942302703857
821,2,1646959,0,2.8375679394230247
821,2,1646959,1,6.8672404158860445
821,2,1646959,2,8.47999972756952
821,2,1646959,3,5.184999899938703
822,1,1646951,0,0.7480001077055931
822,1,1646951,1,2.0852158777415752
822,1,1646951,2,1.747312257066369
822,1,1646951,3,0.5580001743510365
822,1,1646951,4,2.7290000580251217
822,1,1646951,5,0.38499978836625814
822,1,1646951,7,3.8790000835433602
822,1,1646951,8,0.07599999662488699
822,2,1646961,0,4.229000071063638
822,2,1646961,1,2.099511679261923
822,2,1646961,2,2.4700001813471317
822,2,1646961,3,0.5779999773949385
822,2,1646961,4,1.8970001256093383
822,2,1646961,5,4.694639588706195
822,2,1646961,6,0.04900002386420965
822,2,1646961,7,1.6819997690618038
822,2,1646956,0,1.3490000274032354
822,2,1646956,1,2.8050000546500087
822,2,1646956,2,1.3857039157301188
822,2,1646956,4,0.15900004655122757
822,2,1646956,5,8.345224079675972
822,2,1646956,6,0.2440001117065549
822,2,1646956,7,6.5390001982450485
822,2,1646957,0,3.181168343871832
822,2,1646957,1,1.9290001364424825
822,2,1646957,2,1.684295479208231
822,2,1646957,3,2.692999900318682
822,2,1646957,4,2.0639996509999037
822,2,1646957,5,2.495999913662672
822,2,1646957,7,1.6446801600977778
823,1,1646954,0,6.119000143371522
823,1,1646954,1,2.8033521957695484
823,1,1646954,2,3.976000123657286
823,1,1646954,3,0.5193758988752961
823,2,1646945,0,8.459000731818378
823,2,1646945,1,2.5590001605451107
823,2,1646945,2,11.262136045843363
823,2,1646945,3,2.67399987205863
823,2,1646945,6,0.14399993233382702
823,2,1646945,9,0.5838399520143867
823,2,1646945,11,0.9060000302270055
823,2,1646958,0,1.4240003656595945
823,2,1646958,1,3.9672001730650663
823,2,1646958,2,7.023632759228349
823,2,1646958,3,3.1760003184899688
823,2,1646958,11,0.14599994756281376
823,2,1646943,0,4.452576278708875
823,2,1646943,1,4.439999000169337
823,2,1646943,2,3.8864241214469075
823,2,1646943,3,4.803200485184789
824,1,1646956,0,1.9419998861849308
824,1,1646956,1,3.41300037689507
824,1,1646956,2,4.728183965198696
824,1,1646956,3,3.763000015169382
824,1,1646956,6,0.5592239322140813
824,2,1646961,0,3.9290001150220633
824,2,1646961,1,4.243999836035073
824,2,1646961,2,3.621183685027063
824,2,1646961,3,5.403544171713293
824,2,1646961,5,0.40082400664687157
824,2,1646961,6,0.421999953687191
824,2,1646946,0,4.70699998550117
824,2,1646946,1,10.653696022927761
824,2,1646946,2,3.438999759964645
824,2,1646946,3,4.827600903809071
824,2,1646946,10,0.5925039295107126
824,2,1646957,0,3.6498563131317496
824,2,1646957,1,3.2136397203430533
824,2,1646957,2,6.4896250842139125
824,2,1646957,3,5.1639999728649855
824,2,1646957,4,0.2370000584051013
824,2,1646957,7,0.2749999985098839
825,1,1646942,2,1.3740001013502479
825,1,1646942,8,5.8736721985042095
825,1,1646942,9,0.04400010220706463
825,1,1646942,10,2.6750003453344107
825,1,1646942,11,5.674167885445058
825,2,1646945,0,0.6909999065101147
825,2,1646945,1,0.12500002048909664
825,2,1646945,2,1.2714158510789275
825,2,1646945,8,6.049000541679561
825,2,1646945,9,3.815439995378256
825,2,1646945,10,9.109991951845586
825,2,1646945,11,4.123000078834593
825,2,1646958,0,1.2823758879676461
825,2,1646958,1,0.6369998445734382
825,2,1646958,2,0.44179195538163185
825,2,1646958,8,3.0869999900460243
825,2,1646958,9,4.709000117145479
825,2,1646958,10,5.839103600010276
825,2,1646958,11,3.9420000975951552
825,2,1646943,0,0.6194479065015912
825,2,1646943,1,1.9845362985506654
825,2,1646943,8,2.207000507041812
825,2,1646943,9,0.9040000149980187
825,2,1646943,10,8.596000028774142
825,2,1646943,11,4.737655981443822
826,1,1646951,2,0.7486318936571479
826,1,1646951,8,3.5389995900914073
826,1,1646951,9,3.015599912032485
826,1,1646951,10,1.4460000675171614
826,1,1646951,11,0.9309998713433743
826,2,1646960,8,2.5380001170560718
826,2,1646960,9,2.3817605106160045
826,2,1646960,10,6.141367950476706
826,2,1646960,11,2.3590000346302986
826,2,1646961,3,0.4585759015753865
826,2,1646961,8,0.9610002161934972
826,2,1646961,9,1.7979999538511038
826,2,1646961,10,1.3340001460164785
826,2,1646961,11,13.481104280799627
826,2,1646946,1,1.6389042139053345
826,2,1646946,8,6.404504179954529
826,2,1646946,9,0.3830002387985587
826,2,1646946,10,0.25200005620718
826,2,1646946,11,4.471999942325056
827,1,1646952,0,0.23500015959143639
827,1,1646952,1,1.1429998558014631
827,1,1646952,8,2.5531038409098983
827,1,1646952,9,6.371960160322487
827,1,1646952,10,2.0230000372976065
827,1,1646952,11,1.0239999974146485
827,2,1646945,0,1.8300001975148916
827,2,1646945,1,4.027087707072496
827,2,1646945,2,1.1679998133331537
827,2,1646945,3,1.9950001733377576
827,2,1646945,8,0.7410001708194613
827,2,1646945,9,0.41300011798739433
827,2,1646945,10,5.047463811933994
827,2,1646945,11,2.7080001309514046
827,2,1646955,0,2.220999915152788
827,2,1646955,1,0.8229998638853431
827,2,1646955,2,3.705936251208186
827,2,1646955,3,0.26300002355128527
827,2,1646955,8,2.3582879221066833
827,2,1646955,9,1.4650000957772136
827,2,1646955,10,4.096671822480857
827,2,1646955,11,2.0609998609870672
827,2,1646958,0,1.6949997516348958
827,2,1646958,1,4.250000114552677
827,2,1646958,2,5.361896124668419
827,2,1646958,3,4.563575843349099
827,2,1646958,8,2.9439921490848064
827,2,1646958,9,3.4090002300217748
827,2,1646958,10,1.3959994539618492
827,2,1646958,11,0.6890000076964498
828,1,1646953,0,0.21199998445808887
828,1,1646953,2,1.129999989643693
828,1,1646953,8,3.5139998653903604
828,1,1646953,9,3.158775740303099
828,1,1646953,10,3.8319999584928155
828,1,1646953,11,1.5450000064447522
828,2,1646946,1,0.6466241320595145
828,2,1646946,8,2.3909362498670816
828,2,1646946,9,8.139215060509741
828,2,1646946,10,3.706000163219869
828,2,1646946,11,2.2939996561035514
828,2,1646957,0,0.9864398743957281
828,2,1646957,2,0.12999994214624166
828,2,1646957,3,0.22000004537403584
828,2,1646957,8,4.73300029989332
828,2,1646957,9,4.233400104567409
828,2,1646957,10,3.6838961532339454
828,2,1646957,11,3.0770001467317343
828,2,1646950,2,0.42200007010251284
828,2,1646950,8,5.516999284736812
828,2,1646950,9,4.137000301852822
828,2,1646950,10,4.340543760918081
828,2,1646950,11,8.281704154796898
829,1,1646948,0,0.6550000980496407
829,1,1646948,1,0.5850000306963921
829,1,1646948,2,1.4362639049068093
829,1,1646948,3,0.2210000529885292
829,1,1646948,4,2.556000486947596
829,1,1646948,5,1.8969998927786946
829,1,1646948,6,2.417999436147511
829,1,1646948,7,3.0280002392828465
829,1,1646948,11,0.9882160229608417
829,2,1646943,0,0.2069998299703002
829,2,1646943,1,2.7192720444872975
829,2,1646943,2,1.3783761532977223
829,2,1646943,3,8.076503640040755
829,2,1646943,4,2.8459999011829495
829,2,1646943,5,3.420999739319086
829,2,1646943,6,2.724000019952655
829,2,1646943,7,1.2329999590292573
829,2,1646958,0,0.2079999540001154
829,2,1646958,1,2.862999914214015
829,2,1646958,2,0.27758406940847635
829,2,1646958,3,1.6369997756555676
829,2,1646958,4,2.825599745847285
829,2,1646958,5,2.4369998136535287
829,2,1646958,6,3.875999595038593
829,2,1646958,7,2.992999739944935
829,2,1646959,0,1.1661837343126535
829,2,1646959,1,1.459999941289425
829,2,1646959,2,2.4805280845612288
829,2,1646959,3,1.6690000193193555
829,2,1646959,4,1.6240000259131193
829,2,1646959,5,2.9339996399357915
829,2,1646959,6,2.2456643637269735
829,2,1646959,7,2.4990004021674395
829,2,1646959,8,0.6149999098852277
830,1,1646942,0,0.8300000336021185
830,1,1646942,2,0.28899998869746923
830,1,1646942,8,1.6636080108582973
830,1,1646942,9,3.364999545738101
830,1,1646942,10,1.3229999458417296
830,1,1646942,11,5.225512315519154
830,2,1646961,0,0.8499999530613422
830,2,1646961,1,0.3739999374374747
830,2,1646961,2,0.5939999828115106
830,2,1646961,3,0.9899999713525176
830,2,1646961,8,0.7350000087171793
830,2,1646961,9,8.234879816882312
830,2,1646961,10,3.3300076611340046
830,2,1646961,11,2.1859999978914857
830,2,1646949,0,0.20000000949949026
830,2,1646949,1,0.8156480034813285
830,2,1646949,2,0.5199998850002885
830,2,1646949,3,0.09600014891475439
830,2,1646949,8,5.785999703221023
830,2,1646949,9,5.006768042221665
830,2,1646949,10,2.2950000129640102
830,2,1646949,11,6.893031531944871
830,2,1646950,0,0.358999939635396
830,2,1646950,8,2.600103965960443
830,2,1646950,9,3.976759733632207
830,2,1646950,10,7.182807778008282
830,2,1646950,11,2.8290002373978496
831,1,1646951,0,7.031687768176198
831,1,1646951,1,1.5010001370683312
831,1,1646951,2,1.5529998345300555
831,1,1646951,3,2.0080002723261714
831,1,1646951,8,0.45367993880063295
831,1,1646951,9,0.4590001190081239
831,1,1646951,10,0.9369998006150126
831,1,1646951,11,1.7330001574009657
831,2,1646945,0,2.834999584592879
831,2,1646945,1,1.8752244068309665
831,2,1646945,2,4.1739995358511806
831,2,1646945,3,3.9946241304278374
831,2,1646945,8,2.8260000981390476
831,2,1646945,9,0.7390000391751528
831,2,1646945,10,0.6740001263096929
831,2,1646947,0,1.223000348545611
831,2,1646947,1,3.2321999315172434
831,2,1646947,2,5.091727594844997
831,2,1646947,3,6.228999816812575
831,2,1646947,8,3.7079997127875686
831,2,1646947,9,2.264999784529209
831,2,1646947,11,2.4074639659374952
831,2,1646943,0,7.360992603935301
831,2,1646943,1,7.7719202963635325
831,2,1646943,2,1.8070003716275096
831,2,1646943,3,1.3970001600682735
831,2,1646943,10,0.4699999699369073
