frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
814,1,1646942,27,89.026144,89.026144,0.0,3,80.899456,0.9087157138918652,90.37696,13.131144340150058,73.25400004629046,2.6409996207803488,0.0,13.131144340150058,73.25400004629046,2.6409996207803488,0,0.1639999682083726,0;1;8;9;10;11,110
814,2,1646954,29;65,96.65833599999999,96.6968,0.03846400000000472,4,89.545664,0.9264142929172711,96.830784,17.40033586975187,72.5460002431646,6.711999885737896,0.0,17.438799841329455,72.5460002431646,6.711999885737896,0,1.1399999493733048,0;1;2;8;9;10;11,185
814,2,1646955,26;66,95.26995199999999,95.30944,0.03948800000000574,6,85.203168,0.8943341128165995,103.813888,21.5889512328431,71.59099983982742,2.0900008967146277,0.0,21.628439193591475,71.59099983982742,2.0900008967146277,0,0.22600009106099606,1;2;8;9;10;11,147
814,2,1646957,28;64,96.343264,96.408672,0.0654079999999908,4,80.4496,0.8350308746027122,97.27136,16.00826357025653,75.43999946210533,4.895000951364636,0.0,16.073671635240316,75.43999946210533,4.895000951364636,0,0.32299989834427834,0;1;8;9;10;11,169
815,1,1646953,27,90.753344,90.753344,0.0,3,84.80614400000002,0.9344685304378428,95.352416,14.174343436025083,74.87900124397129,1.6999993240460753,0.0,14.174343436025083,74.87900124397129,1.6999993240460753,0,0.10199996177107096,0;1;2;3;8;9;10;11,114
815,2,1646960,28;64,95.307744,95.357952,0.05020799999999781,4,84.999552,0.8918430804531476,99.970496,17.272744327783585,72.92300055269152,5.111999227665365,0.0,17.32295227702707,72.92300055269152,5.111999227665365,0,0.7600000826641917,0;1;2;3;8;9;10;11,151
815,2,1646946,26;66,111.217184,111.256832,0.039647999999999683,6,96.004256,0.8632142313547517,116.339168,23.79518374800682,77.43599941022694,9.986000950448215,0.0,23.834831663407385,77.43599941022694,9.986000950448215,0,4.915999947115779,0;1;2;3;8;9;10;11,189
815,2,1646958,29;65,107.165696,107.210048,0.0443520000000035,4,93.29983999999999,0.8706129244940469,107.829024,18.843695055693388,73.94200097769499,14.3799998331815,0.0,18.888047081418335,73.94200097769499,14.3799998331815,0,2.458999981172383,0;1;2;3;8;9;10;11,225
816,1,1646952,27,91.819264,91.819264,0.0,3,75.478592,0.8220343826759492,98.143328,14.346264768391848,73.9299989072606,3.5430003190413117,0.0,14.346264768391848,73.9299989072606,3.5430003190413117,0,0.32400002237409353,0;1;2;3;8;10,125
816,2,1646961,29;65,108.029728,108.07152,0.04179200000000094,4,96.75491199999999,0.8956322837358249,108.196672,18.325727432966232,83.2430002046749,6.461000302806497,0.0,18.367519485764205,83.2430002046749,6.461000302806497,0,0.6790000479668379,0;1;2;3;9;10;11,188
816,2,1646955,26;66,113.53408,113.589088,0.055008000000000834,6,98.070336,0.8637964565353415,120.004864,24.42908042576164,81.19099983014166,7.913999608717859,0.0,24.484088527970016,81.19099983014166,7.913999608717859,0,0.8330000564455986,0;1;2;3;8;9;11,209
