role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,wall_time_iso,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
ego,147,vehicle.lincoln.mkz_2017,hero,755,76.03593592334073,1784453986130391057,2026-07-19T17:39:46.130391057+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,756,76.13593592483085,1784453986239487389,2026-07-19T17:39:46.239487389+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,757,76.23593592632096,1784453986348058446,2026-07-19T17:39:46.348058446+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,758,76.33593592781108,1784453986456159625,2026-07-19T17:39:46.456159625+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,759,76.4359359293012,1784453986567349026,2026-07-19T17:39:46.567349026+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,760,76.53593593079131,1784453986675752755,2026-07-19T17:39:46.675752755+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,761,76.63593593228143,1784453986783790340,2026-07-19T17:39:46.783790340+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,762,76.73593593377154,1784453986891343552,2026-07-19T17:39:46.891343552+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,763,76.83593593526166,1784453987000579380,2026-07-19T17:39:47.000579380+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,764,76.93593593675178,1784453987111115415,2026-07-19T17:39:47.111115415+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,765,77.03593593824189,1784453987219904080,2026-07-19T17:39:47.219904080+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,766,77.13593593973201,1784453987331160855,2026-07-19T17:39:47.331160855+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,767,77.23593594122212,1784453987443954882,2026-07-19T17:39:47.443954882+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,768,77.33593594271224,1784453987552918931,2026-07-19T17:39:47.552918931+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,769,77.43593594420236,1784453987662555153,2026-07-19T17:39:47.662555153+08:00,-6.399999618530273,-2.2737367036103438e-15,0.03329797834157944,89.99998474121094,0.0,0.0,0.0
