event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1784454003439209692,2026-07-19T17:40:03.439210+08:00,910,91.53593615430873,Carla/Maps/Town04,147,vehicle.lincoln.mkz_2017,hero,155,vehicle.lincoln.mkz_2020,autopilot,[14],-1784.9014892578125,25937.419921875,3284.646484375,26205.42936220183,-4.974113464355469,117.40088653564453,0.03507375717163086,0.0020650639198720455,-0.13234856724739075,89.81549072265625,0.04208841174840927,12.836742401123047,7.24792471373803e-07,12.836811399533543,-4.962847709655762,123.27423858642578,-0.004985656589269638,0.0,0.0,89.7109146118164,0.0,0.0,0.0,0.0,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260719174003.csv,181,43400
