role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,wall_time_iso,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
ego,147,vehicle.lincoln.mkz_2017,hero,1188,119.2686601318419,1784275110297724606,2026-07-17T15:58:30.297724606+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1189,119.36866013333201,1784275110402917545,2026-07-17T15:58:30.402917545+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1190,119.46866013482213,1784275110511367644,2026-07-17T15:58:30.511367644+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1191,119.56866013631225,1784275110615709231,2026-07-17T15:58:30.615709231+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1192,119.66866013780236,1784275110723294558,2026-07-17T15:58:30.723294558+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1193,119.76866013929248,1784275110837420163,2026-07-17T15:58:30.837420163+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1194,119.8686601407826,1784275110942575122,2026-07-17T15:58:30.942575122+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1195,119.96866014227271,1784275111047796690,2026-07-17T15:58:31.047796690+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1196,120.06866014376283,1784275111155932638,2026-07-17T15:58:31.155932638+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1197,120.16866014525294,1784275111274230626,2026-07-17T15:58:31.274230626+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1198,120.26866014674306,1784275111380046067,2026-07-17T15:58:31.380046067+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1199,120.36866014823318,1784275111493884847,2026-07-17T15:58:31.493884847+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1200,120.46866014972329,1784275111598800041,2026-07-17T15:58:31.598800041+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1201,120.56866015121341,1784275111703180892,2026-07-17T15:58:31.703180892+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1202,120.66866015270352,1784275111807806288,2026-07-17T15:58:31.807806288+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1203,120.76866015419364,1784275111916352854,2026-07-17T15:58:31.916352854+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1204,120.86866015568376,1784275112023249994,2026-07-17T15:58:32.023249994+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1205,120.96866015717387,1784275112129144319,2026-07-17T15:58:32.129144319+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1206,121.06866015866399,1784275112234831810,2026-07-17T15:58:32.234831810+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1207,121.1686601601541,1784275112350387695,2026-07-17T15:58:32.350387695+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1208,121.26866016164422,1784275112454239624,2026-07-17T15:58:32.454239624+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1209,121.36866016313434,1784275112562717342,2026-07-17T15:58:32.562717342+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1210,121.46866016462445,1784275112669286532,2026-07-17T15:58:32.669286532+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1211,121.56866016611457,1784275112776194265,2026-07-17T15:58:32.776194265+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1212,121.66866016760468,1784275112884342050,2026-07-17T15:58:32.884342050+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1213,121.7686601690948,1784275112991586369,2026-07-17T15:58:32.991586369+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1214,121.86866017058492,1784275113096613818,2026-07-17T15:58:33.096613818+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1215,121.96866017207503,1784275113202689689,2026-07-17T15:58:33.202689689+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1216,122.06866017356515,1784275113327529008,2026-07-17T15:58:33.327529008+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1217,122.16866017505527,1784275113431721381,2026-07-17T15:58:33.431721381+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1218,122.26866017654538,1784275113536968178,2026-07-17T15:58:33.536968178+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1219,122.3686601780355,1784275113642329456,2026-07-17T15:58:33.642329456+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1220,122.46866017952561,1784275113748723072,2026-07-17T15:58:33.748723072+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1221,122.56866018101573,1784275113856488725,2026-07-17T15:58:33.856488725+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1222,122.66866018250585,1784275113961655415,2026-07-17T15:58:33.961655415+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1223,122.76866018399596,1784275114073633687,2026-07-17T15:58:34.073633687+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1224,122.86866018548608,1784275114178374196,2026-07-17T15:58:34.178374196+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1225,122.9686601869762,1784275114288549623,2026-07-17T15:58:34.288549623+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1226,123.06866018846631,1784275114394291800,2026-07-17T15:58:34.394291800+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1227,123.16866018995643,1784275114504979598,2026-07-17T15:58:34.504979598+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,1228,123.26866019144654,1784275114610413627,2026-07-17T15:58:34.610413627+08:00,-6.399999618530273,-160.0,0.0332673080265522,89.99998474121094,2.0213749962749716e-07,4.809219245061058e-09,0.0007305335602723062
ego,147,vehicle.lincoln.mkz_2017,hero,1229,123.36866019293666,1784275114715775997,2026-07-17T15:58:34.715775997+08:00,-6.399999618530273,-160.0,0.033418942242860794,89.99998474121094,-9.920943710994834e-08,-1.1716403847117363e-08,0.0017108726315200329
ego,147,vehicle.lincoln.mkz_2017,hero,1230,123.46866019442677,1784275114821549119,2026-07-17T15:58:34.821549119+08:00,-6.399999618530273,-160.0,0.03356706723570824,89.99998474121094,8.746490465227907e-08,-8.663334938319167e-09,0.0012343405978754163
ego,147,vehicle.lincoln.mkz_2017,hero,1231,123.56866019591689,1784275114931106754,2026-07-17T15:58:34.931106754+08:00,-6.399999618530273,-160.0,0.03366014361381531,89.99998474121094,2.491237438562166e-08,1.8438660376318694e-08,0.0007070731953717768
ego,147,vehicle.lincoln.mkz_2017,hero,1232,123.66866019740701,1784275115036616517,2026-07-17T15:58:35.036616517+08:00,-6.399999618530273,-160.0,0.03368699923157692,89.99998474121094,-1.017069006792326e-08,6.32264907096669e-10,0.0003121185291092843
ego,147,vehicle.lincoln.mkz_2017,hero,1233,123.76866019889712,1784275115142269196,2026-07-17T15:58:35.142269196+08:00,-6.399999618530273,-160.0,0.033716294914484024,89.99998474121094,-2.3849560548683257e-08,-1.394184101499718e-09,0.00025531768915243447
ego,147,vehicle.lincoln.mkz_2017,hero,1234,123.86866020038724,1784275115248195334,2026-07-17T15:58:35.248195334+08:00,-6.399999618530273,-160.0,0.033736057579517365,89.99998474121094,-2.5618316357167714e-08,-1.381805447842055e-09,0.00015272140444722027
ego,147,vehicle.lincoln.mkz_2017,hero,1235,123.96866020187736,1784275115355580004,2026-07-17T15:58:35.355580004+08:00,-6.399999618530273,-160.0,0.03374704346060753,89.99998474121094,-8.376931504017193e-08,-4.0046821414563283e-10,7.947921403683722e-05
ego,147,vehicle.lincoln.mkz_2017,hero,1236,124.06866020336747,1784275115463056651,2026-07-17T15:58:35.463056651+08:00,-6.399999618530273,-160.0,0.03375047445297241,89.99998474121094,-9.022255831325765e-09,-1.3168275359021209e-09,2.826690615620464e-05
ego,147,vehicle.lincoln.mkz_2017,hero,1237,124.16866020485759,1784275115577739481,2026-07-17T15:58:35.577739481+08:00,-6.400001049041748,-159.9983673095703,0.033717669546604156,89.99981689453125,6.69638848194154e-06,0.15815401077270508,2.5424957129871473e-05
ego,147,vehicle.lincoln.mkz_2017,hero,1238,124.2686602063477,1784275115684980772,2026-07-17T15:58:35.684980772+08:00,-6.399991512298584,-159.94300842285156,0.033164117485284805,89.99910736083984,0.00025806119083426893,0.8503825664520264,1.3160704838810489e-05
ego,147,vehicle.lincoln.mkz_2017,hero,1239,124.36866020783782,1784275115791907025,2026-07-17T15:58:35.791907025+08:00,-6.399991512298584,-159.83309936523438,0.0329059399664402,89.99649810791016,0.0003596084425225854,1.1951278448104858,6.628036317124497e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1240,124.46866020932794,1784275115900217636,2026-07-17T15:58:35.900217636+08:00,-6.399925231933594,-159.7029571533203,0.033036019653081894,89.99777221679688,0.0004247564065735787,1.3511357307434082,7.333755547733745e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1241,124.56866021081805,1784275116016565104,2026-07-17T15:58:36.016565104+08:00,-6.399777889251709,-159.55960083007812,0.033216457813978195,90.00959777832031,0.00042756838956847787,1.4552440643310547,5.292892183206277e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1242,124.66866021230817,1784275116121774284,2026-07-17T15:58:36.121774284+08:00,-6.399733543395996,-159.4102783203125,0.03338998556137085,90.00802612304688,0.0006016813567839563,1.5150939226150513,2.9468535558407893e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1243,124.76866021379828,1784275116227230886,2026-07-17T15:58:36.227230886+08:00,-6.399643898010254,-159.2533721923828,0.03347528353333473,90.00320434570312,0.001498501980677247,1.6060056686401367,2.0313261757110013e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1244,124.8686602152884,1784275116335750763,2026-07-17T15:58:36.335750763+08:00,-6.399533748626709,-159.08587646484375,0.03349592164158821,89.9948501586914,0.001971800811588764,1.7137867212295532,-8.201598689083767e-07
ego,147,vehicle.lincoln.mkz_2017,hero,1245,124.96866021677852,1784275116448005780,2026-07-17T15:58:36.448005780+08:00,-6.399373531341553,-158.9069061279297,0.03349054232239723,89.98709869384766,0.0024513567332178354,1.8422832489013672,-8.106231348392612e-07
ego,147,vehicle.lincoln.mkz_2017,hero,1246,125.06866021826863,1784275116556569480,2026-07-17T15:58:36.556569480+08:00,-6.399166107177734,-158.7123260498047,0.03344320133328438,89.98057556152344,0.002802041359245777,2.0229549407958984,-1.0108947208209429e-06
ego,147,vehicle.lincoln.mkz_2017,hero,1247,125.16866021975875,1784275116663401995,2026-07-17T15:58:36.663401995+08:00,-6.398959159851074,-158.4968719482422,0.03336213901638985,89.97527313232422,0.002591391559690237,2.253380537033081,1.6212463549436507e-07
ego,147,vehicle.lincoln.mkz_2017,hero,1248,125.26866022124887,1784275116767577198,2026-07-17T15:58:36.767577198+08:00,-6.398714542388916,-158.2545928955078,0.0332464799284935,89.9696273803711,0.003218329744413495,2.5682146549224854,-1.3351440202313825e-06
