run_id,speed_filter,deceleration_threshold_mps2,status,t2_wall_s,T_R_ms,onset_speed_mps,attribution
202607271643,raw,0.3,AVAILABLE,1785141849.748378,893.8701152801514,17.964115264485592,DIRECT_AFTER_CONTROL
202607271643,raw,0.5,AVAILABLE,1785141849.748378,893.8701152801514,17.964115264485592,DIRECT_AFTER_CONTROL
202607271643,raw,1.0,AVAILABLE,1785141849.748378,893.8701152801514,17.964115264485592,DIRECT_AFTER_CONTROL
202607271643,median3,0.3,AVAILABLE,1785141849.847615,993.1070804595947,17.730469167481058,DIRECT_AFTER_CONTROL
202607271643,median3,0.5,AVAILABLE,1785141849.847615,993.1070804595947,17.730469167481058,DIRECT_AFTER_CONTROL
202607271643,median3,1.0,AVAILABLE,1785141849.847615,993.1070804595947,17.730469167481058,DIRECT_AFTER_CONTROL
