group_name,nominal_injected_delay_ms,run_id,included_main_analysis,analysis_status,outcome_data_observed,collision_event_data_observed,impact_speed_data_observed_mps,target_id,t1_wall_s,t2_wall_s,T_e2e_data_observed_ms,v1_data_observed_mps,v2_data_observed_mps,D1_center_data_observed_m,D1_clear_data_observed_m,D_delay_wall_integral_data_observed_m,D2_clear_data_observed_m,D2_clear_direct_diagnostic_m,D_brake_data_observed_m,D_brake_path_integral_diagnostic_m,D_brake_near_stop_data_observed_m,D_brake_strict_stop_data_observed_m,D_brake_truncated_to_collision_data_observed_m,M_collision_0m_data_observed_m,M_safety_6m_data_observed_m,T_deadline_collision_0m_data_observed_ms,T_deadline_safety_6m_data_observed_ms,deadline_collision_minus_observed_ms,deadline_safety_minus_observed_ms,final_clearance_projected_data_observed_m,sensor_to_fusion_ms,fusion_to_prediction_ms,prediction_to_planning_stop_ms,planning_stop_to_control_ms,control_to_t2_ms,sensor_to_control_ms,scb_requested_delay_ms,scb_actual_wall_delay_ms,scb_actual_frame_delay,scb_lifecycle_complete,scb_trigger_relative_t1_s,planning_stop_count,planning_empty_trajectory_count,planning_primal_infeasible_count,planning_speed_fallback_count,control_payload_archived,clock_alignment_status,clock_alignment_p95_residual_ms,source_localization_file,source_perception_file,source_collision_file,ground_output_count,detection_output_count,ground_detection_matched_count,ground_detection_completion_ratio,ground_to_detection_queue_median_ms,ground_to_detection_process_median_ms,ground_to_detection_total_median_ms,ground_to_detection_total_p90_ms,target_observation_count,target_gap_max_ms,target_gap_p90_ms,target_lifecycle_median_ms,target_lifecycle_p90_ms,target_lifecycle_max_ms,target_source_age_at_outcome_ms,time_basis_main,D_response_wall_integral_data_observed_m,D_response_lower_bracket_wall_integral_data_observed_m,T_R_lower_bracket_ms,T_R_upper_bracket_ms,t_outcome_wall_s,outcome_endpoint_type_data_observed,source_scb_file,source_planning_file,record_profile_available,record_missing_reason,target_output_count_response_window,update_gap_target_response_window_max_data_observed_ms,update_gap_target_response_window_p90_data_observed_ms,data_age_target_at_t2_data_observed_ms,target_lifecycle_response_window_p90_data_observed_ms,full_stop_endpoint_available,full_stop_missing_reason,primary_dynamic_deadline_available,primary_dynamic_deadline_missing_reason,D_debt_requirement_constrained_derived_m,guarantee_status,observed_contract_status,impact_impulse_norm_data_observed,fault_onset_wall_s,fault_apply_wall_s,fault_onset_relative_t1_s,event_command_proxy_apply_wall_s,control_to_t2_after_300ms_proxy_residual_ms,physical_outcome_confidence,missing_reason
delay_300ms,300.0,202607271643,True,ANALYZED,collision,True,11.727517297502267,6,1785141848.854508,1785141849.748378,893.8701152801514,16.06976442378477,17.964115264485592,41.9584692137721,36.6510692137721,15.450549919780315,21.200519293991782,21.088648678177574,,nan,nan,nan,23.377873003437525,,,nan,nan,nan,nan,nan,319.28515434265137,6.690709657348634,8.633167677246092,18.005072322753904,541.2560112801514,352.614104,300.0,300.099534,3.0,True,-22.23678493499756,20,0,40,21,False,ALIGNED,0.7202029228210449,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/localization.log.INFO.20260727-164121.1218450,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/perception.log.INFO.20260727-164129.1218462,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/carla_collision_events_20260727164411.csv,294,286,285,0.9693877551020408,0.12256,91.93664,92.997856,152.8921536,20,115.9060001373291,99.0790843963623,305.69958686828613,319.3890333175659,322.2689628601074,599.6675491333008,wall_epoch_s,15.450549919780315,13.643122301073516,793.5941219329834,893.8701152801514,1785141851.3477566,COLLISION,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/scb_control_delay_20260727164101_910365.csv,/Users/huangjinhui/Desktop/萨卡班/data/第二次实验/300ms/202607271643/log/planning.log.INFO.20260727-164122.1218458,False,NO_SAME_RUN_RECORD_OR_PARSED_RECORD_EXPORT,6,99.26295280456543,99.01652336120605,394.22011375427246,321.29645347595215,False,COLLISION_RIGHT_CENSORING,False,NO_PROSPECTIVE_INDEPENDENT_BRAKING_ENVELOPE_OR_QUALIFIED_REQUIREMENT,,NOT_ESTABLISHED,NOT_TESTABLE,24070.39397586509,1785141826.617723,1785141826.9178674,-22.23678493499756,1785141849.5072217,241.15633964538574,HIGH_DIRECT_COLLISION_EVENT_AND_ACTOR_HISTORY,COLLISION_RIGHT_CENSORING; NO_QUALIFIED_DYNAMIC_DEADLINE; NO_RECORD; NO_EVENT_LOCAL_BRIDGE_COMMAND_PAYLOAD
