run_id,record_dir,record_channel_count,record_message_count,record_parse_error_count,record_missing_expected_table_count,record_quality_flags,planning_total_time_median_ms,planning_total_time_p90_ms,planning_total_time_p99_ms,planning_total_time_max_ms,control_total_time_median_ms,control_total_time_p90_ms,control_total_time_p99_ms,control_total_time_max_ms,planning_age_median_ms,planning_age_p90_ms,planning_age_p99_ms,planning_age_max_ms,planning_reuse_count_median,planning_reuse_count_p90,planning_reuse_count_max,sensor_to_control_reaction_median_ms,sensor_to_control_reaction_p90_ms,sensor_to_control_reaction_p99_ms,sensor_to_control_data_age_median_ms,sensor_to_control_data_age_p90_ms,sensor_to_control_data_age_p99_ms,localization_period_median_ms,localization_gap_p90_ms,localization_gap_p99_ms,localization_gap_max_ms,localization_gap_gt_2x_count,perception_period_median_ms,perception_gap_p90_ms,perception_gap_p99_ms,perception_gap_max_ms,perception_gap_gt_2x_count,prediction_period_median_ms,prediction_gap_p90_ms,prediction_gap_p99_ms,prediction_gap_max_ms,prediction_gap_gt_2x_count,planning_period_median_ms,planning_gap_p90_ms,planning_gap_p99_ms,planning_gap_max_ms,planning_gap_gt_2x_count,control_period_median_ms,control_gap_p90_ms,control_gap_p99_ms,control_gap_max_ms,control_gap_gt_2x_count
202607091933,/Users/huangjinhui/Desktop/萨卡班/data/202607091933/record,28,15061,0,0,,23.553848266601562,34.7135066986084,40.596103668212876,44.05927658081055,0.9641409999999999,1.357138,1.7226154999999999,2.4714899999999997,52.831411361694336,144.8068618774414,263.76867294311523,289.31188583374023,8.0,17.19999999999999,29.0,1.8663406372070312,7.034254074096681,10.855853557586661,91.66228771209717,96.94187641143799,115.89429378509521,100.02326965332031,100.87108612060547,103.15074682235715,104.12859916687012,0,79.53739166259766,173.19273948669434,281.56957626342773,295.9752082824707,41,80.28221130371094,171.39461040496826,282.80583143234253,296.51713371276855,39,84.41877365112305,174.30982589721683,286.75827741622925,291.11456871032715,37,10.006546974182129,10.572528839111328,12.947602272033691,19.805192947387695,0
202607091959,/Users/huangjinhui/Desktop/萨卡班/data/202607091959/record,27,15089,0,0,,20.996451377868652,32.9662561416626,41.86602592468263,45.78089714050293,0.92414,1.3484116,1.67048568,3.380045,53.66170406341553,169.55456733703616,363.29153299331665,414.28399085998535,9.0,12.0,42.0,5.433440208435059,8.143424987792969,11.197013854980476,95.35777568817139,98.73368740081787,111.51300191879275,99.97701644897461,100.61249732971191,103.1258201599121,107.67960548400879,0,81.7556381225586,119.27385330200195,381.95952892303467,406.327486038208,24,83.0078125,119.16725635528564,383.08032274246216,406.80432319641113,24,88.3793830871582,118.19305419921871,388.3683776855469,412.83464431762695,19,10.014057159423828,10.918378829956055,13.943696022033672,30.522823333740234,3
202607092002,/Users/huangjinhui/Desktop/萨卡班/data/202607092002/record,29,15513,0,0,,23.911714553833008,35.471248626708984,44.13495063781737,58.3958625793457,0.9707640000000001,1.3882392000000001,1.7129474400000007,2.075709,51.78403854370117,95.87955474853516,147.16775417327904,195.9228515625,10.0,12.0,20.0,3.281116485595703,8.392715454101562,10.159969329833977,93.19591522216797,98.64969253540039,118.17819595336911,100.03316402435303,100.63576698303223,101.38025522232056,104.65764999389648,0,99.4269847869873,110.12415885925293,184.9768161773681,201.4601230621338,1,99.5481014251709,109.82167720794678,178.55765104293812,200.25134086608887,1,98.67703914642334,116.63877964019775,186.16187810897827,202.24690437316895,1,10.008811950683594,11.28840446472168,13.212883472442625,26.93939208984375,1
