frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms,completion_status,terminal_phase
514,17293982500799907068,container,3772856,1220048716288544,1220048719247104,2.95856,ok,container_exit
514,17293982500799907068,semantic_map_prepare,3772856,1220048719725696,1220048719772576,0.04688,ok,semantic_map_prepare_exit
514,17293982500799907068,semantic_base_copy,3772856,1220048719776896,1220048721447424,1.670528,ok,semantic_base_copy_exit
514,17293982500799907068,cyber_taskmanager_queue_enqueue,3772856,1220048721463936,1220048721474272,0.010336,ok,cyber_taskmanager_queue_enqueue_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721476800,1220048721505600,0.0288,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,semantic_base_async_lock_wait,3772853,1220048721548448,1220048721550080,0.001632,ok,semantic_base_async_lock_wait_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721506976,1220048721557632,0.050656,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721558848,1220048721594016,0.035168,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721594976,1220048721628032,0.033056,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721629408,1220048721663360,0.033952,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721664480,1220048721695968,0.031488,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721697568,1220048721728672,0.031104,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721729888,1220048721763648,0.03376,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721764864,1220048721778752,0.013888,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721779968,1220048721793504,0.013536,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,semantic_draw_roads,3772853,1220048722250688,1220048724309152,2.058464,ok,semantic_draw_roads_exit
514,17293982500799907068,semantic_draw_junctions,3772853,1220048724313568,1220048724479168,0.1656,ok,semantic_draw_junctions_exit
514,17293982500799907068,semantic_draw_crosswalks,3772853,1220048724481728,1220048724488128,0.0064,ok,semantic_draw_crosswalks_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048721794432,1220048733643232,11.8488,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048733647776,1220048733668384,0.020608,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048733669248,1220048733707232,0.037984,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048733708352,1220048733734144,0.025792,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048733735104,1220048733767008,0.031904,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_task,3772856,1220048733768000,1220048733794816,0.026816,ok,cyber_taskmanager_notify_task_exit
514,17293982500799907068,cyber_taskmanager_notify_tasks,3772856,1220048721475520,1220048733796448,12.320928,ok,cyber_taskmanager_notify_tasks_exit
514,17293982500799907068,semantic_base_async_submit,3772856,1220048721456128,1220048733799136,12.343008,ok,semantic_base_async_submit_exit
514,17293982500799907068,semantic_base_async_future_replace,3772856,1220048733800128,1220048733801248,0.00112,ok,semantic_base_async_future_replace_exit
514,17293982500799907068,semantic_base_async_schedule,3772856,1220048721454752,1220048733802080,12.347328,ok,semantic_base_async_schedule_exit
514,17293982500799907068,semantic_base_image,3772856,1220048719775968,1220048733803072,14.027104,ok,semantic_base_image_exit
514,17293982500799907068,semantic_adc_draw,3772856,1220048733804064,1220048733805376,0.001312,ok,semantic_adc_draw_exit
514,17293982500799907068,semantic_obstacle_history_draw,3772856,1220048733806208,1220048733940096,0.133888,ok,semantic_obstacle_history_draw_exit
514,17293982500799907068,semantic_history_cache_copy,3772856,1220048733942624,1220048733951744,0.00912,ok,semantic_history_cache_copy_exit
514,17293982500799907068,semantic_map_run,3772856,1220048719774112,1220048733953504,14.179392,ok,semantic_map_run_exit
514,17293982500799907068,thread_pool_run,3772856,1220048733954816,1220048733959328,0.004512,ok,thread_pool_run_exit
514,17293982500799907068,evaluator,3772856,1220048719721120,1220048733960864,14.239744,ok,evaluator_exit
514,17293982500799907068,predictor,3772856,1220048733962368,1220048733966016,0.003648,ok,predictor_exit
514,17293982500799907068,perception,3772856,1220048719258464,1220048733970048,14.711584,ok,perception_exit
514,17293982500799907068,writer,3772856,1220048733981600,1220048734115712,0.134112,ok,writer_done
514,17293982500799907068,proc,3772856,1220048716280032,1220048734123456,17.843424,ok,proc_exit
514,17293982500799907068,semantic_draw_lanes,3772853,1220048724488832,1220048735292160,10.803328,ok,semantic_draw_lanes_exit
514,17293982500799907068,semantic_base_async_draw,3772853,1220048721545056,1220048735301568,13.756512,ok,semantic_base_async_draw_exit
