record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,radar_object_index,obstacle_id,longitude_dist,lateral_dist,longitude_vel,lateral_vel,rcs,raw_json
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,0,0,-49.981840977304316,-133.21704060873543,-0.00576156107451004,-1.5957909525064633,0.0,"{
  ""longitude_dist"": -49.981840977304316,
  ""lateral_dist"": -133.21704060873543,
  ""longitude_vel"": -0.00576156107451004,
  ""lateral_vel"": -1.5957909525064633
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,1,0,-79.72043055841917,-132.90243055765177,0.004936002626809018,-1.6016901968081074,0.0,"{
  ""longitude_dist"": -79.72043055841917,
  ""lateral_dist"": -132.90243055765177,
  ""longitude_vel"": 0.004936002626809018,
  ""lateral_vel"": -1.6016901968081074
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,2,0,-71.26657777806784,-132.92685498356474,0.0029210271158443837,-1.6216319717424654,0.0,"{
  ""longitude_dist"": -71.26657777806784,
  ""lateral_dist"": -132.92685498356474,
  ""longitude_vel"": 0.0029210271158443837,
  ""lateral_vel"": -1.6216319717424654
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,3,0,-43.00823312281672,-133.07066295047923,-0.0017500131472284535,-1.6269403820826227,0.0,"{
  ""longitude_dist"": -43.00823312281672,
  ""lateral_dist"": -133.07066295047923,
  ""longitude_vel"": -0.0017500131472284535,
  ""lateral_vel"": -1.6269403820826227
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,4,0,-26.712317951116134,-133.1107123907398,-0.002184469057502646,-1.6255545243495193,0.0,"{
  ""longitude_dist"": -26.712317951116134,
  ""lateral_dist"": -133.1107123907398,
  ""longitude_vel"": -0.002184469057502646,
  ""lateral_vel"": -1.6255545243495193
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,5,0,-74.14696777446899,-133.03413957394454,-0.001613780742632764,-1.6255656815035218,0.0,"{
  ""longitude_dist"": -74.14696777446899,
  ""lateral_dist"": -133.03413957394454,
  ""longitude_vel"": -0.001613780742632764,
  ""lateral_vel"": -1.6255656815035218
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,6,0,-55.699705078977054,-132.9172554568789,0.002380183078302481,-1.6236719328591365,0.0,"{
  ""longitude_dist"": -55.699705078977054,
  ""lateral_dist"": -132.9172554568789,
  ""longitude_vel"": 0.002380183078302481,
  ""lateral_vel"": -1.6236719328591365
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,7,0,-76.91339523038101,-133.04882652072055,-0.0024470934499169635,-1.6217499390433368,0.0,"{
  ""longitude_dist"": -76.91339523038101,
  ""lateral_dist"": -133.04882652072055,
  ""longitude_vel"": -0.0024470934499169635,
  ""lateral_vel"": -1.6217499390433368
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,8,0,-71.15553498794412,-132.91179036498443,0.003522210394276733,-1.6176953118183468,0.0,"{
  ""longitude_dist"": -71.15553498794412,
  ""lateral_dist"": -132.91179036498443,
  ""longitude_vel"": 0.003522210394276733,
  ""lateral_vel"": -1.6176953118183468
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,9,0,-25.703788263029125,-133.09930340686094,-0.0019419268570631525,-1.6269035670542256,0.0,"{
  ""longitude_dist"": -25.703788263029125,
  ""lateral_dist"": -133.09930340686094,
  ""longitude_vel"": -0.0019419268570631525,
  ""lateral_vel"": -1.6269035670542256
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,10,0,-25.59353940969983,-133.09586977075907,-0.0018738496868692944,-1.6269782719538495,0.0,"{
  ""longitude_dist"": -25.59353940969983,
  ""lateral_dist"": -133.09586977075907,
  ""longitude_vel"": -0.0018738496868692944,
  ""lateral_vel"": -1.6269782719538495
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,11,0,-17.76273483665379,-132.8901635822478,0.001885159473196609,-1.6265370650117787,0.0,"{
  ""longitude_dist"": -17.76273483665379,
  ""lateral_dist"": -132.8901635822478,
  ""longitude_vel"": 0.001885159473196609,
  ""lateral_vel"": -1.6265370650117787
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,12,0,-61.01687461045273,-133.1335436169723,-0.004397376439254819,-1.6098281882991134,0.0,"{
  ""longitude_dist"": -61.01687461045273,
  ""lateral_dist"": -133.1335436169723,
  ""longitude_vel"": -0.004397376439254819,
  ""lateral_vel"": -1.6098281882991134
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,13,0,-68.83029764413556,-133.05589574263055,-0.00225116840160172,-1.6237259995101112,0.0,"{
  ""longitude_dist"": -68.83029764413556,
  ""lateral_dist"": -133.05589574263055,
  ""longitude_vel"": -0.00225116840160172,
  ""lateral_vel"": -1.6237259995101112
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,14,0,-65.56694297554344,-132.89506255763263,0.003679427466790192,-1.614946822997159,0.0,"{
  ""longitude_dist"": -65.56694297554344,
  ""lateral_dist"": -132.89506255763263,
  ""longitude_vel"": 0.003679427466790192,
  ""lateral_vel"": -1.614946822997159
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,15,0,-66.18657154651044,-132.88336809039058,0.004145580011985085,-1.611265333107184,0.0,"{
  ""longitude_dist"": -66.18657154651044,
  ""lateral_dist"": -132.88336809039058,
  ""longitude_vel"": 0.004145580011985085,
  ""lateral_vel"": -1.611265333107184
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,16,0,-80.79013657007945,-132.90779993122052,0.004827673980639676,-1.6025922301458733,0.0,"{
  ""longitude_dist"": -80.79013657007945,
  ""lateral_dist"": -132.90779993122052,
  ""longitude_vel"": 0.004827673980639676,
  ""lateral_vel"": -1.6025922301458733
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,17,0,-72.4964388415034,-133.05812666516806,-0.0025591454119219107,-1.6218428686657405,0.0,"{
  ""longitude_dist"": -72.4964388415034,
  ""lateral_dist"": -133.05812666516806,
  ""longitude_vel"": -0.0025591454119219107,
  ""lateral_vel"": -1.6218428686657405
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,18,0,-62.3068424397256,-133.07203591790042,-0.0024883466814486694,-1.6230931281252834,0.0,"{
  ""longitude_dist"": -62.3068424397256,
  ""lateral_dist"": -133.07203591790042,
  ""longitude_vel"": -0.0024883466814486694,
  ""lateral_vel"": -1.6230931281252834
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,19,0,-89.09598927120255,-132.99924075189145,0.00016224203838054635,2.5440270848992435,0.0,"{
  ""longitude_dist"": -89.09598927120255,
  ""lateral_dist"": -132.99924075189145,
  ""longitude_vel"": 0.00016224203838054635,
  ""lateral_vel"": 2.5440270848992435
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,20,0,-87.96002931422208,-132.98520221717615,-0.0014169056518830473,2.543364368581584,0.0,"{
  ""longitude_dist"": -87.96002931422208,
  ""lateral_dist"": -132.98520221717615,
  ""longitude_vel"": -0.0014169056518830473,
  ""lateral_vel"": 2.543364368581584
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,21,0,-50.2392436161281,-133.19617986370474,-0.005256285284321915,-1.6021606530334185,0.0,"{
  ""longitude_dist"": -50.2392436161281,
  ""lateral_dist"": -133.19617986370474,
  ""longitude_vel"": -0.005256285284321915,
  ""lateral_vel"": -1.6021606530334185
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,22,0,-22.329756164820964,-133.187950030807,-0.0034819085139403062,-1.6184979178609369,0.0,"{
  ""longitude_dist"": -22.329756164820964,
  ""lateral_dist"": -133.187950030807,
  ""longitude_vel"": -0.0034819085139403062,
  ""lateral_vel"": -1.6184979178609369
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,23,0,-70.01095933089215,-132.93703515121732,0.002426446004961385,-1.6225894428234182,0.0,"{
  ""longitude_dist"": -70.01095933089215,
  ""lateral_dist"": -132.93703515121732,
  ""longitude_vel"": 0.002426446004961385,
  ""lateral_vel"": -1.6225894428234182
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,24,0,-65.53753507642085,-132.94345116725069,0.0019584545746379545,-1.625074160157798,0.0,"{
  ""longitude_dist"": -65.53753507642085,
  ""lateral_dist"": -132.94345116725069,
  ""longitude_vel"": 0.0019584545746379545,
  ""lateral_vel"": -1.625074160157798
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,25,0,-88.70222959322271,-132.99107841294648,-0.0007852019018385249,2.5441580991229578,0.0,"{
  ""longitude_dist"": -88.70222959322271,
  ""lateral_dist"": -132.99107841294648,
  ""longitude_vel"": -0.0007852019018385249,
  ""lateral_vel"": 2.5441580991229578
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,26,0,-84.099310443838,-133.0209921463185,-0.0014125667857079237,-1.6238862092809092,0.0,"{
  ""longitude_dist"": -84.099310443838,
  ""lateral_dist"": -133.0209921463185,
  ""longitude_vel"": -0.0014125667857079237,
  ""lateral_vel"": -1.6238862092809092
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,27,0,-50.33811445442391,-133.1832902784801,-0.004932702759447124,-1.6054149188484201,0.0,"{
  ""longitude_dist"": -50.33811445442391,
  ""lateral_dist"": -133.1832902784801,
  ""longitude_vel"": -0.004932702759447124,
  ""lateral_vel"": -1.6054149188484201
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,28,0,-12.978946439138127,-133.38489031382446,-0.006294710088174888,-1.5891627576076681,0.0,"{
  ""longitude_dist"": -12.978946439138127,
  ""lateral_dist"": -133.38489031382446,
  ""longitude_vel"": -0.006294710088174888,
  ""lateral_vel"": -1.5891627576076681
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,29,0,-70.49211018882662,-133.07760244078565,-0.0032102647233628835,-1.6182666169335496,0.0,"{
  ""longitude_dist"": -70.49211018882662,
  ""lateral_dist"": -133.07760244078565,
  ""longitude_vel"": -0.0032102647233628835,
  ""lateral_vel"": -1.6182666169335496
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,30,0,-88.68453600419478,-132.99889082281365,0.00011876701299266762,2.544413325398899,0.0,"{
  ""longitude_dist"": -88.68453600419478,
  ""lateral_dist"": -132.99889082281365,
  ""longitude_vel"": 0.00011876701299266762,
  ""lateral_vel"": 2.544413325398899
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,31,0,-35.315188368358534,-133.16867854327222,-0.003664985397782711,-1.6171850160036456,0.0,"{
  ""longitude_dist"": -35.315188368358534,
  ""lateral_dist"": -133.16867854327222,
  ""longitude_vel"": -0.003664985397782711,
  ""lateral_vel"": -1.6171850160036456
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,32,0,-14.307812851931857,-133.2734595300803,-0.004599392758379167,-1.6084749504656002,0.0,"{
  ""longitude_dist"": -14.307812851931857,
  ""lateral_dist"": -133.2734595300803,
  ""longitude_vel"": -0.004599392758379167,
  ""lateral_vel"": -1.6084749504656002
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,33,0,-77.378115856878,-133.10093435432677,-0.004959392395663601,-1.602738694490076,0.0,"{
  ""longitude_dist"": -77.378115856878,
  ""lateral_dist"": -133.10093435432677,
  ""longitude_vel"": -0.004959392395663601,
  ""lateral_vel"": -1.602738694490076
}"
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596784891546021,1783596784.891546,/apollo/sensor/radar/front,apollo.drivers.ContiRadar,1783596784.8624475,0,,0,0,1783596784862447650,34,0,-89.10075361518625,-132.98920054234028,-0.0010207367965094994,2.5434601642900008,0.0,"{
  ""longitude_dist"": -89.10075361518625,
  ""lateral_dist"": -132.98920054234028,
  ""longitude_vel"": -0.0010207367965094994,
  ""lateral_vel"": 2.5434601642900008
}"
