record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,point_count,x_min,x_max,y_min,y_max,z_min,z_max
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790202154190,1783596790.2021542,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.1624908,0,,1783596790162490852,0,0,6005,-47.40106201171875,49.47900390625,-49.55839920043945,47.6865234375,-8.589073181152344,1.737176775932312
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790290073102,1783596790.2900732,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.2625473,0,,1783596790262547308,0,0,5933,-47.36579132080078,49.49605178833008,-49.79157257080078,48.6501350402832,-8.586983680725098,1.7313883304595947
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790390472018,1783596790.390472,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.3628454,0,,1783596790362845322,0,0,5987,-47.395389556884766,49.59455871582031,-49.55617904663086,48.03329849243164,-8.588072776794434,1.7046326398849487
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790490693843,1783596790.4906938,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.46249,0,,1783596790462489985,0,0,5956,-47.3581428527832,49.62125778198242,-49.31226348876953,47.55391311645508,-8.587603569030762,1.7355645895004272
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790591139863,1783596790.5911398,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.5623093,0,,1783596790562309480,0,0,5987,-44.771121978759766,49.55442428588867,-48.35955810546875,47.52594757080078,-8.586453437805176,1.710144281387329
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790690180168,1783596790.69018,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.6624236,0,,1783596790662423612,0,0,5980,-47.35489273071289,49.60906982421875,-49.07766342163086,47.502986907958984,-8.585317611694336,1.622873067855835
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790791216532,1783596790.7912166,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.762406,0,,1783596790762406224,0,0,6022,-47.3801155090332,49.46886444091797,-49.74629592895508,47.48478317260742,-8.58581256866455,1.6635899543762207
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790900318441,1783596790.9003184,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.8625293,0,,1783596790862529201,0,0,6036,-47.36090850830078,49.523231506347656,-46.92893600463867,48.71660232543945,-8.585512161254883,1.6301885843276978
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596790990293188,1783596790.9902933,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596790.9623082,0,,1783596790962307971,0,0,5916,-45.853759765625,49.58463668823242,-46.92613220214844,47.9887580871582,-8.584904670715332,1.610416054725647
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791090845674,1783596791.0908456,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.0635676,0,,1783596791063567704,0,0,5882,-45.33180618286133,49.58552551269531,-46.94009780883789,48.49310302734375,-8.584716796875,1.5982223749160767
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791190262944,1783596791.190263,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.162398,0,,1783596791162398227,0,0,5900,-45.32963943481445,49.49567413330078,-46.905399322509766,47.461063385009766,-8.584338188171387,1.4406297206878662
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791291096265,1783596791.2910962,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.2631967,0,,1783596791263196730,0,0,5924,-45.34044647216797,49.53635787963867,-46.95053482055664,47.4345703125,-8.584982872009277,1.6135821342468262
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791390591425,1783596791.3905914,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.3623939,0,,1783596791362393932,0,0,6044,-47.356414794921875,49.56281280517578,-47.02210998535156,47.376190185546875,-8.58345890045166,1.4652429819107056
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791495336157,1783596791.4953363,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.4624991,0,,1783596791462498956,0,0,5834,-47.311424255371094,49.53362274169922,-46.099266052246094,48.74707794189453,-8.605572700500488,1.5821919441223145
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791596634284,1783596791.5966344,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.5624542,0,,1783596791562454247,0,0,5960,-45.34324264526367,49.57692337036133,-45.577186584472656,48.89215850830078,-8.606293678283691,1.569012999534607
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791690009748,1783596791.6900098,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.6624284,0,,1783596791662428538,0,0,5859,-45.33808517456055,49.44331741333008,-46.38494110107422,48.01426696777344,-8.593222618103027,1.5839937925338745
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791790665882,1783596791.7906659,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.762549,0,,1783596791762548890,0,0,5978,-45.33185577392578,49.57017517089844,-47.221923828125,47.17898178100586,-8.580093383789062,1.583017349243164
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791890956988,1783596791.890957,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.8625188,0,,1783596791862518880,0,0,6047,-45.34197998046875,49.55975341796875,-47.56525421142578,48.35569381713867,-8.589409828186035,1.583372950553894
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596791990704695,1783596791.9907045,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596791.9623954,0,,1783596791962395266,0,0,6063,-45.3520393371582,49.4396858215332,-47.63026428222656,46.78664779663086,-8.590039253234863,1.585548996925354
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792091397982,1783596792.091398,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.0627267,0,,1783596792062726678,0,0,6003,-45.34455108642578,49.49898147583008,-47.49897384643555,46.91129684448242,-8.585505485534668,1.5498783588409424
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792202032424,1783596792.2020323,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.1624954,0,,1783596792162495594,0,0,6019,-45.35460662841797,49.50186538696289,-47.928611755371094,47.086238861083984,-8.581939697265625,1.6004334688186646
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792290775827,1783596792.2907758,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.2624228,0,,1783596792262422848,0,0,6050,-45.3288459777832,49.66073226928711,-48.30851364135742,47.245906829833984,-8.579330444335938,1.608670711517334
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792390624399,1783596792.3906245,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.3625302,0,,1783596792362530337,0,0,6156,-47.74530029296875,49.53458023071289,-47.340087890625,47.39777374267578,-8.58024787902832,1.7341125011444092
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792490973393,1783596792.4909735,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.4628649,0,,1783596792462864824,0,0,6062,-47.350830078125,49.51971435546875,-48.97724533081055,47.17781066894531,-8.578998565673828,1.6840490102767944
/apollo_workspace/records/202607091933_MkzExample_CarlaTown01.00000.20260709193304.record,1783596792590584075,1783596792.590584,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783596792.5625908,0,,1783596792562590617,0,0,6112,-45.28892517089844,49.68458938598633,-48.23963928222656,48.07569122314453,-8.576892852783203,1.7364193201065063
