frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
968,1,1646955,29,8.167456,8.167456,0.0,2,6.222816,0.7619038290503187,8.345408,6.923456094227731,1.1999999405816197,0.0439999857917428,0.0,6.923456094227731,1.1999999405816197,0.0439999857917428,0,0.013999990187585354,9,5
969,1,1646956,29,6.697024,6.697024,0.0,2,4.826048,0.7206257585458855,13.96016,6.067024078220129,0.610999995842576,0.018999911844730377,0.0,6.067024078220129,0.610999995842576,0.018999911844730377,0,0.010999967344105244,1;2,3
970,1,1646946,29,9.910624,9.910624,0.0,2,7.846112,0.7916869815664482,10.03888,7.994623854756355,1.5160000184550881,0.40000013541430235,0.0,7.994623854756355,1.5160000184550881,0.40000013541430235,0,0.15700003132224083,5;7,14
971,1,1646958,29,8.838368,8.838368,0.0,2,6.917824,0.7827037751765938,8.996224,7.318368065170944,0.9110000682994723,0.6089998641982675,0.0,7.318368065170944,0.9110000682994723,0.6089998641982675,0,0.21199998445808887,7,16
972,1,1646944,29,6.620832,6.620832,0.0,2,4.8192,0.7278843504864646,15.235168,5.985831958241761,0.6029999349266291,0.032000127248466015,0.0,5.985831958241761,0.6029999349266291,0.032000127248466015,0,0.018000020645558834,4;6,3
973,1,1646960,29,6.66496,6.66496,0.0,2,4.981824,0.747464951027463,6.812032,5.883960053324699,0.7569999434053898,0.024000066332519054,0.0,5.883960053324699,0.7569999434053898,0.024000066332519054,0,0.00900006853044033,3,4
974,1,1646956,29,9.190368,9.190368,0.0,2,7.093472,0.7718376456742538,9.305888,7.583367871120572,1.4499998651444912,0.15700026415288448,0.0,7.583367871120572,1.4499998651444912,0.15700026415288448,0,0.03400002606213093,6;7,9
975,1,1646942,29,7.030144,7.030144,0.0,2,5.161504,0.7341960562969976,7.17408,6.230144063010812,0.7149999728426337,0.0849999487400055,0.0,6.230144063010812,0.7149999728426337,0.0849999487400055,0,0.060999998822808266,9,3
976,1,1646957,29,7.794272,7.794272,0.0,2,6.00368,0.7702682174807346,7.901824,6.590272067114711,1.1619998840615153,0.04200008697807789,0.0,6.590272067114711,1.1619998840615153,0.04200008697807789,0,0.013999990187585354,4;6,5
977,1,1646954,29,7.42224,7.42224,0.0,2,5.558528,0.7489016792774148,7.539616,6.663240143097937,0.7230000337585807,0.03599992487579584,0.0,6.663240143097937,0.7230000337585807,0.03599992487579584,0,0.016000005416572094,4;5;6,4
978,1,1646948,29,7.525664,7.525664,0.0,2,5.790752,0.7694672523248447,7.666112,6.472664070315659,0.6750000175088644,0.3779998514801264,0.0,6.472664070315659,0.6750000175088644,0.3779998514801264,0,0.2429999876767397,6,9
979,1,1646950,29,17.585056,17.585056,0.0,2,15.46688,0.8795468152049103,17.83312,7.5900559313595295,1.0089999996125698,8.985999971628189,0.0,7.5900559313595295,1.0089999996125698,8.985999971628189,0,8.958999998867512,2;5;6,4
980,1,1646959,29,6.789728,6.789728,0.0,2,5.036160000000001,0.7417322166661169,6.937088,6.104727974161506,0.6020000437274575,0.08299993351101875,0.0,6.104727974161506,0.6020000437274575,0.08299993351101875,0,0.04199997056275606,9;11,5
