record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,point_count,measurement_time
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543268700460,1783598543.2687004,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.2183132,0,,1783598543218313329,0,0,5981,1783598543.2183132
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543346541841,1783598543.346542,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.3184505,0,,1783598543318450418,0,0,6024,1783598543.3184505
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543446001835,1783598543.446002,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.4185436,0,,1783598543418543711,0,0,5941,1783598543.4185436
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543546056877,1783598543.546057,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.518495,0,,1783598543518494957,0,0,5970,1783598543.518495
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543645895148,1783598543.6458952,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.6184475,0,,1783598543618447514,0,0,5954,1783598543.6184475
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543768696466,1783598543.7686965,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.7191901,0,,1783598543719190025,0,0,5979,1783598543.7191901
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543845987440,1783598543.8459873,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.8184688,0,,1783598543818468788,0,0,5914,1783598543.8184688
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598543957557509,1783598543.9575574,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598543.9185793,0,,1783598543918579434,0,0,5856,1783598543.9185793
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544048760502,1783598544.0487607,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.0184104,0,,1783598544018410474,0,0,6008,1783598544.0184104
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544146257975,1783598544.1462579,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.1184175,0,,1783598544118417413,0,0,5908,1783598544.1184175
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544245814738,1783598544.2458148,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.218444,0,,1783598544218444041,0,0,5908,1783598544.218444
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544357139109,1783598544.357139,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.3184896,0,,1783598544318489532,0,0,6058,1783598544.3184896
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544446196250,1783598544.4461963,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.4187143,0,,1783598544418714477,0,0,5924,1783598544.4187143
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544546190267,1783598544.5461903,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.518407,0,,1783598544518407146,0,0,6031,1783598544.518407
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544646267677,1783598544.6462677,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.6183429,0,,1783598544618343028,0,0,5920,1783598544.6183429
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544745719863,1783598544.74572,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.7183988,0,,1783598544718398620,0,0,5991,1783598544.7183988
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544846958440,1783598544.8469584,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.8184445,0,,1783598544818444642,0,0,6028,1783598544.8184445
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598544947171372,1783598544.9471712,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598544.9193687,0,,1783598544919368585,0,0,5935,1783598544.9193687
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545046047455,1783598545.0460474,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.018448,0,,1783598545018448140,0,0,6042,1783598545.018448
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545146510790,1783598545.1465108,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.11856,0,,1783598545118560022,0,0,6020,1783598545.11856
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545245982368,1783598545.2459824,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.2186494,0,,1783598545218649251,0,0,5906,1783598545.2186494
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545347104016,1783598545.347104,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.3184683,0,,1783598545318468450,0,0,5956,1783598545.3184683
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545446481257,1783598545.4464812,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.4184644,0,,1783598545418464556,0,0,5951,1783598545.4184644
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545546579788,1783598545.5465796,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.5185268,0,,1783598545518526796,0,0,5932,1783598545.5185268
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545646895473,1783598545.6468954,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.6188679,0,,1783598545618867956,0,0,5995,1783598545.6188679
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545746527853,1783598545.7465277,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.718609,0,,1783598545718609113,0,0,6007,1783598545.718609
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545846309068,1783598545.8463092,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.818686,0,,1783598545818685998,0,0,5959,1783598545.818686
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598545947163672,1783598545.9471636,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598545.9185808,0,,1783598545918580709,0,0,5971,1783598545.9185808
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546047407548,1783598546.0474076,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.01853,0,,1783598546018529842,0,0,6046,1783598546.01853
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546147102969,1783598546.147103,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.1183748,0,,1783598546118374834,0,0,5956,1783598546.1183748
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546264971264,1783598546.2649713,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.2186513,0,,1783598546218651382,0,0,5968,1783598546.2186513
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546345786539,1783598546.3457866,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.3184743,0,,1783598546318474248,0,0,5854,1783598546.3184743
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546446074480,1783598546.4460745,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.4185603,0,,1783598546418560325,0,0,5895,1783598546.4185603
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546546413013,1783598546.546413,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.518466,0,,1783598546518465951,0,0,5973,1783598546.518466
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546645715534,1783598546.6457155,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.6185308,0,,1783598546618530796,0,0,5917,1783598546.6185308
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546746420408,1783598546.7464204,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.7184527,0,,1783598546718452671,0,0,5962,1783598546.7184527
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546846581435,1783598546.8465815,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.8185596,0,,1783598546818559850,0,0,5949,1783598546.8185596
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598546947507816,1783598546.9475076,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598546.918401,0,,1783598546918401088,0,0,6000,1783598546.918401
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547046592350,1783598547.0465922,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.0184305,0,,1783598547018430386,0,0,5939,1783598547.0184305
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547147720205,1783598547.14772,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.1186008,0,,1783598547118601046,0,0,5984,1783598547.1186008
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547253629306,1783598547.2536292,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.2185166,0,,1783598547218516486,0,0,6004,1783598547.2185166
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547346093307,1783598547.3460934,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.318582,0,,1783598547318581892,0,0,5996,1783598547.318582
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547446407200,1783598547.446407,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.4184692,0,,1783598547418469080,0,0,5948,1783598547.4184692
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547545774297,1783598547.5457742,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.5185108,0,,1783598547518510816,0,0,6031,1783598547.5185108
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547646029469,1783598547.6460295,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.618503,0,,1783598547618503206,0,0,6043,1783598547.618503
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547746107232,1783598547.746107,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.718469,0,,1783598547718468864,0,0,6185,1783598547.718469
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547847133422,1783598547.8471334,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.8185754,0,,1783598547818575370,0,0,6173,1783598547.8185754
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598547946618441,1783598547.9466183,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598547.9184206,0,,1783598547918420525,0,0,6175,1783598547.9184206
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548047383668,1783598548.0473835,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.018539,0,,1783598548018539078,0,0,6154,1783598548.018539
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548147561367,1783598548.1475616,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.11846,0,,1783598548118459940,0,0,6138,1783598548.11846
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548246301832,1783598548.246302,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.2186003,0,,1783598548218600135,0,0,6108,1783598548.2186003
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548346199560,1783598548.3461995,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.318459,0,,1783598548318459013,0,0,6153,1783598548.318459
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548447257079,1783598548.447257,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.418883,0,,1783598548418883143,0,0,6175,1783598548.418883
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548548950062,1783598548.54895,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.5185194,0,,1783598548518519304,0,0,6156,1783598548.5185194
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548660362017,1783598548.660362,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.6185224,0,,1783598548618522493,0,0,6138,1783598548.6185224
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548747375196,1783598548.747375,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.7190125,0,,1783598548719012553,0,0,6120,1783598548.7190125
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548846406896,1783598548.846407,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.8188305,0,,1783598548818830534,0,0,6048,1783598548.8188305
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598548946309488,1783598548.9463093,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598548.918426,0,,1783598548918426061,0,0,5996,1783598548.918426
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549050355845,1783598549.050356,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.0184946,0,,1783598549018494804,0,0,5939,1783598549.0184946
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549145941966,1783598549.145942,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.1187906,0,,1783598549118790575,0,0,5953,1783598549.1187906
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549246303988,1783598549.246304,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.2185886,0,,1783598549218588593,0,0,5961,1783598549.2185886
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549346349718,1783598549.3463497,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.3186803,0,,1783598549318680366,0,0,5955,1783598549.3186803
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549446658843,1783598549.4466588,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.4193313,0,,1783598549419331429,0,0,6029,1783598549.4193313
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549545485677,1783598549.5454855,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.5184693,0,,1783598549518469396,0,0,5892,1783598549.5184693
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549646868800,1783598549.6468687,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.6183488,0,,1783598549618348732,0,0,5877,1783598549.6183488
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549745248812,1783598549.7452488,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.7183611,0,,1783598549718361103,0,0,5917,1783598549.7183611
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549845324654,1783598549.8453245,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.818429,0,,1783598549818429018,0,0,6045,1783598549.818429
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598549945755029,1783598549.9457552,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598549.9189286,0,,1783598549918928720,0,0,5962,1783598549.9189286
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550056444831,1783598550.056445,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.0184796,0,,1783598550018479554,0,0,5812,1783598550.0184796
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550145694647,1783598550.1456947,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.1186135,0,,1783598550118613460,0,0,5969,1783598550.1186135
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550245970139,1783598550.2459702,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.2184994,0,,1783598550218499447,0,0,6035,1783598550.2184994
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550345385717,1783598550.3453858,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.3184252,0,,1783598550318424975,0,0,5939,1783598550.3184252
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550447362864,1783598550.447363,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.418474,0,,1783598550418474003,0,0,6029,1783598550.418474
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550546321508,1783598550.5463214,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.5185006,0,,1783598550518500547,0,0,5919,1783598550.5185006
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550680642204,1783598550.6806424,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.618614,0,,1783598550618614117,0,0,5992,1783598550.618614
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550745310617,1783598550.7453108,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598550.7182434,0,,1783598550718243406,0,0,5988,1783598550.7182434
