record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,point_count,x_min,x_max,y_min,y_max,z_min,z_max
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540547789601,1783598540.5477896,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598540.5183544,0,,1783598540518354552,0,0,6090,-44.34719467163086,49.14702224731445,-48.00227355957031,49.46405029296875,-8.582585334777832,1.6306296586990356
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540661634960,1783598540.6616352,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598540.6185155,0,,1783598540618515479,0,0,6137,-48.27914810180664,49.35018539428711,-47.35483169555664,49.27228546142578,-8.58453369140625,1.6758642196655273
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540749102915,1783598540.7491028,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598540.7185135,0,,1783598540718513376,0,0,6126,-43.297977447509766,49.3537483215332,-46.62079620361328,47.88737106323242,-8.583367347717285,1.6131387948989868
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540845991091,1783598540.8459911,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598540.8184028,0,,1783598540818402802,0,0,6054,-48.17633819580078,48.969520568847656,-47.847625732421875,47.793670654296875,-8.58493423461914,1.6823495626449585
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540946933107,1783598540.946933,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598540.9187262,0,,1783598540918726059,0,0,6032,-48.280029296875,49.46529006958008,-46.56485366821289,47.70390701293945,-8.582499504089355,1.6311767101287842
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541054402618,1783598541.0544026,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.0186172,0,,1783598541018617000,0,0,6058,-48.17707061767578,49.47303771972656,-47.27092742919922,47.72731399536133,-8.586008071899414,1.6831846237182617
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541145906270,1783598541.1459062,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.1187027,0,,1783598541118702503,0,0,5988,-48.27858352661133,49.427127838134766,-47.24946212768555,47.75936508178711,-8.585661888122559,1.7448699474334717
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541249365052,1783598541.249365,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.2184472,0,,1783598541218447132,0,0,5972,-48.27842712402344,49.48237228393555,-47.22970199584961,47.78895568847656,-8.58692741394043,1.697230339050293
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541347588807,1783598541.3475888,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.3191264,0,,1783598541319126382,0,0,6050,-41.26044845581055,49.46458053588867,-47.72809600830078,47.819129943847656,-8.58646011352539,1.7088849544525146
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541466250423,1783598541.4662504,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.4186049,0,,1783598541418604901,0,0,6001,-48.27809524536133,49.36159133911133,-47.19193649291992,47.844940185546875,-8.5878267288208,1.6854958534240723
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541545653936,1783598541.545654,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.5183773,0,,1783598541518377217,0,0,6020,-48.27931594848633,49.48341751098633,-45.19202423095703,47.80682373046875,-8.587112426757812,1.6981176137924194
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541658533783,1783598541.6585338,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.6185322,0,,1783598541618532002,0,0,6072,-41.297821044921875,49.49325180053711,-46.3876838684082,47.86697006225586,-8.587118148803711,1.6781749725341797
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541746602271,1783598541.7466023,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.7184472,0,,1783598541718447022,0,0,6035,-48.280399322509766,49.48493957519531,-45.796600341796875,48.618934631347656,-8.586769104003906,1.691690444946289
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541858086451,1783598541.8580863,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.818326,0,,1783598541818325986,0,0,6105,-40.60968780517578,49.500789642333984,-47.69851303100586,48.28450012207031,-8.5861177444458,1.7394033670425415
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541950988346,1783598541.9509883,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598541.918539,0,,1783598541918539053,0,0,6025,-41.30461883544922,49.51484298706055,-47.30860137939453,47.94131851196289,-8.583539009094238,1.6889127492904663
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542060753976,1783598542.0607538,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598542.0186584,0,,1783598542018658358,0,0,6064,-41.30862045288086,49.495330810546875,-47.65171813964844,47.6989631652832,-8.584949493408203,1.6498758792877197
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598542147617969,1783598542.147618,/apollo/sensor/velodyne64/compensator/PointCloud2,apollo.drivers.PointCloud,1783598542.1192424,0,,1783598542119242510,0,0,6037,-40.61019515991211,49.56267547607422,-47.39718246459961,47.65510559082031,-8.584452629089355,1.6411527395248413
