group_name,nominal_injected_delay_ms,run_id,run_directory,analysis_status,target_id,physical_target_id_chain,target_association_method,target_association_confidence,t_sensor_origin_s,t_perception_stable_output_s,t_prediction_first_s,t_planning_stop_s,t_planning_decel_s,t_control_brake_command_s,t_brake_effective_s,t_stop_s,t_near_stop_s,t_minimum_speed_s,stop_event_status,braking_endpoint_type,t_collision_s,t_end_s,t1_speed_mps,brake_start_speed_mps,D1_center_m,D1_euclidean_center_m,D1_clear_m,D1_lateral_offset_m,geometry_offset_m,geometry_method,sensor_to_perception_ms,sensor_to_prediction_ms,sensor_to_planning_stop_ms,sensor_to_planning_output_ms,sensor_to_control_ms,perception_to_prediction_ms,prediction_to_planning_stop_ms,planning_stop_to_control_ms,control_to_effective_brake_ms,actual_e2e_latency_ms,raw_brake_onset_latency_ms,brake_onset_attribution,D_delay_m,D_delay_path_m,D_delay_constant_speed_m,D_delay_approx_error_m,clearance_at_brake_start_m,empirical_braking_distance_m,empirical_braking_path_length_m,empirical_braking_distance_method,braking_duration_s,mean_deceleration_mps2,peak_deceleration_mps2,deceleration_p10_mps2,deceleration_p50_mps2,deceleration_p90_mps2,max_abs_braking_jerk_mps3,effective_deceleration_mps2,k_distance_per_speed_squared,final_clearance_m,collision,collision_with_target,impact_speed_mps,collision_impulse_norm,distance_braked_before_collision_m,time_braked_before_collision_s,scb_log_present,scb_lifecycle_complete,scb_requested_delay_ms,scb_actual_wall_delay_ms,scb_actual_sim_delay_ms,scb_actual_frame_delay,scb_trigger_relative_t1_s,scb_activation_speed_mps,scb_brake_threshold_percentage,scb_first_brake_percentage,scb_queue_depth_at_trigger,map_name,map_source,fixed_delta_seconds,pointcloud_count_configured,pointcloud_count_source,localization_median_interval_ms,localization_frequency_hz,perception_detection_count,perception_gap_count,max_perception_gap_ms,target_id_switch_count,target_missing_duration_ms,target_static_classification_status,fusion_lifecycle_mean_ms,fusion_lifecycle_p90_ms,fusion_lifecycle_p99_ms,fusion_lifecycle_max_ms,fusion_lifecycle_over_500ms_count,planning_primal_infeasible_count,planning_speed_fallback_count,planning_constant_deceleration_fallback_count,planning_first_speed_fallback_s,planning_first_speed_fallback_source_line,clock_alignment_status,clock_alignment_p95_residual_ms,speed_condition_in_window,source_perception_file,source_planning_file,source_localization_file,source_scb_file,source_collision_file,data_quality_notes,D_brake_required_m,D_brake_required_at_D1_speed_m,D_margin_m,D_margin_source,M_space_m,M_safety_6m_m,M_collision_0m_m,M_at_brake_start_m,M_space_consistency_error_m,T_deadline_s,T_collision_deadline_s,M_time_s,M_time_from_space_s,measured_added_delay_ms,phase_matched_added_delay_ms,matched_baseline_run_id,D_saved_counterfactual_m,M_space_counterfactual_m,M_safety_6m_counterfactual_m,M_collision_0m_counterfactual_m,counterfactual_safe,counterfactual_collision_avoided,counterfactual_confidence,counterfactual_distance_method
delay_100ms,100.0,202607181955,D:\data\100ms\202607181955,ANALYZED,13,"[""13""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784375746.638499,1784375746.880373,1784375746.8845117,1784375746.902175,1784375746.907928,1784375746.920231,1784375747.104991,1784375751.386313,1784375749.687979,1784375750.362512,AVAILABLE,MINIMUM_SPEED_PROXY,,1784375755.0,16.588696214411325,16.510247212669324,44.229094951604814,44.23013439206475,38.92169495160481,-0.034817825996295536,5.3074,longitudinal projection with calibrated combined center-to-contact offset,241.87397956848145,246.012608,263.6759281158447,273.452608,281.732128,4.138628431518555,17.663320115844726,18.056199884155262,184.7598096373291,466.4919376373291,466.4919376373291,DIRECT_AFTER_CONTROL,7.757000116700481,6.65385857435566,7.738493039937765,-0.01850707676271579,31.16469483490433,24.170340713011957,27.393883809899318,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,3.257521152496338,6.415128071338381,21.440052006695336,3.373456839231639,4.321501547332573,14.183336314080927,137.38352152145816,5.638899886849939,0.08866977779939186,8.097788727724005,False,False,,,,,True,True,100.0,109.27973,100.00000149011612,1.0,-33.57645392417908,15.0,20.0,20.357521073836118,1.0,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,110.6114387512207,9.040656294591088,69,0,153.3219814300537,0,0.0,STATIC,706.4324659343586,2045.4047679901125,2456.077275276184,2501.852035522461,175,169,33,33,1784375722.862666,136416,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\100ms\202607181955\log\perception.log.INFO.20260718-195404.189962,D:\data\100ms\202607181955\log\planning.log.INFO.20260718-195357.189938,D:\data\100ms\202607181955\log\localization.log.INFO.20260718-195356.189930,D:\data\100ms\202607181955\log\scb_control_delay_20260718195337_451247.csv,,[],27.795409804934604,28.06017901604031,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-2.6307149700302723,-2.6307149700302723,3.3692850299697277,-2.6307149700302723,0.0,0.293061966578247,0.6547540442707385,-0.1734299710590821,-0.15858479388783162,124.34697151184082,114.29286003112793,202607171706,2.0642743325013724,-0.5664406375289,-0.5664406375289,5.4335593624711,False,True,MEDIUM,trapezoidal integration over pre-brake speed history
delay_100ms,100.0,202607181958,D:\data\100ms\202607181958,ANALYZED,14,"[""14""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784375911.13381,1784375911.393235,1784375911.397407,1784375911.409337,1784375911.412781,1784375911.4260335,1784375911.584497,,1784375913.971671,1784375914.195893,MISSING,MINIMUM_SPEED_PROXY,,1784375920.0,15.390509411505654,15.350650633351425,45.340943285473244,45.59565459584854,40.03354328547324,-4.808849434101244,5.3074,longitudinal projection with calibrated combined center-to-contact offset,259.42492485046387,263.596952,275.5270004272461,281.648536,292.223384,4.17202714953612,11.930048427246106,16.696383572753916,158.4635476101074,450.6869316101074,450.6869316101074,DIRECT_AFTER_CONTROL,6.957042567356019,6.177459364825384,6.936301462587963,-0.020741104768055685,33.076500718117224,20.366961777793044,23.209182248313592,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,2.611396074295044,5.848097421732412,20.793393268422243,2.440084220926834,4.03305316421466,16.60125977864976,147.97129043528494,5.784919651691579,0.08643162396452543,13.566165305223368,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,111.57345771789551,8.962705113329188,45,0,167.58108139038086,0,0.0,STATIC,374.6737302359888,835.4876041412354,1475.1656889915469,1536.5469455718994,38,209,17,16,1784375911.41136,147131,LIMITED_NO_DUAL_CLOCK_HISTORY,,True,D:\data\100ms\202607181958\log\perception.log.INFO.20260718-195640.214015,D:\data\100ms\202607181958\log\planning.log.INFO.20260718-195636.213961,D:\data\100ms\202607181958\log\localization.log.INFO.20260718-195634.213940,,,"[""SCB_EVIDENCE_MISSING"",""STRICT_STOP_HOLD_NOT_MET_MINIMUM_SPEED_PROXY_USED_FOR_BRAKING_DISTANCE""]",24.02810408538973,24.15304657709248,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,3.048396632727492,3.048396632727492,9.048396632727492,3.048396632727492,0.0,0.6419863335384007,1.0318369771769091,0.1912994019282933,0.19806989822237905,108.54196548461914,117.43402481079102,202607171726,1.674101600180423,4.722498232907915,4.722498232907915,10.722498232907915,True,True,LOW,trapezoidal integration over pre-brake speed history
delay_300ms,300.0,202607182007,D:\data\300ms\202607182007,ANALYZED,40,"[""40""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784376582.412301,1784376582.704956,1784376582.7094858,1784376582.722726,1784376582.728192,1784376582.7427135,1784376583.062558,1784376586.158792,1784376586.158792,1784376589.302939,AVAILABLE,MINIMUM_SPEED_PROXY,,1784376597.0,16.697465277356272,17.14702503165707,44.5135922744009,44.52425494509185,39.2061922744009,-0.035466558780431645,5.3074,longitudinal projection with calibrated combined center-to-contact offset,292.65499114990234,297.184624,310.4250431060791,319.54001600000004,330.412336,4.5296328500976415,13.240419106079116,19.98729289392088,319.84453617712404,650.256872177124,650.256872177124,DIRECT_AFTER_CONTROL,11.08486293521656,8.537441014189634,10.857641544539826,-0.22722139067673375,28.12132933918434,27.73580475316973,34.487896484448804,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,6.2403810024261475,3.3803552781305317,19.13104143550812,1.714829474128694e-05,2.823897866996021,9.079348778316078,78.36413537499048,5.300377437266762,0.09433290476344536,2.936534040171579,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,123.12698364257812,8.121696564116863,54,4,265.14220237731934,0,1032.3569774627686,STATIC,264.86967434227245,281.1523914337158,301.7994785308838,318.1579113006592,0,78,30,29,1784376582.725816,944281,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\300ms\202607182007\log\perception.log.INFO.20260718-200600.288898,D:\data\300ms\202607182007\log\planning.log.INFO.20260718-200555.288886,D:\data\300ms\202607182007\log\localization.log.INFO.20260718-200553.288878,,,"[""SCB_EVIDENCE_MISSING""]",29.98081903007857,28.42935635254193,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-7.859489690894232,-7.859489690894232,-1.8594896908942324,-7.859489690894232,0.0,0.28608150054588943,0.64541747761402,-0.3641753716312346,-0.4706995678890631,308.11190605163574,298.05779457092285,202607171706,5.294126432156382,-2.5653632587378503,-2.5653632587378503,3.4346367412621497,False,True,LOW,trapezoidal integration over pre-brake speed history
delay_300ms,300.0,202607182012,D:\data\300ms\202607182012,ATTRIBUTION_INVALID,14,"[""14""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784376808.314435,1784376808.575125,1784376808.5811238,1784376808.589387,1784376808.592341,1784376808.601099,,,,,MISSING,,,1784376818.0,15.634231248477413,,45.92854267976368,45.93094176475433,40.62114267976368,0.401411323921065,5.3074,longitudinal projection with calibrated combined center-to-contact offset,260.68997383117676,266.688736,274.9519348144531,280.784544,286.663904,5.998762168823248,8.26319881445312,11.711969185546877,,,112.2140884399414,MATERIAL_DECELERATION_ALREADY_ACTIVE_BEFORE_TARGET_CONTROL,,,,,,,,,,,,,,,,,,,False,False,,,,,True,True,300.0,309.970021,300.00000447034836,3.0,-37.29004955291748,15.0,20.0,20.062276437906636,1.0,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,112.43247985839844,8.894227017490287,46,0,163.4809970855713,0,0.0,STATIC,402.9669436039748,1042.9634809494028,1760.6784558296204,1785.654067993164,63,54,15,15,1784376808.591091,262653,LIMITED_NO_DUAL_CLOCK_HISTORY,,True,D:\data\300ms\202607182012\log\perception.log.INFO.20260718-201143.338692,D:\data\300ms\202607182012\log\planning.log.INFO.20260718-201138.338688,D:\data\300ms\202607182012\log\localization.log.INFO.20260718-201136.338680,D:\data\300ms\202607182012\log\scb_control_delay_20260718201117_622423.csv,,[],,24.924071704755498,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,,,,,,0.620246101064455,1.0040193678558316,,,,,202607171735,,,,,,,MEDIUM,
delay_300ms,300.0,202607182017,D:\data\300ms\202607182017,ANALYZED,19,"[""19""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784377066.961132,1784377067.203233,1784377067.2077823,1784377067.217527,1784377067.221057,1784377067.2303927,1784377067.602981,1784377070.081181,1784377070.081181,1784377070.914038,AVAILABLE,MINIMUM_SPEED_PROXY,,1784377077.0,16.4874383911507,15.99516723914454,45.50505426280505,45.516352446223024,40.197654262805045,0.832806783261851,5.3074,longitudinal projection with calibrated combined center-to-contact offset,242.10095405578613,246.6502,256.3948631286621,262.769656,269.260696,4.5492459442138795,9.744663128662097,12.865832871337886,372.5883449851074,641.8490409851074,641.8490409851074,DIRECT_AFTER_CONTROL,10.404928115330803,9.727537885569351,10.58244651966112,0.17751840433031774,29.79272614747424,23.55413642993812,24.89184265436923,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,3.3110568523406982,5.6544424205428125,22.108773778375852,0.7760549050582097,4.179531922056355,12.960564721637255,167.63563304931012,5.431007325809119,0.09206395241337836,6.919674195924732,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,108.28399658203125,9.234974987669979,63,0,160.51101684570312,0,0.0,STATIC,243.66466986372114,258.2709789276123,268.97871494293213,288.45882415771484,0,89,29,29,1784377067.219547,211577,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\300ms\202607182017\log\perception.log.INFO.20260718-201451.379806,D:\data\300ms\202607182017\log\planning.log.INFO.20260718-201445.379762,D:\data\300ms\202607182017\log\localization.log.INFO.20260718-201443.379740,,,"[""SCB_EVIDENCE_MISSING""]",26.08816302717431,27.71866442218046,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-2.2954368797000697,-2.2954368797000697,3.7045631202999303,-2.2954368797000697,0.0,0.3929652191514512,0.7568786335736928,-0.2488838218336562,-0.13922337874706475,299.70407485961914,289.64996337890625,202607171706,4.830770329608244,2.5353334499081743,2.5353334499081743,8.535333449908174,True,True,LOW,trapezoidal integration over pre-brake speed history
delay_300ms,300.0,202607182021,D:\data\300ms\202607182021,ANALYZED,34,"[""34""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784377326.788893,1784377327.026896,1784377327.0307243,1784377327.055418,1784377327.061111,1784377327.0731509,1784377327.452653,1784377330.009556,1784377330.009556,1784377336.614839,AVAILABLE,MINIMUM_SPEED_PROXY,,1784377337.0,16.53761193501559,16.413705532482712,45.62109433034056,45.63007117258343,40.31369433034056,0.6846515763925206,5.3074,longitudinal projection with calibrated combined center-to-contact offset,238.00301551818848,241.831288,266.5250301361084,275.742296,284.257976,3.828272481811524,24.693742136108398,17.732945863891587,379.50197082312013,663.7599468231201,663.7599468231201,DIRECT_AFTER_CONTROL,10.981713388056498,9.928506729186836,10.977004418567345,-0.004708969489152892,29.331980942284062,25.602413889749815,27.436746425143713,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,9.16218614578247,4.109649859588466,21.945291695586395,0.0004225103206080919,3.286750292006449,6.4217632702439085,179.22330389379815,5.261412663415197,0.09503151187450266,4.784159065264224,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,112.62547969818115,8.878985489605418,92,0,154.44302558898926,0,0.0,STATIC,248.12236750660597,264.2740726470947,282.4915552139281,305.39846420288086,0,47,27,27,1784377327.058797,214935,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\300ms\202607182021\log\perception.log.INFO.20260718-201910.429820,D:\data\300ms\202607182021\log\planning.log.INFO.20260718-201905.429764,D:\data\300ms\202607182021\log\localization.log.INFO.20260718-201904.429743,,,"[""SCB_EVIDENCE_MISSING""]",27.47129956538779,27.887624536460695,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-4.139318623103726,-4.139318623103726,1.8606813768962738,-4.139318623103726,0.0,0.38857301883313344,0.7513823545205924,-0.2751869279899867,-0.25029723997449843,321.61498069763184,311.56086921691895,202607171706,5.318941385327913,1.179622762224187,1.179622762224187,7.179622762224187,True,True,LOW,trapezoidal integration over pre-brake speed history
delay_300ms,300.0,202607182026,D:\data\300ms\202607182026,ANALYZED,19,"[""19""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784377589.368748,1784377589.6418,1784377589.6492162,1784377589.660594,1784377589.664625,1784377589.6699378,1784377590.051013,1784377592.765196,1784377592.765196,1784377596.661044,AVAILABLE,MINIMUM_SPEED_PROXY,,1784377599.0,14.768547172157003,16.377975395071985,45.79184858910491,45.797410610489635,40.48444858910491,0.3324129827511151,5.3074,longitudinal projection with calibrated combined center-to-contact offset,273.0519771575928,280.46824000000004,291.84603691101074,298.88363200000003,301.189936,7.416262842407264,11.377796911010705,9.343899088989247,381.075107258667,682.265043258667,682.265043258667,DIRECT_AFTER_CONTROL,10.860222371672322,9.564038799539272,10.076063475279362,-0.7841588963929595,29.624226217432586,25.66205957120119,29.144148844704763,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,6.610030889511108,3.162246526755324,23.297296288895122,2.1963672260469656e-06,2.316041842939748,7.157979842895083,158.61140957979117,5.226355220970045,0.09566896601168964,5.259073534950734,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,111.7100715637207,8.951744332466824,60,1,204.08010482788086,0,204.08010482788086,STATIC,250.83481304107173,267.3318862915039,274.594943523407,279.8428535461426,0,41,29,29,1784377589.662874,24672,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\300ms\202607182026\log\perception.log.INFO.20260718-202435.493217,D:\data\300ms\202607182026\log\planning.log.INFO.20260718-202429.493212,D:\data\300ms\202607182026\log\localization.log.INFO.20260718-202428.493204,,,"[""SCB_EVIDENCE_MISSING""]",27.35182807123393,22.240342868753462,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-3.7276018538013425,-3.7276018538013425,2.2723981461986575,-3.7276018538013425,0.0,0.8290663650000142,1.2353351692404029,0.1468013217413472,-0.25240139130468797,340.1200771331787,314.8219585418701,202607171738,5.56331975074225,1.8357178969409071,1.8357178969409071,7.835717896940907,True,True,LOW,trapezoidal integration over pre-brake speed history
delay_300ms,300.0,202607182029,D:\data\300ms\202607182029,ANALYZED,21,"[""21""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784377800.016195,1784377800.252927,1784377800.2562835,1784377800.26628,1784377800.269158,1784377800.2823064,1784377800.67265,1784377804.584655,1784377803.223984,1784377807.702731,AVAILABLE,MINIMUM_SPEED_PROXY,,1784377808.0,15.249347291250235,16.2816546929833,46.274748221716095,46.275713497807686,40.967348221716094,0.12196739466904871,5.3074,longitudinal projection with calibrated combined center-to-contact offset,236.73200607299805,240.088552,250.08487701416016,256.0226,266.11136799999997,3.356545927001946,9.996325014160163,16.026490985839814,390.3436719780274,656.4550399780273,656.4550399780273,DIRECT_AFTER_CONTROL,10.532431313183926,9.638711039261212,10.010510885716496,-0.5219204274674301,30.434916908532166,25.516600422034628,27.26499108455762,3-D Localization displacement from effective brake onset to post-t2 minimum-speed sample,7.030080795288086,4.439514518294806,21.711469088969643,0.00045498481428115966,3.6562089593157703,7.923443603156829,192.24141981513168,5.19450622647653,0.09625553964137867,5.812398426751618,False,False,,,,,False,False,,,,,,,,,,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,111.48619651794434,8.969720299311174,75,0,148.4699249267578,0,0.0,STATIC,247.06747397840263,263.1681203842163,279.46827411651606,302.39343643188477,0,72,27,27,1784377800.267905,320798,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\300ms\202607182029\log\perception.log.INFO.20260718-202731.521704,D:\data\300ms\202607182029\log\planning.log.INFO.20260718-202724.521645,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,,,"[""SCB_EVIDENCE_MISSING""]",27.03105579181708,23.712013835593854,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-2.5961388832849153,-2.5961388832849153,3.4038611167150847,-2.5961388832849153,0.0,0.7380863043613887,1.1315457676029845,0.08163126438336132,-0.1702459019196531,314.31007385253906,289.01195526123047,202607171738,5.12842447565663,2.532285592371715,2.532285592371715,8.532285592371714,True,True,LOW,trapezoidal integration over pre-brake speed history
delay_400ms,400.0,202607191727,D:\data\400ms\202607191727,ANALYZED,55,"[""55""]",CARLA碰撞目标history经y轴转换后与Apollo Fusion目标多帧匹配,HIGH,1784453385.099384,1784453385.382656,1784453385.3864532,1784453385.397549,1784453385.401696,1784453385.4092076,1784453385.908652,,,,NOT_APPLICABLE_COLLISION,COLLISION,1784453391.1800988,1784453398.0,15.665205869054772,17.02074043913645,44.74187465712616,44.74687068741241,39.43447465712616,0.08189787963195427,5.3074,longitudinal projection with calibrated combined center-to-contact offset,283.27202796936035,287.069112,298.16484451293945,305.463992,309.82360800000004,3.7970840306396667,11.095732512939435,11.658763487060583,499.4443897416992,809.2679977416992,809.2679977416992,DIRECT_AFTER_CONTROL,13.520071559319716,11.695762789345567,12.677349787861472,-0.842721771458244,25.914403097806442,,,speed-time trapezoidal path length to collision,5.271446704864502,5.06856230039155,21.96064534933276,0.07873937578302756,3.7222536993589284,9.622732404244518,140.05063566610417,,,,True,True,4.02646213319393,8650.919764707654,34.99043906035577,5.271446704864502,True,True,400.0,420.41484,300.00000447034836,3.0,-173.65970611572266,15.0,20.0,20.43449430709782,1.0,Town04,CARLA_collision_event,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,113.3430004119873,8.822776848725796,25,0,179.89420890808105,0,0.0,STATIC,252.8070042763589,269.4106101989746,289.0031623840333,328.29761505126953,0,59,33,32,1784453385.399814,868062,TIME_ALIGNMENT_UNCERTAIN,78.84705066680908,True,D:\data\400ms\202607191727\log\perception.log.INFO.20260719-172527.2297811,D:\data\400ms\202607191727\log\planning.log.INFO.20260719-172520.2297807,D:\data\400ms\202607191727\log\localization.log.INFO.20260719-172519.2297799,D:\data\400ms\202607191727\log\scb_control_delay_20260719172457_208755.csv,D:\data\400ms\202607191727\log\carla_collision_events_20260719172951.csv,[],29.54083909236264,25.022928938061956,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-9.626435994556196,-9.626435994556196,-3.6264359945561964,-9.626435994556196,0.0,0.5369572407395212,0.9199716773293697,-0.272310757002178,-0.6145106598038631,467.12303161621094,481.13012313842773,202607171703,7.958672264085386,-1.66776373047081,-1.66776373047081,4.33223626952919,False,True,MEDIUM,trapezoidal integration over pre-brake speed history
delay_400ms,400.0,202607191734,D:\data\400ms\202607191734,ATTRIBUTION_INVALID,39,"[""39""]",Planning STOP目标与静态连续Fusion目标一致,MEDIUM_HIGH,1784453761.129286,1784453761.393008,1784453761.3969107,1784453761.403985,1784453761.406852,1784453761.418446,,,,,MISSING,,,1784453772.0,15.164059720826309,,45.41333359580508,45.51624979872947,40.10593359580508,3.055218311642544,5.3074,longitudinal projection with calibrated combined center-to-contact offset,263.7219429016113,267.624696,274.69897270202637,280.329336,289.15995999999996,3.9027530983886436,7.0742767020263955,14.460987297973588,,,0.0,MATERIAL_DECELERATION_ALREADY_ACTIVE_BEFORE_TARGET_CONTROL,,,,,,,,,,,,,,,,,,,False,False,,,,,True,True,400.0,401.336415,400.0000059604645,4.0,-128.69372963905334,15.0,20.0,20.018223664378418,1.0,Town04,user_fixed_experiment_condition,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,109.26103591918945,9.152393546219074,70,1,213.5629653930664,0,213.5629653930664,STATIC,250.76556306489758,267.5877809524536,281.5166759490966,306.5779209136963,0,30,13,13,1784453761.405651,463050,LIMITED_NO_DUAL_CLOCK_HISTORY,,False,D:\data\400ms\202607191734\log\perception.log.INFO.20260719-173232.2353098,D:\data\400ms\202607191734\log\planning.log.INFO.20260719-173227.2353074,D:\data\400ms\202607191734\log\localization.log.INFO.20260719-173225.2353066,D:\data\400ms\202607191734\log\scb_control_delay_20260719173206_633321.csv,,[],,23.44751927435536,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,,,,,,0.7028734071003069,1.0985458134651804,,,,,202607171726,,,,,,,MEDIUM,
delay_400ms,400.0,202607191739,D:\data\400ms\202607191739,ANALYZED,3,"[""3""]",CARLA碰撞目标history经y轴转换后与Apollo Fusion目标多帧匹配,HIGH,1784454000.707728,1784454001.521813,1784454001.5252228,1784454001.531819,1784454001.535084,1784454001.5439372,1784454002.040529,,,,NOT_APPLICABLE_COLLISION,COLLISION,1784454003.4392097,1784454011.0,17.33576230373031,17.767725461876704,44.16140441001601,44.162944382202426,38.85400441001601,0.14189635981447424,5.3074,longitudinal projection with calibrated combined center-to-contact offset,814.0850067138672,817.494888,824.0911960601807,829.6981840000001,836.209192,3.4098812861327588,6.596308060180718,12.117995939819366,496.5919115919189,1332.801103591919,1332.801103591919,DIRECT_AFTER_CONTROL,23.597934755050844,21.255394212189497,23.105123130018942,-0.49281162503190146,15.256069654965167,,,speed-time trapezoidal path length to collision,1.3986806869506836,3.8301979008469615,6.3871105568759345,2.882110654962378,3.581026358102637,5.089817503993304,32.85273225389507,,,,True,True,12.836811399533543,26205.42936220183,20.901130186283176,1.3986806869506836,True,True,400.0,413.313528,400.0000059604645,4.0,0.8386321067810059,15.0,20.0,29.271092762757082,1.0,Town04,CARLA_collision_event,0.1,1300000,user_fixed_experiment_condition; raw count not archived in run directory,109.50303077697754,9.132167328196408,21,0,230.87811470031738,0,0.0,STATIC,976.4103281956452,2015.842604637146,2077.3453283309937,2090.604782104492,122,33,18,18,1784454001.53356,68808,TIME_ALIGNMENT_UNCERTAIN,38.1389856338501,False,D:\data\400ms\202607191739\log\perception.log.INFO.20260719-173849.2407216,D:\data\400ms\202607191739\log\planning.log.INFO.20260719-173843.2407192,D:\data\400ms\202607191739\log\localization.log.INFO.20260719-173842.2407184,D:\data\400ms\202607191739\log\scb_control_delay_20260719173822_900002.csv,D:\data\400ms\202607191739\log\carla_collision_events_20260719174003.csv,[],32.1906391249704,30.644448963100004,6.0,analysis fallback required by the current experiment plan; runtime planning stop distance was not archived,-22.934569470005236,-22.934569470005236,-16.934569470005236,-22.934569470005236,0.0,0.1274564918579066,0.4735618372633936,-1.2053446117340123,-1.3229628480237166,990.6561374664307,980.6020259857178,202607171706,17.607550852971556,-5.32701861703368,-5.32701861703368,0.67298138296632,False,True,MEDIUM,trapezoidal integration over pre-brake speed history
