run_id,group_name,stable_frames,brake_decel_threshold_mps2,D_margin_m,margin_role,t1_s,t2_s,actual_e2e_latency_ms,M_space_m,M_space_counterfactual_m,rt_only_margin_condition,classification_sensitivity,onset_status
202607171703,baseline,2,1.0,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,0.2204738989321413,0.0021786534274509384,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,2,1.0,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,-1.7795261010678587,-1.997821346572549,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,3,0.3,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.803499,328.1378746032715,8.814552645897603,8.596257400392913,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.3,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,3.814552645897603,3.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.3,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.803499,328.1378746032715,2.814552645897603,2.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.3,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,0.8145526458976029,0.5962574003929125,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.3,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,-1.185447354102397,-1.4037425996070874,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,3,0.5,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.803499,328.1378746032715,8.814552645897603,8.596257400392913,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.5,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,3.814552645897603,3.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.5,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.803499,328.1378746032715,2.814552645897603,2.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.5,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,0.8145526458976029,0.5962574003929125,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,0.5,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,-1.185447354102397,-1.4037425996070874,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,3,1.0,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.911397,436.0358715057373,8.220473898932141,8.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,1.0,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,3.2204738989321413,3.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,1.0,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.911397,436.0358715057373,2.2204738989321413,2.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,1.0,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,0.2204738989321413,0.0021786534274509384,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,3,1.0,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,-1.7795261010678587,-1.997821346572549,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,5,0.3,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.803499,328.1378746032715,8.814552645897603,8.596257400392913,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.3,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,3.814552645897603,3.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.3,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.803499,328.1378746032715,2.814552645897603,2.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.3,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,0.8145526458976029,0.5962574003929125,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.3,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,-1.185447354102397,-1.4037425996070874,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,5,0.5,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.803499,328.1378746032715,8.814552645897603,8.596257400392913,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.5,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,3.814552645897603,3.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.5,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.803499,328.1378746032715,2.814552645897603,2.5962574003929126,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.5,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,0.8145526458976029,0.5962574003929125,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,0.5,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.803499,328.1378746032715,-1.185447354102397,-1.4037425996070874,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171703,baseline,5,1.0,0.0,collision_avoidance_boundary,1784279046.475361,1784279046.911397,436.0358715057373,8.220473898932141,8.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,1.0,5.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,3.2204738989321413,3.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,1.0,6.0,six_meter_safety_boundary,1784279046.475361,1784279046.911397,436.0358715057373,2.2204738989321413,2.002178653427451,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,1.0,8.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,0.2204738989321413,0.0021786534274509384,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171703,baseline,5,1.0,10.0,safety_margin_sensitivity,1784279046.475361,1784279046.911397,436.0358715057373,-1.7795261010678587,-1.997821346572549,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,0.3,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.3,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.3,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.3,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,0.3,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,0.5,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.5,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.5,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,0.5,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,0.5,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,1.0,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,1.0,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,1.0,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,2,1.0,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,2,1.0,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,0.3,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.3,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.3,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.3,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,0.3,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,0.5,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.5,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.5,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,0.5,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,0.5,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,1.0,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,1.0,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,1.0,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,3,1.0,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,3,1.0,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,0.3,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.3,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.3,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.3,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,0.3,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,0.5,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.5,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.5,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,0.5,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,0.5,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,1.0,0.0,collision_avoidance_boundary,1784279265.798708,1784279266.150907,352.1990776062012,6.577900368592605,6.741602990443664,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,1.0,5.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,1.577900368592605,1.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,1.0,6.0,six_meter_safety_boundary,1784279265.798708,1784279266.150907,352.1990776062012,0.577900368592605,0.7416029904436643,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171706,baseline,5,1.0,8.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-1.422099631407395,-1.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171706,baseline,5,1.0,10.0,safety_margin_sensitivity,1784279265.798708,1784279266.150907,352.1990776062012,-3.422099631407395,-3.2583970095563357,False,SAFE_MARGIN_LOSS,AVAILABLE
202607171721,baseline,2,0.3,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.3,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.3,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.3,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.3,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.5,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.5,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.5,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.5,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,0.5,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,1.0,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,1.0,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,1.0,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,1.0,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,2,1.0,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.3,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.3,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.3,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.3,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.3,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.5,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.5,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.5,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.5,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,0.5,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,1.0,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,1.0,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,1.0,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,1.0,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,3,1.0,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.3,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.3,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.3,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.3,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.3,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.5,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.5,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.5,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.5,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,0.5,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,1.0,0.0,collision_avoidance_boundary,1784280146.853629,1784280147.183501,329.87189292907715,10.077288649311711,9.884631500044527,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,1.0,5.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,5.077288649311711,4.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,1.0,6.0,six_meter_safety_boundary,1784280146.853629,1784280147.183501,329.87189292907715,4.077288649311711,3.8846315000445277,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,1.0,8.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,2.0772886493117113,1.884631500044528,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171721,baseline,5,1.0,10.0,safety_margin_sensitivity,1784280146.853629,1784280147.183501,329.87189292907715,0.07728864931171131,-0.1153684999554721,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171726,baseline,2,0.3,0.0,collision_avoidance_boundary,1784280441.275289,1784280441.608542,333.2529067993164,10.748595660280106,10.610826255365065,False,SAFE_MARGIN_POSITIVE,AVAILABLE
202607171726,baseline,2,0.3,5.0,safety_margin_sensitivity,1784280441.275289,1784280441.608542,333.2529067993164,5.748595660280106,5.610826255365065,False,SAFE_MARGIN_POSITIVE,AVAILABLE
