run_id,time_s,relative_to_t1_s,x_m,y_m,speed_mps,source_file,source_line
202607182029,1784377753.067514,-46.948681116104126,-151.1558685302734,-408.73095703125,11.689281136639623,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,1
202607182029,1784377753.17899,-46.83720517158508,-152.3070983886719,-409.0126953125,11.98515475969844,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,2
202607182029,1784377753.296471,-46.71972393989563,-153.4891510009766,-409.292724609375,12.276304303465412,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,3
202607182029,1784377753.411857,-46.6043381690979,-154.7000885009766,-409.5709228515625,12.541522588754653,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,4
202607182029,1784377753.551859,-46.46433615684509,-155.9368743896484,-409.8468627929688,12.773881421115917,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,5
202607182029,1784377753.677813,-46.33838200569153,-157.1959991455078,-410.1199951171875,12.96831839803745,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,6
202607182029,1784377753.790585,-46.22561001777649,-158.4733581542969,-410.3893737792969,13.11869925677495,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,7
202607182029,1784377753.904379,-46.11181616783142,-159.7640991210938,-410.6538696289062,13.214296187242596,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,8
202607182029,1784377754.010932,-46.00526309013367,-161.0631561279297,-410.9127502441406,13.269726276102126,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,9
202607182029,1784377754.118767,-45.897428035736084,-162.3682861328125,-411.1656494140625,13.315068030391126,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,10
202607182029,1784377754.232655,-45.78354001045227,-163.6738739013672,-411.4109802246094,13.220062028904996,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,11
202607182029,1784377754.34344,-45.672755002975464,-164.960205078125,-411.6446838378906,12.942002267017887,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,12
202607182029,1784377754.452198,-45.56399703025818,-166.2164764404297,-411.8644409179688,12.597933347585002,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,13
202607182029,1784377754.564502,-45.451693058013916,-167.4435577392578,-412.0702209472656,12.34228182151478,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,14
