run_id,group_name,event,unified_timestamp_s,relative_to_t1_ms,original_timestamp,original_clock_domain,carla_frame,ego_speed_mps,longitudinal_clearance_m,target_id,source_file,source_line,detection_method,confidence,remarks
202607182029,delay_300ms,t_spawn,,,,unavailable,,,,21,,,not archived,UNAVAILABLE,
202607182029,delay_300ms,t_sensor_first_visible,1784377800.016195,0.0,1784377800.016195,Apollo_epoch/wall_epoch,,15.249347291250235,,21,D:\data\300ms\202607182029\log\perception.log.INFO.20260718-202731.521704,19023,first Fusion target source observation,HIGH,
202607182029,delay_300ms,t_perception_first,1784377800.252927,236.73200607299805,1784377800.252927,Apollo_epoch/wall_epoch,,15.960009570880208,37.259080337266774,21,D:\data\300ms\202607182029\log\perception.log.INFO.20260718-202731.521704,19023,first Fusion target output,HIGH,
202607182029,delay_300ms,t_sensor_origin,1784377800.016195,0.0,1784377800.016195,Apollo_epoch/wall_epoch,,15.249347291250235,,21,D:\data\300ms\202607182029\log\perception.log.INFO.20260718-202731.521704,19023,first source frame in 3-frame stable sequence,HIGH,
202607182029,delay_300ms,t_perception_stable,1784377800.252927,236.73200607299805,1784377800.252927,Apollo_epoch/wall_epoch,,15.960009570880208,37.259080337266774,21,D:\data\300ms\202607182029\log\perception.log.INFO.20260718-202731.521704,19023,output time of stable sequence first frame,HIGH,
202607182029,delay_300ms,t_prediction_first,1784377800.2562835,240.08846282958984,1784377800.2562835,Apollo_epoch/wall_epoch,,15.960009570880208,37.205428165712284,21,D:\data\300ms\202607182029\log\prediction.log.INFO.20260718-202724.521635,424,target prediction output,HIGH,
202607182029,delay_300ms,t_prediction_static,1784377800.2562835,240.08846282958984,1784377800.2562835,Apollo_epoch/wall_epoch,,15.960009570880208,37.205428165712284,21,D:\data\300ms\202607182029\log\prediction.log.INFO.20260718-202724.521635,424,pred_has_is_static=1 and pred_is_static=1,HIGH,
202607182029,delay_300ms,t_planning_stop,1784377800.26628,250.08487701416016,1784377800.26628,Apollo_epoch/wall_epoch,,15.960009570880208,37.04550408216669,21,D:\data\300ms\202607182029\log\planning.log.INFO.20260718-202724.521645,320782,first STOP decision for target,HIGH,
202607182029,delay_300ms,t_planning_decel,1784377800.269158,252.96282768249512,1784377800.269158,Apollo_epoch/wall_epoch,,15.960009570880208,36.99942508226944,21,D:\data\300ms\202607182029\log\planning.log.INFO.20260718-202724.521645,320805,first target stop trajectory output,HIGH,
202607182029,delay_300ms,t_control_brake_command,1784377800.2823064,266.1113739013672,1784377800.2823064,Apollo_epoch/wall_epoch,,15.960009570880208,36.78869194929054,21,D:\data\300ms\202607182029\trace\message_context\control.521651.csv,,first /apollo/control output inheriting target trace; payload unavailable,MEDIUM,
202607182029,delay_300ms,t_brake_effective,1784377800.67265,656.4550399780273,1784377800.67265,Apollo_epoch/wall_epoch,,16.2816546929833,30.434916908532166,21,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,,two consecutive deceleration intervals,HIGH,
202607182029,delay_300ms,t_stop,1784377804.584655,4568.459987640381,1784377804.584655,Apollo_epoch/wall_epoch,,0.00018048223633571208,3.576837253060056,21,D:\data\300ms\202607182029\log\localization.log.INFO.20260718-202723.521625,,speed <0.1 m/s for 0.5 s,HIGH,
202607182029,delay_300ms,t_collision,,,,unavailable,,,,21,,,first CollisionSensor event,UNAVAILABLE,
202607182029,delay_300ms,t_end,1784377808.0,7983.804941177368,1784377808.0,Apollo_epoch/wall_epoch,,0.01893818785786024,3.1674052142662674,21,D:\data\300ms\202607182029\collect_time.txt,,collection end_log,HIGH,
