run_id,schema_version,fusion_trace_id,parent_trace_id,sensor,sensor_kind,frame_time_ns,sensor_ts_ns,object_count,is_main_sensor
202607191727,e2e_trace_v3,17293839968015221807,216190181026300856,radar_front,radar,1784453257871884155,1784453257871884155,0,0
202607191727,e2e_trace_v3,17293839968015221807,72074992950445111,velodyne64,lidar,1784453257871884155,1784453257871884155,0,1
202607191727,e2e_trace_v3,17293839968015221808,72074992950445112,velodyne64,lidar,1784453257982795162,1784453257982795162,0,1
202607191727,e2e_trace_v3,17293839968015221809,216190181026300858,radar_front,radar,1784453258094013255,1784453258094013255,0,0
202607191727,e2e_trace_v3,17293839968015221809,72074992950445113,velodyne64,lidar,1784453258094013255,1784453258094013255,0,1
202607191727,e2e_trace_v3,17293839968015221810,216190181026300858,radar_front,radar,1784453258209727686,1784453258209727686,0,0
202607191727,e2e_trace_v3,17293839968015221810,72074992950445114,velodyne64,lidar,1784453258209727686,1784453258209727686,0,1
202607191727,e2e_trace_v3,17293839968015221811,72074992950445115,velodyne64,lidar,1784453258324654789,1784453258324654789,0,1
202607191727,e2e_trace_v3,17293839968015221812,216190181026300859,radar_front,radar,1784453258442333340,1784453258442333340,0,0
202607191727,e2e_trace_v3,17293839968015221812,72074992950445116,velodyne64,lidar,1784453258442333340,1784453258442333340,0,1
202607191727,e2e_trace_v3,17293839968015221813,216190181026300860,radar_front,radar,1784453258555555731,1784453258555555731,0,0
202607191727,e2e_trace_v3,17293839968015221813,72074992950445117,velodyne64,lidar,1784453258555555731,1784453258555555731,0,1
202607191727,e2e_trace_v3,17293839968015221814,216190181026300861,radar_front,radar,1784453258669784399,1784453258669784399,0,0
202607191727,e2e_trace_v3,17293839968015221814,72074992950445118,velodyne64,lidar,1784453258669784399,1784453258669784399,0,1
202607191727,e2e_trace_v3,17293839968015221815,216190181026300862,radar_front,radar,1784453258782129377,1784453258782129377,0,0
202607191727,e2e_trace_v3,17293839968015221815,72074992950445119,velodyne64,lidar,1784453258782129377,1784453258782129377,0,1
202607191727,e2e_trace_v3,17293839968015221816,216190181026300863,radar_front,radar,1784453258894337786,1784453258894337786,0,0
202607191727,e2e_trace_v3,17293839968015221816,72074992950445120,velodyne64,lidar,1784453258894337786,1784453258894337786,0,1
202607191727,e2e_trace_v3,17293839968015221817,216190181026300864,radar_front,radar,1784453259010235737,1784453259010235737,0,0
202607191727,e2e_trace_v3,17293839968015221817,72074992950445121,velodyne64,lidar,1784453259010235737,1784453259010235737,0,1
202607191727,e2e_trace_v3,17293839968015221818,216190181026300865,radar_front,radar,1784453259129074431,1784453259129074431,0,0
202607191727,e2e_trace_v3,17293839968015221818,72074992950445122,velodyne64,lidar,1784453259129074431,1784453259129074431,0,1
202607191727,e2e_trace_v3,17293839968015221819,216190181026300866,radar_front,radar,1784453259253358226,1784453259253358226,0,0
202607191727,e2e_trace_v3,17293839968015221819,72074992950445123,velodyne64,lidar,1784453259253358226,1784453259253358226,0,1
