record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,total_time_ms,task_index,task_name,task_time_ms
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550784329837,1783598550.7843297,/apollo/control,apollo.control.ControlCommand,1783598550.7841146,7633,7633,control,1783598550418474003,0,0,0.9951490000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550794436398,1783598550.7944365,/apollo/control,apollo.control.ControlCommand,1783598550.7941952,7634,7634,control,1783598550418474003,0,0,1.013517,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550804774035,1783598550.804774,/apollo/control,apollo.control.ControlCommand,1783598550.8044302,7635,7635,control,1783598550418474003,0,0,1.2317280000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550812559447,1783598550.8125594,/apollo/control,apollo.control.ControlCommand,1783598550.8123121,7636,7636,control,1783598550418474003,0,0,1.1389900000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550824552080,1783598550.8245523,/apollo/control,apollo.control.ControlCommand,1783598550.824254,7637,7637,control,1783598550418474003,0,0,1.10715,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550834583217,1783598550.8345833,/apollo/control,apollo.control.ControlCommand,1783598550.8343308,7638,7638,control,1783598550518500547,0,0,1.192655,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550844444527,1783598550.8444445,/apollo/control,apollo.control.ControlCommand,1783598550.8442023,7639,7639,control,1783598550518500547,0,0,1.000365,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550854458671,1783598550.8544586,/apollo/control,apollo.control.ControlCommand,1783598550.8542302,7640,7640,control,1783598550518500547,0,0,1.0498370000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550864245709,1783598550.8642457,/apollo/control,apollo.control.ControlCommand,1783598550.8640697,7641,7641,control,1783598550518500547,0,0,0.8858349999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550875022071,1783598550.8750222,/apollo/control,apollo.control.ControlCommand,1783598550.8747132,7642,7642,control,1783598550518500547,0,0,1.502292,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550882851835,1783598550.8828518,/apollo/control,apollo.control.ControlCommand,1783598550.882558,7643,7643,control,1783598550518500547,0,0,1.3450090000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550892894300,1783598550.8928943,/apollo/control,apollo.control.ControlCommand,1783598550.892643,7644,7644,control,1783598550518500547,0,0,1.467346,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550902351061,1783598550.9023511,/apollo/control,apollo.control.ControlCommand,1783598550.9021494,7645,7645,control,1783598550518500547,0,0,0.972556,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550914513137,1783598550.914513,/apollo/control,apollo.control.ControlCommand,1783598550.914229,7646,7646,control,1783598550518500547,0,0,1.0416130000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550924532881,1783598550.924533,/apollo/control,apollo.control.ControlCommand,1783598550.9242427,7647,7647,control,1783598550618614117,0,0,1.126094,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550934242893,1783598550.9342427,/apollo/control,apollo.control.ControlCommand,1783598550.9340641,7648,7648,control,1783598550618614117,0,0,0.935756,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550944236782,1783598550.9442368,/apollo/control,apollo.control.ControlCommand,1783598550.944066,7649,7649,control,1783598550618614117,0,0,0.92894,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550954770484,1783598550.9547703,/apollo/control,apollo.control.ControlCommand,1783598550.954477,7650,7650,control,1783598550618614117,0,0,1.285553,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550962593017,1783598550.962593,/apollo/control,apollo.control.ControlCommand,1783598550.962281,7651,7651,control,1783598550618614117,0,0,1.07963,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550974449841,1783598550.9744499,/apollo/control,apollo.control.ControlCommand,1783598550.9741707,7652,7652,control,1783598550618614117,0,0,0.9857729999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550985502622,1783598550.9855027,/apollo/control,apollo.control.ControlCommand,1783598550.9852,7653,7653,control,1783598550718243406,0,0,1.9996089999999997,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598550994949079,1783598550.994949,/apollo/control,apollo.control.ControlCommand,1783598550.9946177,7654,7654,control,1783598550718243406,0,0,1.4428990000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551002158516,1783598551.0021586,/apollo/control,apollo.control.ControlCommand,1783598551.0019648,7655,7655,control,1783598550718243406,0,0,0.781898,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551014234606,1783598551.0142345,/apollo/control,apollo.control.ControlCommand,1783598551.0140493,7656,7656,control,1783598550718243406,0,0,0.8595630000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551024288559,1783598551.0242884,/apollo/control,apollo.control.ControlCommand,1783598551.024082,7657,7657,control,1783598550718243406,0,0,0.914763,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551040066009,1783598551.040066,/apollo/control,apollo.control.ControlCommand,1783598551.0348816,7658,7658,control,1783598550718243406,0,0,1.663702,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551042651450,1783598551.0426514,/apollo/control,apollo.control.ControlCommand,1783598551.042402,7659,7659,control,1783598550718243406,0,0,1.1931669999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551061785072,1783598551.061785,/apollo/control,apollo.control.ControlCommand,1783598551.0615282,7660,7660,control,1783598550718243406,0,0,0.9781239999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551064119565,1783598551.0641196,/apollo/control,apollo.control.ControlCommand,1783598551.0638878,7661,7661,control,1783598550718243406,0,0,1.071021,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551073897035,1783598551.073897,/apollo/control,apollo.control.ControlCommand,1783598551.0736425,7662,7662,control,1783598550818441993,0,0,1.115694,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551083564615,1783598551.0835645,/apollo/control,apollo.control.ControlCommand,1783598551.0833175,7663,7663,control,1783598550818441993,0,0,0.864395,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551093922827,1783598551.0939229,/apollo/control,apollo.control.ControlCommand,1783598551.0937328,7664,7664,control,1783598550818441993,0,0,1.2404,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551103417061,1783598551.1034172,/apollo/control,apollo.control.ControlCommand,1783598551.1032484,7665,7665,control,1783598550818441993,0,0,0.754826,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551113570407,1783598551.1135702,/apollo/control,apollo.control.ControlCommand,1783598551.1133263,7666,7666,control,1783598550818441993,0,0,0.822955,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551123488454,1783598551.1234884,/apollo/control,apollo.control.ControlCommand,1783598551.1233118,7667,7667,control,1783598550818441993,0,0,0.8079470000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551133502182,1783598551.1335022,/apollo/control,apollo.control.ControlCommand,1783598551.1333,7668,7668,control,1783598550818441993,0,0,0.804299,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551144011821,1783598551.1440117,/apollo/control,apollo.control.ControlCommand,1783598551.1438098,7669,7669,control,1783598550918540113,0,0,1.2852000000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551153858475,1783598551.1538587,/apollo/control,apollo.control.ControlCommand,1783598551.1535525,7670,7670,control,1783598550918540113,0,0,1.016717,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551163604008,1783598551.163604,/apollo/control,apollo.control.ControlCommand,1783598551.1633785,7671,7671,control,1783598550918540113,0,0,0.860267,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551173658793,1783598551.1736588,/apollo/control,apollo.control.ControlCommand,1783598551.1734283,7672,7672,control,1783598550918540113,0,0,0.9173239999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551183586760,1783598551.1835868,/apollo/control,apollo.control.ControlCommand,1783598551.1832743,7673,7673,control,1783598550918540113,0,0,0.768842,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551195706979,1783598551.1957068,/apollo/control,apollo.control.ControlCommand,1783598551.193561,7674,7674,control,1783598550918540113,0,0,1.054318,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551205169149,1783598551.2051692,/apollo/control,apollo.control.ControlCommand,1783598551.2035956,7675,7675,control,1783598550918540113,0,0,1.041037,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551222264248,1783598551.2222643,/apollo/control,apollo.control.ControlCommand,1783598551.221588,7676,7676,control,1783598550918540113,0,0,1.265489,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551225428192,1783598551.2254283,/apollo/control,apollo.control.ControlCommand,1783598551.2251139,7677,7677,control,1783598551018440218,0,0,1.1378709999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551235400416,1783598551.2354004,/apollo/control,apollo.control.ControlCommand,1783598551.2350698,7678,7678,control,1783598551018440218,0,0,1.038829,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551245199357,1783598551.2451994,/apollo/control,apollo.control.ControlCommand,1783598551.2448664,7679,7679,control,1783598551018440218,0,0,0.859307,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551255192765,1783598551.2551928,/apollo/control,apollo.control.ControlCommand,1783598551.2549534,7680,7680,control,1783598551018440218,0,0,0.924396,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551265237118,1783598551.265237,/apollo/control,apollo.control.ControlCommand,1783598551.2649496,7681,7681,control,1783598551018440218,0,0,0.9296760000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551275358752,1783598551.2753587,/apollo/control,apollo.control.ControlCommand,1783598551.2750802,7682,7682,control,1783598551018440218,0,0,1.045261,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551285381504,1783598551.2853816,/apollo/control,apollo.control.ControlCommand,1783598551.2850912,7683,7683,control,1783598551018440218,0,0,1.063789,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551295192574,1783598551.2951925,/apollo/control,apollo.control.ControlCommand,1783598551.2949166,7684,7684,control,1783598551018440218,0,0,0.894347,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551305646948,1783598551.305647,/apollo/control,apollo.control.ControlCommand,1783598551.3053398,7685,7685,control,1783598551118451502,0,0,1.3292650000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551313055907,1783598551.313056,/apollo/control,apollo.control.ControlCommand,1783598551.3128173,7686,7686,control,1783598551118451502,0,0,0.815019,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551324935803,1783598551.3249357,/apollo/control,apollo.control.ControlCommand,1783598551.3247385,7687,7687,control,1783598551118451502,0,0,0.78577,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551335032828,1783598551.335033,/apollo/control,apollo.control.ControlCommand,1783598551.3348508,7688,7688,control,1783598551118451502,0,0,0.858891,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551345282048,1783598551.345282,/apollo/control,apollo.control.ControlCommand,1783598551.3450854,7689,7689,control,1783598551118451502,0,0,1.072686,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551357329338,1783598551.3573294,/apollo/control,apollo.control.ControlCommand,1783598551.357073,7690,7690,control,1783598551118451502,0,0,1.034286,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551365384929,1783598551.365385,/apollo/control,apollo.control.ControlCommand,1783598551.3651094,7691,7691,control,1783598551118451502,0,0,1.090158,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551375248864,1783598551.375249,/apollo/control,apollo.control.ControlCommand,1783598551.3750546,7692,7692,control,1783598551118451502,0,0,1.031725,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551385442274,1783598551.3854423,/apollo/control,apollo.control.ControlCommand,1783598551.3852103,7693,7693,control,1783598551218419422,0,0,1.190703,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551394847483,1783598551.3948474,/apollo/control,apollo.control.ControlCommand,1783598551.3947012,7694,7694,control,1783598551218419422,0,0,0.736266,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551405151711,1783598551.4051518,/apollo/control,apollo.control.ControlCommand,1783598551.4049077,7695,7695,control,1783598551218419422,0,0,0.899339,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551414906332,1783598551.4149063,/apollo/control,apollo.control.ControlCommand,1783598551.41476,7696,7696,control,1783598551218419422,0,0,0.79345,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551425101598,1783598551.4251015,/apollo/control,apollo.control.ControlCommand,1783598551.4248345,7697,7697,control,1783598551218419422,0,0,0.826603,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551435073022,1783598551.4350731,/apollo/control,apollo.control.ControlCommand,1783598551.4348228,7698,7698,control,1783598551218419422,0,0,0.800779,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551445135199,1783598551.445135,/apollo/control,apollo.control.ControlCommand,1783598551.4448626,7699,7699,control,1783598551218419422,0,0,0.858411,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551454924220,1783598551.4549243,/apollo/control,apollo.control.ControlCommand,1783598551.4547422,7700,7700,control,1783598551218419422,0,0,0.740842,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551465330850,1783598551.4653308,/apollo/control,apollo.control.ControlCommand,1783598551.4649727,7701,7701,control,1783598551319034699,0,0,0.993133,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551474976733,1783598551.4749768,/apollo/control,apollo.control.ControlCommand,1783598551.4747407,7702,7702,control,1783598551319034699,0,0,0.7392730000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551485161664,1783598551.4851618,/apollo/control,apollo.control.ControlCommand,1783598551.4849024,7703,7703,control,1783598551319034699,0,0,0.8958510000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551494952477,1783598551.4949524,/apollo/control,apollo.control.ControlCommand,1783598551.4947717,7704,7704,control,1783598551319034699,0,0,0.815307,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551505310530,1783598551.5053105,/apollo/control,apollo.control.ControlCommand,1783598551.5050602,7705,7705,control,1783598551319034699,0,0,1.0491020000000002,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551515285506,1783598551.5152855,/apollo/control,apollo.control.ControlCommand,1783598551.5150225,7706,7706,control,1783598551319034699,0,0,1.017933,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551525393987,1783598551.525394,/apollo/control,apollo.control.ControlCommand,1783598551.525132,7707,7707,control,1783598551319034699,0,0,1.10875,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551535065567,1783598551.5350657,/apollo/control,apollo.control.ControlCommand,1783598551.5348508,7708,7708,control,1783598551319034699,0,0,0.84097,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551544915869,1783598551.544916,/apollo/control,apollo.control.ControlCommand,1783598551.5446908,7709,7709,control,1783598551319034699,0,0,0.721641,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551554884317,1783598551.5548844,/apollo/control,apollo.control.ControlCommand,1783598551.5546448,7710,7710,control,1783598551319034699,0,0,0.6649050000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551565089632,1783598551.5650895,/apollo/control,apollo.control.ControlCommand,1783598551.5648313,7711,7711,control,1783598551319034699,0,0,0.783754,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551575499045,1783598551.575499,/apollo/control,apollo.control.ControlCommand,1783598551.5752082,7712,7712,control,1783598551319034699,0,0,1.163823,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551585111200,1783598551.5851114,/apollo/control,apollo.control.ControlCommand,1783598551.584871,7713,7713,control,1783598551319034699,0,0,0.852299,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551596207150,1783598551.5962071,/apollo/control,apollo.control.ControlCommand,1783598551.5955734,7714,7714,control,1783598551319034699,0,0,1.4692990000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551603272937,1783598551.603273,/apollo/control,apollo.control.ControlCommand,1783598551.6030073,7715,7715,control,1783598551418485620,0,0,0.964108,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551615125089,1783598551.615125,/apollo/control,apollo.control.ControlCommand,1783598551.6148784,7716,7716,control,1783598551418485620,0,0,0.869932,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551624996927,1783598551.624997,/apollo/control,apollo.control.ControlCommand,1783598551.6247935,7717,7717,control,1783598551418485620,0,0,0.7906989999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551634963551,1783598551.6349635,/apollo/control,apollo.control.ControlCommand,1783598551.6347668,7718,7718,control,1783598551418485620,0,0,0.772458,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551644978559,1783598551.6449785,/apollo/control,apollo.control.ControlCommand,1783598551.6447442,7719,7719,control,1783598551418485620,0,0,0.7396250000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551655441541,1783598551.6554418,/apollo/control,apollo.control.ControlCommand,1783598551.6549096,7720,7720,control,1783598551418485620,0,0,0.857387,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551665405925,1783598551.665406,/apollo/control,apollo.control.ControlCommand,1783598551.6651285,7721,7721,control,1783598551418485620,0,0,1.083982,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551675976780,1783598551.6759768,/apollo/control,apollo.control.ControlCommand,1783598551.675634,7722,7722,control,1783598551418485620,0,0,1.584884,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551684205270,1783598551.6842053,/apollo/control,apollo.control.ControlCommand,1783598551.683527,7723,7723,control,1783598551418485620,0,0,1.526804,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551694232438,1783598551.6942322,/apollo/control,apollo.control.ControlCommand,1783598551.6938934,7724,7724,control,1783598551518416627,0,0,1.860984,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551703852082,1783598551.703852,/apollo/control,apollo.control.ControlCommand,1783598551.703422,7725,7725,control,1783598551518416627,0,0,1.378354,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551713189513,1783598551.7131896,/apollo/control,apollo.control.ControlCommand,1783598551.7129462,7726,7726,control,1783598551518416627,0,0,0.93486,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551725196579,1783598551.7251966,/apollo/control,apollo.control.ControlCommand,1783598551.7248862,7727,7727,control,1783598551518416627,0,0,0.872811,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551734858335,1783598551.7348583,/apollo/control,apollo.control.ControlCommand,1783598551.734688,7728,7728,control,1783598551518416627,0,0,0.704425,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551745266756,1783598551.7452667,/apollo/control,apollo.control.ControlCommand,1783598551.745028,7729,7729,control,1783598551518416627,0,0,1.004013,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551755065058,1783598551.7550652,/apollo/control,apollo.control.ControlCommand,1783598551.75488,7730,7730,control,1783598551518416627,0,0,0.872011,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551765509928,1783598551.7655098,/apollo/control,apollo.control.ControlCommand,1783598551.765112,7731,7731,control,1783598551518416627,0,0,1.08267,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551775307813,1783598551.775308,/apollo/control,apollo.control.ControlCommand,1783598551.7750466,7732,7732,control,1783598551518416627,0,0,1.05723,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551785078850,1783598551.7850788,/apollo/control,apollo.control.ControlCommand,1783598551.784846,7733,7733,control,1783598551518416627,0,0,0.890347,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551795287397,1783598551.7952874,/apollo/control,apollo.control.ControlCommand,1783598551.7950525,7734,7734,control,1783598551618332259,0,0,1.0426369999999998,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551805220100,1783598551.8052201,/apollo/control,apollo.control.ControlCommand,1783598551.8049474,7735,7735,control,1783598551618332259,0,0,0.946956,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551815103555,1783598551.8151035,/apollo/control,apollo.control.ControlCommand,1783598551.8149438,7736,7736,control,1783598551618332259,0,0,0.9321079999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551825140644,1783598551.8251407,/apollo/control,apollo.control.ControlCommand,1783598551.8249297,7737,7737,control,1783598551618332259,0,0,0.9365559999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551835134340,1783598551.8351345,/apollo/control,apollo.control.ControlCommand,1783598551.8348749,7738,7738,control,1783598551618332259,0,0,0.873547,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551845281574,1783598551.8452816,/apollo/control,apollo.control.ControlCommand,1783598551.8449826,7739,7739,control,1783598551618332259,0,0,0.955405,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551855270822,1783598551.8552709,/apollo/control,apollo.control.ControlCommand,1783598551.854959,7740,7740,control,1783598551618332259,0,0,0.936588,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551865624394,1783598551.8656244,/apollo/control,apollo.control.ControlCommand,1783598551.8653367,7741,7741,control,1783598551618332259,0,0,1.300144,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551873155755,1783598551.8731558,/apollo/control,apollo.control.ControlCommand,1783598551.872932,7742,7742,control,1783598551618332259,0,0,0.926732,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551885518761,1783598551.8855188,/apollo/control,apollo.control.ControlCommand,1783598551.8852782,7743,7743,control,1783598551718461431,0,0,1.257776,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551892987689,1783598551.8929877,/apollo/control,apollo.control.ControlCommand,1783598551.8927908,7744,7744,control,1783598551718461431,0,0,0.787146,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551905511657,1783598551.9055116,/apollo/control,apollo.control.ControlCommand,1783598551.905104,7745,7745,control,1783598551718461431,0,0,1.0792460000000001,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551915237190,1783598551.9152372,/apollo/control,apollo.control.ControlCommand,1783598551.914985,7746,7746,control,1783598551718461431,0,0,0.974796,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551925116516,1783598551.9251163,/apollo/control,apollo.control.ControlCommand,1783598551.9248853,7747,7747,control,1783598551718461431,0,0,0.865835,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551935595659,1783598551.9355958,/apollo/control,apollo.control.ControlCommand,1783598551.935333,7748,7748,control,1783598551718461431,0,0,1.316145,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551943087275,1783598551.9430873,/apollo/control,apollo.control.ControlCommand,1783598551.942859,7749,7749,control,1783598551718461431,0,0,0.8423149999999999,-1,,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598551955745645,1783598551.9557455,/apollo/control,apollo.control.ControlCommand,1783598551.9552064,7750,7750,control,1783598551718461431,0,0,1.163343,-1,,
