record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,point_kind,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,input_trajectory_header_timestamp_sec,input_trajectory_header_sequence_num,input_trajectory_header_module_name,input_trajectory_header_lidar_timestamp,input_trajectory_header_camera_timestamp,input_trajectory_header_radar_timestamp,latest_replan_trajectory_header_timestamp_sec,latest_replan_trajectory_header_sequence_num,latest_replan_trajectory_header_module_name,latest_replan_trajectory_header_lidar_timestamp,latest_replan_trajectory_header_camera_timestamp,latest_replan_trajectory_header_radar_timestamp,input_localization_header_timestamp_sec,input_localization_header_sequence_num,input_localization_header_module_name,input_localization_header_lidar_timestamp,input_localization_header_camera_timestamp,input_localization_header_radar_timestamp,input_canbus_header_timestamp_sec,input_canbus_header_sequence_num,input_canbus_header_module_name,input_canbus_header_lidar_timestamp,input_canbus_header_camera_timestamp,input_canbus_header_radar_timestamp,point_relative_time,point_s,point_x,point_y,point_z,point_theta,point_kappa,point_dkappa,point_ddkappa,point_v,point_a,point_da,point_steer
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540625337114,1783598540.6253371,/apollo/control,apollo.control.ControlCommand,1783598540.6247551,6617,6617,lon_current_matched_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.32341813782698,-132.9988913223166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540625337114,1783598540.6253371,/apollo/control,apollo.control.ControlCommand,1783598540.6247551,6617,6617,lon_current_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.35138207751703,-132.99886954736522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540625337114,1783598540.6253371,/apollo/control,apollo.control.ControlCommand,1783598540.6247551,6617,6617,lon_preview_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.84055563671923,-132.99842292945658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540625337114,1783598540.6253371,/apollo/control,apollo.control.ControlCommand,1783598540.6247551,6617,6617,lat_current_target_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,110.72780838136356,-132.99792435926145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652276467,1783598540.6522765,/apollo/control,apollo.control.ControlCommand,1783598540.6342592,6618,6618,lon_current_matched_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.32341813782698,-132.9988913223166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652276467,1783598540.6522765,/apollo/control,apollo.control.ControlCommand,1783598540.6342592,6618,6618,lon_current_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.35138207751703,-132.99886954736522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652276467,1783598540.6522765,/apollo/control,apollo.control.ControlCommand,1783598540.6342592,6618,6618,lon_preview_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.84055563671923,-132.99842292945658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652276467,1783598540.6522765,/apollo/control,apollo.control.ControlCommand,1783598540.6342592,6618,6618,lat_current_target_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,110.72780838136356,-132.99792435926145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652291475,1783598540.6522915,/apollo/control,apollo.control.ControlCommand,1783598540.6447573,6619,6619,lon_current_matched_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.32341813782698,-132.9988913223166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652291475,1783598540.6522915,/apollo/control,apollo.control.ControlCommand,1783598540.6447573,6619,6619,lon_current_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.3973734601068,-132.99883360847605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652291475,1783598540.6522915,/apollo/control,apollo.control.ControlCommand,1783598540.6447573,6619,6619,lon_preview_reference_point,control,1783598540418404946,0,0,1783598540.5669887,242,planning,1783598540418404946,0,0,1783598538.2644048,219,planning,1783598538118371365,0,0,1783598540.6209567,665,localization,0,0,0,1783598540.6185155,0,carla_bridge,0,0,0,0.0,0.0,109.89101312439762,-132.99837617254113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
