record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,throttle,brake,steering_target,steering_rate,speed_target,acceleration_target,gear_location,lat_lateral_error,lat_lateral_error_rate,lat_lateral_error_feedback,lat_heading_error,lat_heading_error_rate,lat_heading_error_feedback,lat_ref_heading,lat_heading,lat_curvature,lat_ref_speed,lat_steer_angle,lat_steer_angle_limited,lat_steer_angle_feedforward,lat_steer_angle_feedback,lat_steer_angle_feedback_augment,lat_steer_angle_lateral_contribution,lat_steer_angle_lateral_rate_contribution,lat_steer_angle_heading_contribution,lat_steer_angle_heading_rate_contribution,lat_lateral_acceleration,lat_lateral_centripetal_acceleration,lat_lateral_jerk,lat_steering_position
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540575087929,1783598540.5750878,/apollo/control,apollo.control.ControlCommand,1783598540.5745652,6612,6612,control,1783598540418404946,0,0,24.459618122643814,0.0,0.1103801370436887,100.0,0.0,1.9039521745697416,GEAR_DRIVE,0.0001836468927431359,-1.9160386021289704e-05,0.00016910170126377037,-1.022580953291552e-05,-0.0002178126133793774,-0.00044911304098249616,0.000646721655495508,0.0006364958459625925,0.00023099537562308362,1.8737280368804932,0.1103801370436887,0.11265371291027464,0.07439144467772593,0.07124546411646379,-0.03298319588391509,-0.0033338871697392034,4.729085823317501e-06,0.07412613624218359,0.00044848595819610816,6.978713162003233e-08,0.00022348281218788062,0.0,0.03532055392861366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540584502933,1783598540.584503,/apollo/control,apollo.control.ControlCommand,1783598540.5842454,6613,6613,control,1783598540418404946,0,0,24.464125204823308,0.0,0.11057407342168696,100.0,0.0,1.9051702937904877,GEAR_DRIVE,0.0001836468927431359,-1.9160386021289704e-05,0.00016910170126377037,-1.022580953291552e-05,-0.0002178126133793774,-0.00044911304098249616,0.000646721655495508,0.0006364958459625925,0.00023099537562308362,1.8737280368804932,0.11057407342168696,0.11265371291027464,0.07439144467772593,0.07124546411646379,-0.03298319588391509,-0.0033338871697392034,4.729085823317501e-06,0.07412613624218359,0.00044848595819610816,6.978713162003233e-08,0.00022348281218788062,0.0,0.03532055392861366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540594720302,1783598540.5947204,/apollo/control,apollo.control.ControlCommand,1783598540.5944066,6614,6614,control,1783598540418404946,0,0,24.694185510837432,0.0,0.11118841681295667,100.0,0.0,1.9673481883852681,GEAR_DRIVE,0.0001836468927431359,-1.9160386021289704e-05,0.00016910170126377037,-1.022580953291552e-05,-0.0002178126133793774,-0.00044911304098249616,0.000646721655495508,0.0006364958459625925,0.00023099537562308362,1.8737280368804932,0.11118841681295667,0.11265371291027464,0.07439144467772593,0.07124546411646379,-0.03298319588391509,-0.0033338871697392034,4.729085823317501e-06,0.07412613624218359,0.00044848595819610816,6.978713162003233e-08,0.00022348281218788062,0.0,0.03532055392861366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540604679208,1783598540.604679,/apollo/control,apollo.control.ControlCommand,1783598540.6042902,6615,6615,control,1783598540418404946,0,0,24.69905396110626,0.0,0.11182387808429305,100.0,0.0,1.9686639737673688,GEAR_DRIVE,0.0001836468927431359,-1.9160386021289704e-05,0.00016910170126377037,-1.022580953291552e-05,-0.0002178126133793774,-0.00044911304098249616,0.000646721655495508,0.0006364958459625925,0.00023099537562308362,1.8737280368804932,0.11182387808429305,0.11265371291027464,0.07439144467772593,0.07124546411646379,-0.03298319588391509,-0.0033338871697392034,4.729085823317501e-06,0.07412613624218359,0.00044848595819610816,6.978713162003233e-08,0.00022348281218788062,0.0,0.03532055392861366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540614648194,1783598540.6146483,/apollo/control,apollo.control.ControlCommand,1783598540.6143613,6616,6616,control,1783598540418404946,0,0,24.929475635209716,0.0,0.11230570827576851,100.0,0.0,2.0309395345235046,GEAR_DRIVE,0.0001836468927431359,-1.9160386021289704e-05,0.00016910170126377037,-1.022580953291552e-05,-0.0002178126133793774,-0.00044911304098249616,0.000646721655495508,0.0006364958459625925,0.00023099537562308362,1.8737280368804932,0.11230570827576851,0.11265371291027464,0.07439144467772593,0.07124546411646379,-0.03298319588391509,-0.0033338871697392034,4.729085823317501e-06,0.07412613624218359,0.00044848595819610816,6.978713162003233e-08,0.00022348281218788062,0.0,0.03532055392861366
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540625337114,1783598540.6253371,/apollo/control,apollo.control.ControlCommand,1783598540.6247551,6617,6617,control,1783598540418404946,0,0,24.205927225910383,0.0,0.11262917554527242,100.0,0.0,1.8316974371093973,GEAR_DRIVE,0.00019794474025862268,-5.2183391751863796e-05,0.00016019044610871542,-2.6542670243490107e-05,-0.00024703131865116935,-0.00044515345438700393,0.0006896700652361254,0.0006631273949926353,0.00022654778242943012,1.9660189151763916,0.11262917554527242,0.11312389179775541,0.07139911169327637,0.07296984046312076,-0.031245060358641705,-0.0033030993349097565,1.413235493608289e-05,0.07570916899759123,0.0005496384455031995,4.9054002897818764e-08,0.00023469398964860418,-2.073312872221356e-06,0.033691711723804474
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652276467,1783598540.6522765,/apollo/control,apollo.control.ControlCommand,1783598540.6342592,6618,6618,control,1783598540418404946,0,0,24.209998601551135,0.0,0.112862866083276,100.0,0.0,1.8328167195805602,GEAR_DRIVE,0.00019794474025862268,-5.2183391751863796e-05,0.00016019044610871542,-2.6542670243490107e-05,-0.00024703131865116935,-0.00044515345438700393,0.0006896700652361254,0.0006631273949926353,0.00022654778242943012,1.9660189151763916,0.112862866083276,0.11312389179775541,0.07139911169327637,0.07296984046312076,-0.031245060358641705,-0.0033030993349097565,1.413235493608289e-05,0.07570916899759123,0.0005496384455031995,4.9054002897818764e-08,0.00023469398964860418,0.0,0.033691711723804474
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540652291475,1783598540.6522915,/apollo/control,apollo.control.ControlCommand,1783598540.6447573,6619,6619,control,1783598540418404946,0,0,24.435810554221288,0.0,0.11302876389218977,100.0,0.0,1.8948958256873545,GEAR_DRIVE,0.00019794474025862268,-5.2183391751863796e-05,0.00016019044610871542,-2.6542670243490107e-05,-0.00024703131865116935,-0.00044515345438700393,0.0006896700652361254,0.0006631273949926353,0.00022654778242943012,1.9660189151763916,0.11302876389218977,0.11312389179775541,0.07139911169327637,0.07296984046312076,-0.031245060358641705,-0.0033030993349097565,1.413235493608289e-05,0.07570916899759123,0.0005496384455031995,4.9054002897818764e-08,0.00023469398964860418,0.0,0.033691711723804474
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540657761726,1783598540.6577618,/apollo/control,apollo.control.ControlCommand,1783598540.652193,6620,6620,control,1783598540418404946,0,0,24.440237189534912,0.0,0.11312346336523615,100.0,0.0,1.896112774392156,GEAR_DRIVE,0.00019794474025862268,-5.2183391751863796e-05,0.00016019044610871542,-2.6542670243490107e-05,-0.00024703131865116935,-0.00044515345438700393,0.0006896700652361254,0.0006631273949926353,0.00022654778242943012,1.9660189151763916,0.11312346336523615,0.11312389179775541,0.07139911169327637,0.07296984046312076,-0.031245060358641705,-0.0033030993349097565,1.413235493608289e-05,0.07570916899759123,0.0005496384455031995,4.9054002897818764e-08,0.00023469398964860418,0.0,0.033691711723804474
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540664592900,1783598540.664593,/apollo/control,apollo.control.ControlCommand,1783598540.6643395,6621,6621,control,1783598540418404946,0,0,24.444663824848536,0.0,0.11316373675360221,100.0,0.0,1.8973297230969575,GEAR_DRIVE,0.00019794474025862268,-5.2183391751863796e-05,0.00016019044610871542,-2.6542670243490107e-05,-0.00024703131865116935,-0.00044515345438700393,0.0006896700652361254,0.0006631273949926353,0.00022654778242943012,1.9660189151763916,0.11316373675360221,0.11312389179775541,0.07139911169327637,0.07296984046312076,-0.031245060358641705,-0.0033030993349097565,1.413235493608289e-05,0.07570916899759123,0.0005496384455031995,4.9054002897818764e-08,0.00023469398964860418,0.0,0.033691711723804474
