control_seq,control_record_time_sec,control_steering_target,control_throttle,control_brake,chassis_record_time_sec,chassis_time_delta_ms,chassis_speed_mps,chassis_steering_percentage,chassis_steering_percentage_cmd,chassis_brake_percentage,chassis_throttle_percentage,localization_record_time_sec,localization_time_delta_ms,localization_x,localization_y,localization_heading
6953,1783598543.9842846,-0.18586085039903014,25.927065890747823,0.0,1783598544.0212662,36.98158264160156,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,37.05453872680664,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6954,1783598543.9941897,-0.1864945619152666,26.245112178156873,0.0,1783598544.0212662,27.07648277282715,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,27.149438858032227,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6955,1783598544.0041595,-0.18689565405420588,26.25153553046791,0.0,1783598544.0212662,17.10677146911621,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,17.17972755432129,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6956,1783598544.014466,-0.1870954656322712,26.569926871706432,0.0,1783598544.0212662,6.800174713134766,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,6.873130798339844,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6957,1783598544.024319,-0.18822037560592536,25.07239685691855,0.0,1783598544.0212662,-3.0527114868164062,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,-2.979755401611328,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6958,1783598544.0341854,-0.19157299684373927,25.413961594739803,0.0,1783598544.0212662,-12.919187545776367,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,-12.846231460571289,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6959,1783598544.044228,-0.19607422601204905,25.41558374719948,0.0,1783598544.0212662,-22.961854934692383,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,-22.888898849487305,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6960,1783598544.0544424,-0.19991092729656534,25.755671387966956,0.0,1783598544.0212662,-33.17618370056152,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,-33.103227615356445,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6961,1783598544.064541,-0.20248414125660613,25.757667903015243,0.0,1783598544.0212662,-43.274879455566406,5.313403606414795,-0.05612863972783089,,0.0,53.139854431152344,1783598544.0213392,-43.20192337036133,122.6194076538086,-132.98931884765625,-0.0002346661192302868
6962,1783598544.0745013,-0.20386311104628554,26.115287041714893,0.0,1783598544.1202426,45.74131965637207,5.179515361785889,-0.061541080474853516,,0.0,53.67106628417969,1783598544.1218472,47.345876693725586,123.14556121826172,-132.98960876464844,-0.00035345850429857606
