record_file,record_time_ns,record_time_sec,channel,data_type,header_timestamp_sec,header_sequence_num,control_seq,header_module_name,header_lidar_timestamp,header_camera_timestamp,header_radar_timestamp,lon_station_reference,lon_station_error,lon_preview_station_error,lon_speed_reference,lon_speed_error,lon_preview_speed_reference,lon_preview_speed_error,lon_acceleration_reference,lon_acceleration_cmd,lon_current_speed,lon_current_acceleration,lon_current_station,lon_path_remain,lon_throttle_cmd,lon_brake_cmd,lon_slope_offset
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540734703770,1783598540.7347038,/apollo/control,apollo.control.ControlCommand,1783598540.7343855,6628,6628,control,1783598540518354552,0,0,-0.04827046590463291,0.06592658652041929,0.5768305723054759,2.446554141969255,0.38320025794250023,2.6607595257687118,0.5974056417419571,1.0994472279497045,1.8718260461339504,2.063353774168194,-0.0006482001618182357,-0.1141970524250522,33.54650623354398,24.401783366044555,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540749272898,1783598540.7492728,/apollo/control,apollo.control.ControlCommand,1783598540.7464705,6629,6629,control,1783598540518354552,0,0,2.5758282636144324e-08,0.11419707818333483,0.6294168795387678,2.468972430028939,0.4056185460021844,2.681838025543045,0.6184841415162903,1.0851364366968015,1.9330960540327,2.063353774168194,-0.0006482001618182357,-0.1141970524250522,33.54650623354398,24.618511947766418,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540757935234,1783598540.7579353,/apollo/control,apollo.control.ControlCommand,1783598540.754432,6630,6630,control,1783598540518354552,0,0,2.5758282636144324e-08,0.11419707818333483,0.6294168795387678,2.468972430028939,0.4056185460021844,2.681838025543045,0.6184841415162903,1.0851364366968015,1.9343814279176166,2.063353774168194,-0.0006482001618182357,-0.1141970524250522,33.54650623354398,24.623058662686393,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540765637572,1783598540.7656376,/apollo/control,apollo.control.ControlCommand,1783598540.7645378,6631,6631,control,1783598540518354552,0,0,0.05045767879607724,0.16465473122112945,0.6840902947057481,2.4904670493574272,0.42711316533067256,2.702502271034643,0.6391483870078885,1.080974185532368,1.9948089145724013,2.063353774168194,-0.0006482001618182357,-0.1141970524250522,33.54650623354398,24.83680701900047,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540775317663,1783598540.7753177,/apollo/control,apollo.control.ControlCommand,1783598540.7749887,6632,6632,control,1783598540518354552,0,0,0.05045767879607724,0.16465473122112945,0.6840902947057481,2.4904670493574272,0.42711316533067256,2.702502271034643,0.6391483870078885,1.080974185532368,1.996189046907126,2.063353774168194,-0.0006482001618182357,-0.1141970524250522,33.54650623354398,24.841688920174494,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540782772003,1783598540.782772,/apollo/control,apollo.control.ControlCommand,1783598540.78255,6633,6633,control,1783598540618515479,0,0,-0.2544169193844704,0.1646547312211294,0.6842126934677273,2.4904670493574272,0.42711316533067256,2.706171883020359,0.6428179989936043,1.080974185532368,2.070960451487682,2.063353774168194,-0.0006482001618182357,-0.4190716506055998,35.3619221708358,25.190226925541896,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540794744758,1783598540.7947447,/apollo/control,apollo.control.ControlCommand,1783598540.7943785,6634,6634,control,1783598540618515479,0,0,-0.20395926634667585,0.21511238425892396,0.7394416208649325,2.5119616686859154,0.44860778465916074,2.7282083687956096,0.6648544847688549,1.0768119343679348,2.1312209087365965,2.063353774168194,-0.0006482001618182357,-0.4190716506055998,35.3619221708358,25.57154028107477,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540805121006,1783598540.805121,/apollo/control,apollo.control.ControlCommand,1783598540.8048482,6635,6635,control,1783598540618515479,0,0,-0.15350161330888124,0.2655700372967186,0.7946705482621377,2.533456288014403,0.47010240398764847,2.75024485457086,0.6868909705441055,1.0726496832035013,2.1915761244353185,2.063353774168194,-0.0006482001618182357,-0.4190716506055998,35.3619221708358,25.95345324477709,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540814783273,1783598540.8147833,/apollo/control,apollo.control.ControlCommand,1783598540.814419,6636,6636,control,1783598540618515479,0,0,-0.15350161330888124,0.2655700372967186,0.7946705482621377,2.533456288014403,0.47010240398764847,2.75024485457086,0.6868909705441055,1.0726496832035013,2.1931457736696593,2.063353774168194,-0.0006482001618182357,-0.4190716506055998,35.3619221708358,25.96338559915807,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540824630500,1783598540.8246305,/apollo/control,apollo.control.ControlCommand,1783598540.8243635,6637,6637,control,1783598540618515479,0,0,-0.15350161330888124,0.05416269193293141,0.5832632028983504,2.533456288014403,0.36340841928659406,2.75024485457086,0.5801969858430511,1.0726496832035013,1.8963175889950552,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,24.562340348924202,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540834727454,1783598540.8347275,/apollo/control,apollo.control.ControlCommand,1783598540.8344016,6638,6638,control,1783598540618515479,0,0,-0.10304396027108664,0.104620344970726,0.6384921302955556,2.5549509073428913,0.38490303861508224,2.7722813403461104,0.6022334716183013,1.068487432039068,1.9563206367822648,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,24.766787475103804,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540844587832,1783598540.8445878,/apollo/control,apollo.control.ControlCommand,1783598540.8443253,6639,6639,control,1783598540618515479,0,0,-0.10304396027108664,0.104620344970726,0.6384921302955556,2.5549509073428913,0.38490303861508224,2.7722813403461104,0.6022334716183013,1.068487432039068,1.9575381181050924,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,24.77093577367877,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540854722801,1783598540.8547227,/apollo/control,apollo.control.ControlCommand,1783598540.8544693,6640,6640,control,1783598540618515479,0,0,-0.05258630723329205,0.1550779980085206,0.6937210576927607,2.5764455266713795,0.4063976579435704,2.794317826121361,0.624269957393552,1.0643251808746346,2.01763592434211,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,24.975705768336876,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540864717995,1783598540.8647182,/apollo/control,apollo.control.ControlCommand,1783598540.8644166,6641,6641,control,1783598540618515479,0,0,-0.05258630723329205,0.1550779980085206,0.6937210576927607,2.5764455266713795,0.4063976579435704,2.794317826121361,0.624269957393552,1.0643251808746346,2.0189481641147458,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,24.980176935390347,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540874735493,1783598540.8747356,/apollo/control,apollo.control.ControlCommand,1783598540.8744583,6642,6642,control,1783598540618515479,0,0,5.1407260284488504e-08,0.20766435664907293,0.7489499850899658,2.597524058679411,0.42747618995160197,2.8163543118966117,0.6463064431688026,1.0601650442023227,2.079160065363162,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,25.3330240866202,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540884627552,1783598540.8846273,/apollo/control,apollo.control.ControlCommand,1783598540.8844292,6643,6643,control,1783598540618515479,0,0,0.05302824969823373,0.2606925549400464,0.8063606885146305,2.6192536235476007,0.44920575481979164,2.8379539580206794,0.6679060892928703,1.0706901981048427,2.1409844501855098,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,25.711337618899233,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540894731641,1783598540.8947315,/apollo/control,apollo.control.ControlCommand,1783598540.894481,6644,6644,control,1783598540618515479,0,0,0.05302824969823373,0.2606925549400464,0.8063606885146305,2.6192536235476007,0.44920575481979164,2.8379539580206794,0.6679060892928703,1.0706901981048427,2.142488482982933,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,25.720541041818713,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540904711315,1783598540.9047115,/apollo/control,apollo.control.ControlCommand,1783598540.9044206,6645,6645,control,1783598540618515479,0,0,0.10605644798920717,0.31372075323101983,0.8637713919392951,2.6409831884157904,0.4709353196879813,2.859553604144747,0.689505735416938,1.0812153520073626,2.2044098734188604,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,26.099448167328468,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540914807469,1783598540.9148076,/apollo/control,apollo.control.ControlCommand,1783598540.9145217,6646,6646,control,1783598540618515479,0,0,0.10605644798920717,0.31372075323101983,0.8637713919392951,2.6409831884157904,0.4709353196879813,2.859553604144747,0.689505735416938,1.0812153520073626,2.206010911829863,2.1700477555450846,-0.0007238963720396345,-0.20766430524181265,35.15051482547201,26.10924518347867,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540924792071,1783598540.924792,/apollo/control,apollo.control.ControlCommand,1783598540.9244964,6647,6647,control,1783598540618515479,0,0,0.15908464628018062,0.14406366371852444,0.6984968075604909,2.6627127532839796,0.37532431698662316,2.881153250268815,0.5937648139714584,1.0917405059098826,1.9437884247434956,2.2873883188800708,0.0016575771108663774,0.015020982561656177,34.927829537668536,24.832504233757998,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540934577346,1783598540.9345775,/apollo/control,apollo.control.ControlCommand,1783598540.9342875,6648,6648,control,1783598540618515479,0,0,0.15908464628018062,0.14406366371852444,0.6984968075604909,2.6627127532839796,0.37532431698662316,2.881153250268815,0.5937648139714584,1.0917405059098826,1.9450008358926867,2.2873883188800708,0.0016575771108663774,0.015020982561656177,34.927829537668536,24.836514209303136,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540944785915,1783598540.9447858,/apollo/control,apollo.control.ControlCommand,1783598540.9444804,6649,6649,control,1783598540618515479,0,0,0.21211284457115406,0.19709186200949788,0.7559075109851556,2.6844423181521693,0.39705388185481283,2.902752896392883,0.6153644600955266,1.1022656598124025,2.0066306046803817,2.2873883188800708,0.0016575771108663774,0.015020982561656177,34.927829537668536,25.08781918463043,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540955100212,1783598540.9551,/apollo/control,apollo.control.ControlCommand,1783598540.9548588,6650,6650,control,1783598540618515479,0,0,0.21211284457115406,0.19709186200949788,0.7559075109851556,2.6844423181521693,0.39705388185481283,2.902752896392883,0.6153644600955266,1.1022656598124025,2.0079400214431518,2.2873883188800708,0.0016575771108663774,0.015020982561656177,34.927829537668536,25.093482939887224,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540962942902,1783598540.962943,/apollo/control,apollo.control.ControlCommand,1783598540.9626472,6651,6651,control,1783598540618515479,0,0,0.21211284457115406,0.19709186200949788,0.7559075109851556,2.6844423181521693,0.39705388185481283,2.902752896392883,0.6153644600955266,1.1022656598124025,2.009249438205922,2.2873883188800708,0.0016575771108663774,0.015020982561656177,34.927829537668536,25.09914669514402,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540974894409,1783598540.9748943,/apollo/control,apollo.control.ControlCommand,1783598540.974525,6652,6652,control,1783598540718513376,0,0,-0.2209157095888205,0.2501200603004714,0.8148535748597993,2.706171883020359,0.4187834467230025,2.9206639470705413,0.6332755107731849,1.1127908137149225,2.02334752080494,2.2873883188800708,0.0016575771108663774,-0.4710357698892919,35.59392905474029,25.16519648995826,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540984586404,1783598540.9845865,/apollo/control,apollo.control.ControlCommand,1783598540.9843538,6653,6653,control,1783598540718513376,0,0,-0.2209157095888205,0.2501200603004714,0.8148535748597993,2.706171883020359,0.4187834467230025,2.9206639470705413,0.6332755107731849,1.1127908137149225,2.024753943181289,2.2873883188800708,0.0016575771108663774,-0.4710357698892919,35.59392905474029,25.1734098960388,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598540994534078,1783598540.9945343,/apollo/control,apollo.control.ControlCommand,1783598540.9942918,6654,6654,control,1783598540718513376,0,0,-0.16568678219161537,0.30534898769767654,0.8738794859224972,2.7282083687956096,0.44081993249825313,2.9409729721764433,0.6535845358790868,1.1084040803072102,2.088405944611587,2.2873883188800708,0.0016575771108663774,-0.4710357698892919,35.59392905474029,25.545133031547714,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541004584088,1783598541.004584,/apollo/control,apollo.control.ControlCommand,1783598541.0043826,6655,6655,control,1783598540718513376,0,0,-0.16568678219161537,0.30534898769767654,0.8738794859224972,2.7282083687956096,0.44081993249825313,2.9409729721764433,0.6535845358790868,1.1084040803072102,2.0899116138017004,2.2873883188800708,0.0016575771108663774,-0.4710357698892919,35.59392905474029,25.553926031921804,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541014514418,1783598541.0145144,/apollo/control,apollo.control.ControlCommand,1783598541.0142992,6656,6656,control,1783598540718513376,0,0,-0.11045785479441023,0.3605779150948817,0.9329053969851953,2.75024485457086,0.46285641827350377,2.9612819972823456,0.6738935609849892,1.1040173468994978,2.153662862045762,2.2873883188800708,0.0016575771108663774,-0.4710357698892919,35.59392905474029,25.926228761724257,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541024763115,1783598541.024763,/apollo/control,apollo.control.ControlCommand,1783598541.0245116,6657,6657,control,1783598540718513376,0,0,-0.055228927397205085,0.18093332261674083,0.7570577881725473,2.7722813403461104,0.36077861085392726,2.9815910223882476,0.5700882928960644,1.0996306134917853,1.8748220957722856,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,24.736602439143862,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541034917668,1783598541.0349176,/apollo/control,apollo.control.ControlCommand,1783598541.0347111,6658,6658,control,1783598540718513376,0,0,-0.055228927397205085,0.18093332261674083,0.7570577881725473,2.7722813403461104,0.36077861085392726,2.9815910223882476,0.5700882928960644,1.0996306134917853,1.8760129915984176,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,24.74043276603692,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541042510247,1783598541.0425103,/apollo/control,apollo.control.ControlCommand,1783598541.0423079,6659,6659,control,1783598540718513376,0,0,-0.055228927397205085,0.18093332261674083,0.7570577881725473,2.7722813403461104,0.36077861085392726,2.9815910223882476,0.5700882928960644,1.0996306134917853,1.8772038874245496,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,24.744263092929977,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541055261303,1783598541.0552611,/apollo/control,apollo.control.ControlCommand,1783598541.0549335,6660,6660,control,1783598540718513376,0,0,6.719597422548618e-08,0.23616231720992015,0.8160836992352452,2.7943178679977505,0.38281513850556737,3.00190004749415,0.5903973180019668,1.095243882314001,1.9406404731017453,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,24.9534434758875,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541062598011,1783598541.062598,/apollo/control,apollo.control.ControlCommand,1783598541.0623593,6661,6661,control,1783598540718513376,0,0,6.719597422548618e-08,0.23616231720992015,0.8160836992352452,2.7943178679977505,0.38281513850556737,3.00190004749415,0.5903973180019668,1.095243882314001,1.9419306159075878,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,24.957756398313197,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541074610797,1783598541.0746107,/apollo/control,apollo.control.ControlCommand,1783598541.0743704,6662,6662,control,1783598540718513376,0,0,0.056958432538341236,0.2931206825522872,0.8771204779579147,2.815525278791128,0.4040225492989449,3.0218089378197206,0.6103062083275375,1.0812943818520173,2.004532241392681,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,25.26481445678138,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541084537704,1783598541.0845375,/apollo/control,apollo.control.ControlCommand,1783598541.0843613,6663,6663,control,1783598540718513376,0,0,0.056958432538341236,0.2931206825522872,0.8771204779579147,2.815525278791128,0.4040225492989449,3.0218089378197206,0.6103062083275375,1.0812943818520173,2.0059201814501098,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,25.272501894353482,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541094656257,1783598541.0946562,/apollo/control,apollo.control.ControlCommand,1783598541.094375,6664,6664,control,1783598540718513376,0,0,0.11391679788070824,0.35007904789465416,0.938157256680584,2.836732689584506,0.42522996009232283,3.0417178281452912,0.6302150986531081,1.067344881390034,2.0686196041867895,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,25.619777625402033,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541104753691,1783598541.1047537,/apollo/control,apollo.control.ControlCommand,1783598541.1044726,6665,6665,control,1783598540718513376,0,0,0.17087516322307525,0.40703741323702114,0.9991940354032534,2.8579401003778835,0.44643737088570035,3.061626718470862,0.6501239889786787,1.0533953809280503,2.131416824175054,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,25.9675950298912,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541114638197,1783598541.114638,/apollo/control,apollo.control.ControlCommand,1783598541.1144047,6666,6666,control,1783598540718513376,0,0,0.17087516322307525,0.40703741323702114,0.9991940354032534,2.8579401003778835,0.44643737088570035,3.061626718470862,0.6501239889786787,1.0533953809280503,2.1330003587356536,2.4115025918243207,0.0065414970526599375,-0.23616225001394592,35.35905553486495,25.97636581434455,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541125020046,1783598541.1250203,/apollo/control,apollo.control.ControlCommand,1783598541.1247227,6667,6667,control,1783598540718513376,0,0,0.22783352856544226,0.21642384135603607,0.8126588769025708,2.8791475111712614,0.3390847005207509,3.0815356087964325,0.541472798145922,1.039445880466067,1.8392122153636998,2.5400626554531076,0.0002028440931819753,0.011409687209406176,35.111483597641595,24.752912836194096,0.0,
/apollo_workspace/records/202607092002_MkzExample_CarlaTown01.00000.20260709200220.record,1783598541133032463,1783598541.1330326,/apollo/control,apollo.control.ControlCommand,1783598541.1326814,6668,6668,control,1783598540718513376,0,0,0.22783352856544226,0.21642384135603607,0.8126588769025708,2.8791475111712614,0.3390847005207509,3.0815356087964325,0.541472798145922,1.039445880466067,1.8403593237700757,2.5400626554531076,0.0002028440931819753,0.011409687209406176,35.111483597641595,24.75648097139116,0.0,
