frame_index,worker_model_count,worker_tid,cpu,running_ms
878,2,1646948,1,3.4879997838288546
878,2,1646948,2,3.6559997824952006
878,2,1646948,3,6.478095194324851
878,2,1646959,0,6.449456210248172
878,2,1646959,1,3.3170563401654363
878,2,1646959,2,4.191232030279934
878,2,1646959,3,6.538000074215233
878,4,1646943,0,4.049000213854015
878,4,1646943,1,19.834728096611798
878,4,1646943,2,4.806136363185942
878,4,1646943,3,3.4850002266466618
879,1,1646944,0,3.0440003611147404
879,1,1646944,1,3.453527926467359
879,1,1646944,2,5.898128030821681
879,1,1646944,3,1.5089999651536345
879,2,1646949,0,7.2149994084611535
879,2,1646949,1,3.257000003941357
879,2,1646949,2,2.649007714353502
879,2,1646949,3,9.776664082892239
879,2,1646951,0,4.078776226378977
879,2,1646951,1,4.653711919672787
879,2,1646951,2,7.122999988496304
879,2,1646951,3,4.01499995496124
879,4,1646957,0,2.785863820463419
879,4,1646957,1,5.928000435233116
879,4,1646957,2,8.178000571206212
879,4,1646957,3,14.446783810853958
880,1,1646959,0,1.1099999537691474
880,1,1646959,1,2.4235598975792527
880,1,1646959,2,4.796000081114471
880,1,1646959,3,5.131001002155244
880,2,1646948,0,4.113999893888831
880,2,1646948,1,6.21988030616194
880,2,1646948,2,3.753999713808298
880,2,1646948,3,7.180960150435567
880,2,1646948,8,0.17799995839595795
880,2,1646943,0,2.019000123254955
880,2,1646943,1,10.684560053050518
880,2,1646943,2,3.3600000897422433
880,2,1646943,3,5.390095757320523
880,4,1646956,0,11.161840287968516
880,4,1646956,1,4.544999683275819
880,4,1646956,2,14.552752254530787
880,4,1646956,3,2.496944507583976
881,1,1646949,0,2.603967790491879
881,1,1646949,1,0.4960000514984131
881,1,1646949,2,4.650999908335507
881,1,1646949,3,3.9887677412480116
881,2,1646957,0,2.0639996509999037
881,2,1646957,1,1.9267197931185365
881,2,1646957,2,3.0269999988377094
881,2,1646957,3,12.03021639958024
881,2,1646951,0,3.921999945305288
881,2,1646951,1,8.708791574463248
881,2,1646951,2,2.985999919474125
881,2,1646951,3,5.447000032290816
881,4,1646944,0,3.479903796687722
881,4,1646944,1,19.383208360522985
881,4,1646944,2,3.839998855255544
881,4,1646944,3,5.162999732419848
882,1,1646948,0,1.113999867811799
882,1,1646948,1,2.053999691270292
882,1,1646948,2,6.040120148099959
882,1,1646948,3,2.6859998470172286
882,2,1646956,0,3.043184522539377
882,2,1646956,1,7.475552149116993
882,2,1646956,2,5.625000107102096
882,2,1646956,3,4.352543619461358
882,2,1646943,0,8.83036048617214
882,2,1646943,1,2.788656740449369
882,2,1646943,2,3.887999802827835
882,2,1646943,3,4.6979120234027505
882,4,1646959,0,11.984927929006517
882,4,1646959,1,10.629960452206433
882,4,1646959,2,5.972775281406939
882,4,1646959,3,5.154527723789215
883,1,1646957,0,4.924999899230897
883,1,1646957,1,2.497999696061015
883,1,1646957,2,3.733927966095507
883,1,1646957,3,2.1527042845264077
883,2,1646944,0,1.6840000171214342
883,2,1646944,1,8.86504736263305
883,2,1646944,2,3.311360254883766
883,2,1646944,3,6.976912380196154
883,2,1646951,0,4.097999655641615
883,2,1646951,1,6.914728321135044
883,2,1646951,2,3.654375672340393
883,2,1646951,3,6.983999512158334
883,4,1646949,0,2.6783994399011135
883,4,1646949,1,3.5509996814653277
883,4,1646949,2,21.706776227802038
883,4,1646949,3,5.051000160165131
915,2,1646945,0,3.9419998647645116
915,2,1646945,1,1.8175679724663496
915,2,1646945,2,0.7390000391751528
915,2,1646945,3,3.9950963109731674
915,2,1646945,4,1.7137682298198342
915,2,1646945,5,1.3180001405999064
915,2,1646945,6,1.5999996103346348
915,2,1646945,7,1.2060001026839018
915,2,1646946,0,0.4099999787285924
915,2,1646946,1,3.9379997178912163
915,2,1646946,2,3.2890005968511105
915,2,1646946,3,2.8098082402721047
915,2,1646946,4,2.105000428855419
915,2,1646946,5,2.724000019952655
915,2,1646946,6,0.929000205360353
915,2,1646946,7,5.324168596416712
915,2,1646947,0,2.3070002207532525
915,2,1646947,1,2.156352042220533
915,2,1646947,2,1.3689998304471374
915,2,1646947,3,5.861183861270547
915,2,1646947,4,2.7239996707066894
915,2,1646947,5,1.90100003965199
915,2,1646947,6,0.8820000803098083
915,2,1646947,7,3.640887327492237
915,3,1646960,0,2.5309999473392963
915,3,1646960,1,9.661840158514678
915,3,1646960,2,3.8189999759197235
915,3,1646960,3,1.1549678165465593
915,3,1646960,4,0.5789999850094318
915,3,1646960,5,1.3730002101510763
915,3,1646960,6,5.120952497236431
915,3,1646960,7,2.434000140056014
916,2,1646955,0,4.088999819941819
916,2,1646955,1,5.430208286270499
916,2,1646955,2,0.632000039331615
916,2,1646955,3,4.42067242693156
916,2,1646955,4,0.6920000305399299
916,2,1646955,5,2.3839997593313456
916,2,1646955,6,1.5599995385855436
916,2,1646955,7,1.3960000360384583
916,2,1646961,0,0.5409999284893274
916,2,1646961,1,7.328375708311796
916,2,1646961,2,3.5856557078659534
916,2,1646961,3,7.526000146754086
916,2,1646961,5,1.202999847009778
916,2,1646961,6,0.8939994731917977
916,2,1646961,7,1.0759999277070165
916,2,1646959,0,2.8999997302889824
916,2,1646959,1,1.4729999238625169
916,2,1646959,2,4.341192310675979
916,2,1646959,3,1.0698559926822782
916,2,1646959,4,0.34499994944781065
916,2,1646959,5,1.74399942625314
916,2,1646959,6,2.995000104419887
916,2,1646959,7,0.850999727845192
916,3,1646953,0,8.248991915024817
916,3,1646953,1,3.9129999931901693
916,3,1646953,2,1.7723519122228026
916,3,1646953,3,3.003999823704362
916,3,1646953,5,4.465247970074415
916,3,1646953,6,0.9720001835376024
916,3,1646953,7,6.644000532105565
