frame_index,worker_model_count,worker_tid,model_ordinal,obstacle_id,model_duration_ms,inference_count,inference_sum_ms,running_ms,blocked_ms,runnable_ms,unknown_ms,max_runnable_ms,cpu_list,running_segment_count,stack_sample_count,stack_categories
860,1,1646945,1,27,97.026176,3,92.6456,13.971175882034004,79.76099965162575,3.2940004020929337,0,1.3089999556541443,0;1;3;4;5;6;7,99,2,libtorch CUDA路径:1;其他路径:1
860,2,1646948,1,28,66.198816,2,60.120288,8.768815197981894,55.60800025705248,1.8220004858449101,0,0.5769999697804451,1;2;4;5;6;7,84,0,
860,2,1646948,2,72,46.457792,3,37.281408,12.426791829057038,26.06799965724349,7.963000563904643,0,4.9730000318959355,1;4;5;6;7,100,2,cuBLASLt启发式查询:1;libtorch CUDA路径:1
860,3,1646950,1,26,94.570432,3,84.12,13.13543226569891,78.70799989905208,2.7269998099654913,0,0.3160000778734684,3;4;5;6;7,111,0,
860,3,1646950,2,66,19.965952,3,17.550656,9.830952389165759,8.470000117085874,1.6649995232000947,0,0.2989999484270811,5;6;7,66,0,
860,3,1646950,3,74,7.855808,2,6.2934719999999995,6.213808082975447,0.9330000029876828,0.7089999271556735,0,0.21399999968707561,0;5;6,21,1,libtorch CPU路径:1
860,3,1646951,1,29,56.340032,2,50.31888,9.463031427003443,43.332000146619976,3.5450004506856203,0,1.3310000067576766,0;3;4;6;7,80,1,libtorch CUDA路径:1
860,3,1646951,2,69,45.360128,2,37.394592,8.654127828776836,31.990999937988818,4.715000162832439,0,1.8840000266209245,1;4;5;6;7,73,1,libtorch CPU路径:1
860,3,1646951,3,73,13.397504,3,10.771072,9.216504404321313,2.7509996434673667,1.4299999456852674,0,0.18500001169741154,1;4;5;6;7,52,1,其他路径:1
861,1,1646952,1,27,86.575808,3,72.754496,12.427806970663369,71.28300098702312,2.8650000458583236,0,0.15700003132224083,4;5;6;7,95,1,PI互斥锁释放:1
861,2,1646961,1,28,66.744992,2,60.881344,7.862991886213422,55.04499946255237,3.8370006950572133,0,1.7210000660270452,1;2;4;5;6;7,81,1,libtorch CPU路径:1
861,2,1646961,2,72,38.486464,3,31.89248,11.631463305093348,22.753000142984092,4.102000501006842,0,1.5940000303089619,4;5;6;7,77,0,
861,3,1646944,1,29,75.041376,2,65.275968,9.23537602648139,63.50100017152727,2.3049998562783003,0,0.15700003132224083,0;4;5;6;7,91,0,
861,3,1646944,2,69,27.178112,2,23.732864,7.834111573174596,18.432999961078167,0.9110004175454378,0,0.08899997919797897,4;5;7,54,2,其他路径:2
861,3,1646944,3,73,10.43408,3,8.417568,9.317079442553222,0.6860002176836133,0.4310003714635968,0,0.04499999340623617,5;6;7,37,1,libtorch CPU路径:1
861,3,1646957,1,26,87.411232,3,74.33644799999999,12.434232048690319,72.2989997593686,2.678000135347247,0,0.232999911531806,0;1;2;4;5;6;7,109,1,cuDNN路径:1
861,3,1646957,2,66,19.232896,3,15.231008,10.549896163865924,7.871999870985746,0.8109998889267445,0,0.24399999529123306,4;5;6;7,44,1,cuDNN路径:1
861,3,1646957,3,74,5.28384,2,4.410144,5.21384016610682,0.03599992487579584,0.0339999096468091,0,0.011999974958598614,4,5,0,
877,1,1646957,1,27,98.345184,3,88.35635199999999,12.409184128046036,84.09000013489276,1.8459997372701764,0,0.11800008360296488,0;1;2;3,114,1,libtorch CPU路径:1
877,2,1646944,1,26,108.462784,3,97.715136,14.047784148715436,87.13400003034621,7.280999794602394,0,1.1279999744147062,0;1;2;3,128,2,libtorch CPU路径:2
877,2,1646944,2,74,19.189472,2,17.938015999999998,5.9674716321751475,1.1359999189153314,12.086000526323915,0,8.79800005350262,0;1;2,26,0,
877,2,1646949,1,28,39.405728,2,34.8168,8.167727617546916,27.39100018516183,3.847000189125538,0,2.8490000404417515,0;1;2;3,62,0,
877,2,1646949,2,72,73.6976,3,58.619264,12.442600564099848,58.859999873675406,2.394999610260129,0,0.6959999445825815,0;1;2;3,83,2,libtorch CPU路径:2
877,4,1646951,1,29,16.929344,2,15.092032,6.8143438547849655,8.613000274635851,1.501999911852181,0,0.43699995148926973,0;1;2;3,47,1,libtorch CPU路径:1
877,4,1646951,2,69,71.973824,2,60.070944,8.19582398980856,62.37100018188357,1.40699977055192,0,0.0950000248849392,0;1;2;3,72,0,
877,4,1646951,3,73,34.393792,3,28.483808,13.32079025451094,14.607999473810196,6.465002195909619,0,1.8870000494644046,0;1;2;3,115,2,cuDNN路径:1;libtorch CPU路径:1
877,4,1646951,4,77,8.839168,3,6.748384,7.779168081469834,0.5819998914375901,0.47800003085285425,0,0.08899997919797897,2,34,0,
878,1,1646956,1,27,74.760288,3,58.974464,12.076288228854537,59.46900031995028,3.214999451301992,0,0.46499993186444044,0;1;2;3,123,2,libtorch CPU路径:2
878,2,1646948,1,26,85.039616,3,73.770048,12.345615308731794,67.31299974489957,5.381000926718116,0,2.242000075057149,0;1;2;3,119,1,其他路径:1
878,2,1646948,2,74,27.32912,2,18.072512,8.637119550257921,17.966000363230705,0.7260000566020608,0,0.18999993335455656,0;1;3,34,2,其他路径:2
878,2,1646959,1,28,39.773888,2,34.477312,7.947888458147645,29.291999409906566,2.5340000865980983,0,0.4879999905824661,0;1;2;3,91,0,
878,2,1646959,2,72,81.081856,3,70.04975999999999,12.547856196761131,59.03100036084652,9.502999484539032,0,6.323999958112836,0;1;2;3,90,1,libtorch CUDA路径:1
878,4,1646943,1,29,22.340992,2,20.385184000000002,7.161991787143052,13.932999921962619,1.2460002908483148,0,0.4980000667273998,0;1;2;3,51,0,
878,4,1646943,2,69,72.350304,2,67.519424,8.477304712869227,62.836999888531864,1.035999390296638,0,0.09099999442696571,0;1;2;3,62,2,libtorch CPU路径:2
878,4,1646943,3,73,32.994336,3,29.106048,9.702336392365396,11.162999900989234,12.128999689593911,0,3.8160000694915652,0;1;2;3,41,0,
878,4,1646943,4,77,7.823232,3,5.717344000000001,6.833232007920742,0.9240000508725643,0.06599992047995329,0,0.03799994010478258,1,5,1,libtorch CPU路径:1
879,1,1646944,1,27,99.794656,3,93.765152,13.904656283557415,83.11199978925288,2.7779999654740095,0,0.4190000472590327,0;1;2;3,123,3,cuBLASLt启发式查询:1;cuDNN路径:1;其他路径:1
879,2,1646949,1,28,66.16256,2,57.66208,8.686559507623315,55.834000115282834,1.6420003958046436,0,0.19599997904151678,0;1;2;3,85,1,libtorch CPU路径:1
879,2,1646949,2,72,47.642112,3,43.933856,14.211111702024937,26.126000215299428,7.305000093765557,0,0.7779999868944287,0;1;2;3,106,1,libtorch CPU路径:1
879,2,1646951,1,26,92.002304,3,78.774272,12.265304336324334,74.04299941845238,5.694000283256173,0,1.1820000363513827,0;1;2;3,119,1,libtorch CPU路径:1
879,2,1646951,2,74,19.281184,2,17.305984,7.605183753184974,8.691999828442931,2.9840004863217473,0,0.22299995180219412,0;1;2;3,94,1,其他路径:1
879,4,1646957,1,29,56.283392,2,50.157312,7.935392088256776,46.833999338559806,1.5140005853027105,0,0.1669999910518527,0;1;2;3,81,2,cuDNN路径:1;其他路径:1
