frame_index,worker_model_count,worker_tid,obstacle_ids,model_duration_sum_ms,worker_span_ms,inter_model_gap_ms,inference_count,inference_sum_ms,inference_share_of_model,completion_from_pool_start_ms,model_running_ms,model_blocked_ms,model_runnable_ms,model_unknown_ms,span_running_ms,span_blocked_ms,span_runnable_ms,span_unknown_ms,span_max_runnable_ms,span_cpu_list,span_running_segment_count
881,4,1646944,29;69;73;77,124.818112,124.934944,0.11683200000000227,10,110.95206400000001,0.8889099684507326,125.123648,31.8661107448861,83.53099995292723,9.421001421287656,0.0,31.982942717149854,83.53099995292723,9.421001421287656,0,2.429000101983547,0;1;2;3,214
882,1,1646948,27,39.02512,39.02512,0.0,3,34.358272,0.880414256253408,39.190784,11.894119554199278,22.89100014604628,4.240000271238387,0.0,11.894119554199278,22.89100014604628,4.240000271238387,0,2.3870000150054693,0;1;2;3,115
882,2,1646956,26;74,116.55328,116.592736,0.03945600000000127,5,107.746048,0.924436000428302,116.772096,20.496280398219824,86.53799945022911,9.519000188447535,0.0,20.535736344754696,86.53799945022911,9.519000188447535,0,1.7999999690800905,0;1;2;3,186
882,2,1646943,28;72,114.104928,114.133568,0.02863999999999578,5,106.580288,0.9340550830547827,114.2832,20.204929052852094,87.40699966438115,6.492999265901744,0.0,20.23356908466667,87.40699966438115,6.492999265901744,0,0.3969999961555004,0;1;2;3,219
882,4,1646959,29;69;73;77,130.94419200000002,131.077632,0.1334399999999789,10,114.98160000000001,0.8780962198002642,131.213472,33.742191386409104,87.71200152114034,9.489999152719975,0.0,33.87563140131533,87.71200152114034,9.489999152719975,0,0.9079999290406704,0;1;2;3,233
883,1,1646957,27,100.949632,100.949632,0.0,3,84.071776,0.8328091379273181,101.155584,13.309631845913827,80.51400072872639,7.1259994292631745,0.0,13.309631845913827,80.51400072872639,7.1259994292631745,0,1.8820000113919377,0;1;2;3,160
883,2,1646944,26;74,110.12832,110.18496,0.05664000000000158,5,92.947328,0.8439911550453144,110.377568,20.837320014834404,80.721999052912,8.56900098733604,0.0,20.89396002702415,80.721999052912,8.56900098733604,0,0.8839999791234732,0;1;2;3,211
883,2,1646951,28;72,111.41510399999999,111.468384,0.05328000000001509,5,103.034048,0.9247763032200734,111.661664,21.651103161275387,82.2789998492226,7.485000998713076,0.0,21.704383078031242,82.2789998492226,7.485000998713076,0,0.6770000327378511,0;1;2;3,227
883,4,1646949,29;69;73;77,122.838176,122.989408,0.15123199999999315,10,101.49078399999999,0.8262153290195385,123.177664,32.98717550933361,81.97599998675287,7.875000359490514,0.0,33.12740765977651,81.97599998675287,7.886000326834619,0,2.1959999576210976,0;1;2;3,221
915,2,1646945,28;80,108.766432,108.808864,0.04243200000000513,4,92.07248,0.8465155867207265,108.979904,16.33143227081746,69.55299968831241,22.88200007751584,0.0,16.373864258639514,69.55299968831241,22.88200007751584,0,9.16199991479516,0;1;2;3;4;5;6;7,172
915,2,1646946,27;79,112.742976,112.786144,0.04316799999999432,6,99.693536,0.8842549623667908,113.445472,21.528977784328163,74.82199964579195,16.39199862256646,0.0,21.57214574981481,74.82199964579195,16.39199862256646,0,8.688000030815601,0;1;2;3;4;5;6;7,191
915,2,1646947,29;77,110.651424,110.69424,0.04281599999998775,5,102.82934399999999,0.929308817571114,110.845024,20.841423072852194,85.3580009425059,4.452000022865832,0.0,20.884238998405635,85.3580009425059,4.452000022865832,0,1.0819999733939767,0;1;2;3;4;5;6;7,148
915,3,1646960,26;74;78,117.35376,117.45408,0.10032000000001062,8,99.102112,0.8444732576101525,118.569248,26.67376073077321,83.64700002130121,7.032999070361257,0.0,26.77408081945032,83.64700002130121,7.032999070361257,0,2.9980000108480453,0;1;2;3;4;5;6;7,202
916,2,1646955,29;77,111.56288,111.610208,0.04732799999999315,5,102.229568,0.9163403454625767,111.734432,20.60387993697077,83.06199905928224,7.897001109085977,0.0,20.65120788756758,83.06199905928224,7.897001109085977,0,1.2339999666437507,0;1;2;3;4;5;6;7,177
916,2,1646961,27;79,116.764032,116.811424,0.0473920000000021,6,106.588512,0.9128539857205341,116.964096,22.154030739329755,90.68500017747283,3.9250010158866644,0.0,22.20142271835357,90.68500017747283,3.9250010158866644,0,0.47999992966651917,0;1;2;3;5;6;7,159
916,2,1646959,28;80,85.01004800000001,85.045504,0.03545599999998217,4,68.88448,0.8103098589004442,85.178368,15.719047165475786,66.57000002451241,2.7210008120164275,0.0,15.754503197968006,66.57000002451241,2.7210008120164275,0,0.46200002543628216,0;1;2;3;4;5;6;7,123
916,3,1646953,26;74;78,122.510592,122.609824,0.09923200000000065,8,101.90032,0.8317674279134982,122.779296,29.019592329859734,84.70999961718917,8.781000040471554,0.0,29.118824400939047,84.70999961718917,8.781000040471554,0,1.5189999248832464,0;1;2;3;5;6;7,195
