"frame_index","trace_id","input_perception_seq","prediction_output_seq","lidar_trace_id","lidar_frame_index","lidar_data_ts_ns","callback_tid","log_tid","lidar_enter_ns","perception_output_ns","prediction_enter_ns","prediction_exit_ns","complete","execution_ms","upstream_perception_ms","dispatch_proxy_ms","lidar_to_prediction_complete_ms","perception_to_prediction_complete_ms","container_calls","container_sum_ms","container_max_ms","cyber_taskmanager_notify_task_calls","cyber_taskmanager_notify_task_sum_ms","cyber_taskmanager_notify_task_max_ms","cyber_taskmanager_notify_tasks_calls","cyber_taskmanager_notify_tasks_sum_ms","cyber_taskmanager_notify_tasks_max_ms","cyber_taskmanager_queue_enqueue_calls","cyber_taskmanager_queue_enqueue_sum_ms","cyber_taskmanager_queue_enqueue_max_ms","evaluator_calls","evaluator_sum_ms","evaluator_max_ms","perception_calls","perception_sum_ms","perception_max_ms","predictor_calls","predictor_sum_ms","predictor_max_ms","proc_calls","proc_sum_ms","proc_max_ms","semantic_adc_draw_calls","semantic_adc_draw_sum_ms","semantic_adc_draw_max_ms","semantic_base_async_draw_calls","semantic_base_async_draw_sum_ms","semantic_base_async_draw_max_ms","semantic_base_async_future_replace_calls","semantic_base_async_future_replace_sum_ms","semantic_base_async_future_replace_max_ms","semantic_base_async_lock_wait_calls","semantic_base_async_lock_wait_sum_ms","semantic_base_async_lock_wait_max_ms","semantic_base_async_schedule_calls","semantic_base_async_schedule_sum_ms","semantic_base_async_schedule_max_ms","semantic_base_async_submit_calls","semantic_base_async_submit_sum_ms","semantic_base_async_submit_max_ms","semantic_base_copy_calls","semantic_base_copy_sum_ms","semantic_base_copy_max_ms","semantic_base_image_calls","semantic_base_image_sum_ms","semantic_base_image_max_ms","semantic_draw_crosswalks_calls","semantic_draw_crosswalks_sum_ms","semantic_draw_crosswalks_max_ms","semantic_draw_junctions_calls","semantic_draw_junctions_sum_ms","semantic_draw_junctions_max_ms","semantic_draw_lanes_calls","semantic_draw_lanes_sum_ms","semantic_draw_lanes_max_ms","semantic_draw_roads_calls","semantic_draw_roads_sum_ms","semantic_draw_roads_max_ms","semantic_history_cache_copy_calls","semantic_history_cache_copy_sum_ms","semantic_history_cache_copy_max_ms","semantic_map_prepare_calls","semantic_map_prepare_sum_ms","semantic_map_prepare_max_ms","semantic_map_run_calls","semantic_map_run_sum_ms","semantic_map_run_max_ms","semantic_obstacle_history_draw_calls","semantic_obstacle_history_draw_sum_ms","semantic_obstacle_history_draw_max_ms","thread_pool_run_calls","thread_pool_run_sum_ms","thread_pool_run_max_ms","writer_calls","writer_sum_ms","writer_max_ms","all_traced_span_ms","execution_ms_p99_tail","dispatch_proxy_ms_p99_tail","upstream_perception_ms_p99_tail","lidar_to_prediction_complete_ms_p99_tail","perception_to_prediction_complete_ms_p99_tail","all_traced_span_ms_p99_tail","previous20_execution_median_ms","local_execution_jump","anomaly_categories","cruise_mlp_inference_calls","cruise_mlp_inference_sum_ms","cruise_mlp_inference_max_ms","model_cruise_mlp_calls","model_cruise_mlp_sum_ms","model_cruise_mlp_max_ms","jointly_prediction_planning_inference_calls","jointly_prediction_planning_inference_sum_ms","jointly_prediction_planning_inference_max_ms","model_jointly_prediction_planning_calls","model_jointly_prediction_planning_sum_ms","model_jointly_prediction_planning_max_ms"
"968","17293852238736786961","1604","1322","72087263672010308","996","1788865111735925436","1645385","1645385","968520019318528","968520136480576","968520136884864","968520179856352","True","42.971488","117.162048","0.404288","160.537824","43.375776","1","0.576032","0.576032","16","0.39616","0.084352","1","0.420576","0.420576","1","0.007776","0.007776","1","38.428576","38.428576","1","42.099392","42.099392","1","0.49088","0.49088","1","42.971488","42.971488","1","0.001696","0.001696","1","17.826656","17.826656","1","0.001632","0.001632","1","0.001728","0.001728","1","0.441568","0.441568","1","0.436288","0.436288","1","1.331328","1.331328","1","1.779936","1.779936","1","0.007616","0.007616","1","0.414272","0.414272","1","14.503168","14.503168","1","2.241952","2.241952","1","0.058016","0.058016","1","0.230144","0.230144","1","2.094496","2.094496","1","0.226112","0.226112","1","36.087552","36.087552","1","0.217792","0.217792","42.971488","False","False","False","False","False","False","25.5488","False","","2","6.222816","3.690272","1","8.167456","8.167456","1","17.254496","17.254496","1","35.870752","35.870752"
"969","17293852238736786962","1605","1323","72087263672010309","997","1788865111873588109","1645387","1645387","968520163523072","968520280271776","968520280718176","968520339569024","True","58.850848","116.748704","0.4464","176.045952","59.297248","1","0.508544","0.508544","16","1.45808","0.986688","1","1.490176","1.490176","1","0.008736","0.008736","1","54.829696","54.829696","1","58.090464","58.090464","1","0.404032","0.404032","1","58.850848","58.850848","1","0.001408","0.001408","1","22.398016","22.398016","1","0.001312","0.001312","1","0.001984","0.001984","1","1.514336","1.514336","1","1.509312","1.509312","1","1.444544","1.444544","1","2.967488","2.967488","1","0.007968","0.007968","1","0.447136","0.447136","1","18.228128","18.228128","1","2.989504","2.989504","1","0.055424","0.055424","1","0.264736","0.264736","1","3.25088","3.25088","1","0.216832","0.216832","1","51.29904","51.29904","1","0.185792","0.185792","58.850848","False","False","False","False","False","False","25.5488","True","","2","4.826048","2.66592","1","6.697024","6.697024","1","23.381856","23.381856","1","51.147296","51.147296"
"970","17293852238736786963","1606","1324","72087263672010310","998","1788865112004600989","1645390","1645390","968520288005568","968520415422912","968520415958784","968520473137088","True","57.178304","127.417344","0.535872","185.13152","57.714176","1","0.488672","0.488672","16","6.56784","6.179712","1","6.591968","6.591968","1","0.006528","0.006528","1","53.583104","53.583104","1","56.39312","56.39312","1","0.542496","0.542496","1","57.178304","57.178304","1","0.001536","0.001536","1","19.657344","19.657344","1","0.0016","0.0016","1","0.001248","0.001248","1","6.61312","6.61312","1","6.608128","6.608128","1","1.31104","1.31104","1","7.928864","7.928864","1","0.006272","0.006272","1","0.402688","0.402688","1","16.410752","16.410752","1","2.19552","2.19552","1","0.061888","0.061888","1","0.203808","0.203808","1","8.561856","8.561856","1","0.558048","0.558048","1","44.803232","44.803232","1","0.231552","0.231552","57.178304","False","False","False","False","False","False","25.5488","True","","2","7.846112","4.217536","1","9.910624","9.910624","1","23.203456","23.203456","1","44.621696","44.621696"
"971","17293852238736786964","1607","1325","72087263672010311","999","1788865112141713779","1645404","1645404","968520425523520","968520548584608","968520549257824","968520590615136","True","41.357312","123.061088","0.673216","165.091616","42.030528","1","0.505408","0.505408","16","0.5908800000000001","0.14208","1","0.614272","0.614272","1","0.008288","0.008288","1","38.044352","38.044352","1","40.609504","40.609504","1","0.37888","0.37888","1","41.357312","41.357312","1","0.001568","0.001568","1","16.010176","16.010176","1","0.001696","0.001696","1","0.001408","0.001408","1","0.636736","0.636736","1","0.631328","0.631328","1","1.36096","1.36096","1","2.003936","2.003936","1","0.006464","0.006464","1","0.43104","0.43104","1","12.496928","12.496928","1","2.405248","2.405248","1","0.063136","0.063136","1","0.225888","0.225888","1","2.3048","2.3048","1","0.227008","0.227008","1","35.498272","35.498272","1","0.184224","0.184224","41.357312","False","False","False","False","False","False","25.5488","False","","2","6.917824","4.212672","1","8.838368","8.838368","1","16.130304","16.130304","1","35.294304","35.294304"
"972","17293852238736786965","1608","1326","72087263672010312","1000","1788865112275105869","1645387","1645387","968520553171648","968520688619744","968520689110688","968520751621696","True","62.511008","135.448096","0.490944","198.450048","63.001952","1","0.500416","0.500416","16","0.4676799999999999","0.065152","1","0.4936","0.4936","1","0.009344","0.009344","1","59.228544","59.228544","1","61.752064","61.752064","1","0.380128","0.380128","1","62.511008","62.511008","1","0.00192","0.00192","1","15.26016","15.26016","1","0.001504","0.001504","1","0.001344","0.001344","1","0.516128","0.516128","1","0.511328","0.511328","1","1.331264","1.331264","1","1.853664","1.853664","1","0.005408","0.005408","1","0.380384","0.380384","1","11.75888","11.75888","1","2.50672","2.50672","1","0.066592","0.066592","1","0.239872","0.239872","1","2.144448","2.144448","1","0.21264","0.21264","1","56.830368","56.830368","1","0.193376","0.193376","62.511008","False","False","False","False","False","False","25.646639999999998","True","","2","4.8192","2.54624","1","6.620832","6.620832","1","32.048416","32.048416","1","52.003808","52.003808"
"973","17293852238736786966","1609","1327","72087263672010313","1001","1788865112403284057","1645390","1645390","968520682103232","968520813945056","968520814289056","968520860201504","True","45.912448","131.841824","0.344","178.098272","46.256448","1","0.6896","0.6896","16","0.5482880000000001","0.216032","1","0.567872","0.567872","1","0.007296","0.007296","1","42.72672","42.72672","1","44.943008","44.943008","1","0.41632","0.41632","1","45.912448","45.912448","1","0.001312","0.001312","1","13.708448","13.708448","1","0.001312","0.001312","1","0.001312","0.001312","1","0.587392","0.587392","1","0.583264","0.583264","1","1.272768","1.272768","1","1.865088","1.865088","1","0.00656","0.00656","1","0.33984","0.33984","1","10.67248","10.67248","1","1.929184","1.929184","1","0.061152","0.061152","1","0.231904","0.231904","1","2.124672","2.124672","1","0.189024","0.189024","1","40.356352","40.356352","1","0.214528","0.214528","45.912448","False","False","False","False","False","False","26.176112","False","","2","4.981824","2.97536","1","6.66496","6.66496","1","23.560192","23.560192","1","40.171808","40.171808"
"974","17293852238736786967","1610","1328","72087263672010314","1002","1788865112535513286","1645383","1645383","968520814342016","968520935283040","968520935628256","968520949737760","True","14.109504","120.941024","0.345216","135.395744","14.45472","1","0.45792","0.45792","16","0.42246399999999995","0.18832","1","0.444928","0.444928","1","0.012224","0.012224","1","11.494272","11.494272","1","13.36352","13.36352","1","0.59168","0.59168","1","14.109504","14.109504","1","0.001664","0.001664","1","14.151808","14.151808","1","0.00144","0.00144","1","0.000928","0.000928","1","0.470336","0.470336","1","0.465856","0.465856","1","1.271296","1.271296","1","1.746816","1.746816","1","0.005824","0.005824","1","0.353568","0.353568","1","11.341632","11.341632","1","1.963904","1.963904","1","0.059264","0.059264","1","0.137376","0.137376","1","1.979008","1.979008","1","0.163072","0.163072","1","9.364704","9.364704","1","0.231872","0.231872","17.379936","False","False","False","False","False","False","26.176112","False","","2","7.093472","3.578304","1","9.190368","9.190368","","","","","",""
"975","17293852238736786968","1611","1329","72087263672010315","1003","1788865112672441392","1645396","1645396","968520976730912","968521092035520","968521092371104","968521143076832","True","50.705728","115.304608","0.335584","166.34592","51.041312","1","0.676832","0.676832","16","6.698976000000001","6.402624","1","6.73024","6.73024","1","0.008544","0.008544","1","44.923872","44.923872","1","49.723072","49.723072","1","1.572192","1.572192","1","50.705728","50.705728","1","0.001856","0.001856","1","24.592832","24.592832","1","0.001792","0.001792","1","0.001952","0.001952","1","6.755904","6.755904","1","6.75056","6.75056","1","1.665536","1.665536","1","8.430592","8.430592","1","0.010432","0.010432","1","0.539776","0.539776","1","20.561024","20.561024","1","2.614496","2.614496","1","0.055968","0.055968","1","0.448352","0.448352","1","8.76896","8.76896","1","0.268128","0.268128","1","35.68656","35.68656","1","0.230304","0.230304","50.705728","False","False","False","False","False","False","24.60528","True","","2","5.161504","2.766496","1","7.030144","7.030144","1","17.273344","17.273344","1","35.484","35.484"
"976","17293852238736786969","1612","1330","72087263672010316","1004","1788865112826361360","1645390","1645390","968521112774560","968521229147712","968521229571776","968521269490656","True","39.91888","116.373152","0.424064","156.716096","40.342944","1","0.47264","0.47264","16","1.348448","1.05328","1","1.366432","1.366432","1","0.007552","0.007552","1","36.708","36.708","1","39.196","39.196","1","0.503584","0.503584","1","39.91888","39.91888","1","0.00144","0.00144","1","14.102688","14.102688","1","0.00112","0.00112","1","0.001376","0.001376","1","1.38416","1.38416","1","1.38032","1.38032","1","1.237376","1.237376","1","2.626336","2.626336","1","0.007328","0.007328","1","0.36592","0.36592","1","11.283776","11.283776","1","1.98896","1.98896","1","0.06128","0.06128","1","0.190784","0.190784","1","2.8688","2.8688","1","0.163616","0.163616","1","33.634656","33.634656","1","0.193856","0.193856","39.91888","False","False","False","False","False","False","26.176112","False","","2","6.00368","3.524832","1","7.794272","7.794272","1","16.272224","16.272224","1","33.46464","33.46464"
"977","17293852238736786970","1613","1331","72087263672010317","1005","1788865112963865821","1645383","1645383","968521250009728","968521370423968","968521370909792","968521412306560","True","41.396768","120.41424","0.485824","162.296832","41.882592","1","0.448928","0.448928","16","0.271456","0.038688","1","0.288512","0.288512","1","0.008704","0.008704","1","38.336448","38.336448","1","40.707936","40.707936","1","0.429184","0.429184","1","41.396768","41.396768","1","0.00112","0.00112","1","15.756768","15.756768","1","0.001248","0.001248","1","0.001248","0.001248","1","0.309184","0.309184","1","0.305344","0.305344","1","1.305504","1.305504","1","1.620064","1.620064","1","0.007968","0.007968","1","0.403072","0.403072","1","12.521312","12.521312","1","2.220128","2.220128","1","0.073312","0.073312","1","0.201376","0.201376","1","1.96048","1.96048","1","0.258176","0.258176","1","36.16096","36.16096","1","0.186016","0.186016","41.396768","False","False","False","False","False","False","26.176112","False","","2","5.558528","3.1704","1","7.42224","7.42224","1","16.525408","16.525408","1","36.001984","36.001984"
