run_id,schema_version,trace_id,sensor_kind,sensor_id,data_ts_ns,sensor_time_sec,preproc_enter_ns,ingress_ms
202607271113,e2e_trace_v3,72062009264308921,lidar,velodyne64,1785121985896225986,1785121985.8962259,2805423590240,94.9347
202607271113,e2e_trace_v3,216177197340164777,radar,radar_front,1785121985996312804,1785121985.9963129,2805437865920,9.12452
202607271113,e2e_trace_v3,72062009264308922,lidar,velodyne64,1785121985996312804,1785121985.9963129,2805529794112,101.053
202607271113,e2e_trace_v3,216177197340164778,radar,radar_front,1785121986096529943,1785121986.09653,2805537370208,8.41331
202607271113,e2e_trace_v3,72062009264308923,lidar,velodyne64,1785121986096529943,1785121986.09653,2805622468096,93.5111
202607271113,e2e_trace_v3,216177197340164779,radar,radar_front,1785121986196836687,1785121986.1968367,2805637732960,8.46982
202607271113,e2e_trace_v3,72062009264308924,lidar,velodyne64,1785121986196836687,1785121986.1968367,2805722606016,93.344
202607271113,e2e_trace_v3,216177197340164780,radar,radar_front,1785121986296636935,1785121986.2966368,2805737759584,8.69894
202607271113,e2e_trace_v3,72062009264308925,lidar,velodyne64,1785121986296636935,1785121986.2966368,2805826078560,97.0178
202607271113,e2e_trace_v3,216177197340164781,radar,radar_front,1785121986396582924,1785121986.3965828,2805837665888,8.66151
202607271113,e2e_trace_v3,72062009264308926,lidar,velodyne64,1785121986396582924,1785121986.3965828,2805924219616,95.2141
202607271113,e2e_trace_v3,216177197340164782,radar,radar_front,1785121986496730226,1785121986.4967301,2805937928800,8.7769
202607271113,e2e_trace_v3,72062009264308927,lidar,velodyne64,1785121986496730226,1785121986.4967301,2806028239872,99.0889
202607271113,e2e_trace_v3,216177197340164783,radar,radar_front,1785121986596303305,1785121986.5963035,2806037256224,8.533
202607271113,e2e_trace_v3,72062009264308928,lidar,velodyne64,1785121986596303305,1785121986.5963035,2806124768928,96.046
202607271113,e2e_trace_v3,216177197340164784,radar,radar_front,1785121986696406664,1785121986.6964068,2806137633056,8.8079
202607271113,e2e_trace_v3,72062009264308929,lidar,velodyne64,1785121986696406664,1785121986.6964068,2806223184544,94.3594
202607271113,e2e_trace_v3,216177197340164785,radar,radar_front,1785121986796441389,1785121986.7964413,2806237344992,8.48722
202607271113,e2e_trace_v3,72062009264308930,lidar,velodyne64,1785121986796441389,1785121986.7964413,2806322510272,93.652
202607271113,e2e_trace_v3,216177197340164786,radar,radar_front,1785121986896449135,1785121986.8964491,2806339906848,11.0428
202607271113,e2e_trace_v3,72062009264308931,lidar,velodyne64,1785121986896449135,1785121986.8964491,2806425293792,96.4296
202607271113,e2e_trace_v3,216177197340164787,radar,radar_front,1785121986996477063,1785121986.9964771,2806438560064,9.69267
202607271113,e2e_trace_v3,72062009264308932,lidar,velodyne64,1785121986996477063,1785121986.9964771,2806532215712,103.325
202607271113,e2e_trace_v3,216177197340164788,radar,radar_front,1785121987096559655,1785121987.0965595,2806538230752,9.25803
202607271113,e2e_trace_v3,72062009264308933,lidar,velodyne64,1785121987096559655,1785121987.0965595,2806624945696,95.9737
202607271113,e2e_trace_v3,216177197340164789,radar,radar_front,1785121987196434427,1785121987.1964345,2806638027200,9.18174
202607271113,e2e_trace_v3,72062009264308934,lidar,velodyne64,1785121987196434427,1785121987.1964345,2806725716928,96.8714
202607271113,e2e_trace_v3,216177197340164790,radar,radar_front,1785121987296208086,1785121987.2962081,2806738599040,9.98092
202607271113,e2e_trace_v3,72062009264308935,lidar,velodyne64,1785121987296208086,1785121987.2962081,2806824362592,95.7448
202607271113,e2e_trace_v3,216177197340164791,radar,radar_front,1785121987396667484,1785121987.3966675,2806837566240,8.48985
202607271113,e2e_trace_v3,72062009264308936,lidar,velodyne64,1785121987396667484,1785121987.3966675,2806923302848,94.2273
202607271113,e2e_trace_v3,216177197340164792,radar,radar_front,1785121987496269625,1785121987.4962695,2806937295072,8.61883
202607271113,e2e_trace_v3,72062009264308937,lidar,velodyne64,1785121987496269625,1785121987.4962695,2807025052608,96.3764
202607271113,e2e_trace_v3,216177197340164793,radar,radar_front,1785121987596272741,1785121987.5962727,2807037786784,9.10902
202607271113,e2e_trace_v3,72062009264308938,lidar,velodyne64,1785121987596272741,1785121987.5962727,2807128195488,99.5176
202607271113,e2e_trace_v3,216177197340164794,radar,radar_front,1785121987696362781,1785121987.6963627,2807137707200,8.94046
202607271113,e2e_trace_v3,72062009264308939,lidar,velodyne64,1785121987696362781,1785121987.6963627,2807224911488,96.1449
202607271113,e2e_trace_v3,216177197340164795,radar,radar_front,1785121987796614825,1785121987.7966149,2807239966976,10.9496
202607271113,e2e_trace_v3,72062009264308940,lidar,velodyne64,1785121987796614825,1785121987.7966149,2807367421056,138.404
202607271113,e2e_trace_v3,216177197340164796,radar,radar_front,1785121987927211522,1785121987.9272115,2807371933536,12.3219
202607271113,e2e_trace_v3,72062009264308941,lidar,velodyne64,1785121987927211522,1785121987.9272115,2807462815008,103.203
202607271113,e2e_trace_v3,216177197340164797,radar,radar_front,1785121988023645828,1785121988.0236459,2807465378208,9.3329
202607271113,e2e_trace_v3,72062009264308942,lidar,velodyne64,1785121988023645828,1785121988.0236459,2807551580832,95.5358
202607271113,e2e_trace_v3,216177197340164798,radar,radar_front,1785121988111710827,1785121988.1117108,2807556762784,12.6543
202607271113,e2e_trace_v3,72062009264308943,lidar,velodyne64,1785121988111710827,1785121988.1117108,2807640692224,96.5836
202607271113,e2e_trace_v3,216177197340164799,radar,radar_front,1785121988197678371,1785121988.1976783,2807645046464,14.972
202607271113,e2e_trace_v3,72062009264308944,lidar,velodyne64,1785121988197678371,1785121988.1976783,2807728767936,98.6931
202607271113,e2e_trace_v3,216177197340164800,radar,radar_front,1785121988296651182,1785121988.2966514,2807738776832,9.72986
202607271113,e2e_trace_v3,72062009264308945,lidar,velodyne64,1785121988296651182,1785121988.2966514,2807822907936,93.8613
202607271113,e2e_trace_v3,216177197340164801,radar,radar_front,1785121988396720103,1785121988.3967202,2807838827232,9.71341
202607271113,e2e_trace_v3,72062009264308946,lidar,velodyne64,1785121988396720103,1785121988.3967202,2807923718432,94.6045
202607271113,e2e_trace_v3,216177197340164802,radar,radar_front,1785121988496467415,1785121988.4964674,2807939318048,10.4575
202607271113,e2e_trace_v3,72062009264308947,lidar,velodyne64,1785121988496467415,1785121988.4964674,2808028824192,99.9646
202607271113,e2e_trace_v3,216177197340164803,radar,radar_front,1785121988596423579,1785121988.5964236,2808038319840,9.50503
202607271113,e2e_trace_v3,72062009264308948,lidar,velodyne64,1785121988596423579,1785121988.5964236,2808123818496,95.0038
202607271113,e2e_trace_v3,216177197340164804,radar,radar_front,1785121988697447268,1785121988.6974471,2808139276832,9.4409
202607271113,e2e_trace_v3,72062009264308949,lidar,velodyne64,1785121988697447268,1785121988.6974471,2808224263200,94.4266
202607271113,e2e_trace_v3,216177197340164805,radar,radar_front,1785121988796446051,1785121988.7964458,2808238232640,9.39918
202607271113,e2e_trace_v3,72062009264308950,lidar,velodyne64,1785121988796446051,1785121988.7964458,2808324214592,95.3805
202607271113,e2e_trace_v3,216177197340164806,radar,radar_front,1785121988896564904,1785121988.896565,2808338178560,9.22775
202607271113,e2e_trace_v3,72062009264308951,lidar,velodyne64,1785121988896564904,1785121988.896565,2808424641632,95.6903
