timestamp,x,y,speed,acceleration,heading,throttle,brake,steering
1788414566.231695175,-493.070159912,-169.350997925,15.339721459,0.056431237,1.566377576,0.000000000,14.500000000,0.066705674
1788414566.331573486,-493.063507080,-167.830413818,15.116209483,0.050715034,1.566715102,45.560417175,0.000000000,0.046988696
1788414566.431731939,-493.057342529,-166.324844360,15.024215939,0.018987876,1.566951603,51.150409698,0.000000000,0.028027210
1788414566.532086372,-493.051483154,-164.823348999,15.014199942,0.008324870,1.567094507,51.684844971,0.000000000,0.013032972
1788414566.631220341,-493.045959473,-163.320724487,15.036798812,0.020400028,1.567158307,50.746883392,0.000000000,0.000083046
1788414566.731060505,-493.040496826,-161.815246582,15.069300416,-0.003915155,1.567149793,50.329063416,0.000000000,-0.013817246
1788414566.830978870,-493.035003662,-160.306671143,15.096777788,-0.018800032,1.567090139,47.685420990,0.000000000,-0.017892178
1788414566.931059599,-493.029174805,-158.795959473,15.114482701,-0.039152358,1.567009179,47.297657013,0.000000000,-0.017530408
1788414567.032291412,-493.023345947,-157.284179688,15.117717875,0.005449994,1.566925022,44.154808044,0.000000000,-0.015946668
1788414567.131024122,-493.017517090,-155.773086548,15.104001802,-0.005246532,1.566851120,42.973648071,0.000000000,-0.011954276
1788414567.231680393,-493.011657715,-154.269515991,14.941935466,0.002134875,1.566796127,0.000000000,14.500000000,-0.006330483
1788414567.331319094,-493.005859375,-152.788284302,14.725221239,-0.003880400,1.566771095,43.723415375,0.000000000,0.001582946
1788414567.431648731,-492.999938965,-151.322052002,14.626322407,-0.001256222,1.566795460,47.439514160,0.000000000,0.014663273
1788414567.532037020,-492.994232178,-149.861526489,14.593297427,0.027618518,1.566884672,46.903152466,0.000000000,0.029059436
1788414567.632638216,-492.988739014,-148.402648926,14.586411361,0.034369877,1.567035805,46.942554474,0.000000000,0.039657991
1788414567.732082605,-492.983489990,-146.943832397,14.589856516,0.040004172,1.567256316,46.780220032,0.000000000,0.056247313
1788414567.831771612,-492.978576660,-145.484725952,14.589609787,0.045121159,1.567558853,44.241271973,0.000000000,0.074547321
1788414567.931192875,-492.974243164,-144.031799316,14.441658635,0.073374612,1.567951526,0.000000000,14.500000000,0.093471088
1788414568.032376289,-492.970611572,-142.599868774,14.237012080,0.085125965,1.568436060,43.034343719,0.000000000,0.113384217
1788414568.131350517,-492.967803955,-141.182113647,14.143598642,0.097372335,1.569013420,46.476303101,0.000000000,0.132406294
1788414568.232158899,-492.965850830,-139.769760132,14.111816828,0.099343522,1.569659645,46.163028717,0.000000000,0.140688494
1788414568.331371307,-492.964874268,-138.359329224,14.097595280,0.114918991,1.570378311,43.749256134,0.000000000,0.160401031
1788414568.431859255,-492.964996338,-136.955810547,13.946088624,0.125244888,1.571174317,0.000000000,14.500000000,0.175863624
1788414568.530943155,-492.966247559,-135.577835083,13.633787699,0.128094997,1.572039912,0.000000000,14.500000000,0.189991161
1788414568.631528378,-492.968750000,-134.230010986,13.378224190,0.141584176,1.572961446,45.642650604,0.000000000,0.202435285
1788414568.731623888,-492.972381592,-132.898574829,13.279985231,0.125318138,1.573892903,48.492797852,0.000000000,0.197344318
1788414568.832294464,-492.977294922,-131.571578979,13.269808342,0.126925157,1.574819601,50.722114563,0.000000000,0.199634656
1788414568.931348085,-492.983428955,-130.243637085,13.289667942,0.124509140,1.575751357,47.482727051,0.000000000,0.197928369
1788414569.031282187,-492.990722656,-128.919067383,13.177014690,0.111664559,1.576643520,0.000000000,14.500000000,0.180296361
1788414569.131449461,-492.998962402,-127.612281799,13.002107805,0.096569030,1.577484645,42.655944824,0.000000000,0.174266115
1788414569.231330395,-493.008270264,-126.317779541,12.917181632,0.104498288,1.578277602,43.043102264,0.000000000,0.162908509
1788414569.331454277,-493.018341064,-125.033943176,12.752757187,0.073695651,1.578992262,0.000000000,14.500000000,0.139828786
1788414569.432201385,-493.029144287,-123.770805359,12.561087320,0.062999699,1.579588267,42.859821320,0.000000000,0.108367726
1788414569.531850338,-493.040374756,-122.520942688,12.469012428,0.032673709,1.580047950,42.359184265,0.000000000,0.077049963
1788414569.631567001,-493.051910400,-121.282135010,12.304729839,0.005482245,1.580347174,0.000000000,14.500000000,0.035710718
1788414569.731124401,-493.063568115,-120.067886353,12.016834660,0.008263600,1.580474211,0.000000000,14.500000000,-0.002420843
1788414569.831017733,-493.074829102,-118.881179810,11.784967779,-0.053368506,1.580404861,44.304069519,0.000000000,-0.055026002
1788414569.931003332,-493.085815430,-117.715202332,11.551115795,-0.014978185,1.580324170,0.000000000,20.677228928,-0.000802560
1788414570.031053305,-493.096252441,-116.578590393,11.229740090,-0.068183555,1.580018227,0.000000000,20.583858490,-0.150679752
1788414570.131566763,-493.105621338,-115.470611572,11.036803182,-0.145170983,1.579378185,0.000000000,14.500000000,-0.217395037
1788414570.231467485,-493.113861084,-114.384773254,10.503079880,-0.158257536,1.578452132,0.000000000,14.500000000,-0.288303852
1788414570.331211090,-493.120269775,-113.381622314,9.759801439,-0.177455437,1.577285730,49.291240692,0.000000000,-0.352260232
1788414570.431810856,-493.124938965,-112.426773071,9.446713704,-0.194269572,1.575888296,59.382766724,0.000000000,-0.444041848
1788414570.540493727,-493.127868652,-111.489967346,9.346775212,-0.218418200,1.574243859,58.670486450,0.000000000,-0.515494525
1788414570.631398439,-493.129089355,-110.556221008,9.363474637,-0.214496279,1.572400832,59.132297516,0.000000000,-0.559144318
1788414570.731990576,-493.128295898,-109.616714478,9.448488164,-0.234753574,1.570383098,58.575099945,0.000000000,-0.605350375
1788414570.831525326,-493.125488281,-108.666648865,9.567460992,-0.232147131,1.568173634,57.566463470,0.000000000,-0.658841550
1788414570.931601524,-493.120208740,-107.703590393,9.706910158,-0.293260406,1.565703062,59.227478027,0.000000000,-0.741808951
1788414571.031006575,-493.112304688,-106.726158142,9.848530510,-0.298621649,1.562989230,55.152183533,0.000000000,-0.784070909
1788414571.131302595,-493.101196289,-105.736091614,9.958539397,-0.375990013,1.559921887,49.495391846,0.000000000,-0.912319303
1788414571.231366396,-493.086669922,-104.737823486,10.017436472,-0.392981311,1.556557793,44.335521698,0.000000000,-0.947486222
1788414571.331156015,-493.068542480,-103.741043091,9.910697992,-0.421883597,1.552852787,0.000000000,14.500000000,-1.076702595
1788414571.431834698,-493.046813965,-102.768470764,9.587363965,-0.491818422,1.548786599,0.000000000,14.500000000,-1.198804975
1788414571.531570911,-493.021850586,-101.831169128,9.256405939,-0.452966773,1.544570714,46.601791382,0.000000000,-1.219812870
1788414571.631778240,-492.993072510,-100.918327332,9.081068917,-0.523167483,1.539994290,51.445812225,0.000000000,-1.438944697
1788414571.731273651,-492.960144043,-100.016494751,9.016373870,-0.511171354,1.535153862,52.434993744,0.000000000,-1.444657564
1788414571.831260443,-492.922607422,-99.117416382,9.015675262,-0.526673258,1.530022976,51.627265930,0.000000000,-1.588218808
1788414571.931846380,-492.880096436,-98.216667175,9.047750014,-0.536641945,1.524683699,50.895404816,0.000000000,-1.591403723
1788414572.031814337,-492.832183838,-97.312309265,9.087871362,-0.570233637,1.519048327,48.000316620,0.000000000,-1.730444074
1788414572.132146358,-492.778869629,-96.404899597,9.113995825,-0.570785692,1.513213810,44.349040985,0.000000000,-1.721150398
1788414572.231308222,-492.720184326,-95.500671387,9.008932588,-0.601955541,1.507096625,0.000000000,14.500000000,-1.873258829
1788414572.331109524,-492.657409668,-94.619018555,8.715394165,-0.592756821,1.500895412,0.000000000,14.500000000,-1.857081652
1788414572.431218386,-492.591308594,-93.769676208,8.412574152,-0.601193200,1.494580337,46.253345490,0.000000000,-2.025098085
1788414572.552004337,-492.521118164,-92.943542480,8.243645425,-0.662935090,1.487951915,49.768764496,0.000000000,-2.184107542
1788414572.635793447,-492.445892334,-92.128883362,8.173643391,-0.661246274,1.481021540,51.124786377,0.000000000,-2.285578012
1788414572.731241226,-492.365173340,-91.318336487,8.158169266,-0.604451713,1.474011998,47.588726044,0.000000000,-2.255587578
1788414572.831564426,-492.278411865,-90.508659363,8.163762545,-0.655701908,1.466769222,46.590785980,0.000000000,-2.419862747
1788414572.931459665,-492.185546875,-89.698638916,8.176520651,-0.637318337,1.459385479,45.534534454,0.000000000,-2.385807514
1788414573.031933546,-492.086212158,-88.888183594,8.187480888,-0.675177399,1.451741203,44.358959198,0.000000000,-2.548572779
1788414573.131593227,-491.980529785,-88.077911377,8.188322542,-0.672740045,1.443959418,41.825153351,0.000000000,-2.506967545
1788414573.231347561,-491.868377686,-87.269111633,8.178919649,-0.694834104,1.435930394,42.648490906,0.000000000,-2.670690536
1788414573.331825972,-491.750030518,-86.466346741,8.065349741,-0.783696637,1.427558481,0.000000000,14.500000000,-2.791958809
1788414573.431079865,-491.628295898,-85.685455322,7.795183817,-0.645514950,1.419276685,0.000000000,14.500000000,-2.704163551
1788414573.531620502,-491.504669189,-84.934516907,7.517189282,-0.647364274,1.411070221,46.388401031,0.000000000,-2.868175268
1788414573.631340265,-491.377929688,-84.205772400,7.355069693,-0.715156521,1.402712985,49.611598969,0.000000000,-3.003675461
1788414573.732131481,-491.246551514,-83.488647461,7.288483091,-0.688179776,1.394201465,52.422435760,0.000000000,-3.084412813
1788414573.831226826,-491.110229492,-82.778976440,7.189723376,-0.604381459,1.385816457,0.000000000,14.500000000,-2.972626209
1788414573.931392193,-490.971466064,-82.085723877,7.019547697,-0.472933139,1.377846703,40.641273499,0.000000000,-2.835365534
1788414574.031029224,-490.830261230,-81.407485962,6.904809466,-0.468175807,1.370224308,44.732822418,0.000000000,-2.801554203
1788414574.131234646,-490.685699463,-80.738487244,6.843545815,-0.469317407,1.362854967,45.338829041,0.000000000,-2.748763323
1788414574.231635571,-490.538360596,-80.074035645,6.821752722,-0.170104695,1.356600222,46.581985474,0.000000000,-2.011995316
1788414574.331768513,-490.387176514,-79.411026001,6.827220965,-0.286168078,1.350737981,46.599082947,0.000000000,-2.296236038
1788414574.431549549,-490.230773926,-78.747627258,6.850264019,-0.621257911,1.344234867,46.949535370,0.000000000,-2.697344065
1788414574.531309128,-490.068298340,-78.082649231,6.883758648,-0.711503786,1.336935205,46.527786255,0.000000000,-2.970490694
1788414574.631691694,-489.899414062,-77.415573120,6.920933543,-0.711283864,1.328954320,45.962162018,0.000000000,-3.187007904
1788414574.731542110,-489.723693848,-76.746437073,6.957100630,-0.722477916,1.320435230,45.278022766,0.000000000,-3.339784622
1788414574.831455231,-489.541046143,-76.075660706,6.989099324,-0.715110851,1.311474207,44.545574188,0.000000000,-3.475836992
1788414574.931360245,-489.350921631,-75.403976440,7.014732557,-0.816638776,1.301886022,43.755115509,0.000000000,-3.775321960
1788414575.031695604,-489.153350830,-74.732185364,7.032977665,-0.806354360,1.291873349,42.908142090,0.000000000,-3.812019110
1788414575.131198883,-488.948577881,-74.061119080,7.043244002,-0.747205628,1.281689446,42.228469849,0.000000000,-3.835228920
1788414575.231132746,-488.736755371,-73.391586304,7.046079635,-0.745286014,1.271423657,41.712997437,0.000000000,-3.846972466
1788414575.333097458,-488.518066406,-72.724334717,7.042563623,-0.719269805,1.261121783,41.339939117,0.000000000,-3.851785898
1788414575.431924343,-488.292755127,-72.059974670,7.034095900,-0.728952823,1.250806192,41.151245117,0.000000000,-3.856688023
1788414575.531181097,-488.060607910,-71.399116516,7.022020580,-0.806592211,1.240210167,41.093498230,0.000000000,-4.068622112
1788414575.631142139,-487.821716309,-70.742065430,7.008117140,-0.808378077,1.229454212,41.119758606,0.000000000,-4.040286064
1788414575.731319904,-487.576324463,-70.088966370,6.993430380,-0.739806780,1.218719157,41.225002289,0.000000000,-4.024104595
1788414575.831795931,-487.324554443,-69.439888000,6.978905433,-0.729356011,1.208034962,41.365959167,0.000000000,-4.009905338
1788414575.931336164,-487.066070557,-68.794960022,6.965213417,-0.800615627,1.197198564,41.596706390,0.000000000,-4.152600288
1788414576.031284332,-486.801086426,-68.154067993,6.953312877,-0.773801693,1.186319815,41.806480408,0.000000000,-4.096501827
1788414576.131177902,-486.529571533,-67.517135620,6.943186692,-0.755799588,1.175430278,41.953636169,0.000000000,-4.136635780
1788414576.231705904,-486.251464844,-66.884010315,6.934806606,-0.742862787,1.164570300,42.048416138,0.000000000,-4.099844933
1788414576.332229614,-485.966522217,-66.254806519,6.927614795,-0.830971844,1.153485152,42.119445801,0.000000000,-4.301683426
1788414576.431526899,-485.674804688,-65.629425049,6.921774590,-0.796281832,1.142314782,42.164619446,0.000000000,-4.229936600
1788414576.531475306,-485.376525879,-65.007743835,6.916818452,-0.733144921,1.131264121,42.179412842,0.000000000,-4.166588783
1788414576.632174730,-485.071746826,-64.389732361,6.912473513,-0.708186758,1.120363930,42.197967529,0.000000000,-4.110575676
1788414576.731290102,-484.760528564,-63.775375366,6.908533760,-0.717071314,1.109601094,42.188865662,0.000000000,-4.065235138
1788414576.831171751,-484.442993164,-63.164691925,6.904783010,-0.706308503,1.098944052,42.167190552,0.000000000,-4.036161423
1788414576.931360245,-484.119201660,-62.557723999,6.901087968,-0.710136883,1.088357852,42.155666351,0.000000000,-4.018331528
1788414577.031806707,-483.789245605,-61.954524994,6.897388260,-0.714307473,1.077819323,42.138214111,0.000000000,-4.007487297
1788414577.132202864,-483.453186035,-61.355144501,6.893654343,-0.713251951,1.067313418,42.135337830,0.000000000,-3.995268822
1788414577.230972528,-483.111053467,-60.759654999,6.889923917,-0.713192143,1.056830816,42.135337830,0.000000000,-3.995268822
1788414577.331835508,-482.762542725,-60.168273926,6.886097066,-0.795387856,1.046128371,42.165153503,0.000000000,-4.171010971
1788414577.431670666,-482.407836914,-59.581043243,6.882617524,-0.771748223,1.035316536,42.187301636,0.000000000,-4.130091667
1788414577.531775713,-482.047027588,-58.997966766,6.879325806,-0.743913723,1.024486990,42.200790405,0.000000000,-4.148312569
1788414577.631785393,-481.680023193,-58.419059753,6.876297123,-0.734035365,1.013709043,42.212429047,0.000000000,-4.099413395
1788414577.731562138,-481.306976318,-57.844318390,6.873510035,-0.721423463,1.003034560,42.246952057,0.000000000,-4.057949066
1788414577.831955671,-480.927917480,-57.273986816,6.870710550,-0.767305283,0.992173056,42.229995728,0.000000000,-4.241113186
1788414577.932012796,-480.542846680,-56.708061218,6.868235739,-0.768687691,0.981249900,42.246082306,0.000000000,-4.164651871
1788414578.032010794,-480.151794434,-56.146450043,6.865948952,-0.709587321,0.970455043,42.256008148,0.000000000,-4.098554611
1788414578.131560564,-479.754974365,-55.589168549,6.863811683,-0.688116459,0.959813249,42.265182495,0.000000000,-4.040003300
1788414578.231738806,-479.352569580,-55.036209106,6.861873540,-0.683081658,0.949315666,42.301322937,0.000000000,-3.988308191
1788414578.331960201,-478.944549561,-54.487564087,6.860178650,-0.680200456,0.938938525,42.316417694,0.000000000,-3.950001717
1788414578.431929111,-478.531097412,-53.943252563,6.858708511,-0.680319437,0.928649734,42.336662292,0.000000000,-3.925306082
1788414578.531351805,-478.112152100,-53.403274536,6.857468585,-0.685059813,0.918433314,42.351860046,0.000000000,-3.898690701
1788414578.631756067,-477.687805176,-52.867683411,6.856336705,-0.682655115,0.908254312,42.327243805,0.000000000,-3.897890091
1788414578.731083870,-477.258087158,-52.336532593,6.855352019,-0.697056443,0.898080569,42.389450073,0.000000000,-3.902161598
1788414578.832311869,-476.823120117,-51.809818268,6.854578017,-0.684332487,0.887931661,42.365306854,0.000000000,-3.882055759
1788414578.931957245,-476.382873535,-51.287605286,6.853893903,-0.689024864,0.877795137,42.387321472,0.000000000,-3.888722897
1788414579.032032251,-475.937377930,-50.769912720,6.853678561,-0.693930388,0.867668599,42.547473907,0.000000000,-3.879419327
1788414579.131860018,-475.486663818,-50.256713867,6.854052787,-0.680526032,0.857575549,42.514595032,0.000000000,-3.860674143
1788414579.231276751,-475.030761719,-49.748050690,6.854730694,-0.687774809,0.847488425,42.544841766,0.000000000,-3.871564627
1788414579.331737518,-474.569702148,-49.243946075,6.855660585,-0.686487348,0.837404031,42.535472870,0.000000000,-3.864493847
1788414579.431989431,-474.103546143,-48.744419098,6.856805482,-0.682710635,0.827341409,42.577995300,0.000000000,-3.850658655
1788414579.531720877,-473.632324219,-48.249496460,6.858139911,-0.679783285,0.817311144,42.566162109,0.000000000,-3.837104559
1788414579.631724119,-473.156097412,-47.759197235,6.859714130,-0.677950223,0.807302185,42.648067474,0.000000000,-3.831981421
1788414579.731188059,-472.674865723,-47.273544312,6.861567313,-0.676372780,0.797311335,42.620414734,0.000000000,-3.823596716
1788414579.831958771,-472.188568115,-46.792602539,6.863534379,-0.694741200,0.787300844,42.645748138,0.000000000,-3.842552423
1788414579.941498041,-471.697357178,-46.316429138,6.865719432,-0.689269850,0.777267583,42.683883667,0.000000000,-3.845147133
1788414580.031866789,-471.201202393,-45.844951630,6.871775398,-0.686005283,0.767223999,44.383056641,0.000000000,-3.846499443
1788414580.131787777,-470.699523926,-45.377834320,6.884095370,-0.697932139,0.757157567,44.391994476,0.000000000,-3.855394840
1788414580.231877089,-470.192230225,-44.914802551,6.900216405,-0.689392394,0.747074954,44.440032959,0.000000000,-3.847624302
1788414580.331686974,-469.678924561,-44.455757141,6.918353032,-0.698022487,0.736960385,44.336460114,0.000000000,-3.858873367
1788414580.430994034,-469.159484863,-44.000724792,6.937106121,-0.724390210,0.726787964,44.241981506,0.000000000,-3.875796080
1788414580.531039000,-468.634124756,-43.549808502,6.955685290,-0.707311873,0.716561884,44.149097443,0.000000000,-3.882274389
1788414580.631148577,-468.102691650,-43.103099823,6.973649300,-0.724626605,0.706294197,44.067218781,0.000000000,-3.885610819
1788414580.731168985,-467.565277100,-42.660751343,6.990740311,-0.723287850,0.695997617,43.973266602,0.000000000,-3.882921457
1788414580.831274986,-467.022216797,-42.222888947,7.006977705,-0.712055870,0.685678336,43.965415955,0.000000000,-3.882780552
1788414580.931280136,-466.473297119,-41.789661407,7.022545824,-0.730736219,0.675339880,43.944915771,0.000000000,-3.879535913
1788414581.031172514,-465.918792725,-41.361221313,7.037673221,-0.729012025,0.664951423,43.995662689,0.000000000,-3.902693510
1788414581.131335974,-465.358612061,-40.937690735,7.051278029,-0.747750000,0.654514032,43.404796600,0.000000000,-3.905915737
1788414581.231751919,-464.793029785,-40.519287109,7.062928631,-0.739055640,0.644048481,43.596252441,0.000000000,-3.906225443
1788414581.331729412,-464.222167969,-40.106128693,7.075672246,-0.742858093,0.633550370,44.435028076,0.000000000,-3.915566921
1788414581.432228804,-463.645812988,-39.698196411,7.090692889,-0.753248246,0.623004915,44.303581238,0.000000000,-3.928323746
1788414581.531696558,-463.063934326,-39.295494080,7.106410975,-0.756623777,0.612405529,44.197978973,0.000000000,-3.941629410
1788414581.632016897,-462.476226807,-38.898464203,7.122362854,-0.859464583,0.601457933,44.375915527,0.000000000,-4.169290066
1788414581.731858730,-461.882751465,-38.507137299,7.138580550,-0.843554278,0.590313200,44.137626648,0.000000000,-4.124612331
1788414581.831138849,-461.283660889,-38.121482849,7.154465594,-0.779926599,0.579191373,44.255653381,0.000000000,-4.083178043
1788414581.931230068,-460.679077148,-37.741523743,7.170249516,-0.758407887,0.568163290,44.211406708,0.000000000,-4.025717258
1788414582.031076193,-460.069091797,-37.367309570,7.185823628,-0.754015727,0.557214369,44.246395111,0.000000000,-3.999232531
1788414582.132149935,-459.453704834,-36.998950958,7.201294483,-0.778747796,0.546291714,44.266189575,0.000000000,-3.994131565
1788414582.231749535,-458.833038330,-36.636528015,7.216552275,-0.777308844,0.535365164,44.216175079,0.000000000,-3.991326332
1788414582.331208467,-458.207244873,-36.280185699,7.229131094,-0.788660314,0.524426933,43.177707672,0.000000000,-3.988534212
1788414582.431432486,-457.576660156,-35.930213928,7.237354765,-0.790493285,0.513470600,43.078086853,0.000000000,-3.991984129
1788414582.531324625,-456.941711426,-35.586875916,7.241060522,-0.798435990,0.502500523,42.314334869,0.000000000,-3.991093159
1788414582.631936550,-456.302917480,-35.250385284,7.244019033,-0.784284255,0.491532510,43.984184265,0.000000000,-3.984706879
1788414582.731500149,-455.660034180,-34.920696259,7.249019971,-0.790932770,0.480570344,43.327201843,0.000000000,-3.980349779
1788414582.832043171,-455.013244629,-34.597873688,7.251701251,-0.788316725,0.469618798,42.458068848,0.000000000,-3.972674608
1788414582.931280851,-454.366241455,-34.283630371,7.157335469,-0.771854640,0.458710062,0.000000000,14.500000000,-3.967212915
1788414583.031767130,-453.730133057,-33.983058929,6.986656683,-0.730688164,0.447963446,45.394191742,0.000000000,-3.968284369
1788414583.131458044,-453.103118896,-33.695075989,6.886600047,-0.726861375,0.437370622,50.185787201,0.000000000,-3.983292341
1788414583.231141806,-452.478271484,-33.415901184,6.860400700,-0.640648323,0.427152978,51.879119873,0.000000000,-3.783273220
1788414583.331312180,-451.850036621,-33.142959595,6.889221133,-0.672067518,0.417073785,52.765708923,0.000000000,-3.864675283
1788414583.431305885,-451.214721680,-32.874816895,6.944186483,-0.748238950,0.406841762,48.191772461,0.000000000,-3.937062263
1788414583.531579018,-450.570953369,-32.611125946,7.009702889,-0.775087596,0.396399899,50.996131897,0.000000000,-3.986846685
1788414583.631126165,-449.917541504,-32.351448059,7.093814051,-0.772372779,0.385788749,53.201747894,0.000000000,-3.993766069
1788414583.731679916,-449.252441406,-32.095272064,7.197256030,-0.774856266,0.375053466,54.320568085,0.000000000,-3.979419231
1788414583.831246138,-448.574279785,-31.842411041,7.312953353,-0.815433074,0.364102472,53.756149292,0.000000000,-4.035822868
1788414583.931947708,-447.882324219,-31.592933655,7.429507801,-0.830443949,0.352985861,52.220638275,0.000000000,-3.997519970
1788414584.031598806,-447.176910400,-31.347204208,7.540493314,-0.818445635,0.341802745,51.796646118,0.000000000,-3.947022438
1788414584.131610870,-446.459106445,-31.105543137,7.636069345,-0.761105839,0.330783768,47.781227112,0.000000000,-3.764543295
1788414584.232175112,-445.730529785,-30.868774414,7.717174219,-0.772689931,0.319886255,49.992755890,0.000000000,-3.732483149
1788414584.331674814,-444.991638184,-30.637313843,7.802310073,-0.821592904,0.308986527,52.537464142,0.000000000,-3.710209131
1788414584.431648493,-444.241394043,-30.411077499,7.903903193,-0.836829116,0.298055295,55.362075806,0.000000000,-3.681010723
1788414584.531378031,-443.478851318,-30.190473557,7.992707932,-0.943912918,0.286806699,44.298751831,0.000000000,-3.838669062
1788414584.631453514,-442.707366943,-29.976514816,8.049268753,-0.918967509,0.275428230,46.436721802,0.000000000,-3.739262104
1788414584.731615782,-441.928741455,-29.769664764,8.096106038,-0.850157064,0.264185450,47.548408508,0.000000000,-3.639007330
1788414584.831297398,-441.143310547,-29.570077896,8.145884050,-0.840380483,0.253103623,49.806507111,0.000000000,-3.573042154
1788414584.931721210,-440.350097656,-29.378036499,8.212695180,-0.948425279,0.241828831,53.520065308,0.000000000,-3.727105618
1788414585.031663179,-439.547576904,-29.193054199,8.285304846,-0.901178557,0.230611582,48.231784821,0.000000000,-3.534446001
1788414585.131645679,-438.736267090,-29.015066147,8.356550293,-0.817909536,0.219681394,52.123218536,0.000000000,-3.412787676
1788414585.231121778,-437.915252686,-28.843889236,8.447278838,-0.817192766,0.208995154,55.675662994,0.000000000,-3.318671227
1788414585.331757545,-437.087066650,-28.680118561,8.432443218,-0.845655604,0.198420899,0.000000000,14.500000000,-3.298178196
1788414585.431328058,-436.268218994,-28.526744843,8.285519239,-0.798963370,0.188105842,43.649425507,0.000000000,-3.199311256
1788414585.531091690,-435.459564209,-28.383850098,8.200415141,-0.815713238,0.177955665,50.492332458,0.000000000,-3.238586426
1788414585.631405830,-434.653442383,-28.249778748,8.195113380,-0.792184416,0.168000687,56.275039673,0.000000000,-3.146999359
1788414585.731493711,-433.842254639,-28.123003006,8.266287507,-0.750628596,0.158295863,60.819728851,0.000000000,-3.059265137
1788414585.831912279,-433.018920898,-28.002288818,8.407266403,-0.736351733,0.148800310,64.224235535,0.000000000,-2.970247984
1788414585.931317329,-432.177307129,-27.886526108,8.604049279,-0.681602203,0.139634959,65.421821594,0.000000000,-2.767394543
1788414586.032076359,-431.313110352,-27.775285721,8.834393011,-0.694659387,0.130672075,64.910224915,0.000000000,-2.706132889
1788414586.131201506,-430.423980713,-27.668592453,9.083992491,-0.740434518,0.121761976,65.832374573,0.000000000,-2.637848616
1788414586.231147289,-429.508514404,-27.566591263,9.341621700,-0.752438667,0.112900944,64.537467957,0.000000000,-2.552189350
1788414586.331117630,-428.566711426,-27.469596863,9.593216045,-0.753036406,0.104126790,63.281726837,0.000000000,-2.456589699
1788414586.432212591,-427.599822998,-27.377765656,9.828920841,-0.699334788,0.095658987,61.325347900,0.000000000,-2.254985332
1788414586.531054020,-426.609954834,-27.291887283,10.042106337,-0.775713134,0.087217291,59.681098938,0.000000000,-2.317452669
1788414586.636215925,-425.599487305,-27.212369919,10.230256338,-0.788280340,0.078854504,57.812656403,0.000000000,-2.179565668
1788414586.731315851,-424.571136475,-27.139450073,10.391528687,-0.735859814,0.070748485,55.993766785,0.000000000,-2.066991091
1788414586.831204176,-423.527374268,-27.073577881,10.528948502,-0.769342721,0.062777199,55.165172577,0.000000000,-2.048511505
1788414586.931459188,-422.470428467,-27.014770508,10.647999470,-0.729327153,0.055086666,54.394607544,0.000000000,-1.888614535
1788414587.031304598,-421.401397705,-26.962846756,10.765699270,-0.660704560,0.047834450,57.586460114,0.000000000,-1.748007536
1788414587.131538153,-420.319793701,-26.917560577,10.892816435,-0.626737871,0.041028524,57.562591553,0.000000000,-1.622262955
1788414587.230977535,-419.224914551,-26.878847122,11.024224737,-0.642196859,0.034504861,57.872016907,0.000000000,-1.581949234
1788414587.331287622,-418.116394043,-26.846221924,11.158261976,-0.560088746,0.028466972,58.151226044,0.000000000,-1.363093972
1788414587.431728840,-416.994201660,-26.819282532,11.293964443,-0.487016637,0.022985156,58.468074799,0.000000000,-1.238362432
1788414587.531545401,-415.858276367,-26.797445297,11.429948456,-0.409720793,0.018157958,58.480232239,0.000000000,-1.026747704
1788414587.631763935,-414.708190918,-26.780296326,11.576684879,-0.372637499,0.013887876,61.656291962,0.000000000,-0.933233261
1788414587.731241465,-413.542327881,-26.767507553,11.738893653,-0.368490680,0.010029498,61.738128662,0.000000000,-0.840591431
1788414587.831868172,-412.367095947,-26.758735657,11.759847730,-0.327049257,0.006579255,61.562931061,0.000000000,-0.743913412
1788414587.931649446,-411.170562744,-26.753610611,12.245409720,-0.309398080,0.003428514,63.923156738,0.000000000,-0.678093970
1788414588.031260252,-409.921325684,-26.751779556,12.655433768,-0.268156340,0.000602658,57.247989655,0.000000000,-0.553310871
1788414588.131878614,-408.642364502,-26.752946854,12.878491417,-0.203614652,-0.001761533,51.015377045,0.000000000,-0.438722968
1788414588.231798410,-407.346984863,-26.756687164,13.009764165,-0.159422050,-0.003664312,51.898689270,0.000000000,-0.340450436
1788414588.332377672,-406.040771484,-26.762495041,13.104618068,-0.113207379,-0.005118794,51.832622528,0.000000000,-0.241933256
1788414588.431687355,-404.725921631,-26.769899368,13.186163595,-0.074481970,-0.006176905,52.662857056,0.000000000,-0.168516234
1788414588.532057524,-403.403167725,-26.778465271,13.266334446,-0.044282058,-0.006906450,53.879158020,0.000000000,-0.104373075
1788414588.632236481,-402.072753906,-26.787860870,13.335194077,-0.026642107,-0.007392748,49.295227051,0.000000000,-0.067515217
1788414588.731111765,-400.736450195,-26.797859192,13.391111316,-0.020448287,-0.007713581,50.049209595,0.000000000,-0.044621721
1788414588.831329107,-399.394317627,-26.807909012,13.454414091,0.065347348,-0.007672501,53.876079559,0.000000000,0.091306984
1788414588.931436062,-398.044586182,-26.817670822,13.541225852,0.105799668,-0.007295525,57.867645264,0.000000000,0.121997073
1788414589.031281471,-396.684600830,-26.826856613,13.657699514,0.111127735,-0.006688245,61.400859833,0.000000000,0.163330927
