frame_index,trace_id,node,tid,enter_ns,exit_ns,duration_ms,completion_status,terminal_phase
718,17293982500799907272,container,3772846,1220070312749632,1220070313250880,0.501248,ok,container_exit
718,17293982500799907272,semantic_map_prepare,3772846,1220070313739136,1220070313788736,0.0496,ok,semantic_map_prepare_exit
718,17293982500799907272,semantic_base_copy,3772846,1220070313793952,1220070315140928,1.346976,ok,semantic_base_copy_exit
718,17293982500799907272,cyber_taskmanager_queue_enqueue,3772846,1220070315152128,1220070315161088,0.00896,ok,cyber_taskmanager_queue_enqueue_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315162528,1220070315189088,0.02656,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315190368,1220070315204352,0.013984,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315205184,1220070315215968,0.010784,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315216864,1220070315226912,0.010048,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,semantic_base_async_lock_wait,3772853,1220070315226240,1220070315227456,0.001216,ok,semantic_base_async_lock_wait_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315228128,1220070315237216,0.009088,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315238048,1220070315247712,0.009664,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315248544,1220070315258528,0.009984,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315259296,1220070315270048,0.010752,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315270848,1220070315282400,0.011552,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315282976,1220070315296288,0.013312,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315297216,1220070315310496,0.01328,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315311392,1220070315324576,0.013184,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,semantic_draw_roads,3772853,1220070315812992,1220070317750272,1.93728,ok,semantic_draw_roads_exit
718,17293982500799907272,semantic_draw_junctions,3772853,1220070317755584,1220070318099296,0.343712,ok,semantic_draw_junctions_exit
718,17293982500799907272,semantic_draw_crosswalks,3772853,1220070318102016,1220070318110624,0.008608,ok,semantic_draw_crosswalks_exit
718,17293982500799907272,semantic_draw_lanes,3772853,1220070318111328,1220070328014336,9.903008,ok,semantic_draw_lanes_exit
718,17293982500799907272,semantic_base_async_draw,3772853,1220070315223776,1220070328021824,12.798048,ok,semantic_base_async_draw_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070315325600,1220070328107968,12.782368,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070328110304,1220070328123968,0.013664,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070328124768,1220070328140000,0.015232,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_task,3772846,1220070328140800,1220070328151968,0.011168,ok,cyber_taskmanager_notify_task_exit
718,17293982500799907272,cyber_taskmanager_notify_tasks,3772846,1220070315161952,1220070328153184,12.991232,ok,cyber_taskmanager_notify_tasks_exit
718,17293982500799907272,semantic_base_async_submit,3772846,1220070315146112,1220070328154144,13.008032,ok,semantic_base_async_submit_exit
718,17293982500799907272,semantic_base_async_future_replace,3772846,1220070328154976,1220070328156256,0.00128,ok,semantic_base_async_future_replace_exit
718,17293982500799907272,semantic_base_async_schedule,3772846,1220070315145056,1220070328156672,13.011616,ok,semantic_base_async_schedule_exit
718,17293982500799907272,semantic_base_image,3772846,1220070313792672,1220070328157600,14.364928,ok,semantic_base_image_exit
718,17293982500799907272,semantic_adc_draw,3772846,1220070328158400,1220070328159584,0.001184,ok,semantic_adc_draw_exit
718,17293982500799907272,semantic_obstacle_history_draw,3772846,1220070328160416,1220070328232064,0.071648,ok,semantic_obstacle_history_draw_exit
718,17293982500799907272,semantic_history_cache_copy,3772846,1220070328233632,1220070328241824,0.008192,ok,semantic_history_cache_copy_exit
718,17293982500799907272,semantic_map_run,3772846,1220070313790368,1220070328243232,14.452864,ok,semantic_map_run_exit
718,17293982500799907272,thread_pool_run,3772846,1220070328244512,1220070328248960,0.004448,ok,thread_pool_run_exit
718,17293982500799907272,evaluator,3772846,1220070313735264,1220070328250464,14.5152,ok,evaluator_exit
718,17293982500799907272,predictor,3772846,1220070328251712,1220070328255456,0.003744,ok,predictor_exit
718,17293982500799907272,perception,3772846,1220070313259232,1220070328259712,15.00048,ok,perception_exit
718,17293982500799907272,writer,3772846,1220070328270272,1220070328369376,0.099104,ok,writer_done
718,17293982500799907272,proc,3772846,1220070312744480,1220070328379552,15.635072,ok,proc_exit
