role,actor_id,actor_type,role_name,carla_frame,carla_timestamp_sec,wall_time_unix_ns,wall_time_iso,location_x,location_y,location_z,rotation_yaw,velocity_x,velocity_y,velocity_z
ego,147,vehicle.lincoln.mkz_2017,hero,777,78.03758265683427,1784109562043580606,2026-07-15T17:59:22.043580606+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,778,78.13758265832439,1784109562143001096,2026-07-15T17:59:22.143001096+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,779,78.2375826598145,1784109562243027866,2026-07-15T17:59:22.243027866+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,780,78.33758266130462,1784109562343002958,2026-07-15T17:59:22.343002958+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,781,78.43758266279474,1784109562442991981,2026-07-15T17:59:22.442991981+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,782,78.53758266428486,1784109562543099135,2026-07-15T17:59:22.543099135+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,783,78.63758266577497,1784109562643153345,2026-07-15T17:59:22.643153345+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,784,78.73758266726509,1784109562742874266,2026-07-15T17:59:22.742874266+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,785,78.8375826687552,1784109562843525544,2026-07-15T17:59:22.843525544+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,786,78.93758267024532,1784109562942935858,2026-07-15T17:59:22.942935858+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,787,79.03758267173544,1784109563043910376,2026-07-15T17:59:23.043910376+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,788,79.13758267322555,1784109563143609830,2026-07-15T17:59:23.143609830+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,789,79.23758267471567,1784109563244160956,2026-07-15T17:59:23.244160956+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,790,79.33758267620578,1784109563343177242,2026-07-15T17:59:23.343177242+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,791,79.4375826776959,1784109563443343391,2026-07-15T17:59:23.443343391+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,792,79.53758267918602,1784109563543128652,2026-07-15T17:59:23.543128652+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,793,79.63758268067613,1784109563643695897,2026-07-15T17:59:23.643695897+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,794,79.73758268216625,1784109563742968748,2026-07-15T17:59:23.742968748+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,795,79.83758268365636,1784109563842915581,2026-07-15T17:59:23.842915581+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,796,79.93758268514648,1784109563942832889,2026-07-15T17:59:23.942832889+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,797,80.0375826866366,1784109564043432871,2026-07-15T17:59:24.043432871+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,798,80.13758268812671,1784109564143021243,2026-07-15T17:59:24.143021243+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,799,80.23758268961683,1784109564242883184,2026-07-15T17:59:24.242883184+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
ego,147,vehicle.lincoln.mkz_2017,hero,800,80.33758269110695,1784109564343021513,2026-07-15T17:59:24.343021513+08:00,-6.399999618530273,-160.0,0.033297937363386154,89.99998474121094,0.0,0.0,0.0
