event_type,collision_seq,wall_time_unix_ns,wall_time_iso,carla_frame,carla_timestamp_sec,map_name,ego_actor_id,ego_type_id,ego_role_name,other_actor_id,other_type_id,other_role_name,other_semantic_tags,normal_impulse_x,normal_impulse_y,normal_impulse_z,normal_impulse_norm,ego_location_x,ego_location_y,ego_location_z,ego_rotation_roll,ego_rotation_pitch,ego_rotation_yaw,ego_velocity_x,ego_velocity_y,ego_velocity_z,ego_speed_mps,other_location_x,other_location_y,other_location_z,other_rotation_roll,other_rotation_pitch,other_rotation_yaw,other_velocity_x,other_velocity_y,other_velocity_z,other_speed_mps,collision_history_status,collision_history_path,collision_history_row_count,collision_history_buffer_bytes
CARLA_COLLISION,1,1784109577543159466,2026-07-15T17:59:37.543159+08:00,932,93.53758288780227,Carla/Maps/Town04,147,vehicle.lincoln.mkz_2017,hero,155,vehicle.lincoln.mkz_2020,autopilot,[14],2310.45654296875,29022.115234375,3749.86376953125,29354.435106203826,-6.086063861846924,-104.82379913330078,0.04867101460695267,-0.20083610713481903,-1.3232671022415161,89.15009307861328,-0.2626642882823944,-2.030055284500122,0.011282424442470074,2.047008617365122,-5.9526238441467285,-99.7970199584961,-0.01668880507349968,0.23633530735969543,0.5096549987792969,89.7672119140625,-0.010165267623960972,0.18780241906642914,-0.06429438292980194,0.19876329879883112,WRITTEN,/apollo/data/log/carla_collision_actor_history_20260715175937.csv,193,43400
